topo,pmu-sram-size,OPS-Prog FU,psim,vcLimit,debug,waveform,lrange,maketst_err,vec,maketst_time,tokenout,open,VAFG,VMC-alloc,VDAG-split,runp2p_cycle,DAG,split-forward,vdot,runp2p_pass,VPCU,merge,runhybrid_wbw,split,runhybrid_dram_power,PCU_Total,time-out,runhybrid_pass,row,constprop,simfreq,VAFG-split,spatial_sha,vc,MC_Total,runhybrid_cycle,arch,algo,VPMU-split,reserve-pmu,runhybrid_success,VMC-split,VPCU-split,prtime,link-prop,OPS-Fix,VPMU-alloc,codegen,runproute_err,pcu-stage,run-psim,retime-buffer-only,load,runhybrid_deadlock,DAG_Total,reserve-pcu,retime-glob,ag-dce,backend,memelm,succeeded,proute-opts,simulate,col,PCU,pmu-stage,proute-algo,flit-width,VDAG,genpir,avgActive,maxActive,runp2p_time,vlink,name,merge-forward,runhybrid_err,verbose,sr,scheduled,split-algo,routing-cost,dag-stage,genpir_err,runp2p_dram_power,proute-q,app,tungsten,pattern,VPMU,time,project,OPS-All,save,mem-tech,fast,run-tst,runp2p_err,runhybrid_complete,pirArgs,retime-exout,igraph,runp2p_complete,VMC,net,gentst_time,dot,debug-print,runp2p_success,proute-seed,pracc,runp2p_deadlock,routing-algo,notFit,gentst_err,runp2p_wbw,merge-algo,nn,MC,dedicated-dag,PMU,psim-q,bcread,mdone,rundot,VAFG-alloc,VDAG-alloc,mergeTime_ms,OPS-FU,freq,OPS-Other,dag,VPCU-alloc,run-proute,dupra,runp2p_rbw,split-thread,vfifo,trace,slink,pir_sha,clock,runhybrid_rbw,argin,word,runproute_time,runhybrid_time,PMU_Total,argout,mapping,start-id,fifo-depth,retime-local,OPS-Flt,rtelm,stat,module
mesh,65536,,False,4,True,True,True,,16,8:11.37,5,False,1,25,0,31780,37,False,True,,162,False,,True,,200,100,,20,True,0.24kHz,1,2af7980b,4,40,,MyDesign,route_min_directed_valient,,0,False,25,162,,db,,,True,,6,False,False,False,False,40,0,False,True,Tst,False,True,-i100 -p100 -t1 -d100,False,20,105,6,route_min_directed_valient,512,0,True,5.75033472573608,29.7293895531781,2:15.02,2,AccelMain,False,,False,True,False,dfs,H-hop,6,,,4,DRAMMergeSort_7,True,checkerboard,,2020-02-18 18:02:45 -0800,pirTest,,True,DDR4,True,False,,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,False,True,25,hybrid,514.838035892,True,True,True,0,True,False,dor,,,57.741,bfs,False,25,False,20,1,True,True,True,1,0,,,1000000000.0,,True,151,False,False,57.741,1,4,False,4,600cf90d,1000000000,,6,32,,,200,4,True,0,16,False,,True,True,False
mesh,65536,,False,4,True,True,True,,16,0:29.78,5,False,1,2,0,157,3,False,True,True,4,False,,True,,200,100,,20,True,0.23kHz,1,2af7980b,4,40,,MyDesign,route_min_directed_valient,2,0,False,2,4,,db,,2,True,,6,False,False,False,False,40,0,False,True,Tst,False,True,-i100 -p100 -t1 -d100,False,20,1,6,route_min_directed_valient,512,0,True,32.90870488322717,40.76433121019108,0:00.69,2,AccelMain,False,,False,True,False,dfs,H-hop,6,,,4,DotProduct_0,True,checkerboard,2,2020-02-18 18:02:45 -0800,pirTest,,True,DDR4,True,False,,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,False,True,2,hybrid,29.040860564,True,True,True,0,True,False,dor,,,0.0,bfs,False,2,False,2,1,True,True,True,1,0,,,1000000000.0,,True,4,False,False,52.1783,1,4,False,4,600cf90d,1000000000,,6,32,,,200,4,True,0,16,False,,True,True,False
mesh,65536,,False,4,True,True,True,,16,0:17.92,5,False,1,2,0,1113,0,False,True,True,4,False,,True,,200,100,,20,True,1.5kHz,1,2af7980b,4,40,,MyDesign,route_min_directed_valient,2,0,False,2,4,,db,,2,True,,6,False,False,False,False,40,0,False,True,Tst,False,True,-i100 -p100 -t1 -d100,False,20,4,6,route_min_directed_valient,512,0,True,59.77409831857272,92.00359389038634,0:00.74,2,AccelMain,False,,False,True,False,dfs,H-hop,6,,,4,DotProduct_1,True,checkerboard,2,2020-02-18 18:02:45 -0800,pirTest,,True,DDR4,True,False,,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,False,True,2,hybrid,9.154732556,True,True,True,0,True,False,dor,,,0.0,bfs,False,2,False,2,1,True,True,True,1,0,,,1000000000.0,,True,4,False,False,7.36029,1,4,False,4,600cf90d,1000000000,,6,32,,,200,4,True,0,16,False,,True,True,False
mesh,65536,,False,4,True,True,True,,16,1:12.08,5,False,1,4,0,601,0,False,True,True,7,False,,True,,200,100,,20,True,0.22kHz,1,2af7980b,4,40,,MyDesign,route_min_directed_valient,4,0,False,4,7,,db,,4,True,,6,False,False,False,False,40,0,False,True,Tst,False,True,-i100 -p100 -t1 -d100,False,20,7,6,route_min_directed_valient,512,0,True,61.88352745424293,85.19134775374376,0:02.75,2,AccelMain,False,,False,True,False,dfs,H-hop,6,,,4,DotProduct_2,True,checkerboard,4,2020-02-18 18:02:45 -0800,pirTest,,True,DDR4,True,False,,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,False,True,4,hybrid,30.938421845,True,True,True,0,True,False,dor,,,0.0,bfs,False,4,False,4,1,True,True,True,1,0,,,1000000000.0,,True,7,False,False,13.6306,1,4,False,4,600cf90d,1000000000,,6,32,,,200,4,True,0,16,False,,True,True,False
mesh,65536,,False,4,True,True,True,,16,0:45.44,5,False,1,4,0,156,5,False,True,True,7,False,,True,,200,100,,20,True,0.13kHz,1,2af7980b,4,40,,MyDesign,route_min_directed_valient,4,0,False,4,7,,db,,4,True,,6,False,False,False,False,40,0,False,True,Tst,False,True,-i100 -p100 -t1 -d100,False,20,2,6,route_min_directed_valient,512,0,True,17.754467754467754,20.512820512820515,0:01.17,2,AccelMain,False,,False,True,False,dfs,H-hop,6,,,4,DotProduct_3,True,checkerboard,4,2020-02-18 18:02:45 -0800,pirTest,,True,DDR4,True,False,,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,False,True,4,hybrid,27.354679912,True,True,True,0,True,False,dor,,,0.0,bfs,False,4,False,4,1,True,True,True,1,0,,,1000000000.0,,True,7,False,False,52.5128,1,4,False,4,600cf90d,1000000000,,6,32,,,200,4,True,0,16,False,,True,True,False
mesh,65536,,False,4,True,True,True,,16,3:13.90,5,False,1,16,0,160,17,False,True,True,26,False,,True,,200,100,,20,True,0.09kHz,1,2af7980b,4,40,,MyDesign,route_min_directed_valient,16,0,False,16,26,,db,,16,True,,6,False,False,False,False,40,0,False,True,Tst,False,True,-i100 -p100 -t1 -d100,False,20,9,6,route_min_directed_valient,512,0,True,4.566532258064516,5.0,0:01.81,2,AccelMain,False,,False,True,False,dfs,H-hop,6,,,4,DotProduct_4,True,checkerboard,16,2020-02-18 18:02:45 -0800,pirTest,,True,DDR4,True,False,,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,False,True,16,hybrid,140.91037832,True,True,True,0,True,False,dor,,,0.0,bfs,False,16,False,16,1,True,True,True,1,0,,,1000000000.0,,True,25,False,False,51.2,1,4,False,4,600cf90d,1000000000,,6,32,,,200,4,True,0,16,False,,True,True,False
mesh,65536,,False,4,True,True,True,,16,2:19.91,5,False,1,6,0,119,7,False,True,True,14,False,,True,,200,100,,20,True,0.07kHz,1,2af7980b,4,40,,MyDesign,route_min_directed_valient,6,0,False,6,14,,db,,6,True,,6,False,False,False,False,40,0,False,True,Tst,False,True,-i100 -p100 -t1 -d100,False,20,7,6,route_min_directed_valient,512,0,True,16.48739495798319,18.48739495798319,0:01.60,2,AccelMain,False,,False,True,False,dfs,H-hop,6,,,4,DotProduct_5,True,checkerboard,6,2020-02-18 18:02:45 -0800,pirTest,,True,DDR4,True,False,,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,False,True,6,hybrid,52.199077488,True,True,True,0,True,False,dor,,,0.0,bfs,False,6,False,6,1,True,True,True,1,0,,,1000000000.0,,True,12,False,False,68.8403,1,4,False,4,600cf90d,1000000000,,6,32,,,200,4,True,0,16,False,,True,True,False
mesh,65536,,False,4,True,True,True,,16,0:25.33,5,False,1,2,0,291,3,False,True,True,8,False,,True,,200,100,,20,True,0.24kHz,1,2af7980b,4,40,,MyDesign,route_min_directed_valient,2,0,False,2,8,,db,,2,True,,6,False,False,False,False,40,0,False,True,Tst,False,True,-i100 -p100 -t1 -d100,False,20,5,6,route_min_directed_valient,512,0,True,59.41580756013746,76.97594501718213,0:01.20,2,AccelMain,False,,False,True,False,dfs,H-hop,6,,,4,DotProduct_6,True,checkerboard,2,2020-02-18 18:02:45 -0800,pirTest,,True,DDR4,True,False,,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,False,True,2,hybrid,33.050995786,True,True,True,0,True,False,dor,,,0.0,bfs,False,2,False,2,1,True,True,True,1,0,,,1000000000.0,,True,6,False,False,28.1512,1,4,False,4,600cf90d,1000000000,,6,32,,,200,4,True,0,16,False,,True,True,False
mesh,65536,,False,4,True,True,True,,16,1:12.22,5,False,1,6,0,169,7,False,True,True,24,False,,True,,200,100,,20,True,0.23kHz,1,2af7980b,4,40,,MyDesign,route_min_directed_valient,6,0,False,6,24,,db,,6,True,,6,False,False,False,False,40,0,False,True,Tst,False,True,-i100 -p100 -t1 -d100,False,20,17,6,route_min_directed_valient,512,0,True,38.83410037256191,45.562130177514796,0:00.73,2,AccelMain,False,,False,True,False,dfs,H-hop,6,,,4,DotProduct_7,True,checkerboard,6,2020-02-18 18:02:45 -0800,pirTest,,True,DDR4,True,False,,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,False,True,6,hybrid,43.851237919,True,True,True,0,True,False,dor,,,0.0,bfs,False,6,False,6,1,True,True,True,1,0,,,1000000000.0,,True,16,False,False,48.4734,1,4,False,4,600cf90d,1000000000,,6,32,,,200,4,True,0,16,False,,True,True,False
mesh,65536,,False,4,True,True,True,,16,0:48.03,5,False,1,1,0,93,5,False,True,,12,False,,True,,200,100,,20,True,0.1kHz,1,2af7980b,4,40,,MyDesign,route_min_directed_valient,1,0,False,1,12,,db,,1,True,,6,False,False,False,False,40,0,False,True,Tst,False,True,-i100 -p100 -t1 -d100,False,20,7,6,route_min_directed_valient,512,0,True,11.385199240986717,34.40860215053763,0:00.92,2,AccelMain,False,,False,True,False,dfs,H-hop,6,,,4,FIFOTest_0,True,checkerboard,1,2020-02-18 18:02:45 -0800,pirTest,,True,DDR4,True,False,,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,False,True,1,hybrid,38.084509913,True,True,True,0,True,False,dor,,,1.37634,bfs,False,1,False,1,1,True,True,True,1,0,,,1000000000.0,,True,5,False,False,0.0,1,4,False,4,600cf90d,1000000000,,6,32,,,200,4,True,0,16,False,,True,True,False
mesh,65536,,False,4,True,True,True,,16,1:00.41,5,False,1,1,0,83,4,False,True,,10,False,,True,,200,100,,20,True,0.06kHz,1,2af7980b,4,40,,MyDesign,route_min_directed_valient,2,0,False,1,10,,db,,1,True,,6,False,False,False,False,40,0,False,True,Tst,False,True,-i100 -p100 -t1 -d100,False,20,6,6,route_min_directed_valient,512,0,True,14.190093708165998,38.55421686746988,0:01.29,2,AccelMain,False,,False,True,False,dfs,H-hop,6,,,4,FIFOTest_1,True,checkerboard,2,2020-02-18 18:02:45 -0800,pirTest,,True,DDR4,True,False,,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,False,True,1,hybrid,31.624044593,True,True,True,0,True,False,dor,,,1.54217,bfs,False,1,False,2,1,True,True,True,1,0,,,1000000000.0,,True,5,False,False,0.0,1,4,False,4,600cf90d,1000000000,,6,32,,,200,4,True,0,16,False,,True,True,False
mesh,65536,,False,4,True,True,True,,16,1:02.06,5,False,1,1,0,93,5,False,True,,15,False,,True,,200,100,,20,True,0.13kHz,1,2af7980b,4,40,,MyDesign,route_min_directed_valient,2,0,False,1,15,,db,,1,True,,6,False,False,False,False,40,0,False,True,Tst,False,True,-i100 -p100 -t1 -d100,False,20,10,6,route_min_directed_valient,512,0,True,12.903225806451612,34.40860215053763,0:00.71,2,AccelMain,False,,False,True,False,dfs,H-hop,6,,,4,FIFOTest_2,True,checkerboard,2,2020-02-18 18:02:45 -0800,pirTest,,True,DDR4,True,False,,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,False,True,1,hybrid,49.136410294,True,True,True,0,True,False,dor,,,1.37634,bfs,False,1,False,2,1,True,True,True,1,0,,,1000000000.0,,True,7,False,False,0.0,1,4,False,4,600cf90d,1000000000,,6,32,,,200,4,True,0,16,False,,True,True,False
mesh,65536,,False,4,True,True,True,,16,1:41.62,5,False,1,1,0,191,12,False,True,,28,False,,True,,200,100,,20,True,0.23kHz,1,2af7980b,4,40,,MyDesign,route_min_directed_valient,2,0,False,1,28,,db,,1,True,,6,False,False,False,False,40,0,False,True,Tst,False,True,-i100 -p100 -t1 -d100,False,20,16,6,route_min_directed_valient,512,0,True,14.921465968586388,58.638743455497384,0:00.84,2,AccelMain,False,,False,True,False,dfs,H-hop,6,,,4,FIFOTest_3,True,checkerboard,2,2020-02-18 18:02:45 -0800,pirTest,,True,DDR4,True,False,,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,False,True,1,hybrid,84.161327049,True,True,True,0,True,False,dor,,,2.34555,bfs,False,1,False,2,1,True,True,True,1,0,,,1000000000.0,,True,18,False,False,0.335079,1,4,False,4,600cf90d,1000000000,,6,32,,,200,4,True,0,16,False,,True,True,False
mesh,65536,,False,4,True,True,True,,16,2:18.86,5,False,1,5,0,270125,6,False,True,True,15,False,,True,,200,100,,20,True,4.35kHz,1,2af7980b,4,40,,MyDesign,route_min_directed_valient,11,0,False,5,15,,db,,11,True,,6,False,False,False,False,40,0,False,True,Tst,False,True,-i100 -p100 -t1 -d100,False,20,9,6,route_min_directed_valient,512,0,True,28.08468902684544,97.04544192503471,1:02.10,2,AccelMain,False,,False,True,False,dfs,H-hop,6,,,4,GDA_0,True,checkerboard,11,2020-02-18 18:02:45 -0800,pirTest,,True,DDR4,True,False,,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,False,True,5,hybrid,62.681089216,True,True,True,0,True,False,dor,,,0.242614,bfs,False,5,False,11,1,True,True,True,1,0,,,1000000000.0,,True,11,False,False,0.492809,1,4,False,4,600cf90d,1000000000,,6,32,,,200,4,True,0,16,False,,True,True,False
mesh,65536,,False,4,True,True,True,,16,2:09.04,5,False,1,5,0,5351,6,False,True,True,15,False,,True,,200,100,,20,True,2.07kHz,1,2af7980b,4,40,,MyDesign,route_min_directed_valient,11,0,False,5,15,,db,,11,True,,6,False,False,False,False,40,0,False,True,Tst,False,True,-i100 -p100 -t1 -d100,False,20,9,6,route_min_directed_valient,512,0,True,23.02713171709621,76.54643991777237,0:02.59,2,AccelMain,False,,False,True,False,dfs,H-hop,6,,,4,GDA_1,True,checkerboard,11,2020-02-18 18:02:45 -0800,pirTest,,True,DDR4,True,False,,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,False,True,5,hybrid,75.33447367,True,True,True,0,True,False,dor,,,0.765464,bfs,False,5,False,11,1,True,True,True,1,0,,,1000000000.0,,True,11,False,False,1.62661,1,4,False,4,600cf90d,1000000000,,6,32,,,200,4,True,0,16,False,,True,True,False
mesh,65536,,False,4,True,True,True,,16,2:34.96,5,False,1,5,0,2855,6,False,True,True,22,False,,True,,200,100,,20,True,0.87kHz,1,2af7980b,4,40,,MyDesign,route_min_directed_valient,15,0,False,5,22,,db,,14,True,,6,False,False,False,False,40,0,False,True,Tst,False,True,-i100 -p100 -t1 -d100,False,20,16,6,route_min_directed_valient,512,0,True,25.90923775355789,71.7338003502627,0:03.29,2,AccelMain,False,,False,True,False,dfs,H-hop,6,,,4,GDA_2,True,checkerboard,15,2020-02-18 18:02:45 -0800,pirTest,,True,DDR4,True,False,,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,False,True,5,hybrid,112.421671888,True,True,True,0,True,False,dor,,,1.43468,bfs,False,5,False,15,1,True,True,True,1,0,,,1000000000.0,,True,13,False,False,3.04869,1,4,False,4,600cf90d,1000000000,,6,32,,,200,4,True,0,16,False,,True,True,False
mesh,65536,,False,4,True,True,True,,16,1:40.30,5,False,1,5,0,5320,6,False,True,True,20,False,,True,,200,100,,20,True,2.77kHz,1,2af7980b,4,40,,MyDesign,route_min_directed_valient,12,0,False,5,20,,db,,11,True,,6,False,False,False,False,40,0,False,True,Tst,False,True,-i100 -p100 -t1 -d100,False,20,14,6,route_min_directed_valient,512,0,True,20.772914428929468,76.99248120300751,0:01.92,2,AccelMain,False,,False,True,False,dfs,H-hop,6,,,4,GDA_3,True,checkerboard,12,2020-02-18 18:02:45 -0800,pirTest,,True,DDR4,True,False,,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,False,True,5,hybrid,108.172093562,True,True,True,0,True,False,dor,,,0.769925,bfs,False,5,False,12,1,True,True,True,1,0,,,1000000000.0,,True,12,False,False,1.63609,1,4,False,4,600cf90d,1000000000,,6,32,,,200,4,True,0,16,False,,True,True,False
mesh,65536,,False,4,True,True,True,,16,2:43.46,5,False,1,5,0,2834,6,False,True,True,33,False,,True,,200,100,,20,True,1.48kHz,1,2af7980b,4,40,,MyDesign,route_min_directed_valient,17,0,False,5,33,,db,,14,True,,6,False,False,False,False,40,0,False,True,Tst,False,True,-i100 -p100 -t1 -d100,False,20,27,6,route_min_directed_valient,512,0,True,22.78327332751217,72.26534932956952,0:01.92,2,AccelMain,False,,False,True,False,dfs,H-hop,6,,,4,GDA_4,True,checkerboard,17,2020-02-18 18:02:45 -0800,pirTest,,True,DDR4,True,False,,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,False,True,5,hybrid,176.530539122,True,True,True,0,True,False,dor,,,1.44531,bfs,False,5,False,17,1,True,True,True,1,0,,,1000000000.0,,True,15,False,False,3.07128,1,4,False,4,600cf90d,1000000000,,6,32,,,200,4,True,0,16,False,,True,True,False
mesh,65536,,False,4,True,True,True,,16,2:02.24,5,False,1,5,0,9642,6,False,True,True,21,False,,True,,200,100,,20,True,2.46kHz,1,2af7980b,4,40,,MyDesign,route_min_directed_valient,11,0,False,5,21,,db,,11,True,,6,False,False,False,False,40,0,False,True,Tst,False,True,-i100 -p100 -t1 -d100,False,20,15,6,route_min_directed_valient,512,0,True,20.86574362165526,84.96162621862685,0:03.92,2,AccelMain,False,,False,True,False,dfs,H-hop,6,,,4,GDA_5,True,checkerboard,11,2020-02-18 18:02:45 -0800,pirTest,,True,DDR4,True,False,,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,False,True,5,hybrid,97.723910242,True,True,True,0,True,False,dor,,,0.424808,bfs,False,5,False,11,1,True,True,True,1,0,,,1000000000.0,,True,12,False,False,0.902717,1,4,False,4,600cf90d,1000000000,,6,32,,,200,4,True,0,16,False,,True,True,False
mesh,65536,,False,4,True,True,True,,16,2:13.04,5,False,1,5,0,369527,6,False,True,True,30,False,,True,,200,100,,20,True,1.87kHz,1,2af7980b,4,40,,MyDesign,route_min_directed_valient,14,0,False,5,30,,db,,11,True,,6,False,False,False,False,40,0,False,True,Tst,False,True,-i100 -p100 -t1 -d100,False,20,24,6,route_min_directed_valient,512,0,True,18.290988209251285,70.94041842679967,3:17.29,2,AccelMain,False,,False,True,False,dfs,H-hop,6,,,4,GDA_6,True,checkerboard,14,2020-02-18 18:02:45 -0800,pirTest,,True,DDR4,True,False,,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,False,True,5,hybrid,82.184584175,True,True,True,0,True,False,dor,,,0.177351,bfs,False,5,False,14,1,True,True,True,1,0,,,1000000000.0,,True,14,False,False,0.360244,1,4,False,4,600cf90d,1000000000,,6,32,,,200,4,True,0,16,False,,True,True,False
mesh,65536,,False,4,True,True,True,,16,3:15.08,5,False,1,5,0,186749,6,False,True,True,33,False,,True,,200,100,,20,True,1.16kHz,1,2af7980b,4,40,,MyDesign,route_min_directed_valient,17,0,False,5,33,,db,,14,True,,6,False,False,False,False,40,0,False,True,Tst,False,True,-i100 -p100 -t1 -d100,False,20,27,6,route_min_directed_valient,512,0,True,21.136709283765363,70.18618573593433,2:40.84,2,AccelMain,False,,False,True,False,dfs,H-hop,6,,,4,GDA_7,True,checkerboard,17,2020-02-18 18:02:45 -0800,pirTest,,True,DDR4,True,False,,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,False,True,5,hybrid,96.169813566,True,True,True,0,True,False,dor,,,0.350931,bfs,False,5,False,17,1,True,True,True,1,0,,,1000000000.0,,True,15,False,False,0.712828,1,4,False,4,600cf90d,1000000000,,6,32,,,200,4,True,0,16,False,,True,True,False
mesh,65536,,False,4,True,True,True,,16,2:57.69,5,False,1,7,0,48208,8,False,True,True,111,False,,True,,200,100,,20,True,0.64kHz,1,2af7980b,4,40,,MyDesign,route_min_directed_valient,45,0,False,7,111,,db,,29,True,,6,False,False,False,False,40,0,False,True,Tst,False,True,-i100 -p100 -t1 -d100,False,20,103,6,route_min_directed_valient,512,0,True,31.491355302237316,91.33753733820113,1:15.85,2,AccelMain,False,,False,True,False,dfs,H-hop,6,,,4,GDA_8,True,checkerboard,45,2020-02-18 18:02:45 -0800,pirTest,,True,DDR4,True,False,,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,False,True,7,hybrid,393.723786,True,True,True,0,True,False,dor,,,1.35944,bfs,False,7,False,45,1,True,True,True,1,0,,,1000000000.0,,True,36,False,False,2.76137,1,4,False,4,600cf90d,1000000000,,6,32,,,200,4,True,0,16,False,,True,True,False
