app,project,backend,freq,spatial_sha,pir_sha,time,genpir,genpir_err,DynHopsVec,DynHopsScal,StatHopsVec,StatHopsScal,Score,NetVC,TotPkts,LinkLim,InjectLim,EjectLim,LongRoute,Q0Pct,Q0Lim,runp2p_cycle,runhybrid_cycle,runp2p_err,runhybrid_err,maketst_err,runproute_err,gentst_err,runp2p_pass,runhybrid_pass,runp2p_deadlock,runhybrid_deadlock,runp2p_complete,runhybrid_complete,runp2p_dram_power,runhybrid_dram_power,runp2p_rbw,runhybrid_rbw,runp2p_wbw,runhybrid_wbw,maketst_time,runp2p_time,runhybrid_time,runproute_time,gentst_time,OPS-All,OPS-FU,OPS-Fix,OPS-Flt,OPS-Other,OPS-Prog FU,notFit,MC,DAG,PMU,PCU,MC_Total,DAG_Total,PMU_Total,PCU_Total,VMC,VDAG,VPMU,VPCU,row,col,pirArgs,algo,pattern,slink,vlink,prtime,vcLimit,runp2p_success,runhybrid_success,succeeded,simfreq
DotProduct_2,pirTest,Tst,1000000000.0,33c52157,4051f434,2019-11-07 18:35:42 -0800,True,,,,,,,,,,,,,,,602,,,,,,,True,,False,False,True,False,,,13.608,,0.0,,0:56.74,0:00.49,,,20.895263343,"2288 OP, 3.80 GOPS","1264 OP, 2.10 GOPS","240 OP, 0.40 GOPS",,"2048 OP, 3.40 GOPS","224 OP, 0.37 GOPS",,4,0,4,7,40,40,200,200,4,0,4,7,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,1.23kHz
DotProduct_3,pirTest,Tst,1000000000.0,33c52157,4051f434,2019-11-07 18:35:42 -0800,True,,,,,,,,,,,,,,,157,,,,,,,True,,False,False,True,False,,,52.1783,,0.0,,1:05.65,0:00.55,,,19.132482861,"6384 OP, 40.66 GOPS","5360 OP, 34.14 GOPS","4336 OP, 27.62 GOPS",,"2048 OP, 13.04 GOPS","4320 OP, 27.52 GOPS",,4,5,4,2,40,40,200,200,4,0,4,7,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,0.29kHz
DotProduct_4,pirTest,Tst,1000000000.0,33c52157,4051f434,2019-11-07 18:35:42 -0800,True,,,,,,,,,,,,,,,129,,,,,,,True,,False,False,True,False,,,63.5039,,0.0,,2:32.02,0:00.60,,,59.436291212,"6372 OP, 49.40 GOPS","5348 OP, 41.46 GOPS","4324 OP, 33.52 GOPS",,"2048 OP, 15.88 GOPS","4320 OP, 33.49 GOPS",,16,17,16,9,40,40,200,200,16,0,16,26,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,0.21kHz
DotProduct_5,pirTest,Tst,1000000000.0,33c52157,4051f434,2019-11-07 18:35:42 -0800,True,,,,,,,,,,,,,,,157,,,,,,,True,,False,False,True,False,,,52.1783,,0.0,,1:30.14,0:00.60,,,28.411216357,"7997 OP, 50.94 GOPS","6941 OP, 44.21 GOPS","4466 OP, 28.45 GOPS",,"3531 OP, 22.49 GOPS","4466 OP, 28.45 GOPS",,6,7,6,7,40,40,200,200,6,0,6,14,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,0.26kHz
DotProduct_6,pirTest,Tst,1000000000.0,33c52157,4051f434,2019-11-07 18:35:42 -0800,True,,,,,,,,,,,,,,,291,,,,,,,True,,False,False,True,False,,,28.1512,,0.0,,0:51.14,0:00.50,,,21.670842818,"15936 OP, 54.76 GOPS","14816 OP, 50.91 GOPS","4736 OP, 16.27 GOPS",,"11200 OP, 38.49 GOPS","4704 OP, 16.16 GOPS",,2,3,2,5,40,40,200,200,2,0,2,8,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,0.58kHz
DotProduct_7,pirTest,Tst,1000000000.0,33c52157,4051f434,2019-11-07 18:35:42 -0800,True,,,,,,,,,,,,,,,171,,,,,,,True,,False,False,True,False,,,47.9064,,0.0,,2:07.84,0:00.63,,,36.472184849,"17963 OP, 105.05 GOPS","16808 OP, 98.29 GOPS","4862 OP, 28.43 GOPS",,"13101 OP, 76.61 GOPS","4862 OP, 28.43 GOPS",,6,7,6,17,40,40,200,200,6,0,6,24,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,0.27kHz
FIFOTest_0,pirTest,Tst,1000000000.0,33c52157,4051f434,2019-11-07 18:35:42 -0800,True,,,,,,,,,,,,,,,93,,,,,,,,,False,False,True,False,,,0.0,,1.37634,,0:46.27,0:00.48,,,29.40689577,"1376 OP, 14.80 GOPS","1312 OP, 14.11 GOPS","672 OP, 7.23 GOPS",,"704 OP, 7.57 GOPS","512 OP, 5.51 GOPS",,1,5,1,7,40,40,200,200,1,0,1,12,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,0.19kHz
FIFOTest_1,pirTest,Tst,1000000000.0,33c52157,4051f434,2019-11-07 18:35:42 -0800,True,,,,,,,,,,,,,,,83,,,,,,,,,False,False,True,False,,,0.0,,1.54217,,1:02.96,0:00.52,,,30.814455855,"1344 OP, 16.19 GOPS","1344 OP, 16.19 GOPS","272 OP, 3.28 GOPS",,"1072 OP, 12.92 GOPS","192 OP, 2.31 GOPS",,1,4,2,6,40,40,200,200,1,0,2,10,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,0.16kHz
FIFOTest_2,pirTest,Tst,1000000000.0,33c52157,4051f434,2019-11-07 18:35:42 -0800,True,,,,,,,,,,,,,,,98,,,,,,,,,False,False,True,False,,,0.0,,1.30612,,1:08.64,0:00.46,,,41.199613298,"2680 OP, 27.35 GOPS","2608 OP, 26.61 GOPS","872 OP, 8.90 GOPS",,"1808 OP, 18.45 GOPS","568 OP, 5.80 GOPS",,1,5,2,10,40,40,200,200,1,0,2,15,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,0.21kHz
FIFOTest_3,pirTest,Tst,1000000000.0,33c52157,4051f434,2019-11-07 18:35:42 -0800,True,,,,,,,,,,,,,,,196,,,,,,,,,False,False,True,False,,,0.326531,,2.28571,,2:12.24,0:00.57,,,44.876003457,"6558 OP, 33.46 GOPS","6558 OP, 33.46 GOPS","1790 OP, 9.13 GOPS",,"4768 OP, 24.33 GOPS","1614 OP, 8.23 GOPS",,1,12,2,16,40,40,200,200,1,0,2,28,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,0.34kHz
GDA_0,pirTest,Tst,1000000000.0,33c52157,4051f434,2019-11-07 18:35:42 -0800,True,,,,,,,,,,,,,,,270125,,,,,,,True,,False,False,True,False,,,0.492809,,0.242614,,2:33.46,0:25.57,,,37.242806433,"73463686 OP, 271.96 GOPS","56506246 OP, 209.19 GOPS","64712582 OP, 239.57 GOPS",,"8751104 OP, 32.40 GOPS","35057542 OP, 129.78 GOPS",,5,6,11,9,40,40,200,200,5,0,11,15,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,10.56kHz
GDA_1,pirTest,Tst,1000000000.0,33c52157,4051f434,2019-11-07 18:35:42 -0800,True,,,,,,,,,,,,,,,5351,,,,,,,True,,False,False,True,False,,,1.62661,,0.765464,,2:38.92,0:01.03,,,36.311154997,"1188070 OP, 222.03 GOPS","914662 OP, 170.93 GOPS","1046630 OP, 195.60 GOPS",,"141440 OP, 26.43 GOPS","569446 OP, 106.42 GOPS",,5,6,11,9,40,40,200,200,5,0,11,15,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,5.2kHz
GDA_2,pirTest,Tst,1000000000.0,33c52157,4051f434,2019-11-07 18:35:42 -0800,True,,,,,,,,,,,,,,,2855,,,,,,,True,,False,False,True,False,,,3.04869,,1.43468,,2:20.04,0:00.94,,,55.02666704,"974182 OP, 341.22 GOPS","764262 OP, 267.69 GOPS","854246 OP, 299.21 GOPS",,"119936 OP, 42.01 GOPS","471270 OP, 165.07 GOPS",,5,6,15,16,40,40,200,200,5,0,15,22,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,3.04kHz
GDA_3,pirTest,Tst,1000000000.0,33c52157,4051f434,2019-11-07 18:35:42 -0800,True,,,,,,,,,,,,,,,5320,,,,,,,True,,False,False,True,False,,,1.63609,,0.769925,,2:14.46,0:01.35,,,51.054072287,"1847526 OP, 347.28 GOPS","1508582 OP, 283.57 GOPS","1345638 OP, 252.94 GOPS",,"501888 OP, 94.34 GOPS","671846 OP, 126.29 GOPS",,5,6,12,14,40,40,200,200,5,0,12,20,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,3.94kHz
GDA_4,pirTest,Tst,1000000000.0,33c52157,4051f434,2019-11-07 18:35:42 -0800,True,,,,,,,,,,,,,,,2832,,,,,,,True,,False,False,True,False,,,3.07345,,1.44633,,2:57.61,0:01.18,,,86.890328143,"1633638 OP, 576.85 GOPS","1358182 OP, 479.58 GOPS","1153254 OP, 407.22 GOPS",,"480384 OP, 169.63 GOPS","573670 OP, 202.57 GOPS",,5,6,17,27,40,40,200,200,5,0,17,33,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,2.4kHz
GDA_5,pirTest,Tst,1000000000.0,33c52157,4051f434,2019-11-07 18:35:42 -0800,True,,,,,,,,,,,,,,,9642,,,,,,,True,,False,False,True,False,,,0.902717,,0.424808,,2:13.81,0:01.58,,,53.67137105,"2069478 OP, 214.63 GOPS","1730534 OP, 179.48 GOPS","1366758 OP, 141.75 GOPS",,"702720 OP, 72.88 GOPS","692966 OP, 71.87 GOPS",,5,6,11,15,40,40,200,200,5,0,11,21,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,6.1kHz
GDA_6,pirTest,Tst,1000000000.0,33c52157,4051f434,2019-11-07 18:35:42 -0800,True,,,,,,,,,,,,,,,369576,,,,,,,True,,False,False,True,False,,,0.360197,,0.177328,,2:26.59,0:59.07,,,73.19586733,"145028998 OP, 392.42 GOPS","123877254 OP, 335.19 GOPS","91189126 OP, 246.74 GOPS",,"53839872 OP, 145.68 GOPS","40562566 OP, 109.75 GOPS",,5,6,14,24,40,40,200,200,5,0,14,30,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,6.26kHz
GDA_7,pirTest,Tst,1000000000.0,33c52157,4051f434,2019-11-07 18:35:42 -0800,True,,,,,,,,,,,,,,,136765,,,,,,,True,,False,False,True,False,,,0.973348,,0.479187,,2:53.49,0:32.22,,,83.552209837,"101138310 OP, 739.50 GOPS","84148102 OP, 615.28 GOPS","71235462 OP, 520.86 GOPS",,"29902848 OP, 218.64 GOPS","35223430 OP, 257.55 GOPS",,5,6,17,27,40,40,200,200,5,0,17,33,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,4.24kHz
GDA_8,pirTest,Tst,1000000000.0,33c52157,4051f434,2019-11-07 18:35:42 -0800,True,,,,,,,,,,,,,,,65117,,,,,,,True,,False,False,True,False,,,2.04432,,1.00643,,7:39.75,0:53.44,,,279.222024396,"123325617 OP, 1893.91 GOPS","107629233 OP, 1652.86 GOPS","75026801 OP, 1152.18 GOPS",,"48298816 OP, 741.72 GOPS","38030961 OP, 584.04 GOPS",,7,8,45,103,40,40,200,200,7,0,45,111,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,1.22kHz
GEMM_0,pirTest,Tst,1000000000.0,33c52157,4051f434,2019-11-07 18:35:42 -0800,True,,,,,,,,,,,,,,,131945,,,,,,,True,,False,False,True,False,,,1.98677,,0.496692,,1:30.48,0:07.72,,,33.573391145,"25060864 OP, 189.93 GOPS","20685056 OP, 156.77 GOPS","15525376 OP, 117.67 GOPS",,"9535488 OP, 72.27 GOPS","11000832 OP, 83.37 GOPS",,3,7,5,6,40,40,200,200,3,0,5,13,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,17.09kHz
GEMM_1,pirTest,Tst,1000000000.0,33c52157,4051f434,2019-11-07 18:35:42 -0800,True,,,,,,,,,,,,,,,265410,,,,,,,True,,False,False,True,False,,,0.246924,,0.0617309,,1:14.68,0:09.10,,,25.459917067,"1167104 OP, 4.40 GOPS","597120 OP, 2.25 GOPS","634624 OP, 2.39 GOPS",,"532480 OP, 2.01 GOPS","27136 OP, 0.10 GOPS",,3,0,5,9,40,40,200,200,3,0,5,9,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,29.17kHz
GEMM_10,pirTest,Tst,1000000000.0,33c52157,4051f434,2019-11-07 18:35:42 -0800,True,,,,,,,,,,,,,,,9077,,,,,,,True,,False,False,True,False,,,1.38195,,0.45125,,1:41.00,0:01.08,,,59.474775343,"294784 OP, 32.48 GOPS","232000 OP, 25.56 GOPS","104320 OP, 11.49 GOPS",,"190464 OP, 20.98 GOPS","40192 OP, 4.43 GOPS",,4,0,6,28,40,40,200,200,4,0,6,28,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,8.4kHz
GEMM_11,pirTest,Tst,1000000000.0,33c52157,4051f434,2019-11-07 18:35:42 -0800,True,,,,,,,,,,,,,,,9821,,,,,,,True,,False,False,True,False,,,1.01008,,0.417065,,1:41.12,0:01.75,,,73.575467835,"143040 OP, 14.56 GOPS","85440 OP, 8.70 GOPS","61120 OP, 6.22 GOPS",,"81920 OP, 8.34 GOPS","9408 OP, 0.96 GOPS",,7,0,9,30,40,40,200,200,7,0,9,30,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,5.61kHz
GEMM_12,pirTest,Tst,1000000000.0,33c52157,4051f434,2019-11-07 18:35:42 -0800,True,,,,,,,,,,,,,,,9828,,,,,,,True,,False,False,True,False,,,1.04843,,0.416768,,2:19.16,0:01.55,,,64.874438791,"351936 OP, 35.81 GOPS","277952 OP, 28.28 GOPS","130752 OP, 13.30 GOPS",,"221184 OP, 22.51 GOPS","46272 OP, 4.71 GOPS",,5,0,7,32,40,40,200,200,5,0,7,32,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,6.34kHz
GEMM_13,pirTest,Tst,1000000000.0,33c52157,4051f434,2019-11-07 18:35:42 -0800,True,,,,,,,,,,,,,,,9043,,,,,,,True,,False,False,True,False,,,0.905894,,0.452947,,2:43.20,0:02.27,,,65.809805406,"161376 OP, 17.85 GOPS","84352 OP, 9.33 GOPS","93792 OP, 10.37 GOPS",,"67584 OP, 7.47 GOPS","7328 OP, 0.81 GOPS",,12,0,20,36,40,40,200,200,12,0,20,36,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,3.98kHz
GEMM_14,pirTest,Tst,1000000000.0,33c52157,4051f434,2019-11-07 18:35:42 -0800,True,,,,,,,,,,,,,,,9303,,,,,,,True,,False,False,True,False,,,0.908094,,0.440288,,2:32.10,0:01.83,,,65.575392042,"150112 OP, 16.14 GOPS","76128 OP, 8.18 GOPS","84576 OP, 9.09 GOPS",,"65536 OP, 7.04 GOPS","2144 OP, 0.23 GOPS",,10,0,14,28,40,40,200,200,10,0,14,28,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,5.08kHz
GEMM_15,pirTest,Tst,1000000000.0,33c52157,4051f434,2019-11-07 18:35:42 -0800,True,,,,,,,,,,,,,,,5750,,,,,,,True,,False,False,True,False,,,1.81426,,0.712348,,2:55.27,0:01.66,,,93.710690579,"283328 OP, 49.27 GOPS","223680 OP, 38.90 GOPS","94912 OP, 16.51 GOPS",,"188416 OP, 32.77 GOPS","35008 OP, 6.09 GOPS",,7,0,9,52,40,40,200,200,7,0,9,52,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,3.46kHz
