VPCU-alloc,runhybrid_pass,notFit,VMC,MC_Total,OPS-FU,VMC-alloc,prtime,vcLimit,runhybrid_complete,VAFG-split,VPCU,maketst_time,vlink,runhybrid_rbw,pir_sha,pattern,runp2p_success,succeeded,app,genpir_err,OPS-Fix,OPS-Other,PMU,PCU,runhybrid_cycle,VAFG,VDAG,VAFG-alloc,DAG,runhybrid_success,row,VPMU-alloc,simfreq,VBB,runp2p_wbw,OPS-All,VPMU-split,gentst_time,VBB-alloc,VPCU-split,VDAG-alloc,runp2p_cycle,genpir,runp2p_err,runp2p_rbw,runp2p_complete,runp2p_dram_power,runhybrid_wbw,slink,runhybrid_dram_power,VBB-split,maketst_err,MC,PCU_Total,VDAG-split,time,runhybrid_deadlock,VPMU,mergeTime_ms,col,runproute_err,runp2p_time,runproute_time,runhybrid_time,PMU_Total,gentst_err,DAG_Total,VMC-split,pirArgs,maxActive,freq,OPS-Flt,algo,runp2p_pass,OPS-Prog FU,runp2p_deadlock,project,runhybrid_err,avgActive,spatial_sha,backend
3,,,,40,"11010048 OP, 5.95 GOPS",,,,False,1,5,1:53.96,,,d86e20f2,,True,True,SRAMSplit_1,,"4980736 OP, 2.69 GOPS","6029312 OP, 3.26 GOPS",4,4,,1,0,1,1,False,20,1,63.54kHz,,0.0,"11010048 OP, 5.95 GOPS",4,17.783506879,,5,0,1851434,True,,0.0,True,,,,,,,0,200,0,2019-12-13 12:52:06 -0800,False,4,,20,,0:29.14,,,200,,40,,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",14.158970830178122,1000000000.0,,,True,"4194304 OP, 2.27 GOPS",False,pirTest,,8.193852860959547,10f10351,Tst
7,,,,40,"35566322 OP, 57.63 GOPS",,,,False,1,27,2:05.51,,,d86e20f2,,True,True,SRAMSplit_2,,"7952518 OP, 12.89 GOPS","27613804 OP, 44.74 GOPS",5,25,,1,0,1,2,False,20,1,14.23kHz,,0.0,"35566322 OP, 57.63 GOPS",5,59.456394613,,27,0,617191,True,,0.0,True,,,,,,,0,200,0,2019-12-13 12:52:06 -0800,False,5,,20,,0:43.36,,,200,,40,,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",14.158015914036335,1000000000.0,,,True,"6379390 OP, 10.34 GOPS",False,pirTest,,7.179772402855695,10f10351,Tst
13,,,,40,"74449941 OP, 60.32 GOPS",,,,False,1,51,3:41.49,,,d86e20f2,,True,True,SRAMSplit_3,,"19573834 OP, 15.86 GOPS","54876107 OP, 44.46 GOPS",10,47,,1,0,1,4,False,20,1,6.61kHz,,0.0,"74449941 OP, 60.32 GOPS",10,100.411807832,,51,0,1234345,True,,0.0,True,,,,,,,0,200,0,2019-12-13 12:52:06 -0800,False,10,,20,,3:06.83,,,200,,40,,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",14.158359291770129,1000000000.0,,,True,"13282240 OP, 10.76 GOPS",False,pirTest,,8.060077909717203,10f10351,Tst
13,,,,40,"74449941 OP, 60.31 GOPS",,,,False,1,51,2:47.34,,,d86e20f2,,True,True,SRAMSplit_4,,"19573834 OP, 15.86 GOPS","54876107 OP, 44.46 GOPS",10,47,,1,0,1,4,False,20,1,7.27kHz,,0.0,"74449941 OP, 60.31 GOPS",10,87.778002934,,51,0,1234354,True,,0.0,True,,,,,,,0,200,0,2019-12-13 12:52:06 -0800,False,10,,20,,2:49.77,,,200,,40,,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --bcread, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",14.15825605944486,1000000000.0,,,True,"13282240 OP, 10.76 GOPS",False,pirTest,,8.060019141567071,10f10351,Tst
3,,,1,40,"1055 OP, 10.45 GOPS",1,,,False,1,16,1:04.79,,,d86e20f2,,True,True,SharedLoader,,"1055 OP, 10.45 GOPS",,14,0,,1,0,1,2,False,20,,0.23kHz,,0.0,"1055 OP, 10.45 GOPS",,16.730706381,,16,0,101,True,,1.26733,True,,,,,,,1,200,0,2019-12-13 12:52:06 -0800,False,,,20,,0:00.43,,,200,,40,1,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",1.9801980198019802,1000000000.0,,,True,"1055 OP, 10.45 GOPS",False,pirTest,,1.43014301430143,10f10351,Tst
10,,,1,40,"1055 OP, 10.45 GOPS",1,,,False,1,16,1:06.58,,,d86e20f2,,True,True,SharedLoader2,,"1055 OP, 10.45 GOPS",,14,0,,1,0,1,2,False,20,,0.17kHz,,0.0,"1055 OP, 10.45 GOPS",,15.365565876,,16,0,101,True,,1.26733,True,,,,,,,1,200,0,2019-12-13 12:52:06 -0800,False,,,20,,0:00.59,,,200,,40,1,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",1.9801980198019802,1000000000.0,,,True,"1055 OP, 10.45 GOPS",False,pirTest,,1.43014301430143,10f10351,Tst
3,,,,40,"6208 OP, 5.67 GOPS",,,,False,1,3,0:32.50,,,d86e20f2,,True,True,SimpleDotProduct_0,,"1088 OP, 0.99 GOPS","6144 OP, 5.61 GOPS",1,3,,1,0,1,0,False,20,1,2.11kHz,,0.0,"7232 OP, 6.60 GOPS",1,8.224809909,,3,0,1095,True,,0.0,True,,,,,,,0,200,0,2019-12-13 12:52:06 -0800,False,1,,20,,0:00.52,,,200,,40,,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",93.51598173515981,1000000000.0,,,True,"1056 OP, 0.96 GOPS",False,pirTest,,62.688990360223244,10f10351,Tst
5,,,,40,"6192 OP, 10.62 GOPS",,,,False,1,5,0:33.91,,,d86e20f2,,True,True,SimpleDotProduct_1,,"1072 OP, 1.84 GOPS","6144 OP, 10.54 GOPS",2,5,,1,0,1,0,False,20,2,1.19kHz,,0.0,"7216 OP, 12.38 GOPS",2,10.900125978,,5,0,583,True,,0.0,True,,,,,,,0,200,0,2019-12-13 12:52:06 -0800,False,2,,20,,0:00.49,,,200,,40,,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",87.82161234991423,1000000000.0,,,True,"1056 OP, 1.81 GOPS",False,pirTest,,70.4631217838765,10f10351,Tst
7,,,1,40,,1,,,False,1,7,0:46.14,,,d86e20f2,,False,False,SimpleLock_0,,,,2,1,,1,0,1,6,False,20,2,,,,,2,12.631943143,,7,0,,True,"tungsten: /local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten/sparsity/templates/SparsePMU.h:61: void SparsePMUT, N, B::_add_tx(const Token*, const Token*, int) [with T = int; long unsigned int N = 4096; long unsigned int B = 16]: Assertion `t[i].addr  65536' failed.
",,False,,,,,,,1,200,0,2019-12-13 12:52:06 -0800,False,2,,20,,0:00.55,,,200,,40,1,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,1000000000.0,,,,,False,pirTest,,,10f10351,Tst
7,,,1,40,,1,,,False,1,7,0:49.42,,,d86e20f2,,False,False,SimpleLock_1,,,,4,1,,1,0,1,4,False,20,2,,,,,2,11.436523878,,7,0,,True,"tungsten: /local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten/sparsity/templates/SparsePMU.h:61: void SparsePMUT, N, B::_add_tx(const Token*, const Token*, int) [with T = int; long unsigned int N = 4096; long unsigned int B = 16]: Assertion `t[i].addr  65536' failed.
",,False,,,,,,,1,200,0,2019-12-13 12:52:06 -0800,False,2,,20,,0:00.56,,,200,,40,1,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",7.920792079207921,1000000000.0,,,,,False,pirTest,,3.432343234323432,10f10351,Tst
1,,,2,40,"10 OP, 0.40 GOPS",2,,,False,1,1,0:32.13,,,d86e20f2,,True,True,StreamInOutStop,,"10 OP, 0.40 GOPS",,1,0,,1,0,1,0,False,20,,0.05kHz,,0.0,"10 OP, 0.40 GOPS",,8.360329732,,1,0,25,True,,0.0,True,,,,,,,2,200,0,2019-12-13 12:52:06 -0800,False,,,20,,0:00.49,,,200,,40,2,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",100.0,1000000000.0,,,True,"10 OP, 0.40 GOPS",False,pirTest,,37.6,10f10351,Tst
4,,,2,40,"10678 OP, 56.20 GOPS",2,,,False,1,6,0:41.52,,,d86e20f2,,True,True,StreamInfDotProduct_0,,"5109 OP, 26.89 GOPS","6081 OP, 32.01 GOPS",2,4,,1,0,1,2,False,20,2,0.4kHz,,0.0,"11190 OP, 58.89 GOPS",2,15.485276685,,6,0,190,True,,0.0,True,,,,,,,2,200,0,2019-12-13 12:52:06 -0800,False,2,,20,,0:00.47,,,200,,40,2,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",100.0,1000000000.0,,,True,"5109 OP, 26.89 GOPS",False,pirTest,,39.15789473684211,10f10351,Tst
6,,,2,40,"16105 OP, 84.76 GOPS",2,,,False,1,13,1:22.03,,,d86e20f2,,True,True,StreamInfDotProduct_1,,"6939 OP, 36.52 GOPS","10298 OP, 54.20 GOPS",2,9,,1,0,1,4,False,20,2,0.28kHz,,0.0,"17237 OP, 90.72 GOPS",2,27.728616618,,13,0,190,True,,0.0,True,,,,,,,2,200,0,2019-12-13 12:52:06 -0800,False,2,,20,,0:00.68,,,200,,40,2,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",100.0,1000000000.0,,,True,"5571 OP, 29.32 GOPS",False,pirTest,,31.688596491228072,10f10351,Tst
4,,,2,40,"12976 OP, 66.89 GOPS",2,,,False,1,7,0:48.17,,,d86e20f2,,True,True,StreamInfDotProduct_2,,"6909 OP, 35.61 GOPS","7291 OP, 37.58 GOPS",3,5,,1,0,1,2,False,20,3,0.37kHz,,0.0,"14200 OP, 73.20 GOPS",3,17.019921014,,7,0,194,True,,0.0,True,,,,,,,2,200,0,2019-12-13 12:52:06 -0800,False,3,,20,,0:00.53,,,200,,40,2,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",100.0,1000000000.0,,,True,"5485 OP, 28.27 GOPS",False,pirTest,,49.37247870909906,10f10351,Tst
6,,,2,40,"16889 OP, 87.96 GOPS",2,,,False,1,13,1:03.52,,,d86e20f2,,True,True,StreamInfDotProduct_3,,"10363 OP, 53.97 GOPS","9994 OP, 52.05 GOPS",3,9,,1,0,1,4,False,20,3,0.42kHz,,0.0,"20357 OP, 106.03 GOPS",3,22.461162678,,13,0,192,True,,0.0,True,,,,,,,2,200,0,2019-12-13 12:52:06 -0800,False,3,,20,,0:00.46,,,200,,40,2,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",100.0,1000000000.0,,,True,"4323 OP, 22.52 GOPS",False,pirTest,,36.61265432098765,10f10351,Tst
10,,,2,40,"25453 OP, 128.55 GOPS",2,,,False,1,27,1:35.87,,,d86e20f2,,True,True,StreamInfDotProduct_4,,"2382 OP, 12.03 GOPS","24203 OP, 122.24 GOPS",3,16,,1,0,1,11,False,20,2,0.44kHz,,0.0,"26585 OP, 134.27 GOPS",3,39.714190493,,27,0,198,True,,0.0,True,,,,,,,2,200,0,2019-12-13 12:52:06 -0800,False,3,,20,,0:00.45,,,200,,40,2,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",100.0,1000000000.0,,,True,"438 OP, 2.21 GOPS",False,pirTest,,25.656565656565657,10f10351,Tst
3,,,2,40,"5624 OP, 1.98 GOPS",2,,,False,1,3,0:40.20,,,d86e20f2,,True,True,StreamInfDotProduct_5,,"1280 OP, 0.45 GOPS","4344 OP, 1.53 GOPS",2,2,,1,0,1,1,False,20,2,5.07kHz,,0.0,"5624 OP, 1.98 GOPS",2,9.730598501,,3,0,2838,True,,0.0,True,,,,,,,2,200,0,2019-12-13 12:52:06 -0800,False,2,,20,,0:00.56,,,200,,40,2,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",19.696969696969695,1000000000.0,,,True,"1792 OP, 0.63 GOPS",False,pirTest,,4.900164435048156,10f10351,Tst
8,,,2,40,"151143 OP, 133.40 GOPS",2,,,False,1,11,0:59.03,,,d86e20f2,,True,True,StreamInfKmeans_0,,"66011 OP, 58.26 GOPS","101732 OP, 89.79 GOPS",4,7,,1,0,1,4,False,20,4,2.31kHz,,0.0,"167743 OP, 148.05 GOPS",4,19.753087658,,11,0,1133,True,,0.0,True,,,,,,,2,200,0,2019-12-13 12:52:06 -0800,False,4,,20,,0:00.49,,,200,,40,2,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",94.43954104148278,1000000000.0,,,True,"48171 OP, 42.52 GOPS",False,pirTest,,36.11757468774238,10f10351,Tst
14,,,2,40,"166043 OP, 266.52 GOPS",2,,,False,1,23,1:38.16,,,d86e20f2,,True,True,StreamInfKmeans_1,,"60663 OP, 97.37 GOPS","118504 OP, 190.22 GOPS",5,15,,1,0,1,8,False,20,5,1.2kHz,,0.0,"179167 OP, 287.59 GOPS",5,31.5351184,,23,0,623,True,,0.0,True,,,,,,,2,200,0,2019-12-13 12:52:06 -0800,False,5,,20,,0:00.52,,,200,,40,2,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",90.20866773675762,1000000000.0,,,True,"49647 OP, 79.69 GOPS",False,pirTest,,37.017178375055494,10f10351,Tst
10,,,2,40,"163853 OP, 263.01 GOPS",2,,,False,1,17,1:20.87,,,d86e20f2,,True,True,StreamInfKmeans_2,,"58001 OP, 93.10 GOPS","122668 OP, 196.90 GOPS",4,11,,1,0,1,6,False,20,4,1.07kHz,,0.0,"180669 OP, 290.00 GOPS",4,29.757264489,,17,0,623,True,,0.0,True,,,,,,,2,200,0,2019-12-13 12:52:06 -0800,False,4,,20,,0:00.58,,,200,,40,2,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",86.51685393258427,1000000000.0,,,True,"31537 OP, 50.62 GOPS",False,pirTest,,42.21075007591861,10f10351,Tst
8,,,2,40,"173501 OP, 80.44 GOPS",2,,,False,1,12,1:04.06,,,d86e20f2,,True,True,StreamInfKmeans_3,,"90635 OP, 42.02 GOPS","107750 OP, 49.95 GOPS",4,8,,1,0,1,4,False,20,4,4.4kHz,,0.0,"198385 OP, 91.97 GOPS",4,22.306977572,,12,0,2157,True,,0.0,True,,,,,,,2,200,0,2019-12-13 12:52:06 -0800,False,4,,20,,0:00.49,,,200,,40,2,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",97.26471951784886,1000000000.0,,,True,"56227 OP, 26.07 GOPS",False,pirTest,,29.676458605526758,10f10351,Tst
10,,,2,40,"173734 OP, 153.07 GOPS",2,,,False,1,18,1:17.01,,,d86e20f2,,True,True,StreamInfKmeans_4,,"69965 OP, 61.64 GOPS","124573 OP, 109.76 GOPS",4,12,,1,0,1,6,False,20,4,2.32kHz,,0.0,"194538 OP, 171.40 GOPS",4,29.873580301,,18,0,1135,True,,0.0,True,,,,,,,2,200,0,2019-12-13 12:52:06 -0800,False,4,,20,,0:00.49,,,200,,40,2,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",92.59911894273128,1000000000.0,,,True,"35525 OP, 31.30 GOPS",False,pirTest,,34.67079414215978,10f10351,Tst
14,,,2,40,"215759 OP, 427.25 GOPS",2,,,False,1,33,1:21.39,,,d86e20f2,,True,True,StreamInfKmeans_6,,"63357 OP, 125.46 GOPS","169794 OP, 336.23 GOPS",5,22,,1,0,1,11,False,20,4,0.83kHz,,0.0,"233151 OP, 461.69 GOPS",5,55.474395324,,33,0,505,True,,0.0,True,,,,,,,2,200,0,2019-12-13 12:52:06 -0800,False,5,,20,,0:00.61,,,200,,40,2,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",79.4059405940594,1000000000.0,,,True,"23453 OP, 46.44 GOPS",False,pirTest,,37.83701447067783,10f10351,Tst
26,,,2,40,"244741 OP, 616.48 GOPS",2,,,False,1,69,1:58.13,,,d86e20f2,,True,True,StreamInfKmeans_7,,"65053 OP, 163.86 GOPS","194324 OP, 489.48 GOPS",8,47,,1,0,1,22,False,20,5,0.75kHz,,0.0,"259377 OP, 653.34 GOPS",8,97.526165364,,69,0,397,True,,0.0,True,,,,,,,2,200,0,2019-12-13 12:52:06 -0800,False,8,,20,,0:00.53,,,200,,40,2,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",91.68765743073048,1000000000.0,,,True,"23845 OP, 60.06 GOPS",False,pirTest,,30.355443604813882,10f10351,Tst
4,,,2,40,"10870 OP, 55.46 GOPS",2,,,False,1,6,0:41.43,,,d86e20f2,,True,True,StreamInfLogReg_0,,"5109 OP, 26.07 GOPS","6081 OP, 31.03 GOPS",2,5,,1,0,1,1,False,20,2,0.47kHz,,0.0,"11382 OP, 58.07 GOPS",2,14.09340223,,6,0,196,True,,0.0,True,,,,,,,2,200,0,2019-12-13 12:52:06 -0800,False,2,,20,,0:00.42,,,200,,40,2,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",100.0,1000000000.0,"192 OP, 0.98 GOPS",,True,"5301 OP, 27.05 GOPS",False,pirTest,,38.11224489795919,10f10351,Tst
