app,project,backend,freq,spatial_sha,pir_sha,time,genpir,genpir_err,DynHopsVec,DynHopsScal,StatHopsVec,StatHopsScal,Score,NetVC,TotPkts,LinkLim,InjectLim,EjectLim,LongRoute,Q0Pct,Q0Lim,runp2p_cycle,runhybrid_cycle,runp2p_err,runhybrid_err,maketst_err,runproute_err,gentst_err,runp2p_pass,runhybrid_pass,runp2p_deadlock,runhybrid_deadlock,runp2p_complete,runhybrid_complete,runp2p_dram_power,runhybrid_dram_power,runp2p_rbw,runhybrid_rbw,runp2p_wbw,runhybrid_wbw,maketst_time,runp2p_time,runhybrid_time,runproute_time,gentst_time,OPS-All,OPS-FU,OPS-Fix,OPS-Flt,OPS-Other,OPS-Prog FU,notFit,MC,DAG,PMU,PCU,MC_Total,DAG_Total,PMU_Total,PCU_Total,VMC,VDAG,VPMU,VPCU,row,col,pirArgs,algo,pattern,slink,vlink,prtime,vcLimit,maxActive,avgActive,runp2p_success,runhybrid_success,succeeded,simfreq
DotProduct_5,pirTest,Tst,1000000000.0,7c12204,2403efe,2019-11-11 01:41:14 -0800,True,,,,,,,,,,,,,,,156,,,,,,,True,,False,False,True,False,,,52.5128,,0.0,,2:02.70,0:00.39,,,32.081004843,"7997 OP, 51.26 GOPS","4466 OP, 28.63 GOPS","4466 OP, 28.63 GOPS",,"3531 OP, 22.63 GOPS","4466 OP, 28.63 GOPS",,6,7,6,7,40,40,200,200,6,0,6,14,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false, --mdone",,,,,,,14.102564102564102,12.576923076923077,True,False,True,0.4kHz
DotProduct_6,pirTest,Tst,1000000000.0,7c12204,2403efe,2019-11-11 01:41:14 -0800,True,,,,,,,,,,,,,,,291,,,,,,,True,,False,False,True,False,,,28.1512,,0.0,,1:10.45,0:00.45,,,29.177715933,"15936 OP, 54.76 GOPS","14816 OP, 50.91 GOPS","4736 OP, 16.27 GOPS",,"11200 OP, 38.49 GOPS","4704 OP, 16.16 GOPS",,2,3,2,5,40,40,200,200,2,0,2,8,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false, --mdone",,,,,,,76.97594501718213,59.41580756013746,True,False,True,0.65kHz
DotProduct_7,pirTest,Tst,1000000000.0,7c12204,2403efe,2019-11-11 01:41:14 -0800,True,,,,,,,,,,,,,,,156,,,,,,,True,,False,False,True,False,,,52.5128,,0.0,,1:41.62,0:00.50,,,39.95553038,"17963 OP, 115.15 GOPS","16808 OP, 107.74 GOPS","4862 OP, 31.17 GOPS",,"13101 OP, 83.98 GOPS","4862 OP, 31.17 GOPS",,6,7,6,17,40,40,200,200,6,0,6,24,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false, --mdone",,,,,,,49.35897435897436,42.07027540360874,True,False,True,0.31kHz
FIFOTest_0,pirTest,Tst,1000000000.0,7c12204,2403efe,2019-11-11 01:41:14 -0800,True,,,,,,,,,,,,,,,93,,,,,,,,,False,False,True,False,,,0.0,,1.37634,,1:06.43,0:00.49,,,38.240635846,"1376 OP, 14.80 GOPS","512 OP, 5.51 GOPS","672 OP, 7.23 GOPS",,"704 OP, 7.57 GOPS","512 OP, 5.51 GOPS",,1,5,1,7,40,40,200,200,1,0,1,12,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false, --mdone",,,,,,,34.40860215053763,11.385199240986717,True,False,True,0.19kHz
FIFOTest_1,pirTest,Tst,1000000000.0,7c12204,2403efe,2019-11-11 01:41:14 -0800,True,,,,,,,,,,,,,,,83,,,,,,,,,False,False,True,False,,,0.0,,1.54217,,1:16.15,0:00.37,,,29.844213408,"1344 OP, 16.19 GOPS","192 OP, 2.31 GOPS","272 OP, 3.28 GOPS",,"1072 OP, 12.92 GOPS","192 OP, 2.31 GOPS",,1,4,2,6,40,40,200,200,1,0,2,10,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false, --mdone",,,,,,,38.55421686746988,14.190093708165998,True,False,True,0.22kHz
FIFOTest_2,pirTest,Tst,1000000000.0,7c12204,2403efe,2019-11-11 01:41:14 -0800,True,,,,,,,,,,,,,,,93,,,,,,,,,False,False,True,False,,,0.0,,1.37634,,1:20.06,0:00.42,,,42.704429858,"2680 OP, 28.82 GOPS","568 OP, 6.11 GOPS","872 OP, 9.38 GOPS",,"1808 OP, 19.44 GOPS","568 OP, 6.11 GOPS",,1,5,2,10,40,40,200,200,1,0,2,15,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false, --mdone",,,,,,,34.40860215053763,12.903225806451612,True,False,True,0.22kHz
FIFOTest_3,pirTest,Tst,1000000000.0,7c12204,2403efe,2019-11-11 01:41:14 -0800,True,,,,,,,,,,,,,,,186,,,,,,,,,False,False,True,False,,,0.344086,,2.4086,,1:35.82,0:00.44,,,48.732862775,"6558 OP, 35.26 GOPS","6558 OP, 35.26 GOPS","1790 OP, 9.62 GOPS",,"4768 OP, 25.63 GOPS","1614 OP, 8.68 GOPS",,1,12,2,16,40,40,200,200,1,0,2,28,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false, --mdone",,,,,,,60.215053763440864,15.32258064516129,True,False,True,0.42kHz
GDA_0,pirTest,Tst,1000000000.0,7c12204,2403efe,2019-11-11 01:41:14 -0800,True,,,,,,,,,,,,,,,270139,,,,,,,True,,False,False,True,False,,,0.492783,,0.242601,,2:03.84,0:39.65,,,38.631132901,"73463686 OP, 271.95 GOPS","56506246 OP, 209.17 GOPS","64712582 OP, 239.55 GOPS",,"8751104 OP, 32.39 GOPS","35057542 OP, 129.78 GOPS",,5,6,11,9,40,40,200,200,5,0,11,15,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false, --mdone",,,,,,,97.04041252836502,28.083233533020497,True,False,True,6.81kHz
GDA_1,pirTest,Tst,1000000000.0,7c12204,2403efe,2019-11-11 01:41:14 -0800,True,,,,,,,,,,,,,,,5355,,,,,,,True,,False,False,True,False,,,1.6254,,0.764893,,1:58.19,0:01.12,,,33.387432234,"1188070 OP, 221.86 GOPS","914662 OP, 170.81 GOPS","1046630 OP, 195.45 GOPS",,"141440 OP, 26.41 GOPS","569446 OP, 106.34 GOPS",,5,6,11,9,40,40,200,200,5,0,11,15,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false, --mdone",,,,,,,76.48926237161531,23.009931245225363,True,False,True,4.78kHz
GDA_2,pirTest,Tst,1000000000.0,7c12204,2403efe,2019-11-11 01:41:14 -0800,True,,,,,,,,,,,,,,,2854,,,,,,,True,,False,False,True,False,,,3.04975,,1.43518,,2:27.24,0:00.96,,,54.663414306,"974182 OP, 341.34 GOPS","764262 OP, 267.79 GOPS","854246 OP, 299.32 GOPS",,"119936 OP, 42.02 GOPS","471270 OP, 165.13 GOPS",,5,6,15,16,40,40,200,200,5,0,15,22,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false, --mdone",,,,,,,71.75893482831114,25.918315972812813,True,False,True,2.97kHz
GDA_3,pirTest,Tst,1000000000.0,7c12204,2403efe,2019-11-11 01:41:14 -0800,True,,,,,,,,,,,,,,,5323,,,,,,,True,,False,False,True,False,,,1.63517,,0.769491,,2:22.62,0:01.41,,,56.1016747,"1847526 OP, 347.08 GOPS","1508582 OP, 283.41 GOPS","1345638 OP, 252.80 GOPS",,"501888 OP, 94.29 GOPS","671846 OP, 126.22 GOPS",,5,6,12,14,40,40,200,200,5,0,12,20,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false, --mdone",,,,,,,76.94908885966561,20.761206981383573,True,False,True,3.78kHz
GDA_4,pirTest,Tst,1000000000.0,7c12204,2403efe,2019-11-11 01:41:14 -0800,True,,,,,,,,,,,,,,,2835,,,,,,,True,,False,False,True,False,,,3.07019,,1.4448,,2:24.82,0:01.42,,,77.042496125,"1633638 OP, 576.24 GOPS","1358182 OP, 479.08 GOPS","1153254 OP, 406.79 GOPS",,"480384 OP, 169.45 GOPS","573670 OP, 202.35 GOPS",,5,6,17,27,40,40,200,200,5,0,17,33,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false, --mdone",,,,,,,72.23985890652557,22.775236899530686,True,False,True,2.0kHz
GDA_5,pirTest,Tst,1000000000.0,7c12204,2403efe,2019-11-11 01:41:14 -0800,True,,,,,,,,,,,,,,,9643,,,,,,,True,,False,False,True,False,,,0.902624,,0.424764,,2:04.22,0:01.64,,,46.325848949,"2069478 OP, 214.61 GOPS","692966 OP, 71.86 GOPS","1366758 OP, 141.74 GOPS",,"702720 OP, 72.87 GOPS","692966 OP, 71.86 GOPS",,5,6,11,15,40,40,200,200,5,0,11,21,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false, --mdone",,,,,,,84.95281551384424,20.863579798817796,True,False,True,5.88kHz
GDA_6,pirTest,Tst,1000000000.0,7c12204,2403efe,2019-11-11 01:41:14 -0800,True,,,,,,,,,,,,,,,369542,,,,,,,True,,False,False,True,False,,,0.36023,,0.177344,,2:16.87,1:25.43,,,70.655309783,"145028998 OP, 392.46 GOPS","123877254 OP, 335.22 GOPS","91189126 OP, 246.76 GOPS",,"53839872 OP, 145.69 GOPS","40562566 OP, 109.76 GOPS",,5,6,14,24,40,40,200,200,5,0,14,30,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false, --mdone",,,,,,,70.93753889950263,18.290245763675035,True,False,True,4.33kHz
GDA_7,pirTest,Tst,1000000000.0,7c12204,2403efe,2019-11-11 01:41:14 -0800,True,,,,,,,,,,,,,,,136779,,,,,,,True,,False,False,True,False,,,0.973249,,0.479138,,2:37.66,0:43.92,,,65.242561899,"101138310 OP, 739.43 GOPS","35223430 OP, 257.52 GOPS","71235462 OP, 520.81 GOPS",,"29902848 OP, 218.62 GOPS","35223430 OP, 257.52 GOPS",,5,6,17,27,40,40,200,200,5,0,17,33,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false, --mdone",,,,,,,95.82757587056493,28.858664868392793,True,False,True,3.11kHz
GDA_8,pirTest,Tst,1000000000.0,7c12204,2403efe,2019-11-11 01:41:14 -0800,True,,,,,,,,,,,,,,,65061,,,,,,,True,,False,False,True,False,,,2.04608,,1.0073,,7:33.96,1:21.96,,,277.218793017,"123325617 OP, 1895.54 GOPS","38030961 OP, 584.54 GOPS","75026801 OP, 1153.18 GOPS",,"48298816 OP, 742.36 GOPS","38030961 OP, 584.54 GOPS",,7,8,45,103,40,40,200,200,7,0,45,111,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false, --mdone",,,,,,,67.6780252378537,23.33402893300528,True,False,True,0.79kHz
GEMM_0,pirTest,Tst,1000000000.0,7c12204,2403efe,2019-11-11 01:41:14 -0800,True,,,,,,,,,,,,,,,131946,,,,,,,True,,False,False,True,False,,,1.98675,,0.496688,,1:29.83,0:13.64,,,36.860179154,"25060864 OP, 189.93 GOPS","11000832 OP, 83.37 GOPS","15525376 OP, 117.66 GOPS",,"9535488 OP, 72.27 GOPS","11000832 OP, 83.37 GOPS",,3,7,5,6,40,40,200,200,3,0,5,13,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false, --mdone",,,,,,,99.3376078092553,20.682438270201445,True,False,True,9.67kHz
GEMM_1,pirTest,Tst,1000000000.0,7c12204,2403efe,2019-11-11 01:41:14 -0800,True,,,,,,,,,,,,,,,265410,,,,,,,True,,False,False,True,False,,,0.246924,,0.0617309,,1:26.35,0:16.02,,,23.178917324,"1167104 OP, 4.40 GOPS","597120 OP, 2.25 GOPS","634624 OP, 2.39 GOPS",,"532480 OP, 2.01 GOPS","27136 OP, 0.10 GOPS",,3,0,5,9,40,40,200,200,3,0,5,9,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false, --mdone",,,,,,,98.76945103801665,17.47352160212898,True,False,True,16.57kHz
GEMM_10,pirTest,Tst,1000000000.0,7c12204,2403efe,2019-11-11 01:41:14 -0800,True,,,,,,,,,,,,,,,9077,,,,,,,True,,False,False,True,False,,,1.32555,,0.45125,,1:49.42,0:01.43,,,48.451216304,"294784 OP, 32.48 GOPS","232000 OP, 25.56 GOPS","104320 OP, 11.49 GOPS",,"190464 OP, 20.98 GOPS","40192 OP, 4.43 GOPS",,4,0,6,28,40,40,200,200,4,0,6,28,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false, --mdone",,,,,,,90.25008262641842,28.30426981853665,True,False,True,6.35kHz
GEMM_11,pirTest,Tst,1000000000.0,7c12204,2403efe,2019-11-11 01:41:14 -0800,True,,,,,,,,,,,,,,,9821,,,,,,,True,,False,False,True,False,,,0.957947,,0.417065,,2:04.10,0:02.48,,,54.052356739,"143040 OP, 14.56 GOPS","85440 OP, 8.70 GOPS","61120 OP, 6.22 GOPS",,"81920 OP, 8.34 GOPS","9408 OP, 0.96 GOPS",,7,0,9,30,40,40,200,200,7,0,9,30,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false, --mdone",,,,,,,83.41309438957336,25.2703956374662,True,False,True,3.96kHz
GEMM_12,pirTest,Tst,1000000000.0,7c12204,2403efe,2019-11-11 01:41:14 -0800,True,,,,,,,,,,,,,,,9828,,,,,,,True,,False,False,True,False,,,0.989825,,0.416768,,1:43.86,0:01.71,,,61.636119424,"351936 OP, 35.81 GOPS","277952 OP, 28.28 GOPS","130752 OP, 13.30 GOPS",,"221184 OP, 22.51 GOPS","46272 OP, 4.71 GOPS",,5,0,7,32,40,40,200,200,5,0,7,32,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false, --mdone",,,,,,,83.35368335368335,26.63653550750325,True,False,True,5.75kHz
GEMM_13,pirTest,Tst,1000000000.0,7c12204,2403efe,2019-11-11 01:41:14 -0800,True,,,,,,,,,,,,,,,9043,,,,,,,True,,False,False,True,False,,,0.905894,,0.452947,,2:45.18,0:03.03,,,69.771168189,"161376 OP, 17.85 GOPS","84352 OP, 9.33 GOPS","93792 OP, 10.37 GOPS",,"67584 OP, 7.47 GOPS","7328 OP, 0.81 GOPS",,12,0,20,36,40,40,200,200,12,0,20,36,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false, --mdone",,,,,,,90.58940617051863,18.49807389049882,True,False,True,2.98kHz
GEMM_14,pirTest,Tst,1000000000.0,7c12204,2403efe,2019-11-11 01:41:14 -0800,True,,,,,,,,,,,,,,,9303,,,,,,,True,,False,False,True,False,,,0.914974,,0.440288,,2:10.88,0:02.46,,,67.934418308,"150112 OP, 16.14 GOPS","2144 OP, 0.23 GOPS","84576 OP, 9.09 GOPS",,"65536 OP, 7.04 GOPS","2144 OP, 0.23 GOPS",,10,0,14,28,40,40,200,200,10,0,14,28,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false, --mdone",,,,,,,88.05761582285284,23.3126258723601,True,False,True,3.78kHz
GEMM_15,pirTest,Tst,1000000000.0,7c12204,2403efe,2019-11-11 01:41:14 -0800,True,,,,,,,,,,,,,,,5750,,,,,,,True,,False,False,True,False,,,1.63617,,0.712348,,2:18.42,0:02.08,,,82.590056109,"283328 OP, 49.27 GOPS","223680 OP, 38.90 GOPS","94912 OP, 16.51 GOPS",,"188416 OP, 32.77 GOPS","35008 OP, 6.09 GOPS",,7,0,9,52,40,40,200,200,7,0,9,52,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false, --mdone",,,,,,,71.23478260869565,25.031497584541064,True,False,True,2.76kHz
GEMM_16,pirTest,Tst,1000000000.0,7c12204,2403efe,2019-11-11 01:41:14 -0800,True,,,,,,,,,,,,,,,4948,,,,,,,True,,False,False,True,False,,,1.65562,,0.827809,,3:30.02,0:02.44,,,87.771047012,"149920 OP, 30.30 GOPS","2144 OP, 0.43 GOPS","84384 OP, 17.05 GOPS",,"65536 OP, 13.24 GOPS","2144 OP, 0.43 GOPS",,20,0,28,56,40,40,200,200,20,0,28,56,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false, --mdone",,,,,,,82.78092158447858,22.124379258574894,True,False,True,2.03kHz
GEMM_17,pirTest,Tst,1000000000.0,7c12204,2403efe,2019-11-11 01:41:14 -0800,True,,,,,,,,,,,,,,,2779,,,,,,,True,,False,False,True,False,,,20.013,,5.89565,,3:02.80,0:01.89,,,96.863842144,"3460480 OP, 1245.22 GOPS","616832 OP, 221.96 GOPS","1609088 OP, 579.02 GOPS",,"1851392 OP, 666.21 GOPS","616832 OP, 221.96 GOPS",,7,32,11,21,40,40,200,200,7,0,11,53,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false, --mdone",,,,,,,73.69557394746312,33.54606991791536,True,False,True,1.47kHz
GEMM_18,pirTest,Tst,1000000000.0,7c12204,2403efe,2019-11-11 01:41:14 -0800,True,,,,,,,,,,,,,,,2708,,,,,,,True,,False,False,True,False,,,12.1004,,6.05022,,4:54.78,0:02.52,,,147.083399784,"3316544 OP, 1224.72 GOPS","2759168 OP, 1018.90 GOPS","1989440 OP, 734.65 GOPS",,"1327104 OP, 490.07 GOPS","1398976 OP, 516.61 GOPS",,20,40,28,44,40,40,200,200,20,0,28,84,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false, --mdone",,,,,,,75.62776957163959,25.34901504555496,True,False,True,1.07kHz
GEMM_19,pirTest,Tst,1000000000.0,7c12204,2403efe,2019-11-11 01:41:14 -0800,True,,,,,,,,,,,,,,,46082,,,,,,,True,,False,False,True,False,,,5.68864,,1.42216,,1:52.74,0:10.36,,,64.923926922,"18079328 OP, 392.33 GOPS","15013200 OP, 325.79 GOPS","7777888 OP, 168.78 GOPS",,"10301440 OP, 223.55 GOPS","5643328 OP, 122.46 GOPS",,5,15,7,15,40,40,200,200,5,0,7,30,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false, --mdone",,,,,,,97.77353413480317,27.437978453125364,True,False,True,4.45kHz
GEMM_2,pirTest,Tst,1000000000.0,7c12204,2403efe,2019-11-11 01:41:14 -0800,True,,,,,,,,,,,,,,,66600,,,,,,,True,,False,False,True,False,,,3.9361,,0.984024,,2:00.23,0:12.14,,,44.16330519,"37217792 OP, 558.83 GOPS","5725184 OP, 85.96 GOPS","21063168 OP, 316.26 GOPS",,"16154624 OP, 242.56 GOPS","5725184 OP, 85.96 GOPS",,3,9,6,9,40,40,200,200,3,0,6,18,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false, --mdone",,,,,,,98.4024024024024,27.09916166166166,True,False,True,5.49kHz
GEMM_20,pirTest,Tst,1000000000.0,7c12204,2403efe,2019-11-11 01:41:14 -0800,True,,,,,,,,,,,,,,,16514,,,,,,,True,,False,False,True,False,,,15.874,,3.96851,,2:15.09,0:05.56,,,102.790934491,"32023712 OP, 1939.19 GOPS","6467712 OP, 391.65 GOPS","14189344 OP, 859.23 GOPS",,"17834368 OP, 1079.95 GOPS","6467712 OP, 391.65 GOPS",,5,29,9,31,40,40,200,200,5,0,9,60,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false, --mdone",,,,,,,93.78708974203705,37.19716604093497,True,False,True,2.97kHz
