gentst_err,VPMU,VAFG,pattern,pir_sha,VPCU,VPMU-alloc,VPCU-split,runhybrid_err,freq,runhybrid_wbw,runhybrid_rbw,algo,OPS-Fix,col,runp2p_dram_power,PCU,mergeTime_ms,spatial_sha,maketst_time,pirArgs,runhybrid_complete,OPS-All,slink,VBB-alloc,OPS-Flt,DAG_Total,VPMU-split,VAFG-split,maketst_err,PMU_Total,runproute_time,OPS-Prog FU,runp2p_wbw,OPS-FU,VPCU-alloc,DAG,runp2p_err,maxActive,runp2p_success,runhybrid_deadlock,runp2p_cycle,MC,PCU_Total,app,runhybrid_dram_power,prtime,genpir_err,runproute_err,genpir,runp2p_pass,succeeded,OPS-Other,project,VAFG-alloc,MC_Total,runhybrid_time,VBB-split,runp2p_deadlock,VMC,vcLimit,avgActive,runhybrid_pass,runp2p_time,runhybrid_success,VMC-split,row,gentst_time,VDAG-split,vlink,runhybrid_cycle,simfreq,runp2p_complete,runp2p_rbw,notFit,VDAG-alloc,backend,PMU,VDAG,time,VMC-alloc
"[[31mbug[0m] 67-TungstenPIRGen throw java.util.NoSuchElementException: None.get
",1,1,,170c1505,3,2,7,,1000000000.0,,,,,20,,1,16302.786848,7f5b887d,,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",False,,,,,40,2,1,,200,,,,,7,0,,,False,False,,1,200,SimpleLock_0,,,,,True,,False,,pirTest,1,40,,,False,1,,,,,False,1,20,42.414804019,0,,,,False,,,0,Tst,3,0,2020-01-09 18:14:56 -0800,1
,2,1,,170c1505,2,2,7,,1000000000.0,,,,,20,,2,6887.820776,7f5b887d,0:52.52,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",False,,,,,40,2,1,,200,,,,,7,0,"tungsten: /local/ssd/home/yaqiz/spatial_part/pir/tungsten/sparsity/templates/SparsePMU.h:61: void SparsePMUT, N, B::_add_tx(const Token*, const Token*, int) [with T = int; long unsigned int N = 4096; long unsigned int B = 16]: Assertion `t[i].addr  65536' failed.
",,False,False,,1,200,SimpleLock_1,,,,,True,,False,,pirTest,1,40,,,False,1,,,,0:00.48,False,1,20,21.671541299,0,,,,False,,,0,Tst,2,0,2020-01-09 18:14:56 -0800,1
,,1,,170c1505,1,,1,,1000000000.0,,,,,20,,0,655.701768,7f5b887d,0:30.09,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",False,,,,,40,,1,,200,,,0.0,,1,0,,100.0,True,False,25,2,200,StreamInOutStop,,,,,True,True,True,,pirTest,1,40,,,False,2,,37.6,,0:00.54,False,2,20,8.923370365,0,,,0.05kHz,True,0.0,,0,Tst,1,0,2020-01-09 18:14:56 -0800,2
,2,1,,170c1505,3,2,6,,1000000000.0,,,,,20,,1,1794.715608,7f5b887d,0:46.80,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",False,,,,,40,2,1,,200,,,0.0,,4,1,,100.0,True,False,186,2,200,StreamInfDotProduct_0,,,,,True,True,True,,pirTest,1,40,,,False,2,,39.89247311827957,,0:00.46,False,2,20,22.175089449,0,,,0.4kHz,True,0.0,,0,Tst,3,0,2020-01-09 18:14:56 -0800,2
,2,1,,170c1505,7,2,13,,1000000000.0,,,,,20,,2,5455.594181,7f5b887d,1:05.61,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",False,,,,,40,2,1,,200,,,0.0,,6,1,,100.0,True,False,186,2,200,StreamInfDotProduct_1,,,,,True,True,True,,pirTest,1,40,,,False,2,,32.19086021505376,,0:00.58,False,2,20,44.924870866,0,,,0.32kHz,True,0.0,,0,Tst,6,0,2020-01-09 18:14:56 -0800,2
,2,1,,170c1505,4,3,7,,1000000000.0,,,,,20,,1,1855.848745,7f5b887d,0:48.17,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",False,,,,,40,3,1,,200,,,0.0,,4,0,,100.0,True,False,190,2,200,StreamInfDotProduct_2,,,,,True,True,True,,pirTest,1,40,,,False,2,,50.32036613272311,,0:00.57,False,2,20,21.596768236,0,,,0.33kHz,True,0.0,,0,Tst,5,0,2020-01-09 18:14:56 -0800,2
,3,1,,170c1505,7,3,13,,1000000000.0,,,,,20,,2,2802.750285,7f5b887d,1:00.63,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",False,,,,,40,3,1,,200,,,0.0,,6,0,,100.0,True,False,190,2,200,StreamInfDotProduct_3,,,,,True,True,True,,pirTest,1,40,,,False,2,,36.95906432748538,,0:00.47,False,2,20,29.217350775,0,,,0.4kHz,True,0.0,,0,Tst,8,0,2020-01-09 18:14:56 -0800,2
,3,1,,170c1505,10,2,27,,1000000000.0,,,,,20,,4,28977.08691,7f5b887d,1:28.83,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",False,,,,,40,3,1,,200,,,,,10,2,"Command terminated by signal 2
",,False,False,,2,200,StreamInfDotProduct_4,,,,,True,,False,,pirTest,1,40,,,False,2,,,,17:13:49,False,2,20,74.41361736,0,,,,False,,,0,Tst,7,0,2020-01-09 18:14:56 -0800,2
,2,1,,170c1505,1,2,3,,1000000000.0,,,,,20,,1,1656.165613,7f5b887d,0:59.59,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",False,,,,,40,2,1,,200,,,0.0,,3,0,,19.65419901199718,True,False,2834,2,200,StreamInfDotProduct_5,,,,,True,True,True,,pirTest,1,40,,,False,2,,4.87414725946836,,0:00.89,False,2,20,22.371374043,0,,,3.18kHz,True,0.0,,0,Tst,2,0,2020-01-09 18:14:56 -0800,2
,4,1,,170c1505,4,4,11,,1000000000.0,,,,,20,,1,3147.29666,7f5b887d,1:13.96,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",False,,,,,40,4,1,,200,,,0.0,,8,1,,95.28049866429207,True,False,1123,2,200,StreamInfKmeans_0,,,,,True,True,True,,pirTest,1,40,,,False,2,,36.41220756091638,,0:00.63,False,2,20,36.944218044,0,,,1.78kHz,True,0.0,,0,Tst,6,0,2020-01-09 18:14:56 -0800,2
,5,1,,170c1505,9,5,23,,1000000000.0,,,,,20,,5,40906.034544,7f5b887d,1:28.11,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",False,,,,,40,5,1,,200,,,0.0,,14,0,,91.08589951377634,True,False,617,2,200,StreamInfKmeans_1,,,,,True,True,True,,pirTest,1,40,,,False,2,,37.35646056760578,,0:00.50,False,2,20,85.127455615,0,,,1.23kHz,True,0.0,,0,Tst,9,0,2020-01-09 18:14:56 -0800,2
,4,1,,170c1505,7,4,17,,1000000000.0,,,,,20,,1,19629.610421,7f5b887d,1:09.29,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",False,,,,,40,4,1,,200,,,0.0,,10,2,,87.92822185970637,True,False,613,2,200,StreamInfKmeans_2,,,,,True,True,True,,pirTest,1,40,,,False,2,,42.855253295710064,,0:00.46,False,2,20,59.188213488,0,,,1.33kHz,True,0.0,,0,Tst,8,0,2020-01-09 18:14:56 -0800,2
,3,1,,170c1505,5,4,12,,1000000000.0,,,,,20,,1,2460.649515,7f5b887d,0:56.19,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",False,,,,,40,4,1,,200,,,0.0,,8,1,,97.71774569166278,True,False,2147,2,200,StreamInfKmeans_3,,,,,True,True,True,,pirTest,1,40,,,False,2,,29.80056738789855,,0:00.65,False,2,20,27.99416086,0,,,3.3kHz,True,0.0,,0,Tst,6,0,2020-01-09 18:14:56 -0800,2
,4,1,,170c1505,7,4,18,,1000000000.0,,,,,20,,5,18922.718738,7f5b887d,1:11.93,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",False,,,,,40,4,1,,200,,,0.0,,10,0,,93.42222222222222,True,False,1125,2,200,StreamInfKmeans_4,,,,,True,True,True,,pirTest,1,40,,,False,2,,34.95495495495495,,0:00.48,False,2,20,55.943436999,0,,,2.34kHz,True,0.0,,0,Tst,6,0,2020-01-09 18:14:56 -0800,2
,5,1,,170c1505,15,4,33,,1000000000.0,,,,,20,,8,62932.430995,7f5b887d,1:25.14,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",False,,,,,40,5,1,,200,,,0.0,,14,0,,80.94218415417559,True,False,467,2,200,StreamInfKmeans_6,,,,,True,True,True,,pirTest,1,40,,,False,2,,40.70993246582112,,0:00.55,False,2,20,136.269312555,0,,,0.85kHz,True,0.0,,0,Tst,12,0,2020-01-09 18:14:56 -0800,2
,8,1,,170c1505,27,5,69,,1000000000.0,,,,,20,,19,13896204.266623,7f5b887d,2:27.03,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",False,,,,,40,8,1,,200,,,0.0,,26,0,"Command terminated by signal 8
",24.550898203592816,False,False,334,2,200,StreamInfKmeans_7,,,,,True,,False,,pirTest,1,40,,,True,2,,5.612109115103126,,0:00.73,False,2,20,14031.388943082,0,,,0.46kHz,False,0.0,,0,Tst,16,0,2020-01-09 18:14:56 -0800,2
,2,1,,170c1505,4,2,6,,1000000000.0,,,,,20,,4,1528.157832,7f5b887d,0:50.04,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",False,,,,,40,2,1,,200,,,0.0,,4,0,,100.0,True,False,196,2,200,StreamInfLogReg_0,,,,,True,True,True,,pirTest,1,40,,,False,2,,38.11224489795919,,0:00.61,False,2,20,26.901875124,0,,,0.32kHz,True,0.0,,0,Tst,2,0,2020-01-09 18:14:56 -0800,2
,2,1,,170c1505,8,2,13,,1000000000.0,,,,,20,,3,13262980.928177,7f5b887d,0:58.66,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",False,,,,,40,2,1,,200,,,0.0,,6,0,,100.0,True,False,194,2,200,StreamInfLogReg_1,,,,,True,True,True,,pirTest,1,40,,,False,2,,31.121134020618555,,0:00.51,False,2,20,13293.519684891,0,,,0.38kHz,True,0.0,,0,Tst,7,0,2020-01-09 18:14:56 -0800,2
,2,1,,170c1505,3,2,6,,1000000000.0,,,,,20,,3,1615.792349,7f5b887d,0:43.31,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",False,,,,,40,2,1,,200,,,0.0,,4,0,,100.0,True,False,194,2,200,StreamInfLogReg_2,,,,,True,True,True,,pirTest,1,40,,,False,2,,38.45360824742268,,0:00.43,False,2,20,23.089865381,0,,,0.45kHz,True,0.0,,0,Tst,2,0,2020-01-09 18:14:56 -0800,2
,2,1,,170c1505,8,2,13,,1000000000.0,,,,,20,,4,75714.042697,7f5b887d,0:47.76,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",False,,,,,40,2,1,,200,,,0.0,,6,0,,100.0,True,False,194,2,200,StreamInfLogReg_3,,,,,True,True,True,,pirTest,1,40,,,False,2,,31.121134020618555,,0:00.50,False,2,20,102.718275585,0,,,0.39kHz,True,0.0,,0,Tst,6,0,2020-01-09 18:14:56 -0800,2
,3,1,,170c1505,12,2,27,,1000000000.0,,,,,20,,3,18522.734956,7f5b887d,1:17.10,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",False,,,,,40,3,1,,200,,,0.0,,10,0,,100.0,True,False,202,2,200,StreamInfLogReg_4,,,,,True,True,True,,pirTest,1,40,,,False,2,,25.198019801980198,,0:00.45,False,2,20,63.620155559,0,,,0.45kHz,True,0.0,,0,Tst,12,0,2020-01-09 18:14:56 -0800,2
,3,1,,170c1505,12,2,27,,1000000000.0,,,,,20,,6,37020.021584,7f5b887d,1:30.72,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",False,,,,,40,3,1,,200,,,,,10,0,,,False,False,,2,200,StreamInfLogReg_5,,,,,True,,False,,pirTest,1,40,,,False,2,,,,,False,2,20,102.989493666,0,,,,False,,,0,Tst,9,0,2020-01-09 18:14:56 -0800,2
,3,1,,170c1505,3,3,6,,1000000000.0,,,,,20,,3,2494.263179,7f5b887d,0:47.26,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",False,,,,,40,3,1,,200,,,0.0,,4,0,,96.56357388316151,True,False,582,2,200,StreamInfLogReg_6,,,,,True,True,True,,pirTest,1,40,,,False,2,,37.97250859106529,,0:00.46,False,2,20,26.680095468,0,,,1.27kHz,True,0.0,,0,Tst,3,0,2020-01-09 18:14:56 -0800,2
,8,1,,170c1505,8,9,14,,1000000000.0,,,,,20,,6,19597.976186,7f5b887d,1:37.59,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",False,,,,,40,9,1,,200,,,0.0,,10,0,,97.096018735363,True,False,4270,2,200,StreamInfNN_0,,,,,True,True,True,,pirTest,1,40,,,False,2,,35.62944633467367,,0:01.03,False,2,20,60.174652189,0,,,4.15kHz,True,0.0,,0,Tst,10,0,2020-01-09 18:14:56 -0800,2
,13,1,,170c1505,16,11,31,,1000000000.0,,,,,20,,9,45890.255306,7f5b887d,1:46.01,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",False,,,,,40,13,1,,200,,,0.0,,18,1,,94.51438848920863,True,False,2224,2,200,StreamInfNN_1,,,,,True,True,True,,pirTest,1,40,,,False,2,,38.63872757215914,,0:01.03,False,2,20,120.938397565,0,,,2.16kHz,True,0.0,,0,Tst,19,0,2020-01-09 18:14:56 -0800,2
,7,1,,170c1505,10,9,16,,1000000000.0,,,,,20,,2,43867.974055,7f5b887d,1:56.80,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",False,,,,,40,9,1,,200,,,0.0,,11,2,,99.00596421471172,True,False,16599,2,200,StreamInfNN_2,,,,,True,True,True,,pirTest,1,40,,,False,2,,22.72481831792634,,0:02.02,False,2,20,101.486621472,0,,,8.22kHz,True,0.0,,0,Tst,13,0,2020-01-09 18:14:56 -0800,2
,8,1,,170c1505,12,9,23,,1000000000.0,,,,,20,,6,45013.047883,7f5b887d,1:23.70,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",False,,,,,40,9,1,,200,,,0.0,,14,0,,99.18522542096687,True,False,16569,2,200,StreamInfNN_3,,,,,True,True,True,,pirTest,1,40,,,False,2,,19.132516546965217,,0:01.56,False,2,20,101.331016282,0,,,10.62kHz,True,0.0,,0,Tst,14,0,2020-01-09 18:14:56 -0800,2
,12,1,,170c1505,27,11,47,,1000000000.0,,,,,20,,12,46321.311411,7f5b887d,2:08.08,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",False,,,,,40,12,1,,200,,,0.0,,26,6,,98.32975423526605,True,False,8382,2,200,StreamInfNN_4,,,,,True,True,True,,pirTest,1,40,,,False,2,,19.687989881030266,,0:02.37,False,2,20,148.682849661,0,,,3.54kHz,True,0.0,,0,Tst,21,0,2020-01-09 18:14:56 -0800,2
,12,1,,170c1505,14,11,28,,1000000000.0,,,,,20,,8,45392.307862,7f5b887d,1:59.28,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",False,,,,,40,12,1,,200,,,0.0,,16,2,,92.3011120615911,True,False,1169,2,200,StreamInfNN_5,,,,,True,True,True,,pirTest,1,40,,,False,2,,35.38711075066935,,0:00.82,False,2,20,124.20707988,0,,,1.43kHz,True,0.0,,0,Tst,16,0,2020-01-09 18:14:56 -0800,2
,9,1,,170c1505,7,9,14,,1000000000.0,,,,,20,,6,13979.635172,7f5b887d,2:14.10,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",False,,,,,40,9,1,,200,,,0.0,,10,0,,96.95977549111319,True,False,4276,2,200,StreamInfNN_6,,,,,True,True,True,,pirTest,1,40,,,False,2,,35.587394320207565,,0:01.14,False,2,20,78.264510535,0,,,3.75kHz,True,0.0,,0,Tst,10,0,2020-01-09 18:14:56 -0800,2
,8,1,,170c1505,8,9,14,,1000000000.0,,,,,20,,4,6814.288034,7f5b887d,1:53.03,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",False,,,,,40,9,1,,200,,,0.0,,10,0,,97.00514740290126,True,False,4274,2,200,StreamInfNN_7,,,,,True,True,True,,pirTest,1,40,,,False,2,,35.603164372555426,,0:01.04,False,2,20,58.103251129,0,,,4.11kHz,True,0.0,,0,Tst,12,0,2020-01-09 18:14:56 -0800,2
,4,1,,170c1505,4,5,8,,1000000000.0,,,,,20,,2,2533.790443,7f5b887d,1:06.23,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",False,,,,,40,5,1,,200,,,0.0,,6,0,,93.31103678929766,True,False,598,2,200,StreamInfSVM_0,,,,,True,True,True,,pirTest,1,40,,,False,2,,50.31287085985544,,0:00.67,False,2,20,31.002446174,0,,,0.89kHz,True,0.0,,0,Tst,6,0,2020-01-09 18:14:56 -0800,2
,5,1,,170c1505,9,5,17,,1000000000.0,,,,,20,,6,5058.283775,7f5b887d,1:30.05,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",False,,,,,40,5,1,,200,,,0.0,,10,0,,88.4393063583815,True,False,346,2,200,StreamInfSVM_1,,,,,True,True,True,,pirTest,1,40,,,False,2,,50.179659428214336,,0:00.60,False,2,20,44.421641009,0,,,0.58kHz,True,0.0,,0,Tst,8,0,2020-01-09 18:14:56 -0800,2
,3,1,,170c1505,5,5,9,,1000000000.0,,,,,20,,3,2377.653575,7f5b887d,1:17.64,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",False,,,,,40,5,1,,200,,,0.0,,6,0,,96.75675675675676,True,False,1110,2,200,StreamInfSVM_3,,,,,True,True,True,,pirTest,1,40,,,False,2,,38.18366753850624,,0:00.66,False,2,20,34.555635325,0,,,1.68kHz,True,0.0,,0,Tst,5,0,2020-01-09 18:14:56 -0800,2
,4,1,,170c1505,10,5,17,,1000000000.0,,,,,20,,6,3199.663697,7f5b887d,1:23.53,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",False,,,,,40,5,1,,200,,,0.0,,10,1,,93.66666666666667,True,False,600,2,200,StreamInfSVM_4,,,,,True,True,True,,pirTest,1,40,,,False,2,,39.810810810810814,,0:00.45,False,2,20,36.183760636,0,,,1.33kHz,True,0.0,,0,Tst,7,0,2020-01-09 18:14:56 -0800,2
,7,1,,170c1505,15,5,36,,1000000000.0,,,,,20,,11,195411.170599,7f5b887d,1:25.04,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",False,,,,,40,7,1,,200,,,0.0,,18,3,"Command terminated by signal 8
",27.246376811594203,False,False,345,2,200,StreamInfSVM_5,,,,,True,,False,,pirTest,1,40,,,True,2,,8.980755523877406,,0:00.88,False,2,20,261.734088566,0,,,0.39kHz,False,0.0,,0,Tst,8,0,2020-01-09 18:14:56 -0800,2
,2,1,,170c1505,3,2,6,,1000000000.0,,,,,20,,1,1431.658874,7f5b887d,0:42.51,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",False,,,,,40,2,1,,200,,,0.0,,4,1,,100.0,True,False,186,2,200,StreamSumFields_0,,,,,True,True,True,,pirTest,1,40,,,False,2,,39.89247311827957,,0:00.43,False,2,20,19.913702639,0,,,0.43kHz,True,0.0,,0,Tst,3,0,2020-01-09 18:14:56 -0800,2
