net,MC_Total,pmu-stage,genpir_err,runp2p_complete,VDAG,VAFG,runp2p_pass,codegen,topo,VMC-split,module,MC,scheduled,word,dedicated-dag,dag-stage,igraph,proute-opts,proute-q,retime-glob,runp2p_wbw,mdone,retime-buffer-only,runp2p_rbw,start-id,pir_sha,genpir,VPMU,vec,debug,DAG_Total,mapping,rtelm,VMC-alloc,VPCU,PCU_Total,algo,reserve-pmu,OPS-Flt,OPS-FU,runp2p_dram_power,OPS-Fix,VBB,notFit,lrange,OPS-Other,rtanal,runp2p_cycle,bcread,dupra,gentst_err,runproute_time,runp2p_err,VBB-split,stat,argin,VPMU-split,reserve-dag,tokenout,run-proute,rtelm-unsafe,succeeded,VPCU-alloc,run-tst,vlink,runhybrid_wbw,vc,PMU_Total,VAFG-split,PMU,share-adctx,vdot,run-psim,VPMU-alloc,fast,merge-algo,reserve-pcu,runhybrid_complete,dot,split-forward,flit-width,runhybrid_deadlock,fifo-depth,runp2p_time,runproute_err,vfifo,psim-q,sr,runhybrid_success,pcu-stage,argout,proute-algo,VDAG-alloc,row,pirArgs,spatial_sha,avgActive,prtime,maxActive,merge,vcLimit,waveform,simulate,mergeTime_ms,verbose,split,simfreq,runhybrid_rbw,mem-tech,rundot,maketst_err,project,maketst_time,pattern,dag,VAFG-alloc,pracc,time-out,runhybrid_cycle,runhybrid_dram_power,col,debug-print,runhybrid_pass,memelm,VBB-alloc,PCU,runp2p_success,proute-seed,OPS-Prog FU,freq,nn,gentst_time,VMC,time,routing-cost,DAG,retime-local,retime-exout,clock,load,arch,routing-algo,VPCU-split,link-prop,slink,split-thread,trace,OPS-All,open,save,constprop,ag-dce,split-algo,runp2p_deadlock,pmu-sram-size,app,backend,runhybrid_err,merge-forward,VDAG-split,tungsten,name,runhybrid_time,psim
hybrid,40,6,,True,0,1,True,True,mesh,2,False,2,False,32,False,6,False,-i100 -p100 -t1 -d100,4,False,0.0,True,False,0.0,0,74dcf9be,True,3,16,True,40,True,True,2,13,200,route_min_directed_valient,0,,,,,,,True,,True,195,True,False,,,,,True,6,3,0,5,False,False,True,10,False,2,,4,200,1,10,False,True,False,2,True,bfs,0,False,True,False,512,False,16,0:05.15,,4,1,True,False,6,4,route_min_directed_valient,0,20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",839e7418,24.615384615384617,,100.0,False,4,True,False,,False,True,0.04kHz,,DDR4,True,,pirTest,0:44.67,checkerboard,True,1,True,100,,,20,True,,False,,4,True,0,,1000000000.0,False,49.303777222,2,2020-03-31 22:48:23 -0700,H-hop,2,False,False,1000000000,False,MyDesign,dor,13,db,4,1,False,,False,True,True,True,dfs,False,65536,StreamInfLogReg_4,Tst,,False,0,True,AccelMain,,False
hybrid,40,6,,True,0,1,True,True,mesh,2,False,2,False,32,False,6,False,-i100 -p100 -t1 -d100,4,False,0.0,True,False,0.0,0,74dcf9be,True,3,16,True,40,True,True,2,13,200,route_min_directed_valient,0,,,,,,,True,,True,195,True,False,,,,,True,6,3,0,5,False,False,True,10,False,2,,4,200,1,3,False,True,False,2,True,bfs,0,False,True,False,512,False,16,0:02.36,,4,1,True,False,6,4,route_min_directed_valient,0,20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",839e7418,24.615384615384617,,100.0,False,4,True,False,,False,True,0.08kHz,,DDR4,True,,pirTest,0:27.27,checkerboard,True,1,True,100,,,20,True,,False,,7,True,0,,1000000000.0,False,35.916787436,2,2020-03-31 22:48:23 -0700,H-hop,6,False,False,1000000000,False,MyDesign,dor,13,db,4,1,False,,False,True,True,True,dfs,False,65536,StreamInfLogReg_5,Tst,,False,0,True,AccelMain,,False
hybrid,40,6,,True,0,1,True,True,mesh,2,False,2,False,32,False,6,False,-i100 -p100 -t1 -d100,4,False,0.0,True,False,0.0,0,74dcf9be,True,3,16,True,40,True,True,2,4,200,route_min_directed_valient,0,,,,,,,True,,True,566,True,False,,,,,True,6,3,0,5,False,False,True,4,False,2,,4,200,1,3,False,True,False,3,True,bfs,0,False,True,False,512,False,16,0:01.59,,4,1,True,False,6,4,route_min_directed_valient,0,20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",839e7418,37.60600706713781,,98.58657243816255,False,4,True,False,,False,True,0.36kHz,,DDR4,True,,pirTest,0:19.89,checkerboard,True,1,True,100,,,20,True,,False,,2,True,0,,1000000000.0,False,20.521618473,2,2020-03-31 22:48:23 -0700,H-hop,2,False,False,1000000000,False,MyDesign,dor,4,db,4,1,False,,False,True,True,True,dfs,False,65536,StreamInfLogReg_6,Tst,,False,0,True,AccelMain,,False
hybrid,40,6,,True,0,1,True,True,mesh,2,False,2,False,32,False,6,False,-i100 -p100 -t1 -d100,4,False,0.0,True,False,0.0,0,74dcf9be,True,9,16,True,40,True,True,2,13,200,route_min_directed_valient,0,,,,,,,True,,True,4265,True,False,,,,,True,6,9,0,5,False,False,True,10,False,2,,4,200,1,9,False,True,False,9,True,bfs,0,False,True,False,512,False,16,0:02.78,,4,1,True,False,6,4,route_min_directed_valient,0,20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",839e7418,35.01284577585992,,97.20984759671747,False,4,True,False,,False,True,1.53kHz,,DDR4,True,,pirTest,0:36.96,checkerboard,True,1,True,100,,,20,True,,False,,8,True,0,,1000000000.0,False,46.374823451,2,2020-03-31 22:48:23 -0700,H-hop,5,False,False,1000000000,False,MyDesign,dor,13,db,4,1,False,,False,True,True,True,dfs,False,65536,StreamInfNN_0,Tst,,False,0,True,AccelMain,,False
hybrid,40,6,,True,0,1,True,True,mesh,2,False,2,False,32,False,6,False,-i100 -p100 -t1 -d100,4,False,0.0,True,False,0.0,0,74dcf9be,True,11,16,True,40,True,True,2,27,200,route_min_directed_valient,0,,,,,,,True,,True,2217,True,False,,,,,True,6,11,0,5,False,False,True,18,False,2,,4,200,1,13,False,True,False,11,True,bfs,0,False,True,False,512,False,16,0:03.31,,4,1,True,False,6,4,route_min_directed_valient,0,20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",839e7418,37.49726142148334,,94.63238610735227,False,4,True,False,,False,True,0.67kHz,,DDR4,True,,pirTest,0:47.92,checkerboard,True,1,True,100,,,20,True,,False,,15,True,0,,1000000000.0,False,88.406867119,2,2020-03-31 22:48:23 -0700,H-hop,14,False,False,1000000000,False,MyDesign,dor,27,db,4,1,False,,False,True,True,True,dfs,False,65536,StreamInfNN_1,Tst,,False,0,True,AccelMain,,False
hybrid,40,6,,True,0,1,True,True,mesh,2,False,2,False,32,False,6,False,-i100 -p100 -t1 -d100,4,False,0.0,True,False,0.0,0,74dcf9be,True,9,16,True,40,True,True,2,15,200,route_min_directed_valient,0,,,,,,,True,,True,16594,True,False,,,,,True,6,9,0,5,False,False,True,11,False,2,,4,200,1,9,False,True,False,9,True,bfs,0,False,True,False,512,False,16,0:11.41,,4,1,True,False,6,4,route_min_directed_valient,0,20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",839e7418,22.4600508215821,,99.03579607086898,False,4,True,False,,False,True,1.45kHz,,DDR4,True,,pirTest,0:40.63,checkerboard,True,1,True,100,,,20,True,,False,,9,True,0,,1000000000.0,False,70.704997005,2,2020-03-31 22:48:23 -0700,H-hop,6,False,False,1000000000,False,MyDesign,dor,15,db,4,1,False,,False,True,True,True,dfs,False,65536,StreamInfNN_2,Tst,,False,0,True,AccelMain,,False
hybrid,40,6,,True,0,1,True,True,mesh,2,False,2,False,32,False,6,False,-i100 -p100 -t1 -d100,4,False,0.0,True,False,0.0,0,74dcf9be,True,9,16,True,40,True,True,2,22,200,route_min_directed_valient,0,,,,,,,True,,True,16564,True,False,,,,,True,6,9,0,5,False,False,True,14,False,2,,4,200,1,9,False,True,False,9,True,bfs,0,False,True,False,512,False,16,0:18.40,,4,1,True,False,6,4,route_min_directed_valient,0,20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",839e7418,18.961357517865608,,99.21516541898092,False,4,True,False,,False,True,0.9kHz,,DDR4,True,,pirTest,1:03.77,checkerboard,True,1,True,100,,,20,True,,False,,12,True,0,,1000000000.0,False,92.422322003,2,2020-03-31 22:48:23 -0700,H-hop,10,False,False,1000000000,False,MyDesign,dor,22,db,4,1,False,,False,True,True,True,dfs,False,65536,StreamInfNN_3,Tst,,False,0,True,AccelMain,,False
hybrid,40,6,,True,0,1,True,True,mesh,2,False,2,False,32,False,6,False,-i100 -p100 -t1 -d100,4,False,0.0,True,False,0.0,0,74dcf9be,True,11,16,True,40,True,True,2,42,200,route_min_directed_valient,0,,,,,,,True,,True,8372,True,False,,,,,True,6,11,0,5,False,False,True,26,False,2,,4,200,1,12,False,True,False,11,True,bfs,0,False,True,False,512,False,16,0:12.72,,4,1,True,False,6,4,route_min_directed_valient,0,20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",839e7418,21.671104611189445,,98.66220735785953,False,4,True,False,,False,True,0.66kHz,,DDR4,True,,pirTest,1:49.88,checkerboard,True,1,True,100,,,20,True,,False,,20,True,0,,1000000000.0,False,137.876987669,2,2020-03-31 22:48:23 -0700,H-hop,23,False,False,1000000000,False,MyDesign,dor,42,db,4,1,False,,False,True,True,True,dfs,False,65536,StreamInfNN_4,Tst,,False,0,True,AccelMain,,False
hybrid,40,6,,True,0,1,True,True,mesh,2,False,2,False,32,False,6,False,-i100 -p100 -t1 -d100,4,False,0.0,True,False,0.0,0,74dcf9be,True,11,16,True,40,True,True,2,23,200,route_min_directed_valient,0,,,,,,,True,,True,1160,True,False,,,,,True,6,11,0,5,False,False,True,16,False,2,,4,200,1,12,False,True,False,11,True,bfs,0,False,True,False,512,False,16,0:05.04,,4,1,True,False,6,4,route_min_directed_valient,0,20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",839e7418,35.88394235717962,,94.13793103448276,False,4,True,False,,False,True,0.23kHz,,DDR4,True,,pirTest,1:26.02,checkerboard,True,1,True,100,,,20,True,,False,,13,True,0,,1000000000.0,False,91.11414916,2,2020-03-31 22:48:23 -0700,H-hop,11,False,False,1000000000,False,MyDesign,dor,23,db,4,1,False,,False,True,True,True,dfs,False,65536,StreamInfNN_5,Tst,,False,0,True,AccelMain,,False
hybrid,40,6,,True,0,1,True,True,mesh,2,False,2,False,32,False,6,False,-i100 -p100 -t1 -d100,4,False,0.0,True,False,0.0,0,74dcf9be,True,9,16,True,40,True,True,2,13,200,route_min_directed_valient,0,,,,,,,True,,True,4271,True,False,,,,,True,6,9,0,5,False,False,True,10,False,2,,4,200,1,9,False,True,False,9,True,bfs,0,False,True,False,512,False,16,0:06.49,,4,1,True,False,6,4,route_min_directed_valient,0,20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",839e7418,34.966647902479366,,97.07328494497776,False,4,True,False,,False,True,0.66kHz,,DDR4,True,,pirTest,1:08.34,checkerboard,True,1,True,100,,,20,True,,False,,11,True,0,,1000000000.0,False,55.150057447,2,2020-03-31 22:48:23 -0700,H-hop,2,False,False,1000000000,False,MyDesign,dor,13,db,4,1,False,,False,True,True,True,dfs,False,65536,StreamInfNN_6,Tst,,False,0,True,AccelMain,,False
hybrid,40,6,,True,0,1,True,True,mesh,2,False,2,False,32,False,6,False,-i100 -p100 -t1 -d100,4,False,0.0,True,False,0.0,0,74dcf9be,True,9,16,True,40,True,True,2,13,200,route_min_directed_valient,0,,,,,,,True,,True,4271,True,False,,,,,True,6,9,0,5,False,False,True,10,False,2,,4,200,1,9,False,True,False,9,True,bfs,0,False,True,False,512,False,16,0:02.66,,4,1,True,False,6,4,route_min_directed_valient,0,20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",839e7418,34.966647902479366,,97.07328494497776,False,4,True,False,,False,True,1.61kHz,,DDR4,True,,pirTest,0:30.62,checkerboard,True,1,True,100,,,20,True,,False,,11,True,0,,1000000000.0,False,50.082432601,2,2020-03-31 22:48:23 -0700,H-hop,2,False,False,1000000000,False,MyDesign,dor,13,db,4,1,False,,False,True,True,True,dfs,False,65536,StreamInfNN_7,Tst,,False,0,True,AccelMain,,False
hybrid,40,6,,True,0,1,True,True,mesh,2,False,2,False,32,False,6,False,-i100 -p100 -t1 -d100,4,False,0.0,True,False,0.0,0,74dcf9be,True,5,16,True,40,True,True,2,7,200,route_min_directed_valient,0,,,,,,,True,,True,593,True,False,,,,,True,6,5,0,5,False,False,True,6,False,2,,4,200,1,5,False,True,False,5,True,bfs,0,False,True,False,512,False,16,0:03.13,,4,1,True,False,6,4,route_min_directed_valient,0,20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",839e7418,48.08569108737743,,94.09780775716695,False,4,True,False,,False,True,0.19kHz,,DDR4,True,,pirTest,0:27.39,checkerboard,True,1,True,100,,,20,True,,False,,6,True,0,,1000000000.0,False,29.10014981,2,2020-03-31 22:48:23 -0700,H-hop,1,False,False,1000000000,False,MyDesign,dor,7,db,4,1,False,,False,True,True,True,dfs,False,65536,StreamInfSVM_0,Tst,,False,0,True,AccelMain,,False
hybrid,40,6,,True,0,1,True,True,mesh,2,False,2,False,32,False,6,False,-i100 -p100 -t1 -d100,4,False,0.0,True,False,0.0,0,74dcf9be,True,5,16,True,40,True,True,2,15,200,route_min_directed_valient,0,,,,,,,True,,True,337,True,False,,,,,True,6,5,0,5,False,False,True,10,False,2,,4,200,1,5,False,True,False,5,True,bfs,0,False,True,False,512,False,16,0:02.92,,4,1,True,False,6,4,route_min_directed_valient,0,20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",839e7418,51.4749519986036,,96.14243323442136,False,4,True,False,,False,True,0.12kHz,,DDR4,True,,pirTest,0:37.13,checkerboard,True,1,True,100,,,20,True,,False,,11,True,0,,1000000000.0,False,41.992474122,2,2020-03-31 22:48:23 -0700,H-hop,4,False,False,1000000000,False,MyDesign,dor,15,db,4,1,False,,False,True,True,True,dfs,False,65536,StreamInfSVM_1,Tst,,False,0,True,AccelMain,,False
hybrid,40,6,,True,0,1,True,True,mesh,2,False,2,False,32,False,6,False,-i100 -p100 -t1 -d100,4,False,0.0,True,False,0.0,0,74dcf9be,True,5,16,True,40,True,True,2,8,200,route_min_directed_valient,0,,,,,,,True,,True,1105,True,False,,,,,True,6,5,0,5,False,False,True,6,False,2,,4,200,1,5,False,True,False,5,True,bfs,0,False,True,False,512,False,16,0:04.49,,4,1,True,False,6,4,route_min_directed_valient,0,20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",839e7418,36.86609686609687,,97.1945701357466,False,4,True,False,,False,True,0.25kHz,,DDR4,True,,pirTest,0:35.19,checkerboard,True,1,True,100,,,20,True,,False,,7,True,0,,1000000000.0,False,39.14210957,2,2020-03-31 22:48:23 -0700,H-hop,1,False,False,1000000000,False,MyDesign,dor,8,db,4,1,False,,False,True,True,True,dfs,False,65536,StreamInfSVM_3,Tst,,False,0,True,AccelMain,,False
hybrid,40,6,,True,0,1,True,True,mesh,2,False,2,False,32,False,6,False,-i100 -p100 -t1 -d100,4,False,0.0,True,False,0.0,0,74dcf9be,True,5,16,True,40,True,True,2,15,200,route_min_directed_valient,0,,,,,,,True,,True,593,True,False,,,,,True,6,5,0,5,False,False,True,10,False,2,,4,200,1,5,False,True,False,5,True,bfs,0,False,True,False,512,False,16,0:06.03,,4,1,True,False,6,4,route_min_directed_valient,0,20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",839e7418,41.235988493205035,,97.80775716694772,False,4,True,False,,False,True,0.1kHz,,DDR4,True,,pirTest,1:01.46,checkerboard,True,1,True,100,,,20,True,,False,,11,True,0,,1000000000.0,False,38.772945566,2,2020-03-31 22:48:23 -0700,H-hop,4,False,False,1000000000,False,MyDesign,dor,15,db,4,1,False,,False,True,True,True,dfs,False,65536,StreamInfSVM_4,Tst,,False,0,True,AccelMain,,False
hybrid,40,6,,True,0,1,True,True,mesh,2,False,2,False,32,False,6,False,-i100 -p100 -t1 -d100,4,False,0.0,True,False,0.0,0,74dcf9be,True,6,16,True,40,True,True,2,22,200,route_min_directed_valient,0,,,,,,,True,,True,220,True,False,,,,,True,6,6,0,5,False,False,True,18,False,2,,4,200,1,15,False,True,False,5,True,bfs,0,False,True,False,512,False,16,0:02.27,,4,1,True,False,6,4,route_min_directed_valient,0,20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",839e7418,48.4194214876033,,100.0,False,4,True,False,,False,True,0.1kHz,,DDR4,True,,pirTest,0:42.56,checkerboard,True,1,True,100,,,20,True,,False,,8,True,0,,1000000000.0,False,70.31421723,2,2020-03-31 22:48:23 -0700,H-hop,6,False,False,1000000000,False,MyDesign,dor,22,db,4,1,False,,False,True,True,True,dfs,False,65536,StreamInfSVM_5,Tst,,False,0,True,AccelMain,,False
hybrid,40,6,,True,0,1,True,True,mesh,2,False,2,False,32,False,6,False,-i100 -p100 -t1 -d100,4,False,0.0,True,False,0.0,0,74dcf9be,True,,16,True,40,True,True,2,1,200,route_min_directed_valient,0,,,,,,,True,,True,25,True,False,,,,,True,6,,0,5,False,False,True,1,False,2,,4,200,1,1,False,True,False,,True,bfs,0,False,True,False,512,False,16,0:02.30,,4,1,True,False,6,4,route_min_directed_valient,0,20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",839e7418,37.6,,100.0,False,4,True,False,,False,True,0.01kHz,,DDR4,True,,pirTest,0:27.34,checkerboard,True,1,True,100,,,20,True,,False,,0,True,0,,1000000000.0,False,19.200247236,2,2020-03-31 22:48:23 -0700,H-hop,0,False,False,1000000000,False,MyDesign,dor,1,db,4,1,False,,False,True,True,True,dfs,False,65536,StreamSimple_0,Tst,,False,0,True,AccelMain,,False
hybrid,40,6,,True,0,1,True,True,mesh,2,False,2,False,32,False,6,False,-i100 -p100 -t1 -d100,4,False,0.0,True,False,0.0,0,74dcf9be,True,2,16,True,40,True,True,2,5,200,route_min_directed_valient,0,,,,,,,True,,True,181,True,False,,,,,True,6,2,0,5,False,False,True,4,False,2,,4,200,1,2,False,True,False,2,True,bfs,0,False,True,False,512,False,16,0:01.43,,4,1,True,False,6,4,route_min_directed_valient,0,20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",839e7418,40.88397790055249,,100.0,False,4,True,False,,False,True,0.13kHz,,DDR4,True,,pirTest,0:14.14,checkerboard,True,1,True,100,,,20,True,,False,,4,True,0,,1000000000.0,False,11.255518448,2,2020-03-31 22:48:23 -0700,H-hop,1,False,False,1000000000,False,MyDesign,dor,5,db,4,1,False,,False,True,True,True,dfs,False,65536,StreamSumFields_0,Tst,,False,0,True,AccelMain,,False
hybrid,40,6,,True,0,1,True,True,mesh,2,False,2,False,32,False,6,False,-i100 -p100 -t1 -d100,4,False,0.0,True,False,0.0,0,74dcf9be,True,2,16,True,40,True,True,2,11,200,route_min_directed_valient,0,,,,,,,True,,True,179,True,False,,,,,True,6,2,0,5,False,False,True,6,False,2,,4,200,1,2,False,True,False,2,True,bfs,0,False,True,False,512,False,16,0:01.76,,4,1,True,False,6,4,route_min_directed_valient,0,20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",839e7418,33.05805197959679,,100.0,False,4,True,False,,False,True,0.1kHz,,DDR4,True,,pirTest,0:26.58,checkerboard,True,1,True,100,,,20,True,,False,,7,True,0,,1000000000.0,False,37.191055013,2,2020-03-31 22:48:23 -0700,H-hop,4,False,False,1000000000,False,MyDesign,dor,11,db,4,1,False,,False,True,True,True,dfs,False,65536,StreamSumFields_1,Tst,,False,0,True,AccelMain,,False
hybrid,40,6,,True,0,1,True,True,mesh,2,False,2,False,32,False,6,False,-i100 -p100 -t1 -d100,4,False,0.0,True,False,0.0,0,74dcf9be,True,10,16,True,40,True,True,2,14,200,route_min_directed_valient,0,,,,,,,True,,True,1189,True,False,,,,,True,6,10,0,5,False,False,True,10,False,2,,4,200,1,10,False,True,False,10,True,bfs,0,False,True,False,512,False,16,0:03.33,,4,1,True,False,6,4,route_min_directed_valient,0,20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",839e7418,8.415376243011924,,50.29436501261564,False,4,True,False,,False,True,0.36kHz,,DDR4,True,,pirTest,0:33.48,checkerboard,True,1,True,100,,,20,True,,False,,9,True,0,,1000000000.0,False,28.308267234,2,2020-03-31 22:48:23 -0700,H-hop,5,False,False,1000000000,False,MyDesign,dor,14,db,4,1,False,,False,True,True,True,dfs,False,65536,StreamTrainLogReg_0,Tst,,False,0,True,AccelMain,,False
hybrid,40,6,,True,0,1,True,True,mesh,2,False,2,False,32,False,6,False,-i100 -p100 -t1 -d100,4,False,0.0,True,False,0.0,0,74dcf9be,True,10,16,True,40,True,True,2,20,200,route_min_directed_valient,0,,,,,,,True,,True,1187,True,False,,,,,True,6,10,0,5,False,False,True,12,False,2,,4,200,1,10,False,True,False,10,True,bfs,0,False,True,False,512,False,16,0:04.48,,4,1,True,False,6,4,route_min_directed_valient,0,20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",839e7418,7.5879902649068605,,50.37910699241786,False,4,True,False,,False,True,0.26kHz,,DDR4,True,,pirTest,1:36.62,checkerboard,True,1,True,100,,,20,True,,False,,12,True,0,,1000000000.0,False,95.035227549,2,2020-03-31 22:48:23 -0700,H-hop,8,False,False,1000000000,False,MyDesign,dor,20,db,4,1,False,,False,True,True,True,dfs,False,65536,StreamTrainLogReg_1,Tst,,False,0,True,AccelMain,,False
hybrid,40,6,,True,0,1,True,True,mesh,2,False,2,False,32,False,6,False,-i100 -p100 -t1 -d100,4,False,0.0,True,False,0.0,0,74dcf9be,True,10,16,True,40,True,True,2,20,200,route_min_directed_valient,0,,,,,,,True,,True,1185,True,False,,,,,True,6,10,0,5,False,False,True,12,False,2,,4,200,1,10,False,True,False,10,True,bfs,0,False,True,False,512,False,16,0:03.68,,4,1,True,False,6,4,route_min_directed_valient,0,20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",839e7418,7.645800820761806,,70.46413502109705,False,4,True,False,,False,True,0.32kHz,,DDR4,True,,pirTest,1:29.21,checkerboard,True,1,True,100,,,20,True,,False,,12,True,0,,1000000000.0,False,77.973185611,2,2020-03-31 22:48:23 -0700,H-hop,8,False,False,1000000000,False,MyDesign,dor,20,db,4,1,False,,False,True,True,True,dfs,False,65536,StreamTrainLogReg_2,Tst,,False,0,True,AccelMain,,False
hybrid,40,6,,True,0,1,True,True,mesh,2,False,2,False,32,False,6,False,-i100 -p100 -t1 -d100,4,False,0.0,True,False,0.0,0,74dcf9be,True,10,16,True,40,True,True,2,26,200,route_min_directed_valient,0,,,,,,,True,,True,1183,True,False,,,,,True,6,10,0,5,False,False,True,14,False,2,,4,200,1,10,False,True,False,10,True,bfs,0,False,True,False,512,False,16,0:04.46,,4,1,True,False,6,4,route_min_directed_valient,0,20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",839e7418,6.910671745836582,,70.5832628909552,False,4,True,False,,False,True,0.27kHz,,DDR4,True,,pirTest,1:06.20,checkerboard,True,1,True,100,,,20,True,,False,,15,True,0,,1000000000.0,False,58.447432193,2,2020-03-31 22:48:23 -0700,H-hop,11,False,False,1000000000,False,MyDesign,dor,26,db,4,1,False,,False,True,True,True,dfs,False,65536,StreamTrainLogReg_3,Tst,,False,0,True,AccelMain,,False
hybrid,40,6,,True,0,1,True,True,mesh,2,False,2,False,32,False,6,False,-i100 -p100 -t1 -d100,4,False,0.0,True,False,0.0,0,74dcf9be,True,11,16,True,40,True,True,2,28,200,route_min_directed_valient,0,,,,,,,True,,True,1193,True,False,,,,,True,6,11,0,5,False,False,True,18,False,2,,4,200,1,11,False,True,False,10,True,bfs,0,False,True,False,512,False,16,0:03.99,,4,1,True,False,6,4,route_min_directed_valient,0,20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",839e7418,6.211027743135771,,69.99161777032691,False,4,True,False,,False,True,0.3kHz,,DDR4,True,,pirTest,1:16.34,checkerboard,True,1,True,100,,,20,True,,False,,15,True,0,,1000000000.0,False,60.844160944,2,2020-03-31 22:48:23 -0700,H-hop,13,False,False,1000000000,False,MyDesign,dor,28,db,4,1,False,,False,True,True,True,dfs,False,65536,StreamTrainLogReg_4,Tst,,False,0,True,AccelMain,,False
