maketst_err,project,VAFG-split,run-psim,OPS-Other,memelm,DAG_Total,PCU,row,load,VBB,OPS-Prog FU,OPS-FU,pcu-stage,run-proute,OPS-All,retime-glob,vfifo,runp2p_complete,vdot,topo,flit-width,succeeded,simfreq,VBB-alloc,argin,igraph,col,psim-q,mapping,VAFG,save,fast,VPMU-alloc,net,word,module,rundot,codegen,retime-buffer-only,tokenout,retime-local,dag,maketst_time,argout,runhybrid_wbw,vc,debug,debug-print,PCU_Total,runp2p_success,algo,dag-stage,VDAG-split,proute-algo,VMC-alloc,open,runhybrid_time,avgActive,time-out,trace,time,VDAG,lrange,VBB-split,runp2p_time,runhybrid_cycle,DAG,tungsten,runhybrid_deadlock,split-forward,runhybrid_pass,OPS-Flt,link-prop,runhybrid_err,runp2p_pass,VPMU,proute-opts,slink,VDAG-alloc,prtime,runp2p_wbw,backend,pmu-sram-size,pmu-stage,stat,runhybrid_dram_power,runhybrid_success,VMC-split,pattern,verbose,dupra,runproute_time,OPS-Fix,split-thread,MC,scheduled,runp2p_deadlock,MC_Total,VPMU-split,mem-tech,run-tst,waveform,routing-algo,clock,merge,merge-algo,reserve-pcu,mdone,app,VAFG-alloc,simulate,spatial_sha,pracc,reserve-pmu,vec,psim,genpir_err,dedicated-dag,arch,constprop,runp2p_err,runp2p_rbw,split-algo,split,proute-q,pirArgs,name,PMU_Total,VPCU-split,start-id,gentst_time,runproute_err,nn,maxActive,VPCU-alloc,VPCU,vlink,bcread,genpir,freq,ag-dce,fifo-depth,VMC,notFit,PMU,sr,dot,rtelm,runp2p_cycle,proute-seed,runp2p_dram_power,mergeTime_ms,runhybrid_complete,routing-cost,vcLimit,pir_sha,merge-forward,gentst_err,retime-exout,runhybrid_rbw
,pirTest,1,False,,False,40,8,20,False,,,,6,False,,False,4,True,True,mesh,512,True,1.38kHz,,6,False,20,1,True,1,True,True,9,hybrid,32,False,True,True,False,5,False,True,2:14.94,4,,4,True,True,200,True,route_min_directed_valient,6,0,route_min_directed_valient,2,False,,35.76583923747388,100,False,2020-03-10 22:25:22 -0700,0,True,,0:03.10,,5,True,False,False,,,db,,True,9,-i100 -p100 -t1 -d100,4,0,,0.0,Tst,65536,6,True,,False,2,checkerboard,False,False,,,1,2,False,False,40,9,DDR4,False,True,dor,1000000000,False,bfs,0,True,StreamInfNN_0,1,False,d860f9fb,True,0,16,False,,False,MyDesign,True,,0.0,dfs,True,4,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",AccelMain,200,12,0,46.537538296,,False,97.20984759671747,10,12,2,True,True,1000000000.0,True,16,2,,9,True,True,True,4265,0,,,False,H-hop,4,d0d7caf8,False,,False,
,pirTest,1,False,,False,40,15,20,False,,,,6,False,,False,4,True,True,mesh,512,True,0.58kHz,,6,False,20,1,True,1,True,True,11,hybrid,32,False,True,True,False,5,False,True,4:09.15,4,,4,True,True,200,True,route_min_directed_valient,6,0,route_min_directed_valient,2,False,,38.03024063069954,100,False,2020-03-10 22:25:22 -0700,0,True,,0:03.85,,14,True,False,False,,,db,,True,11,-i100 -p100 -t1 -d100,4,0,,0.0,Tst,65536,6,True,,False,2,checkerboard,False,False,,,1,2,False,False,40,11,DDR4,False,True,dor,1000000000,False,bfs,0,True,StreamInfNN_1,1,False,d860f9fb,True,0,16,False,,False,MyDesign,True,,0.0,dfs,True,4,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",AccelMain,200,26,0,146.15246816,,False,94.63238610735227,18,26,2,True,True,1000000000.0,True,16,2,,13,True,True,True,2217,0,,,False,H-hop,4,d0d7caf8,False,,False,
,pirTest,1,False,,False,40,9,20,False,,,,6,False,,False,4,True,True,mesh,512,True,5.04kHz,,6,False,20,1,True,1,True,True,9,hybrid,32,False,True,True,False,5,False,True,1:45.47,4,,4,True,True,200,True,route_min_directed_valient,6,0,route_min_directed_valient,2,False,,22.93587274559633,100,False,2020-03-10 22:25:22 -0700,0,True,,0:03.29,,6,True,False,False,,,db,,True,9,-i100 -p100 -t1 -d100,4,0,,0.0,Tst,65536,6,True,,False,2,checkerboard,False,False,,,1,2,False,False,40,9,DDR4,False,True,dor,1000000000,False,bfs,0,True,StreamInfNN_2,1,False,d860f9fb,True,0,16,False,,False,MyDesign,True,,0.0,dfs,True,4,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",AccelMain,200,14,0,66.338069933,,False,99.03579607086898,11,14,2,True,True,1000000000.0,True,16,2,,9,True,True,True,16594,0,,,False,H-hop,4,d0d7caf8,False,,False,
,pirTest,1,False,,False,40,12,20,False,,,,6,False,,False,4,True,True,mesh,512,True,2.08kHz,,6,False,20,1,True,1,True,True,9,hybrid,32,False,True,True,False,5,False,True,0:01.10,4,,4,True,True,200,True,route_min_directed_valient,6,0,route_min_directed_valient,2,False,,19.317296432818615,100,False,2020-03-10 22:25:22 -0700,0,True,,0:07.97,,10,True,False,False,,,db,,True,9,-i100 -p100 -t1 -d100,4,0,,0.0,Tst,65536,6,True,,False,2,checkerboard,False,False,,,1,2,False,False,40,9,DDR4,False,True,dor,1000000000,False,bfs,0,True,StreamInfNN_3,1,False,d860f9fb,True,0,16,False,,False,MyDesign,True,,0.0,dfs,True,4,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",AccelMain,200,21,0,85.752818264,,False,99.21516541898092,14,21,2,True,True,1000000000.0,True,16,2,,9,True,True,True,16564,0,,,False,H-hop,4,d0d7caf8,False,,False,
,pirTest,,False,,False,,,20,False,,,,6,False,,False,4,False,True,mesh,512,False,,,6,False,20,1,True,,True,True,11,hybrid,32,False,True,True,False,5,False,True,,4,,4,True,True,,False,,6,,route_min_directed_valient,2,False,,,100,False,2020-03-10 22:25:22 -0700,,True,,,,,True,False,False,,,db,,,,-i100 -p100 -t1 -d100,4,0,,,Tst,65536,6,True,,False,,checkerboard,False,False,,,1,,False,False,,,DDR4,False,True,dor,1000000000,False,bfs,0,True,StreamInfNN_4,1,False,d860f9fb,True,0,16,False,,False,MyDesign,True,,,dfs,True,4,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",AccelMain,,,0,2.380118007,,False,,26,,2,True,True,1000000000.0,True,16,,,,True,True,True,,0,,,False,H-hop,,d0d7caf8,False,"[[31mbug[0m] 43-ComputePruner throw scala.MatchError: StridedCounter2484 (of class pir.node.StridedCounter)
",False,
,pirTest,1,False,,False,40,13,20,False,,,,6,False,,False,4,True,True,mesh,512,True,0.55kHz,,6,False,20,1,True,1,True,True,11,hybrid,32,False,True,True,False,5,False,True,2:42.92,4,,4,True,True,200,True,route_min_directed_valient,6,0,route_min_directed_valient,2,False,,36.406739811912225,100,False,2020-03-10 22:25:22 -0700,0,True,,0:02.12,,11,True,False,False,,,db,,True,11,-i100 -p100 -t1 -d100,4,0,,0.0,Tst,65536,6,True,,False,2,checkerboard,False,False,,,1,2,False,False,40,11,DDR4,False,True,dor,1000000000,False,bfs,0,True,StreamInfNN_5,1,False,d860f9fb,True,0,16,False,,False,MyDesign,True,,0.0,dfs,True,4,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",AccelMain,200,22,0,149.34739221,,False,94.13793103448276,16,22,2,True,True,1000000000.0,True,16,2,,12,True,True,True,1160,0,,,False,H-hop,4,d0d7caf8,False,,False,
,pirTest,1,False,,False,40,11,20,False,,,,6,False,,False,4,True,True,mesh,512,True,0.84kHz,,6,False,20,1,True,1,True,True,9,hybrid,32,False,True,True,False,5,False,True,3:27.59,4,,4,True,True,200,True,route_min_directed_valient,6,0,route_min_directed_valient,2,False,,35.718648519336675,100,False,2020-03-10 22:25:22 -0700,0,True,,0:05.06,,2,True,False,False,,,db,,True,9,-i100 -p100 -t1 -d100,4,0,,0.0,Tst,65536,6,True,,False,2,checkerboard,False,False,,,1,2,False,False,40,9,DDR4,False,True,dor,1000000000,False,bfs,0,True,StreamInfNN_6,1,False,d860f9fb,True,0,16,False,,False,MyDesign,True,,0.0,dfs,True,4,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",AccelMain,200,12,0,80.470187801,,False,97.07328494497776,10,12,2,True,True,1000000000.0,True,16,2,,9,True,True,True,4271,0,,,False,H-hop,4,d0d7caf8,False,,False,
,pirTest,1,False,,False,40,11,20,False,,,,6,False,,False,4,True,True,mesh,512,True,0.81kHz,,6,False,20,1,True,1,True,True,9,hybrid,32,False,True,True,False,5,False,True,2:39.28,4,,4,True,True,200,True,route_min_directed_valient,6,0,route_min_directed_valient,2,False,,35.718648519336675,100,False,2020-03-10 22:25:22 -0700,0,True,,0:05.29,,2,True,False,False,,,db,,True,9,-i100 -p100 -t1 -d100,4,0,,0.0,Tst,65536,6,True,,False,2,checkerboard,False,False,,,1,2,False,False,40,9,DDR4,False,True,dor,1000000000,False,bfs,0,True,StreamInfNN_7,1,False,d860f9fb,True,0,16,False,,False,MyDesign,True,,0.0,dfs,True,4,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",AccelMain,200,12,0,72.53868992,,False,97.07328494497776,10,12,2,True,True,1000000000.0,True,16,2,,9,True,True,True,4271,0,,,False,H-hop,4,d0d7caf8,False,,False,
,pirTest,1,False,,False,40,6,20,False,,,,6,False,,False,4,True,True,mesh,512,True,0.31kHz,,6,False,20,1,True,1,True,True,5,hybrid,32,False,True,True,False,5,False,True,1:26.42,4,,4,True,True,200,True,route_min_directed_valient,6,0,route_min_directed_valient,2,False,,49.83136593591905,100,False,2020-03-10 22:25:22 -0700,0,True,,0:01.94,,1,True,False,False,,,db,,True,5,-i100 -p100 -t1 -d100,4,0,,0.0,Tst,65536,6,True,,False,2,checkerboard,False,False,,,1,2,False,False,40,5,DDR4,False,True,dor,1000000000,False,bfs,0,True,StreamInfSVM_0,1,False,d860f9fb,True,0,16,False,,False,MyDesign,True,,0.0,dfs,True,4,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",AccelMain,200,6,0,57.369612421,,False,94.09780775716695,6,6,2,True,True,1000000000.0,True,16,2,,5,True,True,True,593,0,,,False,H-hop,4,d0d7caf8,False,,False,
,pirTest,1,False,,False,40,11,20,False,,,,6,False,,False,4,True,True,mesh,512,True,0.26kHz,,6,False,20,1,True,1,True,True,5,hybrid,32,False,True,True,False,5,False,True,1:52.08,4,,4,True,True,200,True,route_min_directed_valient,6,0,route_min_directed_valient,2,False,,52.89092707490334,100,False,2020-03-10 22:25:22 -0700,0,True,,0:01.31,,4,True,False,False,,,db,,True,5,-i100 -p100 -t1 -d100,4,0,,0.0,Tst,65536,6,True,,False,2,checkerboard,False,False,,,1,2,False,False,40,5,DDR4,False,True,dor,1000000000,False,bfs,0,True,StreamInfSVM_1,1,False,d860f9fb,True,0,16,False,,False,MyDesign,True,,0.0,dfs,True,4,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",AccelMain,200,14,0,114.365781353,,False,96.14243323442136,10,14,2,True,True,1000000000.0,True,16,2,,5,True,True,True,337,0,,,False,H-hop,4,d0d7caf8,False,,False,
,pirTest,1,False,,False,40,7,20,False,,,,6,False,,False,4,True,True,mesh,512,True,0.93kHz,,6,False,20,1,True,1,True,True,5,hybrid,32,False,True,True,False,5,False,True,1:00.12,4,,4,True,True,200,True,route_min_directed_valient,6,0,route_min_directed_valient,2,False,,38.228332753219625,100,False,2020-03-10 22:25:22 -0700,0,True,,0:01.19,,1,True,False,False,,,db,,True,5,-i100 -p100 -t1 -d100,4,0,,0.0,Tst,65536,6,True,,False,2,checkerboard,False,False,,,1,2,False,False,40,5,DDR4,False,True,dor,1000000000,False,bfs,0,True,StreamInfSVM_3,1,False,d860f9fb,True,0,16,False,,False,MyDesign,True,,0.0,dfs,True,4,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",AccelMain,200,7,0,40.519434996,,False,97.1945701357466,6,7,2,True,True,1000000000.0,True,16,2,,5,True,True,True,1105,0,,,False,H-hop,4,d0d7caf8,False,,False,
,pirTest,1,False,,False,40,11,20,False,,,,6,False,,False,4,True,True,mesh,512,True,0.32kHz,,6,False,20,1,True,1,True,True,5,hybrid,32,False,True,True,False,5,False,True,1:49.32,4,,4,True,True,200,True,route_min_directed_valient,6,0,route_min_directed_valient,2,False,,42.40380193162655,100,False,2020-03-10 22:25:22 -0700,0,True,,0:01.87,,4,True,False,False,,,db,,True,5,-i100 -p100 -t1 -d100,4,0,,0.0,Tst,65536,6,True,,False,2,checkerboard,False,False,,,1,2,False,False,40,5,DDR4,False,True,dor,1000000000,False,bfs,0,True,StreamInfSVM_4,1,False,d860f9fb,True,0,16,False,,False,MyDesign,True,,0.0,dfs,True,4,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",AccelMain,200,14,0,71.079045577,,False,97.80775716694772,10,14,2,True,True,1000000000.0,True,16,2,,5,True,True,True,593,0,,,False,H-hop,4,d0d7caf8,False,,False,
,pirTest,1,False,,False,40,8,20,False,,,,6,False,,False,4,True,True,mesh,512,True,0.1kHz,,6,False,20,1,True,1,True,True,5,hybrid,32,False,True,True,False,5,False,True,3:52.15,4,,4,True,True,200,True,route_min_directed_valient,6,0,route_min_directed_valient,2,False,,49.376321353065535,100,False,2020-03-10 22:25:22 -0700,0,True,,0:02.23,,6,True,False,False,,,db,,True,6,-i100 -p100 -t1 -d100,4,0,,0.0,Tst,65536,6,True,,False,2,checkerboard,False,False,,,1,2,False,False,40,6,DDR4,False,True,dor,1000000000,False,bfs,0,True,StreamInfSVM_5,1,False,d860f9fb,True,0,16,False,,False,MyDesign,True,,0.0,dfs,True,4,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",AccelMain,200,21,0,99.722152929,,False,100.0,18,21,2,True,True,1000000000.0,True,16,2,,15,True,True,True,220,0,,,False,H-hop,4,d0d7caf8,False,,False,
,pirTest,1,False,,False,40,0,20,False,,,,6,False,,False,4,True,True,mesh,512,True,0.01kHz,,6,False,20,1,True,1,True,True,,hybrid,32,False,True,True,False,5,False,True,0:45.07,4,,4,True,True,200,True,route_min_directed_valient,6,0,route_min_directed_valient,2,False,,37.6,100,False,2020-03-10 22:25:22 -0700,0,True,,0:02.54,,0,True,False,False,,,db,,True,,-i100 -p100 -t1 -d100,4,0,,0.0,Tst,65536,6,True,,False,2,checkerboard,False,False,,,1,2,False,False,40,,DDR4,False,True,dor,1000000000,False,bfs,0,True,StreamSimple_0,1,False,d860f9fb,True,0,16,False,,False,MyDesign,True,,0.0,dfs,True,4,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",AccelMain,200,1,0,39.658453872,,False,100.0,1,1,2,True,True,1000000000.0,True,16,2,,1,True,True,True,25,0,,,False,H-hop,4,d0d7caf8,False,,False,
,pirTest,1,False,,False,40,4,20,False,,,,6,False,,False,4,True,True,mesh,512,True,0.27kHz,,6,False,20,1,True,1,True,True,2,hybrid,32,False,True,True,False,5,False,True,0:43.65,4,,4,True,True,200,True,route_min_directed_valient,6,0,route_min_directed_valient,2,False,,42.66421117249847,100,False,2020-03-10 22:25:22 -0700,0,True,,0:00.67,,1,True,False,False,,,db,,True,2,-i100 -p100 -t1 -d100,4,0,,0.0,Tst,65536,6,True,,False,2,checkerboard,False,False,,,1,2,False,False,40,2,DDR4,False,True,dor,1000000000,False,bfs,0,True,StreamSumFields_0,1,False,d860f9fb,True,0,16,False,,False,MyDesign,True,,0.0,dfs,True,4,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",AccelMain,200,4,0,40.067298399,,False,100.0,4,4,2,True,True,1000000000.0,True,16,2,,2,True,True,True,181,0,,,False,H-hop,4,d0d7caf8,False,,False,
,pirTest,1,False,,False,40,7,20,False,,,,6,False,,False,4,True,True,mesh,512,True,0.29kHz,,6,False,20,1,True,1,True,True,2,hybrid,32,False,True,True,False,5,False,True,1:14.78,4,,4,True,True,200,True,route_min_directed_valient,6,0,route_min_directed_valient,2,False,,34.15439309294057,100,False,2020-03-10 22:25:22 -0700,0,True,,0:00.61,,4,True,False,False,,,db,,True,2,-i100 -p100 -t1 -d100,4,0,,0.0,Tst,65536,6,True,,False,2,checkerboard,False,False,,,1,2,False,False,40,2,DDR4,False,True,dor,1000000000,False,bfs,0,True,StreamSumFields_1,1,False,d860f9fb,True,0,16,False,,False,MyDesign,True,,0.0,dfs,True,4,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",AccelMain,200,10,0,66.928796204,,False,100.0,6,10,2,True,True,1000000000.0,True,16,2,,2,True,True,True,179,0,,,False,H-hop,4,d0d7caf8,False,,False,
,pirTest,1,False,,False,40,9,20,False,,,,6,False,,False,4,True,True,mesh,512,True,0.8kHz,,6,False,20,1,True,1,True,True,10,hybrid,32,False,True,True,False,5,False,True,2:27.52,4,,4,True,True,200,True,route_min_directed_valient,6,0,route_min_directed_valient,2,False,,8.415376243011924,100,False,2020-03-10 22:25:22 -0700,0,True,,0:01.48,,5,True,False,False,,,db,,True,10,-i100 -p100 -t1 -d100,4,0,,0.0,Tst,65536,6,True,,False,2,checkerboard,False,False,,,1,2,False,False,40,10,DDR4,False,True,dor,1000000000,False,bfs,0,True,StreamTrainLogReg_0,1,False,d860f9fb,True,0,16,False,,False,MyDesign,True,,0.0,dfs,True,4,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",AccelMain,200,14,0,74.937893476,,False,50.29436501261564,10,14,2,True,True,1000000000.0,True,16,2,,10,True,True,True,1189,0,,,False,H-hop,4,d0d7caf8,False,,False,
,pirTest,1,False,,False,40,12,20,False,,,,6,False,,False,4,True,True,mesh,512,True,0.62kHz,,6,False,20,1,True,1,True,True,10,hybrid,32,False,True,True,False,5,False,True,3:10.12,4,,4,True,True,200,True,route_min_directed_valient,6,0,route_min_directed_valient,2,False,,7.5879902649068605,100,False,2020-03-10 22:25:22 -0700,0,True,,0:01.91,,8,True,False,False,,,db,,True,10,-i100 -p100 -t1 -d100,4,0,,0.0,Tst,65536,6,True,,False,2,checkerboard,False,False,,,1,2,False,False,40,10,DDR4,False,True,dor,1000000000,False,bfs,0,True,StreamTrainLogReg_1,1,False,d860f9fb,True,0,16,False,,False,MyDesign,True,,0.0,dfs,True,4,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",AccelMain,200,20,0,88.03206296,,False,50.37910699241786,12,20,2,True,True,1000000000.0,True,16,2,,10,True,True,True,1187,0,,,False,H-hop,4,d0d7caf8,False,,False,
"lto1: fatal error: bytecode stream in file ‘build//Context579.o’ generated with LTO version 7.1 instead of the expected 7.3
",pirTest,1,False,,False,40,12,20,False,,,,6,False,,False,4,False,True,mesh,512,False,,,6,False,20,1,True,1,True,True,10,hybrid,32,False,True,True,False,5,False,True,1:13.18,4,,4,True,True,200,False,route_min_directed_valient,6,0,route_min_directed_valient,2,False,,,100,False,2020-03-10 22:25:22 -0700,0,True,,,,8,True,False,False,,,db,,,10,-i100 -p100 -t1 -d100,4,0,,,Tst,65536,6,True,,False,2,checkerboard,False,False,,,1,2,False,False,40,10,DDR4,False,True,dor,1000000000,False,bfs,0,True,StreamTrainLogReg_2,1,False,d860f9fb,True,0,16,False,,False,MyDesign,True,,,dfs,True,4,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",AccelMain,200,20,0,117.795454433,,False,,12,20,2,True,True,1000000000.0,True,16,2,,10,True,True,True,,0,,,False,H-hop,4,d0d7caf8,False,,False,
,pirTest,1,False,,False,40,15,20,False,,,,6,False,,False,4,True,True,mesh,512,True,0.49kHz,,6,False,20,1,True,1,True,True,10,hybrid,32,False,True,True,False,5,False,True,3:14.61,4,,4,True,True,200,True,route_min_directed_valient,6,0,route_min_directed_valient,2,False,,6.910671745836582,100,False,2020-03-10 22:25:22 -0700,0,True,,0:02.39,,11,True,False,False,,,db,,True,10,-i100 -p100 -t1 -d100,4,0,,0.0,Tst,65536,6,True,,False,2,checkerboard,False,False,,,1,2,False,False,40,10,DDR4,False,True,dor,1000000000,False,bfs,0,True,StreamTrainLogReg_3,1,False,d860f9fb,True,0,16,False,,False,MyDesign,True,,0.0,dfs,True,4,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",AccelMain,200,26,0,75.014328374,,False,70.5832628909552,14,26,2,True,True,1000000000.0,True,16,2,,10,True,True,True,1183,0,,,False,H-hop,4,d0d7caf8,False,,False,
,pirTest,1,False,,False,40,15,20,False,,,,6,False,,False,4,True,True,mesh,512,True,0.85kHz,,6,False,20,1,True,1,True,True,10,hybrid,32,False,True,True,False,5,False,True,4:17.12,4,,4,True,True,200,True,route_min_directed_valient,6,0,route_min_directed_valient,2,False,,6.211027743135771,100,False,2020-03-10 22:25:22 -0700,0,True,,0:01.41,,13,True,False,False,,,db,,True,11,-i100 -p100 -t1 -d100,4,0,,0.0,Tst,65536,6,True,,False,2,checkerboard,False,False,,,1,2,False,False,40,11,DDR4,False,True,dor,1000000000,False,bfs,0,True,StreamTrainLogReg_4,1,False,d860f9fb,True,0,16,False,,False,MyDesign,True,,0.0,dfs,True,4,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",AccelMain,200,28,0,187.377387553,,False,69.99161777032691,18,28,2,True,True,1000000000.0,True,16,2,,11,True,True,True,1193,0,,,False,H-hop,4,d0d7caf8,False,,False,
,pirTest,1,False,,False,40,24,20,False,,,,6,False,,False,4,True,True,mesh,512,True,0.54kHz,,6,False,20,1,True,1,True,True,10,hybrid,32,False,True,True,False,5,False,True,4:00.36,4,,4,True,True,200,True,route_min_directed_valient,6,0,route_min_directed_valient,2,False,,6.189940512507627,100,False,2020-03-10 22:25:22 -0700,0,True,,0:02.19,,16,True,False,False,,,db,,True,10,-i100 -p100 -t1 -d100,4,0,,0.0,Tst,65536,6,True,,False,2,checkerboard,False,False,,,1,2,False,False,40,10,DDR4,False,True,dor,1000000000,False,bfs,0,True,StreamTrainLogReg_5,1,False,d860f9fb,True,0,16,False,,False,MyDesign,True,,0.0,dfs,True,4,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",AccelMain,200,40,0,212.582329386,,False,87.91946308724832,18,40,2,True,True,1000000000.0,True,16,2,,10,True,True,True,1192,0,,,False,H-hop,4,d0d7caf8,False,,False,
,pirTest,1,False,,False,40,9,20,False,,,,6,False,,False,4,True,True,mesh,512,True,0.55kHz,,6,False,20,1,True,1,True,True,10,hybrid,32,False,True,True,False,5,False,True,2:49.56,4,,4,True,True,200,True,route_min_directed_valient,6,0,route_min_directed_valient,2,False,,6.921585202128188,100,False,2020-03-10 22:25:22 -0700,0,True,,0:02.17,,5,True,False,False,,,db,,True,10,-i100 -p100 -t1 -d100,4,0,,0.0,Tst,65536,6,True,,False,2,checkerboard,False,False,,,1,2,False,False,40,10,DDR4,False,True,dor,1000000000,False,bfs,0,True,StreamTrainLogReg_6,1,False,d860f9fb,True,0,16,False,,False,MyDesign,True,,0.0,dfs,True,4,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",AccelMain,200,14,0,55.040744051,,False,57.90363482671175,10,14,2,True,True,1000000000.0,True,16,2,,10,True,True,True,1183,0,,,False,H-hop,4,d0d7caf8,False,,False,
,pirTest,1,False,,False,40,23,20,False,,,,6,False,,False,4,True,True,mesh,512,True,0.98kHz,,6,False,20,1,True,1,True,True,40,hybrid,32,False,True,True,False,5,False,True,5:17.12,4,,4,True,True,200,True,route_min_directed_valient,6,0,route_min_directed_valient,2,False,,4.208985644608655,100,False,2020-03-10 22:25:22 -0700,0,True,,0:04.57,,15,True,False,False,,,db,,True,40,-i100 -p100 -t1 -d100,4,0,,0.0,Tst,65536,6,True,,False,2,checkerboard,False,False,,,1,2,False,False,40,40,DDR4,False,True,dor,1000000000,False,bfs,0,True,StreamTrainMLP_0,1,False,d860f9fb,True,0,16,False,,False,MyDesign,True,,0.0,dfs,True,4,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",AccelMain,200,38,0,346.907761022,,False,100.0,23,38,2,True,True,1000000000.0,True,16,2,,40,True,True,True,4499,0,,,False,H-hop,4,d0d7caf8,False,,False,
