retime-local,run-proute,MC,VPCU,pir_sha,simulate,routing-algo,waveform,runp2p_success,reserve-pmu,dot,vdot,OPS-Other,runp2p_err,retime-glob,spatial_sha,run-psim,PCU,VAFG-split,runp2p_dram_power,VPMU,project,runproute_err,name,stat,VPMU-split,merge-forward,VMC-alloc,module,debug-print,tungsten,VDAG-alloc,mem-tech,proute-q,open,runp2p_cycle,ag-dce,VAFG,runhybrid_deadlock,run-tst,link-prop,DAG,OPS-FU,DAG_Total,runhybrid_complete,gentst_err,bcread,load,vec,pirArgs,vc,constprop,runhybrid_dram_power,VMC-split,vfifo,memelm,flit-width,vcLimit,retime-buffer-only,simfreq,OPS-Fix,start-id,pmu-stage,runproute_time,nn,VPCU-split,maketst_err,fast,pracc,scheduled,mergeTime_ms,VAFG-alloc,merge,runp2p_complete,OPS-Flt,VPMU-alloc,runp2p_deadlock,MC_Total,arch,rundot,maxActive,VDAG,app,dag-stage,net,maketst_time,split-thread,vlink,gentst_time,PCU_Total,runhybrid_rbw,mdone,runp2p_time,col,rtelm,runhybrid_pass,runhybrid_success,save,proute-algo,time,debug,avgActive,pcu-stage,routing-cost,runhybrid_time,proute-opts,sr,word,merge-algo,dupra,dag,row,codegen,VMC,dedicated-dag,algo,time-out,pattern,trace,notFit,backend,freq,split-forward,PMU,VDAG-split,OPS-Prog FU,psim-q,succeeded,split,fifo-depth,topo,genpir,genpir_err,OPS-All,runhybrid_cycle,runp2p_pass,runhybrid_err,runp2p_wbw,clock,lrange,argin,mapping,psim,runp2p_rbw,reserve-pcu,slink,pmu-sram-size,prtime,VPCU-alloc,retime-exout,PMU_Total,verbose,igraph,proute-seed,tokenout,runhybrid_wbw,argout,split-algo
False,False,2,14,c3832f82,False,dor,True,True,0,True,True,,,False,28cdff47,False,9,1,,9,pirTest,,AccelMain,True,9,False,2,False,True,True,0,DDR4,4,False,16594,True,1,False,False,db,6,,40,False,,True,False,16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,True,,2,4,False,512,4,False,3.28kHz,,0,6,,False,14,,True,True,False,,1,False,True,,9,False,40,MyDesign,True,99.03579607086898,0,StreamInfNN_2,6,hybrid,2:48.99,1,2,74.600857365,200,,True,0:05.06,20,True,,False,True,route_min_directed_valient,2020-02-19 00:19:44 -0800,True,22.93587274559633,6,H-hop,,-i100 -p100 -t1 -d100,True,32,bfs,False,True,20,True,2,False,route_min_directed_valient,100,checkerboard,False,,Tst,1000000000.0,False,9,0,,1,True,True,16,mesh,True,,,,True,,0.0,1000000000,True,6,True,False,0.0,0,4,65536,,11,False,200,False,False,0,5,,4,dfs
False,False,2,21,c3832f82,False,dor,True,True,0,True,True,,,False,28cdff47,False,12,1,,9,pirTest,,AccelMain,True,9,False,2,False,True,True,0,DDR4,4,False,16564,True,1,False,False,db,10,,40,False,,True,False,16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,True,,2,4,False,512,4,False,4.72kHz,,0,6,,False,21,,True,True,False,,1,False,True,,9,False,40,MyDesign,True,99.21516541898092,0,StreamInfNN_3,6,hybrid,1:26.36,1,2,51.955611668,200,,True,0:03.51,20,True,,False,True,route_min_directed_valient,2020-02-19 00:19:44 -0800,True,19.317296432818615,6,H-hop,,-i100 -p100 -t1 -d100,True,32,bfs,False,True,20,True,2,False,route_min_directed_valient,100,checkerboard,False,,Tst,1000000000.0,False,9,0,,1,True,True,16,mesh,True,,,,True,,0.0,1000000000,True,6,True,False,0.0,0,4,65536,,14,False,200,False,False,0,5,,4,dfs
False,False,2,41,c3832f82,False,dor,True,True,0,True,True,,,False,28cdff47,False,20,1,,11,pirTest,,AccelMain,True,11,False,2,False,True,True,0,DDR4,4,False,8372,True,1,False,False,db,23,,40,False,,True,False,16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,True,,2,4,False,512,4,False,2.62kHz,,0,6,,False,41,,True,True,False,,1,False,True,,11,False,40,MyDesign,True,98.66220735785953,0,StreamInfNN_4,6,hybrid,1:33.54,1,2,97.692992394,200,,True,0:03.19,20,True,,False,True,route_min_directed_valient,2020-02-19 00:19:44 -0800,True,21.93628968991288,6,H-hop,,-i100 -p100 -t1 -d100,True,32,bfs,False,True,20,True,2,False,route_min_directed_valient,100,checkerboard,False,,Tst,1000000000.0,False,12,0,,1,True,True,16,mesh,True,,,,True,,0.0,1000000000,True,6,True,False,0.0,0,4,65536,,26,False,200,False,False,0,5,,4,dfs
False,False,2,22,c3832f82,False,dor,True,True,0,True,True,,,False,28cdff47,False,13,1,,11,pirTest,,AccelMain,True,11,False,2,False,True,True,0,DDR4,4,False,1160,True,1,False,False,db,11,,40,False,,True,False,16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,True,,2,4,False,512,4,False,1.21kHz,,0,6,,False,22,,True,True,False,,1,False,True,,11,False,40,MyDesign,True,94.13793103448276,0,StreamInfNN_5,6,hybrid,3:16.71,1,2,94.361656637,200,,True,0:00.96,20,True,,False,True,route_min_directed_valient,2020-02-19 00:19:44 -0800,True,36.406739811912225,6,H-hop,,-i100 -p100 -t1 -d100,True,32,bfs,False,True,20,True,2,False,route_min_directed_valient,100,checkerboard,False,,Tst,1000000000.0,False,12,0,,1,True,True,16,mesh,True,,,,True,,0.0,1000000000,True,6,True,False,0.0,0,4,65536,,16,False,200,False,False,0,5,,4,dfs
False,False,2,12,c3832f82,False,dor,True,True,0,True,True,,,False,28cdff47,False,11,1,,9,pirTest,,AccelMain,True,9,False,2,False,True,True,0,DDR4,4,False,4271,True,1,False,False,db,2,,40,False,,True,False,16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,True,,2,4,False,512,4,False,1.31kHz,,0,6,,False,12,,True,True,False,,1,False,True,,9,False,40,MyDesign,True,97.07328494497776,0,StreamInfNN_6,6,hybrid,2:09.80,1,2,57.367408383,200,,True,0:03.25,20,True,,False,True,route_min_directed_valient,2020-02-19 00:19:44 -0800,True,35.718648519336675,6,H-hop,,-i100 -p100 -t1 -d100,True,32,bfs,False,True,20,True,2,False,route_min_directed_valient,100,checkerboard,False,,Tst,1000000000.0,False,9,0,,1,True,True,16,mesh,True,,,,True,,0.0,1000000000,True,6,True,False,0.0,0,4,65536,,10,False,200,False,False,0,5,,4,dfs
False,False,2,12,c3832f82,False,dor,True,True,0,True,True,,,False,28cdff47,False,11,1,,9,pirTest,,AccelMain,True,9,False,2,False,True,True,0,DDR4,4,False,4271,True,1,False,False,db,2,,40,False,,True,False,16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,True,,2,4,False,512,4,False,2.33kHz,,0,6,,False,12,,True,True,False,,1,False,True,,9,False,40,MyDesign,True,97.07328494497776,0,StreamInfNN_7,6,hybrid,2:09.35,1,2,75.378281465,200,,True,0:01.83,20,True,,False,True,route_min_directed_valient,2020-02-19 00:19:44 -0800,True,35.718648519336675,6,H-hop,,-i100 -p100 -t1 -d100,True,32,bfs,False,True,20,True,2,False,route_min_directed_valient,100,checkerboard,False,,Tst,1000000000.0,False,9,0,,1,True,True,16,mesh,True,,,,True,,0.0,1000000000,True,6,True,False,0.0,0,4,65536,,10,False,200,False,False,0,5,,4,dfs
False,False,2,6,c3832f82,False,dor,True,True,0,True,True,,,False,28cdff47,False,6,1,,5,pirTest,,AccelMain,True,5,False,2,False,True,True,0,DDR4,4,False,593,True,1,False,False,db,1,,40,False,,True,False,16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,True,,2,4,False,512,4,False,0.36kHz,,0,6,,False,6,,True,True,False,,1,False,True,,5,False,40,MyDesign,True,94.09780775716695,0,StreamInfSVM_0,6,hybrid,0:44.45,1,2,26.18601369,200,,True,0:01.64,20,True,,False,True,route_min_directed_valient,2020-02-19 00:19:44 -0800,True,49.83136593591905,6,H-hop,,-i100 -p100 -t1 -d100,True,32,bfs,False,True,20,True,2,False,route_min_directed_valient,100,checkerboard,False,,Tst,1000000000.0,False,5,0,,1,True,True,16,mesh,True,,,,True,,0.0,1000000000,True,6,True,False,0.0,0,4,65536,,6,False,200,False,False,0,5,,4,dfs
False,False,2,14,c3832f82,False,dor,True,True,0,True,True,,,False,28cdff47,False,11,1,,5,pirTest,,AccelMain,True,5,False,2,False,True,True,0,DDR4,4,False,337,True,1,False,False,db,4,,40,False,,True,False,16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,True,,2,4,False,512,4,False,0.11kHz,,0,6,,False,14,,True,True,False,,1,False,True,,5,False,40,MyDesign,True,96.14243323442136,0,StreamInfSVM_1,6,hybrid,2:16.25,1,2,49.533656504,200,,True,0:03.04,20,True,,False,True,route_min_directed_valient,2020-02-19 00:19:44 -0800,True,52.89092707490334,6,H-hop,,-i100 -p100 -t1 -d100,True,32,bfs,False,True,20,True,2,False,route_min_directed_valient,100,checkerboard,False,,Tst,1000000000.0,False,5,0,,1,True,True,16,mesh,True,,,,True,,0.0,1000000000,True,6,True,False,0.0,0,4,65536,,10,False,200,False,False,0,5,,4,dfs
False,False,2,7,c3832f82,False,dor,True,True,0,True,True,,,False,28cdff47,False,7,1,,5,pirTest,,AccelMain,True,5,False,2,False,True,True,0,DDR4,4,False,1105,True,1,False,False,db,1,,40,False,,True,False,16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,True,,2,4,False,512,4,False,0.78kHz,,0,6,,False,7,,True,True,False,,1,False,True,,5,False,40,MyDesign,True,97.1945701357466,0,StreamInfSVM_3,6,hybrid,0:57.07,1,2,40.636031375,200,,True,0:01.41,20,True,,False,True,route_min_directed_valient,2020-02-19 00:19:44 -0800,True,38.228332753219625,6,H-hop,,-i100 -p100 -t1 -d100,True,32,bfs,False,True,20,True,2,False,route_min_directed_valient,100,checkerboard,False,,Tst,1000000000.0,False,5,0,,1,True,True,16,mesh,True,,,,True,,0.0,1000000000,True,6,True,False,0.0,0,4,65536,,6,False,200,False,False,0,5,,4,dfs
False,False,2,14,c3832f82,False,dor,True,True,0,True,True,,,False,28cdff47,False,11,1,,5,pirTest,,AccelMain,True,5,False,2,False,True,True,0,DDR4,4,False,593,True,1,False,False,db,4,,40,False,,True,False,16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,True,,2,4,False,512,4,False,0.54kHz,,0,6,,False,14,,True,True,False,,1,False,True,,5,False,40,MyDesign,True,97.80775716694772,0,StreamInfSVM_4,6,hybrid,1:24.63,1,2,35.936488835,200,,True,0:01.10,20,True,,False,True,route_min_directed_valient,2020-02-19 00:19:44 -0800,True,42.40380193162655,6,H-hop,,-i100 -p100 -t1 -d100,True,32,bfs,False,True,20,True,2,False,route_min_directed_valient,100,checkerboard,False,,Tst,1000000000.0,False,5,0,,1,True,True,16,mesh,True,,,,True,,0.0,1000000000,True,6,True,False,0.0,0,4,65536,,10,False,200,False,False,0,5,,4,dfs
False,False,2,21,c3832f82,False,dor,True,True,0,True,True,,,False,28cdff47,False,8,1,,6,pirTest,,AccelMain,True,6,False,2,False,True,True,0,DDR4,4,False,220,True,1,False,False,db,6,,40,False,,True,False,16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,True,,2,4,False,512,4,False,0.32kHz,,0,6,,False,21,,True,True,False,,1,False,True,,5,False,40,MyDesign,True,100.0,0,StreamInfSVM_5,6,hybrid,1:17.73,1,2,51.704726635,200,,True,0:00.68,20,True,,False,True,route_min_directed_valient,2020-02-19 00:19:44 -0800,True,49.376321353065535,6,H-hop,,-i100 -p100 -t1 -d100,True,32,bfs,False,True,20,True,2,False,route_min_directed_valient,100,checkerboard,False,,Tst,1000000000.0,False,15,0,,1,True,True,16,mesh,True,,,,True,,0.0,1000000000,True,6,True,False,0.0,0,4,65536,,18,False,200,False,False,0,5,,4,dfs
False,False,2,1,c3832f82,False,dor,True,True,0,True,True,,,False,28cdff47,False,0,1,,,pirTest,,AccelMain,True,,False,2,False,True,True,0,DDR4,4,False,25,True,1,False,False,db,0,,40,False,,True,False,16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,True,,2,4,False,512,4,False,0.02kHz,,0,6,,False,1,,True,True,False,,1,False,True,,,False,40,MyDesign,True,100.0,0,StreamSimple_0,6,hybrid,0:16.93,1,2,17.273345518,200,,True,0:01.33,20,True,,False,True,route_min_directed_valient,2020-02-19 00:19:44 -0800,True,37.6,6,H-hop,,-i100 -p100 -t1 -d100,True,32,bfs,False,True,20,True,2,False,route_min_directed_valient,100,checkerboard,False,,Tst,1000000000.0,False,1,0,,1,True,True,16,mesh,True,,,,True,,0.0,1000000000,True,6,True,False,0.0,0,4,65536,,1,False,200,False,False,0,5,,4,dfs
False,False,2,4,c3832f82,False,dor,True,True,0,True,True,,,False,28cdff47,False,4,1,,2,pirTest,,AccelMain,True,2,False,2,False,True,True,0,DDR4,4,False,181,True,1,False,False,db,1,,40,False,,True,False,16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,True,,2,4,False,512,4,False,0.08kHz,,0,6,,False,4,,True,True,False,,1,False,True,,2,False,40,MyDesign,True,100.0,0,StreamSumFields_0,6,hybrid,1:05.85,1,2,32.309016391,200,,True,0:02.31,20,True,,False,True,route_min_directed_valient,2020-02-19 00:19:44 -0800,True,42.66421117249847,6,H-hop,,-i100 -p100 -t1 -d100,True,32,bfs,False,True,20,True,2,False,route_min_directed_valient,100,checkerboard,False,,Tst,1000000000.0,False,2,0,,1,True,True,16,mesh,True,,,,True,,0.0,1000000000,True,6,True,False,0.0,0,4,65536,,4,False,200,False,False,0,5,,4,dfs
False,False,2,10,c3832f82,False,dor,True,True,0,True,True,,,False,28cdff47,False,7,1,,2,pirTest,,AccelMain,True,2,False,2,False,True,True,0,DDR4,4,False,179,True,1,False,False,db,4,,40,False,,True,False,16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,True,,2,4,False,512,4,False,0.25kHz,,0,6,,False,10,,True,True,False,,1,False,True,,2,False,40,MyDesign,True,100.0,0,StreamSumFields_1,6,hybrid,0:36.73,1,2,25.895768158,200,,True,0:00.71,20,True,,False,True,route_min_directed_valient,2020-02-19 00:19:44 -0800,True,34.15439309294057,6,H-hop,,-i100 -p100 -t1 -d100,True,32,bfs,False,True,20,True,2,False,route_min_directed_valient,100,checkerboard,False,,Tst,1000000000.0,False,2,0,,1,True,True,16,mesh,True,,,,True,,0.0,1000000000,True,6,True,False,0.0,0,4,65536,,6,False,200,False,False,0,5,,4,dfs
False,False,2,14,c3832f82,False,dor,True,True,0,True,True,,,False,28cdff47,False,9,1,,10,pirTest,,AccelMain,True,10,False,2,False,True,True,0,DDR4,4,False,1189,True,1,False,False,db,5,,40,False,,True,False,16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,True,,2,4,False,512,4,False,1.08kHz,,0,6,,False,14,,True,True,False,,1,False,True,,10,False,40,MyDesign,True,50.29436501261564,0,StreamTrainLogReg_0,6,hybrid,1:39.91,1,2,61.866276696,200,,True,0:01.10,20,True,,False,True,route_min_directed_valient,2020-02-19 00:19:44 -0800,True,8.415376243011924,6,H-hop,,-i100 -p100 -t1 -d100,True,32,bfs,False,True,20,True,2,False,route_min_directed_valient,100,checkerboard,False,,Tst,1000000000.0,False,10,0,,1,True,True,16,mesh,True,,,,True,,0.0,1000000000,True,6,True,False,0.0,0,4,65536,,10,False,200,False,False,0,5,,4,dfs
False,False,2,20,c3832f82,False,dor,True,True,0,True,True,,,False,28cdff47,False,12,1,,10,pirTest,,AccelMain,True,10,False,2,False,True,True,0,DDR4,4,False,1187,True,1,False,False,db,8,,40,False,,True,False,16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,True,,2,4,False,512,4,False,0.53kHz,,0,6,,False,20,,True,True,False,,1,False,True,,10,False,40,MyDesign,True,50.37910699241786,0,StreamTrainLogReg_1,6,hybrid,1:30.57,1,2,74.082375831,200,,True,0:02.26,20,True,,False,True,route_min_directed_valient,2020-02-19 00:19:44 -0800,True,7.5879902649068605,6,H-hop,,-i100 -p100 -t1 -d100,True,32,bfs,False,True,20,True,2,False,route_min_directed_valient,100,checkerboard,False,,Tst,1000000000.0,False,10,0,,1,True,True,16,mesh,True,,,,True,,0.0,1000000000,True,6,True,False,0.0,0,4,65536,,12,False,200,False,False,0,5,,4,dfs
False,False,2,20,c3832f82,False,dor,True,True,0,True,True,,,False,28cdff47,False,12,1,,10,pirTest,,AccelMain,True,10,False,2,False,True,True,0,DDR4,4,False,1185,True,1,False,False,db,8,,40,False,,True,False,16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,True,,2,4,False,512,4,False,1.48kHz,,0,6,,False,20,,True,True,False,,1,False,True,,10,False,40,MyDesign,True,70.46413502109705,0,StreamTrainLogReg_2,6,hybrid,1:06.09,1,2,54.485298156,200,,True,0:00.80,20,True,,False,True,route_min_directed_valient,2020-02-19 00:19:44 -0800,True,7.645800820761806,6,H-hop,,-i100 -p100 -t1 -d100,True,32,bfs,False,True,20,True,2,False,route_min_directed_valient,100,checkerboard,False,,Tst,1000000000.0,False,10,0,,1,True,True,16,mesh,True,,,,True,,0.0,1000000000,True,6,True,False,0.0,0,4,65536,,12,False,200,False,False,0,5,,4,dfs
False,False,2,26,c3832f82,False,dor,True,True,0,True,True,,,False,28cdff47,False,15,1,,10,pirTest,,AccelMain,True,10,False,2,False,True,True,0,DDR4,4,False,1183,True,1,False,False,db,11,,40,False,,True,False,16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,True,,2,4,False,512,4,False,1.21kHz,,0,6,,False,26,,True,True,False,,1,False,True,,10,False,40,MyDesign,True,70.5832628909552,0,StreamTrainLogReg_3,6,hybrid,1:39.79,1,2,90.900373955,200,,True,0:00.98,20,True,,False,True,route_min_directed_valient,2020-02-19 00:19:44 -0800,True,6.910671745836582,6,H-hop,,-i100 -p100 -t1 -d100,True,32,bfs,False,True,20,True,2,False,route_min_directed_valient,100,checkerboard,False,,Tst,1000000000.0,False,10,0,,1,True,True,16,mesh,True,,,,True,,0.0,1000000000,True,6,True,False,0.0,0,4,65536,,14,False,200,False,False,0,5,,4,dfs
False,False,2,28,c3832f82,False,dor,True,True,0,True,True,,,False,28cdff47,False,15,1,,11,pirTest,,AccelMain,True,11,False,2,False,True,True,0,DDR4,4,False,1193,True,1,False,False,db,13,,40,False,,True,False,16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,True,,2,4,False,512,4,False,0.88kHz,,0,6,,False,28,,True,True,False,,1,False,True,,10,False,40,MyDesign,True,69.99161777032691,0,StreamTrainLogReg_4,6,hybrid,1:53.26,1,2,69.794839788,200,,True,0:01.35,20,True,,False,True,route_min_directed_valient,2020-02-19 00:19:44 -0800,True,6.211027743135771,6,H-hop,,-i100 -p100 -t1 -d100,True,32,bfs,False,True,20,True,2,False,route_min_directed_valient,100,checkerboard,False,,Tst,1000000000.0,False,11,0,,1,True,True,16,mesh,True,,,,True,,0.0,1000000000,True,6,True,False,0.0,0,4,65536,,18,False,200,False,False,0,5,,4,dfs
False,False,2,40,c3832f82,False,dor,True,True,0,True,True,,,False,28cdff47,False,24,1,,10,pirTest,,AccelMain,True,10,False,2,False,True,True,0,DDR4,4,False,1192,True,1,False,False,db,16,,40,False,,True,False,16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,True,,2,4,False,512,4,False,0.73kHz,,0,6,,False,40,,True,True,False,,1,False,True,,10,False,40,MyDesign,True,87.91946308724832,0,StreamTrainLogReg_5,6,hybrid,3:15.66,1,2,90.723952797,200,,True,0:01.63,20,True,,False,True,route_min_directed_valient,2020-02-19 00:19:44 -0800,True,6.189940512507627,6,H-hop,,-i100 -p100 -t1 -d100,True,32,bfs,False,True,20,True,2,False,route_min_directed_valient,100,checkerboard,False,,Tst,1000000000.0,False,10,0,,1,True,True,16,mesh,True,,,,True,,0.0,1000000000,True,6,True,False,0.0,0,4,65536,,18,False,200,False,False,0,5,,4,dfs
False,False,2,14,c3832f82,False,dor,True,True,0,True,True,,,False,28cdff47,False,9,1,,10,pirTest,,AccelMain,True,10,False,2,False,True,True,0,DDR4,4,False,1183,True,1,False,False,db,5,,40,False,,True,False,16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,True,,2,4,False,512,4,False,1.58kHz,,0,6,,False,14,,True,True,False,,1,False,True,,10,False,40,MyDesign,True,57.90363482671175,0,StreamTrainLogReg_6,6,hybrid,1:41.16,1,2,50.202287113,200,,True,0:00.75,20,True,,False,True,route_min_directed_valient,2020-02-19 00:19:44 -0800,True,6.921585202128188,6,H-hop,,-i100 -p100 -t1 -d100,True,32,bfs,False,True,20,True,2,False,route_min_directed_valient,100,checkerboard,False,,Tst,1000000000.0,False,10,0,,1,True,True,16,mesh,True,,,,True,,0.0,1000000000,True,6,True,False,0.0,0,4,65536,,10,False,200,False,False,0,5,,4,dfs
False,False,2,36,c3832f82,False,dor,True,True,0,True,True,,,False,28cdff47,False,23,1,,40,pirTest,,AccelMain,True,40,False,2,False,True,True,0,DDR4,4,False,4499,True,1,False,False,db,13,,40,False,,True,False,16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,True,,2,4,False,512,4,False,0.28kHz,,0,6,,False,36,,True,True,False,,1,False,True,,40,False,40,MyDesign,True,100.0,0,StreamTrainMLP_0,6,hybrid,5:07.14,1,2,221.49337181,200,,True,0:15.79,20,True,,False,True,route_min_directed_valient,2020-02-19 00:19:44 -0800,True,4.193327287770751,6,H-hop,,-i100 -p100 -t1 -d100,True,32,bfs,False,True,20,True,2,False,route_min_directed_valient,100,checkerboard,False,,Tst,1000000000.0,False,40,0,,1,True,True,16,mesh,True,,,,True,,0.0,1000000000,True,6,True,False,0.0,0,4,65536,,23,False,200,False,False,0,5,,4,dfs
False,False,2,36,c3832f82,False,dor,True,True,0,True,True,,,False,28cdff47,False,23,1,,40,pirTest,,AccelMain,True,40,False,2,False,True,True,0,DDR4,4,False,33171,True,1,False,False,db,13,,40,False,,True,False,16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,True,,2,4,False,512,4,False,0.63kHz,,0,6,,False,36,,True,True,False,,1,False,True,,40,False,40,MyDesign,True,33.70112447619909,0,StreamTrainMLP_1,6,hybrid,6:19.32,1,2,239.139197552,200,,True,0:52.33,20,True,,False,True,route_min_directed_valient,2020-02-19 00:19:44 -0800,True,4.042137681994202,6,H-hop,,-i100 -p100 -t1 -d100,True,32,bfs,False,True,20,True,2,False,route_min_directed_valient,100,checkerboard,False,,Tst,1000000000.0,False,40,0,,1,True,True,16,mesh,True,,,,True,,0.0,1000000000,True,6,True,False,0.0,0,4,65536,,23,False,200,False,False,0,5,,4,dfs
False,False,2,11,c3832f82,False,dor,True,False,0,True,True,,"Assertion fail:
",False,28cdff47,False,9,1,,4,pirTest,,AccelMain,True,4,False,2,False,True,True,0,DDR4,4,False,750,True,1,False,False,db,2,,40,False,,True,False,16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,True,,2,4,False,512,4,False,0.48kHz,,0,6,,False,11,,True,True,False,,1,False,False,,4,True,40,MyDesign,True,14.4,0,StreamTrainTest_0,6,hybrid,1:56.43,1,2,58.822982385,200,,True,0:01.57,20,True,,False,True,route_min_directed_valient,2020-02-19 00:19:44 -0800,True,5.144086021505376,6,H-hop,,-i100 -p100 -t1 -d100,True,32,bfs,False,True,20,True,2,False,route_min_directed_valient,100,checkerboard,False,,Tst,1000000000.0,False,4,0,,1,False,True,16,mesh,True,,,,True,,0.0,1000000000,True,6,True,False,0.0,0,4,65536,,8,False,200,False,False,0,5,,4,dfs
