merge,routing-cost,succeeded,routing-algo,time-out,constprop,reserve-pmu,run-psim,runp2p_err,vdot,runp2p_cycle,OPS-FU,DAG_Total,share-adctx,name,freq,runhybrid_complete,OPS-Flt,debug,lrange,rtelm,runhybrid_success,bcread,MC,split-forward,row,proute-q,algo,runp2p_deadlock,MC_Total,tokenout,proute-opts,time,VAFG-split,VBB-alloc,rtelm-unsafe,vlink,runp2p_rbw,nn,runproute_time,proute-seed,OPS-All,memelm,proute-algo,notFit,dupra,reserve-dag,PMU,runp2p_pass,clock,VMC-split,runhybrid_time,mem-tech,runhybrid_pass,retime-exout,rundot,reserve-pcu,col,VBB-split,runp2p_success,split-thread,slink,OPS-Fix,runproute_err,simulate,VMC,dot,runhybrid_rbw,igraph,rtanal,gentst_err,OPS-Other,psim-q,codegen,VAFG-alloc,runhybrid_err,module,maketst_time,fifo-depth,start-id,PCU_Total,topo,arch,pir_sha,VPMU-split,stat,app,VAFG,VDAG-split,mergeTime_ms,genpir_err,DAG,vec,debug-print,VBB,fast,OPS-Prog FU,pmu-stage,runp2p_complete,runp2p_wbw,VDAG-alloc,VPMU-alloc,merge-forward,dag,run-tst,PMU_Total,runhybrid_wbw,project,dedicated-dag,verbose,runhybrid_dram_power,pcu-stage,spatial_sha,net,dag-stage,genpir,pattern,link-prop,vc,vcLimit,scheduled,trace,VPCU,run-proute,vfifo,avgActive,pracc,split-algo,VDAG,retime-buffer-only,load,runhybrid_cycle,backend,tungsten,split,maketst_err,ag-dce,VMC-alloc,save,VPCU-split,mapping,VPMU,gentst_time,retime-local,runp2p_time,merge-algo,sr,waveform,pmu-sram-size,runp2p_dram_power,mdone,argout,VPCU-alloc,maxActive,retime-glob,flit-width,PCU,open,argin,simfreq,word,psim,pirArgs,prtime,runhybrid_deadlock
False,H-hop,True,dor,100,True,0,False,,True,195,,40,False,AccelMain,1000000000.0,False,,True,True,True,False,True,2,False,20,4,route_min_directed_valient,False,40,5,-i100 -p100 -t1 -d100,2020-03-31 16:32:18 -0700,1,,False,2,0.0,False,,0,,False,route_min_directed_valient,,False,0,10,True,1000000000,2,,DDR4,,False,True,0,20,,True,1,4,,,False,2,True,,False,True,,,1,True,1,,False,0:21.83,16,0,200,mesh,MyDesign,b6c63f88,3,True,StreamInfLogReg_4,1,0,,,2,16,True,,True,,6,True,0.0,0,2,False,True,False,200,,pirTest,False,False,,6,b80fd339,hybrid,6,True,checkerboard,db,4,4,False,False,13,False,4,24.615384615384617,True,dfs,0,False,False,,Tst,True,True,,True,2,True,13,True,3,62.560447047,False,0:01.73,bfs,True,True,65536,,True,4,10,100.0,False,512,4,False,6,0.11kHz,32,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,False
False,H-hop,True,dor,100,True,0,False,,True,195,,40,False,AccelMain,1000000000.0,False,,True,True,True,False,True,2,False,20,4,route_min_directed_valient,False,40,5,-i100 -p100 -t1 -d100,2020-03-31 16:32:18 -0700,1,,False,2,0.0,False,,0,,False,route_min_directed_valient,,False,0,3,True,1000000000,2,,DDR4,,False,True,0,20,,True,1,4,,,False,2,True,,False,True,,,1,True,1,,False,0:38.32,16,0,200,mesh,MyDesign,b6c63f88,3,True,StreamInfLogReg_5,1,0,,,6,16,True,,True,,6,True,0.0,0,2,False,True,False,200,,pirTest,False,False,,6,b80fd339,hybrid,6,True,checkerboard,db,4,4,False,False,13,False,4,24.615384615384617,True,dfs,0,False,False,,Tst,True,True,,True,2,True,13,True,3,61.667298792,False,0:02.74,bfs,True,True,65536,,True,4,10,100.0,False,512,7,False,6,0.07kHz,32,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,False
False,H-hop,True,dor,100,True,0,False,,True,566,,40,False,AccelMain,1000000000.0,False,,True,True,True,False,True,2,False,20,4,route_min_directed_valient,False,40,5,-i100 -p100 -t1 -d100,2020-03-31 16:32:18 -0700,1,,False,2,0.0,False,,0,,False,route_min_directed_valient,,False,0,3,True,1000000000,2,,DDR4,,False,True,0,20,,True,1,4,,,False,2,True,,False,True,,,1,True,1,,False,0:23.52,16,0,200,mesh,MyDesign,b6c63f88,3,True,StreamInfLogReg_6,1,0,,,2,16,True,,True,,6,True,0.0,0,3,False,True,False,200,,pirTest,False,False,,6,b80fd339,hybrid,6,True,checkerboard,db,4,4,False,False,4,False,4,37.60600706713781,True,dfs,0,False,False,,Tst,True,True,,True,2,True,4,True,3,27.114885884,False,0:03.12,bfs,True,True,65536,,True,4,4,98.58657243816255,False,512,2,False,6,0.18kHz,32,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,False
False,H-hop,True,dor,100,True,0,False,,True,4265,,40,False,AccelMain,1000000000.0,False,,True,True,True,False,True,2,False,20,4,route_min_directed_valient,False,40,5,-i100 -p100 -t1 -d100,2020-03-31 16:32:18 -0700,1,,False,2,0.0,False,,0,,False,route_min_directed_valient,,False,0,9,True,1000000000,2,,DDR4,,False,True,0,20,,True,1,4,,,False,2,True,,False,True,,,1,True,1,,False,0:44.60,16,0,200,mesh,MyDesign,b6c63f88,9,True,StreamInfNN_0,1,0,,,5,16,True,,True,,6,True,0.0,0,9,False,True,False,200,,pirTest,False,False,,6,b80fd339,hybrid,6,True,checkerboard,db,4,4,False,False,13,False,4,35.01284577585992,True,dfs,0,False,False,,Tst,True,True,,True,2,True,13,True,9,27.930749403,False,0:02.84,bfs,True,True,65536,,True,4,10,97.20984759671747,False,512,8,False,6,1.5kHz,32,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,False
False,H-hop,True,dor,100,True,0,False,,True,2217,,40,False,AccelMain,1000000000.0,False,,True,True,True,False,True,2,False,20,4,route_min_directed_valient,False,40,5,-i100 -p100 -t1 -d100,2020-03-31 16:32:18 -0700,1,,False,2,0.0,False,,0,,False,route_min_directed_valient,,False,0,13,True,1000000000,2,,DDR4,,False,True,0,20,,True,1,4,,,False,2,True,,False,True,,,1,True,1,,False,1:12.86,16,0,200,mesh,MyDesign,b6c63f88,11,True,StreamInfNN_1,1,0,,,14,16,True,,True,,6,True,0.0,0,11,False,True,False,200,,pirTest,False,False,,6,b80fd339,hybrid,6,True,checkerboard,db,4,4,False,False,27,False,4,37.49726142148334,True,dfs,0,False,False,,Tst,True,True,,True,2,True,27,True,11,106.25214134,False,0:03.31,bfs,True,True,65536,,True,4,18,94.63238610735227,False,512,15,False,6,0.67kHz,32,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,False
False,H-hop,True,dor,100,True,0,False,,True,16594,,40,False,AccelMain,1000000000.0,False,,True,True,True,False,True,2,False,20,4,route_min_directed_valient,False,40,5,-i100 -p100 -t1 -d100,2020-03-31 16:32:18 -0700,1,,False,2,0.0,False,,0,,False,route_min_directed_valient,,False,0,9,True,1000000000,2,,DDR4,,False,True,0,20,,True,1,4,,,False,2,True,,False,True,,,1,True,1,,False,0:25.80,16,0,200,mesh,MyDesign,b6c63f88,9,True,StreamInfNN_2,1,0,,,6,16,True,,True,,6,True,0.0,0,9,False,True,False,200,,pirTest,False,False,,6,b80fd339,hybrid,6,True,checkerboard,db,4,4,False,False,15,False,4,22.4600508215821,True,dfs,0,False,False,,Tst,True,True,,True,2,True,15,True,9,39.43529643,False,0:06.50,bfs,True,True,65536,,True,4,11,99.03579607086898,False,512,9,False,6,2.55kHz,32,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,False
False,H-hop,True,dor,100,True,0,False,,True,16564,,40,False,AccelMain,1000000000.0,False,,True,True,True,False,True,2,False,20,4,route_min_directed_valient,False,40,5,-i100 -p100 -t1 -d100,2020-03-31 16:32:18 -0700,1,,False,2,0.0,False,,0,,False,route_min_directed_valient,,False,0,9,True,1000000000,2,,DDR4,,False,True,0,20,,True,1,4,,,False,2,True,,False,True,,,1,True,1,,False,0:47.25,16,0,200,mesh,MyDesign,b6c63f88,9,True,StreamInfNN_3,1,0,,,10,16,True,,True,,6,True,0.0,0,9,False,True,False,200,,pirTest,False,False,,6,b80fd339,hybrid,6,True,checkerboard,db,4,4,False,False,22,False,4,18.961357517865608,True,dfs,0,False,False,,Tst,True,True,,True,2,True,22,True,9,81.013685263,False,0:07.87,bfs,True,True,65536,,True,4,14,99.21516541898092,False,512,12,False,6,2.1kHz,32,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,False
False,H-hop,True,dor,100,True,0,False,,True,8372,,40,False,AccelMain,1000000000.0,False,,True,True,True,False,True,2,False,20,4,route_min_directed_valient,False,40,5,-i100 -p100 -t1 -d100,2020-03-31 16:32:18 -0700,1,,False,2,0.0,False,,0,,False,route_min_directed_valient,,False,0,12,True,1000000000,2,,DDR4,,False,True,0,20,,True,1,4,,,False,2,True,,False,True,,,1,True,1,,False,1:20.26,16,0,200,mesh,MyDesign,b6c63f88,11,True,StreamInfNN_4,1,0,,,23,16,True,,True,,6,True,0.0,0,11,False,True,False,200,,pirTest,False,False,,6,b80fd339,hybrid,6,True,checkerboard,db,4,4,False,False,42,False,4,21.671104611189445,True,dfs,0,False,False,,Tst,True,True,,True,2,True,42,True,11,100.35614195,False,0:07.05,bfs,True,True,65536,,True,4,26,98.66220735785953,False,512,20,False,6,1.19kHz,32,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,False
False,H-hop,True,dor,100,True,0,False,,True,1160,,40,False,AccelMain,1000000000.0,False,,True,True,True,False,True,2,False,20,4,route_min_directed_valient,False,40,5,-i100 -p100 -t1 -d100,2020-03-31 16:32:18 -0700,1,,False,2,0.0,False,,0,,False,route_min_directed_valient,,False,0,12,True,1000000000,2,,DDR4,,False,True,0,20,,True,1,4,,,False,2,True,,False,True,,,1,True,1,,False,0:51.75,16,0,200,mesh,MyDesign,b6c63f88,11,True,StreamInfNN_5,1,0,,,11,16,True,,True,,6,True,0.0,0,11,False,True,False,200,,pirTest,False,False,,6,b80fd339,hybrid,6,True,checkerboard,db,4,4,False,False,23,False,4,35.88394235717962,True,dfs,0,False,False,,Tst,True,True,,True,2,True,23,True,11,47.198884718,False,0:04.12,bfs,True,True,65536,,True,4,16,94.13793103448276,False,512,13,False,6,0.28kHz,32,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,False
False,H-hop,True,dor,100,True,0,False,,True,4271,,40,False,AccelMain,1000000000.0,False,,True,True,True,False,True,2,False,20,4,route_min_directed_valient,False,40,5,-i100 -p100 -t1 -d100,2020-03-31 16:32:18 -0700,1,,False,2,0.0,False,,0,,False,route_min_directed_valient,,False,0,9,True,1000000000,2,,DDR4,,False,True,0,20,,True,1,4,,,False,2,True,,False,True,,,1,True,1,,False,0:26.15,16,0,200,mesh,MyDesign,b6c63f88,9,True,StreamInfNN_6,1,0,,,2,16,True,,True,,6,True,0.0,0,9,False,True,False,200,,pirTest,False,False,,6,b80fd339,hybrid,6,True,checkerboard,db,4,4,False,False,13,False,4,34.966647902479366,True,dfs,0,False,False,,Tst,True,True,,True,2,True,13,True,9,36.337853519,False,0:02.77,bfs,True,True,65536,,True,4,10,97.07328494497776,False,512,11,False,6,1.54kHz,32,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,False
False,H-hop,True,dor,100,True,0,False,,True,4271,,40,False,AccelMain,1000000000.0,False,,True,True,True,False,True,2,False,20,4,route_min_directed_valient,False,40,5,-i100 -p100 -t1 -d100,2020-03-31 16:32:18 -0700,1,,False,2,0.0,False,,0,,False,route_min_directed_valient,,False,0,9,True,1000000000,2,,DDR4,,False,True,0,20,,True,1,4,,,False,2,True,,False,True,,,1,True,1,,False,0:50.20,16,0,200,mesh,MyDesign,b6c63f88,9,True,StreamInfNN_7,1,0,,,2,16,True,,True,,6,True,0.0,0,9,False,True,False,200,,pirTest,False,False,,6,b80fd339,hybrid,6,True,checkerboard,db,4,4,False,False,13,False,4,34.966647902479366,True,dfs,0,False,False,,Tst,True,True,,True,2,True,13,True,9,44.503874943,False,0:05.78,bfs,True,True,65536,,True,4,10,97.07328494497776,False,512,11,False,6,0.74kHz,32,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,False
False,H-hop,True,dor,100,True,0,False,,True,593,,40,False,AccelMain,1000000000.0,False,,True,True,True,False,True,2,False,20,4,route_min_directed_valient,False,40,5,-i100 -p100 -t1 -d100,2020-03-31 16:32:18 -0700,1,,False,2,0.0,False,,0,,False,route_min_directed_valient,,False,0,5,True,1000000000,2,,DDR4,,False,True,0,20,,True,1,4,,,False,2,True,,False,True,,,1,True,1,,False,0:36.47,16,0,200,mesh,MyDesign,b6c63f88,5,True,StreamInfSVM_0,1,0,,,1,16,True,,True,,6,True,0.0,0,5,False,True,False,200,,pirTest,False,False,,6,b80fd339,hybrid,6,True,checkerboard,db,4,4,False,False,7,False,4,48.08569108737743,True,dfs,0,False,False,,Tst,True,True,,True,2,True,7,True,5,40.298811308,False,0:03.08,bfs,True,True,65536,,True,4,6,94.09780775716695,False,512,6,False,6,0.19kHz,32,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,False
False,H-hop,True,dor,100,True,0,False,,True,337,,40,False,AccelMain,1000000000.0,False,,True,True,True,False,True,2,False,20,4,route_min_directed_valient,False,40,5,-i100 -p100 -t1 -d100,2020-03-31 16:32:18 -0700,1,,False,2,0.0,False,,0,,False,route_min_directed_valient,,False,0,5,True,1000000000,2,,DDR4,,False,True,0,20,,True,1,4,,,False,2,True,,False,True,,,1,True,1,,False,0:40.43,16,0,200,mesh,MyDesign,b6c63f88,5,True,StreamInfSVM_1,1,0,,,4,16,True,,True,,6,True,0.0,0,5,False,True,False,200,,pirTest,False,False,,6,b80fd339,hybrid,6,True,checkerboard,db,4,4,False,False,15,False,4,51.4749519986036,True,dfs,0,False,False,,Tst,True,True,,True,2,True,15,True,5,31.725579967,False,0:03.48,bfs,True,True,65536,,True,4,10,96.14243323442136,False,512,11,False,6,0.1kHz,32,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,False
False,H-hop,True,dor,100,True,0,False,,True,1105,,40,False,AccelMain,1000000000.0,False,,True,True,True,False,True,2,False,20,4,route_min_directed_valient,False,40,5,-i100 -p100 -t1 -d100,2020-03-31 16:32:18 -0700,1,,False,2,0.0,False,,0,,False,route_min_directed_valient,,False,0,5,True,1000000000,2,,DDR4,,False,True,0,20,,True,1,4,,,False,2,True,,False,True,,,1,True,1,,False,0:15.97,16,0,200,mesh,MyDesign,b6c63f88,5,True,StreamInfSVM_3,1,0,,,1,16,True,,True,,6,True,0.0,0,5,False,True,False,200,,pirTest,False,False,,6,b80fd339,hybrid,6,True,checkerboard,db,4,4,False,False,8,False,4,36.86609686609687,True,dfs,0,False,False,,Tst,True,True,,True,2,True,8,True,5,17.029902696,False,0:01.58,bfs,True,True,65536,,True,4,6,97.1945701357466,False,512,7,False,6,0.7kHz,32,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,False
False,H-hop,True,dor,100,True,0,False,,True,593,,40,False,AccelMain,1000000000.0,False,,True,True,True,False,True,2,False,20,4,route_min_directed_valient,False,40,5,-i100 -p100 -t1 -d100,2020-03-31 16:32:18 -0700,1,,False,2,0.0,False,,0,,False,route_min_directed_valient,,False,0,5,True,1000000000,2,,DDR4,,False,True,0,20,,True,1,4,,,False,2,True,,False,True,,,1,True,1,,False,0:37.87,16,0,200,mesh,MyDesign,b6c63f88,5,True,StreamInfSVM_4,1,0,,,4,16,True,,True,,6,True,0.0,0,5,False,True,False,200,,pirTest,False,False,,6,b80fd339,hybrid,6,True,checkerboard,db,4,4,False,False,15,False,4,41.235988493205035,True,dfs,0,False,False,,Tst,True,True,,True,2,True,15,True,5,56.204358059,False,0:02.97,bfs,True,True,65536,,True,4,10,97.80775716694772,False,512,11,False,6,0.2kHz,32,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,False
False,H-hop,True,dor,100,True,0,False,,True,220,,40,False,AccelMain,1000000000.0,False,,True,True,True,False,True,2,False,20,4,route_min_directed_valient,False,40,5,-i100 -p100 -t1 -d100,2020-03-31 16:32:18 -0700,1,,False,2,0.0,False,,0,,False,route_min_directed_valient,,False,0,15,True,1000000000,2,,DDR4,,False,True,0,20,,True,1,4,,,False,2,True,,False,True,,,1,True,1,,False,0:35.99,16,0,200,mesh,MyDesign,b6c63f88,6,True,StreamInfSVM_5,1,0,,,6,16,True,,True,,6,True,0.0,0,5,False,True,False,200,,pirTest,False,False,,6,b80fd339,hybrid,6,True,checkerboard,db,4,4,False,False,22,False,4,48.4194214876033,True,dfs,0,False,False,,Tst,True,True,,True,2,True,22,True,6,47.209977331,False,0:03.03,bfs,True,True,65536,,True,4,18,100.0,False,512,8,False,6,0.07kHz,32,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,False
False,H-hop,True,dor,100,True,0,False,,True,25,,40,False,AccelMain,1000000000.0,False,,True,True,True,False,True,2,False,20,4,route_min_directed_valient,False,40,5,-i100 -p100 -t1 -d100,2020-03-31 16:32:18 -0700,1,,False,2,0.0,False,,0,,False,route_min_directed_valient,,False,0,1,True,1000000000,2,,DDR4,,False,True,0,20,,True,1,4,,,False,2,True,,False,True,,,1,True,1,,False,0:33.03,16,0,200,mesh,MyDesign,b6c63f88,,True,StreamSimple_0,1,0,,,0,16,True,,True,,6,True,0.0,0,,False,True,False,200,,pirTest,False,False,,6,b80fd339,hybrid,6,True,checkerboard,db,4,4,False,False,1,False,4,37.6,True,dfs,0,False,False,,Tst,True,True,,True,2,True,1,True,,15.969204396,False,0:03.12,bfs,True,True,65536,,True,4,1,100.0,False,512,0,False,6,0.01kHz,32,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,False
False,H-hop,True,dor,100,True,0,False,,True,181,,40,False,AccelMain,1000000000.0,False,,True,True,True,False,True,2,False,20,4,route_min_directed_valient,False,40,5,-i100 -p100 -t1 -d100,2020-03-31 16:32:18 -0700,1,,False,2,0.0,False,,0,,False,route_min_directed_valient,,False,0,2,True,1000000000,2,,DDR4,,False,True,0,20,,True,1,4,,,False,2,True,,False,True,,,1,True,1,,False,0:14.57,16,0,200,mesh,MyDesign,b6c63f88,2,True,StreamSumFields_0,1,0,,,1,16,True,,True,,6,True,0.0,0,2,False,True,False,200,,pirTest,False,False,,6,b80fd339,hybrid,6,True,checkerboard,db,4,4,False,False,5,False,4,40.88397790055249,True,dfs,0,False,False,,Tst,True,True,,True,2,True,5,True,2,13.144157703,False,0:01.69,bfs,True,True,65536,,True,4,4,100.0,False,512,4,False,6,0.11kHz,32,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,False
False,H-hop,True,dor,100,True,0,False,,True,179,,40,False,AccelMain,1000000000.0,False,,True,True,True,False,True,2,False,20,4,route_min_directed_valient,False,40,5,-i100 -p100 -t1 -d100,2020-03-31 16:32:18 -0700,1,,False,2,0.0,False,,0,,False,route_min_directed_valient,,False,0,2,True,1000000000,2,,DDR4,,False,True,0,20,,True,1,4,,,False,2,True,,False,True,,,1,True,1,,False,0:26.57,16,0,200,mesh,MyDesign,b6c63f88,2,True,StreamSumFields_1,1,0,,,4,16,True,,True,,6,True,0.0,0,2,False,True,False,200,,pirTest,False,False,,6,b80fd339,hybrid,6,True,checkerboard,db,4,4,False,False,11,False,4,33.05805197959679,True,dfs,0,False,False,,Tst,True,True,,True,2,True,11,True,2,31.793162716,False,0:05.36,bfs,True,True,65536,,True,4,6,100.0,False,512,7,False,6,0.03kHz,32,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,False
False,H-hop,True,dor,100,True,0,False,,True,1189,,40,False,AccelMain,1000000000.0,False,,True,True,True,False,True,2,False,20,4,route_min_directed_valient,False,40,5,-i100 -p100 -t1 -d100,2020-03-31 16:32:18 -0700,1,,False,2,0.0,False,,0,,False,route_min_directed_valient,,False,0,10,True,1000000000,2,,DDR4,,False,True,0,20,,True,1,4,,,False,2,True,,False,True,,,1,True,1,,False,1:31.11,16,0,200,mesh,MyDesign,b6c63f88,10,True,StreamTrainLogReg_0,1,0,,,5,16,True,,True,,6,True,0.0,0,10,False,True,False,200,,pirTest,False,False,,6,b80fd339,hybrid,6,True,checkerboard,db,4,4,False,False,14,False,4,8.415376243011924,True,dfs,0,False,False,,Tst,True,True,,True,2,True,14,True,10,56.320766648,False,0:03.94,bfs,True,True,65536,,True,4,10,50.29436501261564,False,512,9,False,6,0.3kHz,32,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,False
False,H-hop,True,dor,100,True,0,False,,True,1187,,40,False,AccelMain,1000000000.0,False,,True,True,True,False,True,2,False,20,4,route_min_directed_valient,False,40,5,-i100 -p100 -t1 -d100,2020-03-31 16:32:18 -0700,1,,False,2,0.0,False,,0,,False,route_min_directed_valient,,False,0,10,True,1000000000,2,,DDR4,,False,True,0,20,,True,1,4,,,False,2,True,,False,True,,,1,True,1,,False,1:04.97,16,0,200,mesh,MyDesign,b6c63f88,10,True,StreamTrainLogReg_1,1,0,,,8,16,True,,True,,6,True,0.0,0,10,False,True,False,200,,pirTest,False,False,,6,b80fd339,hybrid,6,True,checkerboard,db,4,4,False,False,20,False,4,7.5879902649068605,True,dfs,0,False,False,,Tst,True,True,,True,2,True,20,True,10,73.380133375,False,0:01.79,bfs,True,True,65536,,True,4,12,50.37910699241786,False,512,12,False,6,0.66kHz,32,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,False
False,H-hop,True,dor,100,True,0,False,,True,1185,,40,False,AccelMain,1000000000.0,False,,True,True,True,False,True,2,False,20,4,route_min_directed_valient,False,40,5,-i100 -p100 -t1 -d100,2020-03-31 16:32:18 -0700,1,,False,2,0.0,False,,0,,False,route_min_directed_valient,,False,0,10,True,1000000000,2,,DDR4,,False,True,0,20,,True,1,4,,,False,2,True,,False,True,,,1,True,1,,False,1:16.13,16,0,200,mesh,MyDesign,b6c63f88,10,True,StreamTrainLogReg_2,1,0,,,8,16,True,,True,,6,True,0.0,0,10,False,True,False,200,,pirTest,False,False,,6,b80fd339,hybrid,6,True,checkerboard,db,4,4,False,False,20,False,4,7.645800820761806,True,dfs,0,False,False,,Tst,True,True,,True,2,True,20,True,10,85.482094901,False,0:01.75,bfs,True,True,65536,,True,4,12,70.46413502109705,False,512,12,False,6,0.68kHz,32,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,False
False,H-hop,True,dor,100,True,0,False,,True,1183,,40,False,AccelMain,1000000000.0,False,,True,True,True,False,True,2,False,20,4,route_min_directed_valient,False,40,5,-i100 -p100 -t1 -d100,2020-03-31 16:32:18 -0700,1,,False,2,0.0,False,,0,,False,route_min_directed_valient,,False,0,10,True,1000000000,2,,DDR4,,False,True,0,20,,True,1,4,,,False,2,True,,False,True,,,1,True,1,,False,1:26.43,16,0,200,mesh,MyDesign,b6c63f88,10,True,StreamTrainLogReg_3,1,0,,,11,16,True,,True,,6,True,0.0,0,10,False,True,False,200,,pirTest,False,False,,6,b80fd339,hybrid,6,True,checkerboard,db,4,4,False,False,26,False,4,6.910671745836582,True,dfs,0,False,False,,Tst,True,True,,True,2,True,26,True,10,53.351231866,False,0:03.00,bfs,True,True,65536,,True,4,14,70.5832628909552,False,512,15,False,6,0.39kHz,32,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,False
False,H-hop,True,dor,100,True,0,False,,True,1193,,40,False,AccelMain,1000000000.0,False,,True,True,True,False,True,2,False,20,4,route_min_directed_valient,False,40,5,-i100 -p100 -t1 -d100,2020-03-31 16:32:18 -0700,1,,False,2,0.0,False,,0,,False,route_min_directed_valient,,False,0,11,True,1000000000,2,,DDR4,,False,True,0,20,,True,1,4,,,False,2,True,,False,True,,,1,True,1,,False,1:26.49,16,0,200,mesh,MyDesign,b6c63f88,11,True,StreamTrainLogReg_4,1,0,,,13,16,True,,True,,6,True,0.0,0,10,False,True,False,200,,pirTest,False,False,,6,b80fd339,hybrid,6,True,checkerboard,db,4,4,False,False,28,False,4,6.211027743135771,True,dfs,0,False,False,,Tst,True,True,,True,2,True,28,True,11,116.901178239,False,0:03.15,bfs,True,True,65536,,True,4,18,69.99161777032691,False,512,15,False,6,0.38kHz,32,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,False
