run-psim,spatial_sha,freq,VDAG-alloc,runproute_err,genpir_err,runhybrid_cycle,pmu-sram-size,VPMU-alloc,rtelm-unsafe,debug,split-algo,tungsten,notFit,retime-local,avgActive,proute-q,gentst_time,maketst_time,dag-stage,reserve-dag,MC_Total,VPCU,succeeded,row,runhybrid_complete,runp2p_pass,rundot,load,runhybrid_pass,VMC-split,reserve-pcu,split-thread,runp2p_time,vcLimit,runp2p_rbw,retime-buffer-only,slink,DAG,psim-q,VPMU-split,vdot,col,vfifo,VMC-alloc,mem-tech,dot,codegen,dag,lrange,OPS-All,argout,runhybrid_deadlock,VAFG-split,name,OPS-Fix,runhybrid_err,project,argin,algo,scheduled,proute-algo,link-prop,runp2p_success,vc,runp2p_err,runhybrid_time,split,runhybrid_dram_power,VBB,split-forward,backend,routing-algo,pracc,start-id,constprop,VDAG,dupra,app,runp2p_wbw,PMU,time,simfreq,PCU,mergeTime_ms,VDAG-split,VPCU-split,vlink,igraph,runhybrid_rbw,merge-forward,VAFG,runp2p_deadlock,tokenout,memelm,pirArgs,OPS-FU,merge-algo,VBB-split,proute-opts,save,rtelm,proute-seed,time-out,OPS-Prog FU,retime-exout,word,pattern,dedicated-dag,ag-dce,runhybrid_wbw,psim,fast,VAFG-alloc,runp2p_cycle,run-tst,trace,reserve-pmu,stat,VPCU-alloc,DAG_Total,rtanal,VPMU,share-adctx,net,bcread,runp2p_complete,open,sr,MC,pcu-stage,gentst_err,module,vec,VMC,OPS-Other,runp2p_dram_power,pmu-stage,retime-glob,OPS-Flt,arch,simulate,nn,flit-width,routing-cost,PCU_Total,mdone,merge,PMU_Total,prtime,runproute_time,waveform,mapping,runhybrid_success,run-proute,fifo-depth,verbose,pir_sha,maketst_err,VBB-alloc,debug-print,maxActive,topo,genpir,clock
False,c7547856,1000000000.0,0,,,,65536,2,False,True,dfs,True,,False,41.47355912061794,4,20.527438357,0:22.46,6,0,40,4,True,20,False,True,True,False,,2,0,1,0:01.43,4,0.0,False,4,0,1,2,True,20,4,2,DDR4,True,True,True,True,,4,False,1,AccelMain,,,pirTest,6,route_min_directed_valient,False,route_min_directed_valient,db,True,4,,,True,,,False,Tst,dor,True,0,True,0,False,StreamInfLogReg_2,0.0,2,2020-03-31 01:13:55 -0700,0.13kHz,5,,0,4,2,False,,False,1,False,5,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,bfs,,-i100 -p100 -t1 -d100,True,True,0,100,,False,32,checkerboard,False,True,,False,True,1,187,False,False,0,True,4,40,True,2,False,hybrid,True,True,False,True,2,6,,False,16,2,,,6,False,,MyDesign,False,False,512,H-hop,200,True,False,200,,,True,True,False,False,16,False,22749748,,,True,100.0,mesh,True,1000000000
False,c7547856,1000000000.0,0,,,,65536,2,False,True,dfs,True,,False,33.19410319410319,4,44.092893416,0:38.69,6,0,40,10,True,20,False,True,True,False,,2,0,1,0:04.54,4,0.0,False,4,2,1,2,True,20,4,2,DDR4,True,True,True,True,,4,False,1,AccelMain,,,pirTest,6,route_min_directed_valient,False,route_min_directed_valient,db,True,4,,,True,,,False,Tst,dor,True,0,True,0,False,StreamInfLogReg_3,0.0,9,2020-03-31 01:13:55 -0700,0.04kHz,2,,0,10,2,False,,False,1,False,5,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,bfs,,-i100 -p100 -t1 -d100,True,True,0,100,,False,32,checkerboard,False,True,,False,True,1,185,False,False,0,True,6,40,True,2,False,hybrid,True,True,False,True,2,6,,False,16,2,,,6,False,,MyDesign,False,False,512,H-hop,200,True,False,200,,,True,True,False,False,16,False,22749748,,,True,100.0,mesh,True,1000000000
False,c7547856,1000000000.0,0,,,,65536,2,False,True,dfs,True,,False,25.223171889838554,4,67.981705566,0:28.71,6,0,40,12,True,20,False,True,True,False,,2,0,1,0:02.51,4,0.0,False,4,2,1,3,True,20,4,2,DDR4,True,True,True,True,,4,False,1,AccelMain,,,pirTest,6,route_min_directed_valient,False,route_min_directed_valient,db,True,4,,,True,,,False,Tst,dor,True,0,True,0,False,StreamInfLogReg_4,0.0,10,2020-03-31 01:13:55 -0700,0.08kHz,4,,0,12,2,False,,False,1,False,5,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,bfs,,-i100 -p100 -t1 -d100,True,True,0,100,,False,32,checkerboard,False,True,,False,True,1,195,False,False,0,True,10,40,True,3,False,hybrid,True,True,False,True,2,6,,False,16,2,,,6,False,,MyDesign,False,False,512,H-hop,200,True,False,200,,,True,True,False,False,16,False,22749748,,,True,100.0,mesh,True,1000000000
False,c7547856,1000000000.0,0,,,,65536,2,False,True,dfs,True,,False,25.223171889838554,4,36.760428249,0:21.90,6,0,40,12,True,20,False,True,True,False,,2,0,1,0:02.45,4,0.0,False,4,6,1,3,True,20,4,2,DDR4,True,True,True,True,,4,False,1,AccelMain,,,pirTest,6,route_min_directed_valient,False,route_min_directed_valient,db,True,4,,,True,,,False,Tst,dor,True,0,True,0,False,StreamInfLogReg_5,0.0,3,2020-03-31 01:13:55 -0700,0.08kHz,7,,0,12,2,False,,False,1,False,5,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,bfs,,-i100 -p100 -t1 -d100,True,True,0,100,,False,32,checkerboard,False,True,,False,True,1,195,False,False,0,True,10,40,True,3,False,hybrid,True,True,False,True,2,6,,False,16,2,,,6,False,,MyDesign,False,False,512,H-hop,200,True,False,200,,,True,True,False,False,16,False,22749748,,,True,100.0,mesh,True,1000000000
False,c7547856,1000000000.0,0,,,,65536,3,False,True,dfs,True,,False,39.436488748372696,4,30.082556879,0:23.35,6,0,40,3,True,20,False,True,True,False,,2,0,1,0:02.94,4,0.0,False,4,2,1,3,True,20,4,2,DDR4,True,True,True,True,,4,False,1,AccelMain,,,pirTest,6,route_min_directed_valient,False,route_min_directed_valient,db,True,4,,,True,,,False,Tst,dor,True,0,True,0,False,StreamInfLogReg_6,0.0,3,2020-03-31 01:13:55 -0700,0.19kHz,2,,0,3,2,False,,False,1,False,5,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,bfs,,-i100 -p100 -t1 -d100,True,True,0,100,,False,32,checkerboard,False,True,,False,True,1,566,False,False,0,True,4,40,True,3,False,hybrid,True,True,False,True,2,6,,False,16,2,,,6,False,,MyDesign,False,False,512,H-hop,200,True,False,200,,,True,True,False,False,16,False,22749748,,,True,98.58657243816255,mesh,True,1000000000
False,c7547856,1000000000.0,0,,,,65536,9,False,True,dfs,True,,False,35.76583923747388,4,29.403540722,0:33.94,6,0,40,12,True,20,False,True,True,False,,2,0,1,0:05.13,4,0.0,False,4,5,1,9,True,20,4,2,DDR4,True,True,True,True,,4,False,1,AccelMain,,,pirTest,6,route_min_directed_valient,False,route_min_directed_valient,db,True,4,,,True,,,False,Tst,dor,True,0,True,0,False,StreamInfNN_0,0.0,9,2020-03-31 01:13:55 -0700,0.83kHz,8,,0,12,2,False,,False,1,False,5,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,bfs,,-i100 -p100 -t1 -d100,True,True,0,100,,False,32,checkerboard,False,True,,False,True,1,4265,False,False,0,True,10,40,True,9,False,hybrid,True,True,False,True,2,6,,False,16,2,,,6,False,,MyDesign,False,False,512,H-hop,200,True,False,200,,,True,True,False,False,16,False,22749748,,,True,97.20984759671747,mesh,True,1000000000
False,c7547856,1000000000.0,0,,,,65536,11,False,True,dfs,True,,False,38.03024063069954,4,65.612763818,0:49.04,6,0,40,26,True,20,False,True,True,False,,2,0,1,0:06.33,4,0.0,False,4,14,1,11,True,20,4,2,DDR4,True,True,True,True,,4,False,1,AccelMain,,,pirTest,6,route_min_directed_valient,False,route_min_directed_valient,db,True,4,,,True,,,False,Tst,dor,True,0,True,0,False,StreamInfNN_1,0.0,13,2020-03-31 01:13:55 -0700,0.35kHz,15,,0,26,2,False,,False,1,False,5,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,bfs,,-i100 -p100 -t1 -d100,True,True,0,100,,False,32,checkerboard,False,True,,False,True,1,2217,False,False,0,True,18,40,True,11,False,hybrid,True,True,False,True,2,6,,False,16,2,,,6,False,,MyDesign,False,False,512,H-hop,200,True,False,200,,,True,True,False,False,16,False,22749748,,,True,94.63238610735227,mesh,True,1000000000
False,c7547856,1000000000.0,0,,,,65536,9,False,True,dfs,True,,False,22.93587274559633,4,29.700779621,0:23.36,6,0,40,14,True,20,False,True,True,False,,2,0,1,0:11.04,4,0.0,False,4,6,1,9,True,20,4,2,DDR4,True,True,True,True,,4,False,1,AccelMain,,,pirTest,6,route_min_directed_valient,False,route_min_directed_valient,db,True,4,,,True,,,False,Tst,dor,True,0,True,0,False,StreamInfNN_2,0.0,9,2020-03-31 01:13:55 -0700,1.5kHz,9,,0,14,2,False,,False,1,False,5,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,bfs,,-i100 -p100 -t1 -d100,True,True,0,100,,False,32,checkerboard,False,True,,False,True,1,16594,False,False,0,True,11,40,True,9,False,hybrid,True,True,False,True,2,6,,False,16,2,,,6,False,,MyDesign,False,False,512,H-hop,200,True,False,200,,,True,True,False,False,16,False,22749748,,,True,99.03579607086898,mesh,True,1000000000
False,c7547856,1000000000.0,0,,,,65536,9,False,True,dfs,True,,False,19.317296432818615,4,46.301334219,0:45.11,6,0,40,21,True,20,False,True,True,False,,2,0,1,0:24.24,4,0.0,False,4,10,1,9,True,20,4,2,DDR4,True,True,True,True,,4,False,1,AccelMain,,,pirTest,6,route_min_directed_valient,False,route_min_directed_valient,db,True,4,,,True,,,False,Tst,dor,True,0,True,0,False,StreamInfNN_3,0.0,9,2020-03-31 01:13:55 -0700,0.68kHz,12,,0,21,2,False,,False,1,False,5,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,bfs,,-i100 -p100 -t1 -d100,True,True,0,100,,False,32,checkerboard,False,True,,False,True,1,16564,False,False,0,True,14,40,True,9,False,hybrid,True,True,False,True,2,6,,False,16,2,,,6,False,,MyDesign,False,False,512,H-hop,200,True,False,200,,,True,True,False,False,16,False,22749748,,,True,99.21516541898092,mesh,True,1000000000
False,c7547856,1000000000.0,0,,,,65536,11,False,True,dfs,True,,False,21.93628968991288,4,76.175907239,1:06.22,6,0,40,41,True,20,False,True,True,False,,2,0,1,0:35.18,4,0.0,False,4,23,1,11,True,20,4,2,DDR4,True,True,True,True,,4,False,1,AccelMain,,,pirTest,6,route_min_directed_valient,False,route_min_directed_valient,db,True,4,,,True,,,False,Tst,dor,True,0,True,0,False,StreamInfNN_4,0.0,12,2020-03-31 01:13:55 -0700,0.24kHz,20,,0,41,2,False,,False,1,False,5,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,bfs,,-i100 -p100 -t1 -d100,True,True,0,100,,False,32,checkerboard,False,True,,False,True,1,8372,False,False,0,True,26,40,True,11,False,hybrid,True,True,False,True,2,6,,False,16,2,,,6,False,,MyDesign,False,False,512,H-hop,200,True,False,200,,,True,True,False,False,16,False,22749748,,,True,98.66220735785953,mesh,True,1000000000
False,c7547856,1000000000.0,0,,,,65536,11,False,True,dfs,True,,False,36.406739811912225,4,53.994362266,0:50.56,6,0,40,22,True,20,False,True,True,False,,2,0,1,0:03.20,4,0.0,False,4,11,1,11,True,20,4,2,DDR4,True,True,True,True,,4,False,1,AccelMain,,,pirTest,6,route_min_directed_valient,False,route_min_directed_valient,db,True,4,,,True,,,False,Tst,dor,True,0,True,0,False,StreamInfNN_5,0.0,12,2020-03-31 01:13:55 -0700,0.36kHz,13,,0,22,2,False,,False,1,False,5,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,bfs,,-i100 -p100 -t1 -d100,True,True,0,100,,False,32,checkerboard,False,True,,False,True,1,1160,False,False,0,True,16,40,True,11,False,hybrid,True,True,False,True,2,6,,False,16,2,,,6,False,,MyDesign,False,False,512,H-hop,200,True,False,200,,,True,True,False,False,16,False,22749748,,,True,94.13793103448276,mesh,True,1000000000
False,c7547856,1000000000.0,0,,,,65536,9,False,True,dfs,True,,False,35.718648519336675,4,40.966035638,0:34.49,6,0,40,12,True,20,False,True,True,False,,2,0,1,0:07.60,4,0.0,False,4,2,1,9,True,20,4,2,DDR4,True,True,True,True,,4,False,1,AccelMain,,,pirTest,6,route_min_directed_valient,False,route_min_directed_valient,db,True,4,,,True,,,False,Tst,dor,True,0,True,0,False,StreamInfNN_6,0.0,9,2020-03-31 01:13:55 -0700,0.56kHz,11,,0,12,2,False,,False,1,False,5,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,bfs,,-i100 -p100 -t1 -d100,True,True,0,100,,False,32,checkerboard,False,True,,False,True,1,4271,False,False,0,True,10,40,True,9,False,hybrid,True,True,False,True,2,6,,False,16,2,,,6,False,,MyDesign,False,False,512,H-hop,200,True,False,200,,,True,True,False,False,16,False,22749748,,,True,97.07328494497776,mesh,True,1000000000
False,c7547856,1000000000.0,0,,,,65536,9,False,True,dfs,True,,False,35.718648519336675,4,40.21877454,0:39.82,6,0,40,12,True,20,False,True,True,False,,2,0,1,0:05.16,4,0.0,False,4,2,1,9,True,20,4,2,DDR4,True,True,True,True,,4,False,1,AccelMain,,,pirTest,6,route_min_directed_valient,False,route_min_directed_valient,db,True,4,,,True,,,False,Tst,dor,True,0,True,0,False,StreamInfNN_7,0.0,9,2020-03-31 01:13:55 -0700,0.83kHz,11,,0,12,2,False,,False,1,False,5,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,bfs,,-i100 -p100 -t1 -d100,True,True,0,100,,False,32,checkerboard,False,True,,False,True,1,4271,False,False,0,True,10,40,True,9,False,hybrid,True,True,False,True,2,6,,False,16,2,,,6,False,,MyDesign,False,False,512,H-hop,200,True,False,200,,,True,True,False,False,16,False,22749748,,,True,97.07328494497776,mesh,True,1000000000
False,c7547856,1000000000.0,0,,,,65536,5,False,True,dfs,True,,False,49.83136593591905,4,27.883710253,0:35.11,6,0,40,6,True,20,False,True,True,False,,2,0,1,0:04.88,4,0.0,False,4,1,1,5,True,20,4,2,DDR4,True,True,True,True,,4,False,1,AccelMain,,,pirTest,6,route_min_directed_valient,False,route_min_directed_valient,db,True,4,,,True,,,False,Tst,dor,True,0,True,0,False,StreamInfSVM_0,0.0,5,2020-03-31 01:13:55 -0700,0.12kHz,6,,0,6,2,False,,False,1,False,5,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,bfs,,-i100 -p100 -t1 -d100,True,True,0,100,,False,32,checkerboard,False,True,,False,True,1,593,False,False,0,True,6,40,True,5,False,hybrid,True,True,False,True,2,6,,False,16,2,,,6,False,,MyDesign,False,False,512,H-hop,200,True,False,200,,,True,True,False,False,16,False,22749748,,,True,94.09780775716695,mesh,True,1000000000
False,c7547856,1000000000.0,0,,,,65536,5,False,True,dfs,True,,False,52.89092707490334,4,42.007951069,0:31.18,6,0,40,14,True,20,False,True,True,False,,2,0,1,0:01.67,4,0.0,False,4,4,1,5,True,20,4,2,DDR4,True,True,True,True,,4,False,1,AccelMain,,,pirTest,6,route_min_directed_valient,False,route_min_directed_valient,db,True,4,,,True,,,False,Tst,dor,True,0,True,0,False,StreamInfSVM_1,0.0,5,2020-03-31 01:13:55 -0700,0.2kHz,11,,0,14,2,False,,False,1,False,5,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,bfs,,-i100 -p100 -t1 -d100,True,True,0,100,,False,32,checkerboard,False,True,,False,True,1,337,False,False,0,True,10,40,True,5,False,hybrid,True,True,False,True,2,6,,False,16,2,,,6,False,,MyDesign,False,False,512,H-hop,200,True,False,200,,,True,True,False,False,16,False,22749748,,,True,96.14243323442136,mesh,True,1000000000
False,c7547856,1000000000.0,0,,,,65536,5,False,True,dfs,True,,False,38.228332753219625,4,21.103388296,0:14.58,6,0,40,7,True,20,False,True,True,False,,2,0,1,0:01.68,4,0.0,False,4,1,1,5,True,20,4,2,DDR4,True,True,True,True,,4,False,1,AccelMain,,,pirTest,6,route_min_directed_valient,False,route_min_directed_valient,db,True,4,,,True,,,False,Tst,dor,True,0,True,0,False,StreamInfSVM_3,0.0,5,2020-03-31 01:13:55 -0700,0.66kHz,7,,0,7,2,False,,False,1,False,5,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,bfs,,-i100 -p100 -t1 -d100,True,True,0,100,,False,32,checkerboard,False,True,,False,True,1,1105,False,False,0,True,6,40,True,5,False,hybrid,True,True,False,True,2,6,,False,16,2,,,6,False,,MyDesign,False,False,512,H-hop,200,True,False,200,,,True,True,False,False,16,False,22749748,,,True,97.1945701357466,mesh,True,1000000000
False,c7547856,1000000000.0,0,,,,65536,5,False,True,dfs,True,,False,42.40380193162655,4,44.305000068,0:37.54,6,0,40,14,True,20,False,True,True,False,,2,0,1,0:04.51,4,0.0,False,4,4,1,5,True,20,4,2,DDR4,True,True,True,True,,4,False,1,AccelMain,,,pirTest,6,route_min_directed_valient,False,route_min_directed_valient,db,True,4,,,True,,,False,Tst,dor,True,0,True,0,False,StreamInfSVM_4,0.0,5,2020-03-31 01:13:55 -0700,0.13kHz,11,,0,14,2,False,,False,1,False,5,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,bfs,,-i100 -p100 -t1 -d100,True,True,0,100,,False,32,checkerboard,False,True,,False,True,1,593,False,False,0,True,10,40,True,5,False,hybrid,True,True,False,True,2,6,,False,16,2,,,6,False,,MyDesign,False,False,512,H-hop,200,True,False,200,,,True,True,False,False,16,False,22749748,,,True,97.80775716694772,mesh,True,1000000000
False,c7547856,1000000000.0,0,,,,65536,5,False,True,dfs,True,,False,49.376321353065535,4,93.511954745,1:18.69,6,0,40,21,True,20,False,True,True,False,,2,0,1,0:02.68,4,0.0,False,4,6,1,6,True,20,4,2,DDR4,True,True,True,True,,4,False,1,AccelMain,,,pirTest,6,route_min_directed_valient,False,route_min_directed_valient,db,True,4,,,True,,,False,Tst,dor,True,0,True,0,False,StreamInfSVM_5,0.0,15,2020-03-31 01:13:55 -0700,0.08kHz,8,,0,21,2,False,,False,1,False,5,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,bfs,,-i100 -p100 -t1 -d100,True,True,0,100,,False,32,checkerboard,False,True,,False,True,1,220,False,False,0,True,18,40,True,6,False,hybrid,True,True,False,True,2,6,,False,16,2,,,6,False,,MyDesign,False,False,512,H-hop,200,True,False,200,,,True,True,False,False,16,False,22749748,,,True,100.0,mesh,True,1000000000
False,c7547856,1000000000.0,0,,,,65536,,False,True,dfs,True,,False,37.6,4,15.27050945,0:35.46,6,0,40,1,True,20,False,True,True,False,,2,0,1,0:02.95,4,0.0,False,4,0,1,,True,20,4,2,DDR4,True,True,True,True,,4,False,1,AccelMain,,,pirTest,6,route_min_directed_valient,False,route_min_directed_valient,db,True,4,,,True,,,False,Tst,dor,True,0,True,0,False,StreamSimple_0,0.0,1,2020-03-31 01:13:55 -0700,0.01kHz,0,,0,1,2,False,,False,1,False,5,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,bfs,,-i100 -p100 -t1 -d100,True,True,0,100,,False,32,checkerboard,False,True,,False,True,1,25,False,False,0,True,1,40,True,,False,hybrid,True,True,False,True,2,6,,False,16,2,,,6,False,,MyDesign,False,False,512,H-hop,200,True,False,200,,,True,True,False,False,16,False,22749748,,,True,100.0,mesh,True,1000000000
False,c7547856,1000000000.0,0,,,,65536,2,False,True,dfs,True,,False,42.66421117249847,4,17.413778623,0:14.18,6,0,40,4,True,20,False,True,True,False,,2,0,1,0:01.50,4,0.0,False,4,1,1,2,True,20,4,2,DDR4,True,True,True,True,,4,False,1,AccelMain,,,pirTest,6,route_min_directed_valient,False,route_min_directed_valient,db,True,4,,,True,,,False,Tst,dor,True,0,True,0,False,StreamSumFields_0,0.0,2,2020-03-31 01:13:55 -0700,0.12kHz,4,,0,4,2,False,,False,1,False,5,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,bfs,,-i100 -p100 -t1 -d100,True,True,0,100,,False,32,checkerboard,False,True,,False,True,1,181,False,False,0,True,4,40,True,2,False,hybrid,True,True,False,True,2,6,,False,16,2,,,6,False,,MyDesign,False,False,512,H-hop,200,True,False,200,,,True,True,False,False,16,False,22749748,,,True,100.0,mesh,True,1000000000
False,c7547856,1000000000.0,0,,,,65536,2,False,True,dfs,True,,False,34.15439309294057,4,27.380449968,0:40.13,6,0,40,10,True,20,False,True,True,False,,2,0,1,0:03.86,4,0.0,False,4,4,1,2,True,20,4,2,DDR4,True,True,True,True,,4,False,1,AccelMain,,,pirTest,6,route_min_directed_valient,False,route_min_directed_valient,db,True,4,,,True,,,False,Tst,dor,True,0,True,0,False,StreamSumFields_1,0.0,2,2020-03-31 01:13:55 -0700,0.05kHz,7,,0,10,2,False,,False,1,False,5,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,bfs,,-i100 -p100 -t1 -d100,True,True,0,100,,False,32,checkerboard,False,True,,False,True,1,179,False,False,0,True,6,40,True,2,False,hybrid,True,True,False,True,2,6,,False,16,2,,,6,False,,MyDesign,False,False,512,H-hop,200,True,False,200,,,True,True,False,False,16,False,22749748,,,True,100.0,mesh,True,1000000000
False,c7547856,1000000000.0,0,,,,65536,10,False,True,dfs,True,,False,8.415376243011924,4,66.883684657,1:26.45,6,0,40,14,True,20,False,True,True,False,,2,0,1,0:05.34,4,0.0,False,4,5,1,10,True,20,4,2,DDR4,True,True,True,True,,4,False,1,AccelMain,,,pirTest,6,route_min_directed_valient,False,route_min_directed_valient,db,True,4,,,True,,,False,Tst,dor,True,0,True,0,False,StreamTrainLogReg_0,0.0,10,2020-03-31 01:13:55 -0700,0.22kHz,9,,0,14,2,False,,False,1,False,5,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,bfs,,-i100 -p100 -t1 -d100,True,True,0,100,,False,32,checkerboard,False,True,,False,True,1,1189,False,False,0,True,10,40,True,10,False,hybrid,True,True,False,True,2,6,,False,16,2,,,6,False,,MyDesign,False,False,512,H-hop,200,True,False,200,,,True,True,False,False,16,False,22749748,,,True,50.29436501261564,mesh,True,1000000000
False,c7547856,1000000000.0,0,,,,65536,10,False,True,dfs,True,,False,7.5879902649068605,4,51.921829167,0:42.38,6,0,40,20,True,20,False,True,True,False,,2,0,1,0:02.21,4,0.0,False,4,8,1,10,True,20,4,2,DDR4,True,True,True,True,,4,False,1,AccelMain,,,pirTest,6,route_min_directed_valient,False,route_min_directed_valient,db,True,4,,,True,,,False,Tst,dor,True,0,True,0,False,StreamTrainLogReg_1,0.0,10,2020-03-31 01:13:55 -0700,0.54kHz,12,,0,20,2,False,,False,1,False,5,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,bfs,,-i100 -p100 -t1 -d100,True,True,0,100,,False,32,checkerboard,False,True,,False,True,1,1187,False,False,0,True,12,40,True,10,False,hybrid,True,True,False,True,2,6,,False,16,2,,,6,False,,MyDesign,False,False,512,H-hop,200,True,False,200,,,True,True,False,False,16,False,22749748,,,True,50.37910699241786,mesh,True,1000000000
False,c7547856,1000000000.0,0,,,,65536,10,False,True,dfs,True,,False,7.645800820761806,4,51.718296204,1:04.08,6,0,40,20,True,20,False,True,True,False,,2,0,1,0:02.56,4,0.0,False,4,8,1,10,True,20,4,2,DDR4,True,True,True,True,,4,False,1,AccelMain,,,pirTest,6,route_min_directed_valient,False,route_min_directed_valient,db,True,4,,,True,,,False,Tst,dor,True,0,True,0,False,StreamTrainLogReg_2,0.0,10,2020-03-31 01:13:55 -0700,0.46kHz,12,,0,20,2,False,,False,1,False,5,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,bfs,,-i100 -p100 -t1 -d100,True,True,0,100,,False,32,checkerboard,False,True,,False,True,1,1185,False,False,0,True,12,40,True,10,False,hybrid,True,True,False,True,2,6,,False,16,2,,,6,False,,MyDesign,False,False,512,H-hop,200,True,False,200,,,True,True,False,False,16,False,22749748,,,True,70.46413502109705,mesh,True,1000000000
