mapping,proute-algo,PMU,save,split-forward,VBB,slink,project,VPCU-split,OPS-Fix,ag-dce,runhybrid_complete,VPMU-split,fast,routing-cost,VPMU,gentst_err,dot,VBB-alloc,freq,arch,proute-opts,VMC-split,psim,lrange,flit-width,pmu-stage,runp2p_wbw,dedicated-dag,row,run-tst,genpir,VAFG,VDAG-alloc,rundot,runhybrid_pass,proute-q,runhybrid_deadlock,dupra,vcLimit,mem-tech,split-algo,OPS-All,VAFG-alloc,simfreq,debug-print,sr,runhybrid_rbw,stat,vc,genpir_err,runproute_err,module,pcu-stage,prtime,col,runp2p_success,dag-stage,retime-buffer-only,runp2p_time,VPMU-alloc,succeeded,runproute_time,nn,dag,runhybrid_wbw,runp2p_complete,reserve-pmu,fifo-depth,notFit,net,runp2p_dram_power,memelm,merge-algo,rtelm,pir_sha,runhybrid_success,VDAG,OPS-FU,VPCU-alloc,tokenout,trace,name,merge-forward,pracc,start-id,mergeTime_ms,runp2p_deadlock,pattern,link-prop,pmu-sram-size,runp2p_cycle,VDAG-split,reserve-pcu,runhybrid_dram_power,app,simulate,runhybrid_time,topo,scheduled,time-out,retime-exout,PCU,word,waveform,spatial_sha,vec,argin,retime-glob,merge,mdone,maketst_err,PMU_Total,runp2p_err,routing-algo,split,VMC-alloc,VPCU,maxActive,OPS-Prog FU,VMC,split-thread,run-psim,MC_Total,vdot,psim-q,runhybrid_cycle,run-proute,PCU_Total,igraph,tungsten,maketst_time,clock,MC,load,runhybrid_err,algo,pirArgs,runp2p_rbw,argout,VAFG-split,bcread,VBB-split,DAG_Total,gentst_time,avgActive,backend,OPS-Flt,debug,DAG,runp2p_pass,vfifo,constprop,open,verbose,proute-seed,vlink,OPS-Other,time,codegen,retime-local
True,route_min_directed_valient,10,True,False,,4,pirTest,12,,True,False,3,True,H-hop,3,,True,,1000000000.0,MyDesign,-i100 -p100 -t1 -d100,2,False,True,512,6,0.0,False,20,False,True,1,0,True,,4,False,False,4,DDR4,dfs,,1,0.56kHz,True,True,,True,4,,,False,6,,20,True,6,False,0:00.35,2,True,,False,True,,True,0,16,,hybrid,,False,bfs,True,ce3ad48f,False,0,,10,5,False,AccelMain,False,True,0,,False,checkerboard,db,65536,195,0,0,,StreamInfLogReg_4,False,,mesh,False,100,False,4,32,True,eb1d1ef5,16,6,False,False,True,,200,,dor,True,2,12,100.0,,2,1,False,40,True,1,,False,200,False,True,0:38.39,1000000000,2,False,,route_min_directed_valient,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",0.0,4,1,True,,40,36.008416225,25.223171889838554,Tst,,True,2,True,4,True,False,False,0,2,,2020-01-30 19:39:24 -0800,True,False
True,route_min_directed_valient,3,True,False,,4,pirTest,12,,True,False,3,True,H-hop,3,,True,,1000000000.0,MyDesign,-i100 -p100 -t1 -d100,2,False,True,512,6,0.0,False,20,False,True,1,0,True,,4,False,False,4,DDR4,dfs,,1,0.23kHz,True,True,,True,4,,,False,6,,20,True,6,False,0:00.83,2,True,,False,True,,True,0,16,,hybrid,,False,bfs,True,ce3ad48f,False,0,,10,5,False,AccelMain,False,True,0,,False,checkerboard,db,65536,195,0,0,,StreamInfLogReg_5,False,,mesh,False,100,False,7,32,True,eb1d1ef5,16,6,False,False,True,,200,,dor,True,2,12,100.0,,2,1,False,40,True,1,,False,200,False,True,0:30.38,1000000000,2,False,,route_min_directed_valient,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",0.0,4,1,True,,40,27.813243006,25.223171889838554,Tst,,True,6,True,4,True,False,False,0,2,,2020-01-30 19:39:24 -0800,True,False
True,route_min_directed_valient,3,True,False,,4,pirTest,3,,True,False,3,True,H-hop,3,,True,,1000000000.0,MyDesign,-i100 -p100 -t1 -d100,2,False,True,512,6,0.0,False,20,False,True,1,0,True,,4,False,False,4,DDR4,dfs,,1,0.87kHz,True,True,,True,4,,,False,6,,20,True,6,False,0:00.65,3,True,,False,True,,True,0,16,,hybrid,,False,bfs,True,ce3ad48f,False,0,,4,5,False,AccelMain,False,True,0,,False,checkerboard,db,65536,566,0,0,,StreamInfLogReg_6,False,,mesh,False,100,False,2,32,True,eb1d1ef5,16,6,False,False,True,,200,,dor,True,2,3,98.58657243816255,,2,1,False,40,True,1,,False,200,False,True,0:30.95,1000000000,2,False,,route_min_directed_valient,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",0.0,4,1,True,,40,20.076008876,39.436488748372696,Tst,,True,2,True,4,True,False,False,0,2,,2020-01-30 19:39:24 -0800,True,False
True,route_min_directed_valient,9,True,False,,4,pirTest,12,,True,False,9,True,H-hop,9,,True,,1000000000.0,MyDesign,-i100 -p100 -t1 -d100,2,False,True,512,6,0.0,False,20,False,True,1,0,True,,4,False,False,4,DDR4,dfs,,1,4.35kHz,True,True,,True,4,,,False,6,,20,True,6,False,0:00.98,9,True,,False,True,,True,0,16,,hybrid,,False,bfs,True,ce3ad48f,False,0,,10,5,False,AccelMain,False,True,0,,False,checkerboard,db,65536,4265,0,0,,StreamInfNN_0,False,,mesh,False,100,False,8,32,True,eb1d1ef5,16,6,False,False,True,,200,,dor,True,2,12,97.20984759671747,,2,1,False,40,True,1,,False,200,False,True,1:16.85,1000000000,2,False,,route_min_directed_valient,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",0.0,4,1,True,,40,41.512778353,35.76583923747388,Tst,,True,5,True,4,True,False,False,0,2,,2020-01-30 19:39:24 -0800,True,False
True,route_min_directed_valient,13,True,False,,4,pirTest,26,,True,False,11,True,H-hop,11,,True,,1000000000.0,MyDesign,-i100 -p100 -t1 -d100,2,False,True,512,6,0.0,False,20,False,True,1,0,True,,4,False,False,4,DDR4,dfs,,1,2.41kHz,True,True,,True,4,,,False,6,,20,True,6,False,0:00.92,11,True,,False,True,,True,0,16,,hybrid,,False,bfs,True,ce3ad48f,False,0,,18,5,False,AccelMain,False,True,0,,False,checkerboard,db,65536,2217,0,0,,StreamInfNN_1,False,,mesh,False,100,False,15,32,True,eb1d1ef5,16,6,False,False,True,,200,,dor,True,2,26,94.63238610735227,,2,1,False,40,True,1,,False,200,False,True,1:34.93,1000000000,2,False,,route_min_directed_valient,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",0.0,4,1,True,,40,72.251623721,38.03024063069954,Tst,,True,14,True,4,True,False,False,0,2,,2020-01-30 19:39:24 -0800,True,False
True,route_min_directed_valient,9,True,False,,4,pirTest,14,,True,False,9,True,H-hop,9,,True,,1000000000.0,MyDesign,-i100 -p100 -t1 -d100,2,False,True,512,6,0.0,False,20,False,True,1,0,True,,4,False,False,4,DDR4,dfs,,1,10.85kHz,True,True,,True,4,,,False,6,,20,True,6,False,0:01.53,9,True,,False,True,,True,0,16,,hybrid,,False,bfs,True,ce3ad48f,False,0,,11,5,False,AccelMain,False,True,0,,False,checkerboard,db,65536,16594,0,0,,StreamInfNN_2,False,,mesh,False,100,False,9,32,True,eb1d1ef5,16,6,False,False,True,,200,,dor,True,2,14,99.03579607086898,,2,1,False,40,True,1,,False,200,False,True,1:38.90,1000000000,2,False,,route_min_directed_valient,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",0.0,4,1,True,,40,54.98945544,22.93587274559633,Tst,,True,6,True,4,True,False,False,0,2,,2020-01-30 19:39:24 -0800,True,False
True,route_min_directed_valient,9,True,False,,4,pirTest,21,,True,False,9,True,H-hop,9,,True,,1000000000.0,MyDesign,-i100 -p100 -t1 -d100,2,False,True,512,6,0.0,False,20,False,True,1,0,True,,4,False,False,4,DDR4,dfs,,1,4.64kHz,True,True,,True,4,,,False,6,,20,True,6,False,0:03.57,9,True,,False,True,,True,0,16,,hybrid,,False,bfs,True,ce3ad48f,False,0,,14,5,False,AccelMain,False,True,0,,False,checkerboard,db,65536,16564,0,0,,StreamInfNN_3,False,,mesh,False,100,False,12,32,True,eb1d1ef5,16,6,False,False,True,,200,,dor,True,2,21,99.21516541898092,,2,1,False,40,True,1,,False,200,False,True,1:59.71,1000000000,2,False,,route_min_directed_valient,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",0.0,4,1,True,,40,50.088849019,19.317296432818615,Tst,,True,10,True,4,True,False,False,0,2,,2020-01-30 19:39:24 -0800,True,False
True,route_min_directed_valient,12,True,False,,4,pirTest,41,,True,False,11,True,H-hop,11,,True,,1000000000.0,MyDesign,-i100 -p100 -t1 -d100,2,False,True,512,6,0.0,False,20,False,True,1,0,True,,4,False,False,4,DDR4,dfs,,1,1.32kHz,True,True,,True,4,,,False,6,,20,True,6,False,0:06.32,11,True,,False,True,,True,0,16,,hybrid,,False,bfs,True,ce3ad48f,False,0,,26,5,False,AccelMain,False,True,0,,False,checkerboard,db,65536,8372,0,0,,StreamInfNN_4,False,,mesh,False,100,False,20,32,True,eb1d1ef5,16,6,False,False,True,,200,,dor,True,2,41,98.66220735785953,,2,1,False,40,True,1,,False,200,False,True,2:51.42,1000000000,2,False,,route_min_directed_valient,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",0.0,4,1,True,,40,151.215164506,21.93628968991288,Tst,,True,23,True,4,True,False,False,0,2,,2020-01-30 19:39:24 -0800,True,False
True,route_min_directed_valient,12,True,False,,4,pirTest,22,,True,False,11,True,H-hop,11,,True,,1000000000.0,MyDesign,-i100 -p100 -t1 -d100,2,False,True,512,6,0.0,False,20,False,True,1,0,True,,4,False,False,4,DDR4,dfs,,1,0.82kHz,True,True,,True,4,,,False,6,,20,True,6,False,0:01.41,11,True,,False,True,,True,0,16,,hybrid,,False,bfs,True,ce3ad48f,False,0,,16,5,False,AccelMain,False,True,0,,False,checkerboard,db,65536,1160,0,0,,StreamInfNN_5,False,,mesh,False,100,False,13,32,True,eb1d1ef5,16,6,False,False,True,,200,,dor,True,2,22,94.13793103448276,,2,1,False,40,True,1,,False,200,False,True,1:46.03,1000000000,2,False,,route_min_directed_valient,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",0.0,4,1,True,,40,56.85402655,36.406739811912225,Tst,,True,11,True,4,True,False,False,0,2,,2020-01-30 19:39:24 -0800,True,False
True,route_min_directed_valient,9,True,False,,4,pirTest,12,,True,False,9,True,H-hop,9,,True,,1000000000.0,MyDesign,-i100 -p100 -t1 -d100,2,False,True,512,6,0.0,False,20,False,True,1,0,True,,4,False,False,4,DDR4,dfs,,1,5.21kHz,True,True,,True,4,,,False,6,,20,True,6,False,0:00.82,9,True,,False,True,,True,0,16,,hybrid,,False,bfs,True,ce3ad48f,False,0,,10,5,False,AccelMain,False,True,0,,False,checkerboard,db,65536,4271,0,0,,StreamInfNN_6,False,,mesh,False,100,False,11,32,True,eb1d1ef5,16,6,False,False,True,,200,,dor,True,2,12,97.07328494497776,,2,1,False,40,True,1,,False,200,False,True,1:07.45,1000000000,2,False,,route_min_directed_valient,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",0.0,4,1,True,,40,36.33548953,35.718648519336675,Tst,,True,2,True,4,True,False,False,0,2,,2020-01-30 19:39:24 -0800,True,False
True,route_min_directed_valient,9,True,False,,4,pirTest,12,,True,False,9,True,H-hop,9,,True,,1000000000.0,MyDesign,-i100 -p100 -t1 -d100,2,False,True,512,6,0.0,False,20,False,True,1,0,True,,4,False,False,4,DDR4,dfs,,1,4.69kHz,True,True,,True,4,,,False,6,,20,True,6,False,0:00.91,9,True,,False,True,,True,0,16,,hybrid,,False,bfs,True,ce3ad48f,False,0,,10,5,False,AccelMain,False,True,0,,False,checkerboard,db,65536,4271,0,0,,StreamInfNN_7,False,,mesh,False,100,False,11,32,True,eb1d1ef5,16,6,False,False,True,,200,,dor,True,2,12,97.07328494497776,,2,1,False,40,True,1,,False,200,False,True,1:25.80,1000000000,2,False,,route_min_directed_valient,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",0.0,4,1,True,,40,34.535591537,35.718648519336675,Tst,,True,2,True,4,True,False,False,0,2,,2020-01-30 19:39:24 -0800,True,False
True,route_min_directed_valient,5,True,False,,4,pirTest,6,,True,False,5,True,H-hop,5,,True,,1000000000.0,MyDesign,-i100 -p100 -t1 -d100,2,False,True,512,6,0.0,False,20,False,True,1,0,True,,4,False,False,4,DDR4,dfs,,1,1.12kHz,True,True,,True,4,,,False,6,,20,True,6,False,0:00.53,5,True,,False,True,,True,0,16,,hybrid,,False,bfs,True,ce3ad48f,False,0,,6,5,False,AccelMain,False,True,0,,False,checkerboard,db,65536,593,0,0,,StreamInfSVM_0,False,,mesh,False,100,False,6,32,True,eb1d1ef5,16,6,False,False,True,,200,,dor,True,2,6,94.09780775716695,,2,1,False,40,True,1,,False,200,False,True,0:28.08,1000000000,2,False,,route_min_directed_valient,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",0.0,4,1,True,,40,18.862776666,49.83136593591905,Tst,,True,1,True,4,True,False,False,0,2,,2020-01-30 19:39:24 -0800,True,False
True,route_min_directed_valient,5,True,False,,4,pirTest,14,,True,False,5,True,H-hop,5,,True,,1000000000.0,MyDesign,-i100 -p100 -t1 -d100,2,False,True,512,6,0.0,False,20,False,True,1,0,True,,4,False,False,4,DDR4,dfs,,1,0.51kHz,True,True,,True,4,,,False,6,,20,True,6,False,0:00.66,5,True,,False,True,,True,0,16,,hybrid,,False,bfs,True,ce3ad48f,False,0,,10,5,False,AccelMain,False,True,0,,False,checkerboard,db,65536,337,0,0,,StreamInfSVM_1,False,,mesh,False,100,False,11,32,True,eb1d1ef5,16,6,False,False,True,,200,,dor,True,2,14,96.14243323442136,,2,1,False,40,True,1,,False,200,False,True,0:58.59,1000000000,2,False,,route_min_directed_valient,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",0.0,4,1,True,,40,26.756242026,52.89092707490334,Tst,,True,4,True,4,True,False,False,0,2,,2020-01-30 19:39:24 -0800,True,False
True,route_min_directed_valient,5,True,False,,4,pirTest,7,,True,False,5,True,H-hop,5,,True,,1000000000.0,MyDesign,-i100 -p100 -t1 -d100,2,False,True,512,6,0.0,False,20,False,True,1,0,True,,4,False,False,4,DDR4,dfs,,1,2.21kHz,True,True,,True,4,,,False,6,,20,True,6,False,0:00.50,5,True,,False,True,,True,0,16,,hybrid,,False,bfs,True,ce3ad48f,False,0,,6,5,False,AccelMain,False,True,0,,False,checkerboard,db,65536,1105,0,0,,StreamInfSVM_3,False,,mesh,False,100,False,7,32,True,eb1d1ef5,16,6,False,False,True,,200,,dor,True,2,7,97.1945701357466,,2,1,False,40,True,1,,False,200,False,True,0:32.13,1000000000,2,False,,route_min_directed_valient,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",0.0,4,1,True,,40,26.203810178,38.228332753219625,Tst,,True,1,True,4,True,False,False,0,2,,2020-01-30 19:39:24 -0800,True,False
True,route_min_directed_valient,5,True,False,,4,pirTest,14,,True,False,5,True,H-hop,5,,True,,1000000000.0,MyDesign,-i100 -p100 -t1 -d100,2,False,True,512,6,0.0,False,20,False,True,1,0,True,,4,False,False,4,DDR4,dfs,,1,0.47kHz,True,True,,True,4,,,False,6,,20,True,6,False,0:01.27,5,True,,False,True,,True,0,16,,hybrid,,False,bfs,True,ce3ad48f,False,0,,10,5,False,AccelMain,False,True,0,,False,checkerboard,db,65536,593,0,0,,StreamInfSVM_4,False,,mesh,False,100,False,11,32,True,eb1d1ef5,16,6,False,False,True,,200,,dor,True,2,14,97.80775716694772,,2,1,False,40,True,1,,False,200,False,True,1:13.16,1000000000,2,False,,route_min_directed_valient,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",0.0,4,1,True,,40,54.466803799,42.40380193162655,Tst,,True,4,True,4,True,False,False,0,2,,2020-01-30 19:39:24 -0800,True,False
True,route_min_directed_valient,15,True,False,,4,pirTest,21,,True,False,6,True,H-hop,6,,True,,1000000000.0,MyDesign,-i100 -p100 -t1 -d100,2,False,True,512,6,0.0,False,20,False,True,1,0,True,,4,False,False,4,DDR4,dfs,,1,0.44kHz,True,True,,True,4,,,False,6,,20,True,6,False,0:00.50,5,True,,False,True,,True,0,16,,hybrid,,False,bfs,True,ce3ad48f,False,0,,18,5,False,AccelMain,False,True,0,,False,checkerboard,db,65536,220,0,0,,StreamInfSVM_5,False,,mesh,False,100,False,8,32,True,eb1d1ef5,16,6,False,False,True,,200,,dor,True,2,21,100.0,,2,1,False,40,True,1,,False,200,False,True,1:01.49,1000000000,2,False,,route_min_directed_valient,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",0.0,4,1,True,,40,39.616905638,49.376321353065535,Tst,,True,6,True,4,True,False,False,0,2,,2020-01-30 19:39:24 -0800,True,False
True,route_min_directed_valient,1,True,False,,4,pirTest,1,,True,False,,True,H-hop,,,True,,1000000000.0,MyDesign,-i100 -p100 -t1 -d100,2,False,True,512,6,0.0,False,20,False,True,1,0,True,,4,False,False,4,DDR4,dfs,,1,0.03kHz,True,True,,True,4,,,False,6,,20,True,6,False,0:00.74,,True,,False,True,,True,0,16,,hybrid,,False,bfs,True,ce3ad48f,False,0,,1,5,False,AccelMain,False,True,0,,False,checkerboard,db,65536,25,0,0,,StreamSimple_0,False,,mesh,False,100,False,0,32,True,eb1d1ef5,16,6,False,False,True,,200,,dor,True,2,1,100.0,,2,1,False,40,True,1,,False,200,False,True,0:20.23,1000000000,2,False,,route_min_directed_valient,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",0.0,4,1,True,,40,14.49149075,37.6,Tst,,True,0,True,4,True,False,False,0,2,,2020-01-30 19:39:24 -0800,True,False
True,route_min_directed_valient,2,True,False,,4,pirTest,4,,True,False,2,True,H-hop,2,,True,,1000000000.0,MyDesign,-i100 -p100 -t1 -d100,2,False,True,512,6,0.0,False,20,False,True,1,0,True,,4,False,False,4,DDR4,dfs,,1,0.55kHz,True,True,,True,4,,,False,6,,20,True,6,False,0:00.33,2,True,,False,True,,True,0,16,,hybrid,,False,bfs,True,ce3ad48f,False,0,,4,5,False,AccelMain,False,True,0,,False,checkerboard,db,65536,181,0,0,,StreamSumFields_0,False,,mesh,False,100,False,4,32,True,eb1d1ef5,16,6,False,False,True,,200,,dor,True,2,4,100.0,,2,1,False,40,True,1,,False,200,False,True,0:26.16,1000000000,2,False,,route_min_directed_valient,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",0.0,4,1,True,,40,28.927261325,42.66421117249847,Tst,,True,1,True,4,True,False,False,0,2,,2020-01-30 19:39:24 -0800,True,False
True,route_min_directed_valient,2,True,False,,4,pirTest,10,,True,False,2,True,H-hop,2,,True,,1000000000.0,MyDesign,-i100 -p100 -t1 -d100,2,False,True,512,6,0.0,False,20,False,True,1,0,True,,4,False,False,4,DDR4,dfs,,1,0.22kHz,True,True,,True,4,,,False,6,,20,True,6,False,0:00.83,2,True,,False,True,,True,0,16,,hybrid,,False,bfs,True,ce3ad48f,False,0,,6,5,False,AccelMain,False,True,0,,False,checkerboard,db,65536,179,0,0,,StreamSumFields_1,False,,mesh,False,100,False,7,32,True,eb1d1ef5,16,6,False,False,True,,200,,dor,True,2,10,100.0,,2,1,False,40,True,1,,False,200,False,True,0:50.39,1000000000,2,False,,route_min_directed_valient,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",0.0,4,1,True,,40,40.662544655,34.15439309294057,Tst,,True,4,True,4,True,False,False,0,2,,2020-01-30 19:39:24 -0800,True,False
True,route_min_directed_valient,10,True,False,,4,pirTest,14,,True,False,10,True,H-hop,10,,True,,1000000000.0,MyDesign,-i100 -p100 -t1 -d100,2,False,True,512,6,0.0,False,20,False,True,1,0,True,,4,False,False,4,DDR4,dfs,,1,2.24kHz,True,True,,True,4,,,False,6,,20,True,6,False,0:00.53,10,True,,False,True,,True,0,16,,hybrid,,False,bfs,True,ce3ad48f,False,0,,10,5,False,AccelMain,False,True,0,,False,checkerboard,db,65536,1189,0,0,,StreamTrainLogReg_0,False,,mesh,False,100,False,9,32,True,eb1d1ef5,16,6,False,False,True,,200,,dor,True,2,14,50.29436501261564,,2,1,False,40,True,1,,False,200,False,True,1:22.06,1000000000,2,False,,route_min_directed_valient,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",0.0,4,1,True,,40,35.201794264,8.415376243011924,Tst,,True,5,True,4,True,False,False,0,2,,2020-01-30 19:39:24 -0800,True,False
True,route_min_directed_valient,10,True,False,,4,pirTest,20,,True,False,10,True,H-hop,10,,True,,1000000000.0,MyDesign,-i100 -p100 -t1 -d100,2,False,True,512,6,0.0,False,20,False,True,1,0,True,,4,False,False,4,DDR4,dfs,,1,0.81kHz,True,True,,True,4,,,False,6,,20,True,6,False,0:01.46,10,True,,False,True,,True,0,16,,hybrid,,False,bfs,True,ce3ad48f,False,0,,12,5,False,AccelMain,False,True,0,,False,checkerboard,db,65536,1187,0,0,,StreamTrainLogReg_1,False,,mesh,False,100,False,12,32,True,eb1d1ef5,16,6,False,False,True,,200,,dor,True,2,20,50.37910699241786,,2,1,False,40,True,1,,False,200,False,True,2:21.81,1000000000,2,False,,route_min_directed_valient,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",0.0,4,1,True,,40,70.939338805,7.5879902649068605,Tst,,True,8,True,4,True,False,False,0,2,,2020-01-30 19:39:24 -0800,True,False
True,route_min_directed_valient,10,True,False,,4,pirTest,20,,True,False,10,True,H-hop,10,,True,,1000000000.0,MyDesign,-i100 -p100 -t1 -d100,2,False,True,512,6,0.0,False,20,False,True,1,0,True,,4,False,False,4,DDR4,dfs,,1,2.63kHz,True,True,,True,4,,,False,6,,20,True,6,False,0:00.45,10,True,,False,True,,True,0,16,,hybrid,,False,bfs,True,ce3ad48f,False,0,,12,5,False,AccelMain,False,True,0,,False,checkerboard,db,65536,1185,0,0,,StreamTrainLogReg_2,False,,mesh,False,100,False,12,32,True,eb1d1ef5,16,6,False,False,True,,200,,dor,True,2,20,70.46413502109705,,2,1,False,40,True,1,,False,200,False,True,0:55.90,1000000000,2,False,,route_min_directed_valient,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",0.0,4,1,True,,40,64.902672365,7.645800820761806,Tst,,True,8,True,4,True,False,False,0,2,,2020-01-30 19:39:24 -0800,True,False
True,route_min_directed_valient,10,True,False,,4,pirTest,26,,True,False,10,True,H-hop,10,,True,,1000000000.0,MyDesign,-i100 -p100 -t1 -d100,2,False,True,512,6,0.0,False,20,False,True,1,0,True,,4,False,False,4,DDR4,dfs,,1,1.05kHz,True,True,,True,4,,,False,6,,20,True,6,False,0:01.13,10,True,,False,True,,True,0,16,,hybrid,,False,bfs,True,ce3ad48f,False,0,,14,5,False,AccelMain,False,True,0,,False,checkerboard,db,65536,1183,0,0,,StreamTrainLogReg_3,False,,mesh,False,100,False,15,32,True,eb1d1ef5,16,6,False,False,True,,200,,dor,True,2,26,70.5832628909552,,2,1,False,40,True,1,,False,200,False,True,1:44.29,1000000000,2,False,,route_min_directed_valient,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",0.0,4,1,True,,40,70.616672678,6.910671745836582,Tst,,True,11,True,4,True,False,False,0,2,,2020-01-30 19:39:24 -0800,True,False
True,route_min_directed_valient,11,True,False,,4,pirTest,28,,True,False,11,True,H-hop,11,,True,,1000000000.0,MyDesign,-i100 -p100 -t1 -d100,2,False,True,512,6,0.0,False,20,False,True,1,0,True,,4,False,False,4,DDR4,dfs,,1,2.54kHz,True,True,,True,4,,,False,6,,20,True,6,False,0:00.47,10,True,,False,True,,True,0,16,,hybrid,,False,bfs,True,ce3ad48f,False,0,,18,5,False,AccelMain,False,True,0,,False,checkerboard,db,65536,1193,0,0,,StreamTrainLogReg_4,False,,mesh,False,100,False,15,32,True,eb1d1ef5,16,6,False,False,True,,200,,dor,True,2,28,69.99161777032691,,2,1,False,40,True,1,,False,200,False,True,1:01.60,1000000000,2,False,,route_min_directed_valient,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",0.0,4,1,True,,40,83.383966891,6.211027743135771,Tst,,True,13,True,4,True,False,False,0,2,,2020-01-30 19:39:24 -0800,True,False
