runhybrid_pass,genpir_err,pmu-stage,pirArgs,VPMU-split,OPS-Fix,split,open,proute-seed,VMC,vc,ag-dce,VAFG,freq,mem-tech,split-thread,dedicated-dag,tokenout,split-algo,retime-exout,load,succeeded,VPMU-alloc,clock,argout,runp2p_deadlock,split-forward,PCU,vdot,backend,DAG,VAFG-alloc,igraph,PCU_Total,trace,dupra,run-tst,VDAG-split,PMU,pir_sha,project,name,retime-buffer-only,nn,merge-algo,link-prop,runproute_err,DAG_Total,vlink,reserve-pcu,algo,scheduled,waveform,mdone,gentst_err,pcu-stage,gentst_time,runhybrid_success,reserve-pmu,psim-q,lrange,dot,runhybrid_time,runp2p_time,proute-algo,merge-forward,fifo-depth,tungsten,argin,runhybrid_dram_power,prtime,genpir,slink,verbose,OPS-FU,save,PMU_Total,codegen,pracc,runhybrid_deadlock,time,vfifo,constprop,OPS-All,sr,mergeTime_ms,OPS-Flt,start-id,fast,flit-width,app,simfreq,module,runp2p_complete,runp2p_err,bcread,dag,retime-local,runhybrid_wbw,word,rundot,MC,avgActive,dag-stage,col,OPS-Prog FU,memelm,pattern,runp2p_pass,vec,spatial_sha,stat,proute-opts,topo,net,runhybrid_cycle,vcLimit,maketst_err,proute-q,simulate,time-out,routing-cost,VAFG-split,VMC-split,runp2p_wbw,MC_Total,VPMU,run-proute,VDAG-alloc,runp2p_success,OPS-Other,runp2p_dram_power,pmu-sram-size,row,debug,runp2p_rbw,runp2p_cycle,VDAG,arch,maketst_time,merge,runhybrid_complete,psim,runhybrid_rbw,rtelm,runproute_time,VPCU-split,runhybrid_err,VPCU,retime-glob,maxActive,notFit,VPCU-alloc,routing-algo,debug-print,run-psim,mapping,VMC-alloc
,,6,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",2,,True,False,0,2,4,True,1,1000000000.0,DDR4,1,False,5,dfs,False,False,True,2,1000000000,4,False,False,2,True,Tst,2,1,False,200,False,False,False,0,9,6fb2abe4,pirTest,AccelMain,False,False,bfs,db,,40,2,0,route_min_directed_valient,False,True,True,,6,31.259464049,False,0,1,True,True,,0:01.23,route_min_directed_valient,False,16,True,6,,,True,4,False,,True,200,True,True,False,2020-02-13 21:18:32 -0800,4,True,,True,,,0,True,512,StreamInfLogReg_3,0.15kHz,False,True,,True,True,False,,32,True,2,33.19410319410319,6,20,,False,checkerboard,True,16,df69a003,True,-i100 -p100 -t1 -d100,mesh,hybrid,,4,,4,False,100,H-hop,1,2,0.0,40,2,False,0,True,,,65536,20,True,0.0,185,0,MyDesign,0:27.33,False,False,False,,True,,10,,10,False,100.0,,6,dor,True,False,True,2
,,6,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",3,,True,False,0,2,4,True,1,1000000000.0,DDR4,1,False,5,dfs,False,False,True,2,1000000000,4,False,False,4,True,Tst,2,1,False,200,False,False,False,0,10,6fb2abe4,pirTest,AccelMain,False,False,bfs,db,,40,2,0,route_min_directed_valient,False,True,True,,6,41.499592235,False,0,1,True,True,,0:01.28,route_min_directed_valient,False,16,True,6,,,True,4,False,,True,200,True,True,False,2020-02-13 21:18:32 -0800,4,True,,True,,,0,True,512,StreamInfLogReg_4,0.15kHz,False,True,,True,True,False,,32,True,2,25.223171889838554,6,20,,False,checkerboard,True,16,df69a003,True,-i100 -p100 -t1 -d100,mesh,hybrid,,4,,4,False,100,H-hop,1,2,0.0,40,3,False,0,True,,,65536,20,True,0.0,195,0,MyDesign,0:57.31,False,False,False,,True,,12,,12,False,100.0,,10,dor,True,False,True,2
,,6,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",3,,True,False,0,2,4,True,1,1000000000.0,DDR4,1,False,5,dfs,False,False,True,2,1000000000,4,False,False,7,True,Tst,6,1,False,200,False,False,False,0,3,6fb2abe4,pirTest,AccelMain,False,False,bfs,db,,40,2,0,route_min_directed_valient,False,True,True,,6,72.97709215,False,0,1,True,True,,0:00.75,route_min_directed_valient,False,16,True,6,,,True,4,False,,True,200,True,True,False,2020-02-13 21:18:32 -0800,4,True,,True,,,0,True,512,StreamInfLogReg_5,0.26kHz,False,True,,True,True,False,,32,True,2,25.223171889838554,6,20,,False,checkerboard,True,16,df69a003,True,-i100 -p100 -t1 -d100,mesh,hybrid,,4,,4,False,100,H-hop,1,2,0.0,40,3,False,0,True,,,65536,20,True,0.0,195,0,MyDesign,1:05.32,False,False,False,,True,,12,,12,False,100.0,,10,dor,True,False,True,2
,,6,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",3,,True,False,0,2,4,True,1,1000000000.0,DDR4,1,False,5,dfs,False,False,True,3,1000000000,4,False,False,2,True,Tst,2,1,False,200,False,False,False,0,3,6fb2abe4,pirTest,AccelMain,False,False,bfs,db,,40,2,0,route_min_directed_valient,False,True,True,,6,31.946350729,False,0,1,True,True,,0:00.89,route_min_directed_valient,False,16,True,6,,,True,4,False,,True,200,True,True,False,2020-02-13 21:18:32 -0800,4,True,,True,,,0,True,512,StreamInfLogReg_6,0.64kHz,False,True,,True,True,False,,32,True,2,39.436488748372696,6,20,,False,checkerboard,True,16,df69a003,True,-i100 -p100 -t1 -d100,mesh,hybrid,,4,,4,False,100,H-hop,1,2,0.0,40,3,False,0,True,,,65536,20,True,0.0,566,0,MyDesign,0:36.73,False,False,False,,True,,3,,3,False,98.58657243816255,,4,dor,True,False,True,2
,,6,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",9,,True,False,0,2,4,True,1,1000000000.0,DDR4,1,False,5,dfs,False,False,True,9,1000000000,4,False,False,8,True,Tst,5,1,False,200,False,False,False,0,9,6fb2abe4,pirTest,AccelMain,False,False,bfs,db,,40,2,0,route_min_directed_valient,False,True,True,,6,74.490580381,False,0,1,True,True,,0:01.31,route_min_directed_valient,False,16,True,6,,,True,4,False,,True,200,True,True,False,2020-02-13 21:18:32 -0800,4,True,,True,,,0,True,512,StreamInfNN_0,3.26kHz,False,True,,True,True,False,,32,True,2,35.76583923747388,6,20,,False,checkerboard,True,16,df69a003,True,-i100 -p100 -t1 -d100,mesh,hybrid,,4,,4,False,100,H-hop,1,2,0.0,40,9,False,0,True,,,65536,20,True,0.0,4265,0,MyDesign,1:33.42,False,False,False,,True,,12,,12,False,97.20984759671747,,10,dor,True,False,True,2
,,6,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",11,,True,False,0,2,4,True,1,1000000000.0,DDR4,1,False,5,dfs,False,False,True,11,1000000000,4,False,False,15,True,Tst,14,1,False,200,False,False,False,0,13,6fb2abe4,pirTest,AccelMain,False,False,bfs,db,,40,2,0,route_min_directed_valient,False,True,True,,6,55.574392997,False,0,1,True,True,,0:03.47,route_min_directed_valient,False,16,True,6,,,True,4,False,,True,200,True,True,False,2020-02-13 21:18:32 -0800,4,True,,True,,,0,True,512,StreamInfNN_1,0.64kHz,False,True,,True,True,False,,32,True,2,38.03024063069954,6,20,,False,checkerboard,True,16,df69a003,True,-i100 -p100 -t1 -d100,mesh,hybrid,,4,,4,False,100,H-hop,1,2,0.0,40,11,False,0,True,,,65536,20,True,0.0,2217,0,MyDesign,2:20.79,False,False,False,,True,,26,,26,False,94.63238610735227,,18,dor,True,False,True,2
,,6,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",9,,True,False,0,2,4,True,1,1000000000.0,DDR4,1,False,5,dfs,False,False,True,9,1000000000,4,False,False,9,True,Tst,6,1,False,200,False,False,False,0,9,6fb2abe4,pirTest,AccelMain,False,False,bfs,db,,40,2,0,route_min_directed_valient,False,True,True,,6,53.583571928,False,0,1,True,True,,0:04.38,route_min_directed_valient,False,16,True,6,,,True,4,False,,True,200,True,True,False,2020-02-13 21:18:32 -0800,4,True,,True,,,0,True,512,StreamInfNN_2,3.79kHz,False,True,,True,True,False,,32,True,2,22.93587274559633,6,20,,False,checkerboard,True,16,df69a003,True,-i100 -p100 -t1 -d100,mesh,hybrid,,4,,4,False,100,H-hop,1,2,0.0,40,9,False,0,True,,,65536,20,True,0.0,16594,0,MyDesign,1:43.64,False,False,False,,True,,14,,14,False,99.03579607086898,,11,dor,True,False,True,2
,,6,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",9,,True,False,0,2,4,True,1,1000000000.0,DDR4,1,False,5,dfs,False,False,True,9,1000000000,4,False,False,12,True,Tst,10,1,False,200,False,False,False,0,9,6fb2abe4,pirTest,AccelMain,False,False,bfs,db,,40,2,0,route_min_directed_valient,False,True,True,,6,63.063050304,False,0,1,True,True,,0:05.87,route_min_directed_valient,False,16,True,6,,,True,4,False,,True,200,True,True,False,2020-02-13 21:18:32 -0800,4,True,,True,,,0,True,512,StreamInfNN_3,2.82kHz,False,True,,True,True,False,,32,True,2,19.317296432818615,6,20,,False,checkerboard,True,16,df69a003,True,-i100 -p100 -t1 -d100,mesh,hybrid,,4,,4,False,100,H-hop,1,2,0.0,40,9,False,0,True,,,65536,20,True,0.0,16564,0,MyDesign,2:20.49,False,False,False,,True,,21,,21,False,99.21516541898092,,14,dor,True,False,True,2
,,6,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",11,,True,False,0,2,4,True,1,1000000000.0,DDR4,1,False,5,dfs,False,False,True,11,1000000000,4,False,False,20,True,Tst,23,1,False,200,False,False,False,0,12,6fb2abe4,pirTest,AccelMain,False,False,bfs,db,,40,2,0,route_min_directed_valient,False,True,True,,6,113.168316663,False,0,1,True,True,,0:04.29,route_min_directed_valient,False,16,True,6,,,True,4,False,,True,200,True,True,False,2020-02-13 21:18:32 -0800,4,True,,True,,,0,True,512,StreamInfNN_4,1.95kHz,False,True,,True,True,False,,32,True,2,21.93628968991288,6,20,,False,checkerboard,True,16,df69a003,True,-i100 -p100 -t1 -d100,mesh,hybrid,,4,,4,False,100,H-hop,1,2,0.0,40,11,False,0,True,,,65536,20,True,0.0,8372,0,MyDesign,3:09.86,False,False,False,,True,,41,,41,False,98.66220735785953,,26,dor,True,False,True,2
,,6,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",11,,True,False,0,2,4,True,1,1000000000.0,DDR4,1,False,5,dfs,False,False,True,11,1000000000,4,False,False,13,True,Tst,11,1,False,200,False,False,False,0,12,6fb2abe4,pirTest,AccelMain,False,False,bfs,db,,40,2,0,route_min_directed_valient,False,True,True,,6,67.584190184,False,0,1,True,True,,0:01.65,route_min_directed_valient,False,16,True,6,,,True,4,False,,True,200,True,True,False,2020-02-13 21:18:32 -0800,4,True,,True,,,0,True,512,StreamInfNN_5,0.7kHz,False,True,,True,True,False,,32,True,2,36.406739811912225,6,20,,False,checkerboard,True,16,df69a003,True,-i100 -p100 -t1 -d100,mesh,hybrid,,4,,4,False,100,H-hop,1,2,0.0,40,11,False,0,True,,,65536,20,True,0.0,1160,0,MyDesign,2:01.99,False,False,False,,True,,22,,22,False,94.13793103448276,,16,dor,True,False,True,2
,,6,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",9,,True,False,0,2,4,True,1,1000000000.0,DDR4,1,False,5,dfs,False,False,True,9,1000000000,4,False,False,11,True,Tst,2,1,False,200,False,False,False,0,9,6fb2abe4,pirTest,AccelMain,False,False,bfs,db,,40,2,0,route_min_directed_valient,False,True,True,,6,40.200715063,False,0,1,True,True,,0:01.77,route_min_directed_valient,False,16,True,6,,,True,4,False,,True,200,True,True,False,2020-02-13 21:18:32 -0800,4,True,,True,,,0,True,512,StreamInfNN_6,2.41kHz,False,True,,True,True,False,,32,True,2,35.718648519336675,6,20,,False,checkerboard,True,16,df69a003,True,-i100 -p100 -t1 -d100,mesh,hybrid,,4,,4,False,100,H-hop,1,2,0.0,40,9,False,0,True,,,65536,20,True,0.0,4271,0,MyDesign,1:38.92,False,False,False,,True,,12,,12,False,97.07328494497776,,10,dor,True,False,True,2
,,6,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",9,,True,False,0,2,4,True,1,1000000000.0,DDR4,1,False,5,dfs,False,False,True,9,1000000000,4,False,False,11,True,Tst,2,1,False,200,False,False,False,0,9,6fb2abe4,pirTest,AccelMain,False,False,bfs,db,,40,2,0,route_min_directed_valient,False,True,True,,6,40.176079005,False,0,1,True,True,,0:04.96,route_min_directed_valient,False,16,True,6,,,True,4,False,,True,200,True,True,False,2020-02-13 21:18:32 -0800,4,True,,True,,,0,True,512,StreamInfNN_7,0.86kHz,False,True,,True,True,False,,32,True,2,35.718648519336675,6,20,,False,checkerboard,True,16,df69a003,True,-i100 -p100 -t1 -d100,mesh,hybrid,,4,,4,False,100,H-hop,1,2,0.0,40,9,False,0,True,,,65536,20,True,0.0,4271,0,MyDesign,1:22.41,False,False,False,,True,,12,,12,False,97.07328494497776,,10,dor,True,False,True,2
,,6,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",5,,True,False,0,2,4,True,1,1000000000.0,DDR4,1,False,5,dfs,False,False,True,5,1000000000,4,False,False,6,True,Tst,1,1,False,200,False,False,False,0,5,6fb2abe4,pirTest,AccelMain,False,False,bfs,db,,40,2,0,route_min_directed_valient,False,True,True,,6,42.205314927,False,0,1,True,True,,0:00.99,route_min_directed_valient,False,16,True,6,,,True,4,False,,True,200,True,True,False,2020-02-13 21:18:32 -0800,4,True,,True,,,0,True,512,StreamInfSVM_0,0.6kHz,False,True,,True,True,False,,32,True,2,49.83136593591905,6,20,,False,checkerboard,True,16,df69a003,True,-i100 -p100 -t1 -d100,mesh,hybrid,,4,,4,False,100,H-hop,1,2,0.0,40,5,False,0,True,,,65536,20,True,0.0,593,0,MyDesign,0:59.75,False,False,False,,True,,6,,6,False,94.09780775716695,,6,dor,True,False,True,2
,,6,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",5,,True,False,0,2,4,True,1,1000000000.0,DDR4,1,False,5,dfs,False,False,True,5,1000000000,4,False,False,11,True,Tst,4,1,False,200,False,False,False,0,5,6fb2abe4,pirTest,AccelMain,False,False,bfs,db,,40,2,0,route_min_directed_valient,False,True,True,,6,65.971882215,False,0,1,True,True,,0:00.81,route_min_directed_valient,False,16,True,6,,,True,4,False,,True,200,True,True,False,2020-02-13 21:18:32 -0800,4,True,,True,,,0,True,512,StreamInfSVM_1,0.42kHz,False,True,,True,True,False,,32,True,2,52.89092707490334,6,20,,False,checkerboard,True,16,df69a003,True,-i100 -p100 -t1 -d100,mesh,hybrid,,4,,4,False,100,H-hop,1,2,0.0,40,5,False,0,True,,,65536,20,True,0.0,337,0,MyDesign,1:32.04,False,False,False,,True,,14,,14,False,96.14243323442136,,10,dor,True,False,True,2
,,6,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",5,,True,False,0,2,4,True,1,1000000000.0,DDR4,1,False,5,dfs,False,False,True,5,1000000000,4,False,False,7,True,Tst,1,1,False,200,False,False,False,0,5,6fb2abe4,pirTest,AccelMain,False,False,bfs,db,,40,2,0,route_min_directed_valient,False,True,True,,6,33.095964978,False,0,1,True,True,,0:00.71,route_min_directed_valient,False,16,True,6,,,True,4,False,,True,200,True,True,False,2020-02-13 21:18:32 -0800,4,True,,True,,,0,True,512,StreamInfSVM_3,1.56kHz,False,True,,True,True,False,,32,True,2,38.228332753219625,6,20,,False,checkerboard,True,16,df69a003,True,-i100 -p100 -t1 -d100,mesh,hybrid,,4,,4,False,100,H-hop,1,2,0.0,40,5,False,0,True,,,65536,20,True,0.0,1105,0,MyDesign,0:31.52,False,False,False,,True,,7,,7,False,97.1945701357466,,6,dor,True,False,True,2
,,6,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",5,,True,False,0,2,4,True,1,1000000000.0,DDR4,1,False,5,dfs,False,False,True,5,1000000000,4,False,False,11,True,Tst,4,1,False,200,False,False,False,0,5,6fb2abe4,pirTest,AccelMain,False,False,bfs,db,,40,2,0,route_min_directed_valient,False,True,True,,6,33.819220721,False,0,1,True,True,,0:00.70,route_min_directed_valient,False,16,True,6,,,True,4,False,,True,200,True,True,False,2020-02-13 21:18:32 -0800,4,True,,True,,,0,True,512,StreamInfSVM_4,0.85kHz,False,True,,True,True,False,,32,True,2,42.40380193162655,6,20,,False,checkerboard,True,16,df69a003,True,-i100 -p100 -t1 -d100,mesh,hybrid,,4,,4,False,100,H-hop,1,2,0.0,40,5,False,0,True,,,65536,20,True,0.0,593,0,MyDesign,1:01.97,False,False,False,,True,,14,,14,False,97.80775716694772,,10,dor,True,False,True,2
,,6,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",6,,True,False,0,2,4,True,1,1000000000.0,DDR4,1,False,5,dfs,False,False,True,5,1000000000,4,False,False,8,True,Tst,6,1,False,200,False,False,False,0,15,6fb2abe4,pirTest,AccelMain,False,False,bfs,db,,40,2,0,route_min_directed_valient,False,True,True,,6,85.588492992,False,0,1,True,True,,0:00.88,route_min_directed_valient,False,16,True,6,,,True,4,False,,True,200,True,True,False,2020-02-13 21:18:32 -0800,4,True,,True,,,0,True,512,StreamInfSVM_5,0.25kHz,False,True,,True,True,False,,32,True,2,49.376321353065535,6,20,,False,checkerboard,True,16,df69a003,True,-i100 -p100 -t1 -d100,mesh,hybrid,,4,,4,False,100,H-hop,1,2,0.0,40,6,False,0,True,,,65536,20,True,0.0,220,0,MyDesign,1:52.32,False,False,False,,True,,21,,21,False,100.0,,18,dor,True,False,True,2
,,6,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",,,True,False,0,2,4,True,1,1000000000.0,DDR4,1,False,5,dfs,False,False,True,,1000000000,4,False,False,0,True,Tst,0,1,False,200,False,False,False,0,1,6fb2abe4,pirTest,AccelMain,False,False,bfs,db,,40,2,0,route_min_directed_valient,False,True,True,,6,20.46825875,False,0,1,True,True,,0:01.80,route_min_directed_valient,False,16,True,6,,,True,4,False,,True,200,True,True,False,2020-02-13 21:18:32 -0800,4,True,,True,,,0,True,512,StreamSimple_0,0.01kHz,False,True,,True,True,False,,32,True,2,37.6,6,20,,False,checkerboard,True,16,df69a003,True,-i100 -p100 -t1 -d100,mesh,hybrid,,4,,4,False,100,H-hop,1,2,0.0,40,,False,0,True,,,65536,20,True,0.0,25,0,MyDesign,0:23.35,False,False,False,,True,,1,,1,False,100.0,,1,dor,True,False,True,2
,,6,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",2,,True,False,0,2,4,True,1,1000000000.0,DDR4,1,False,5,dfs,False,False,True,2,1000000000,4,False,False,4,True,Tst,1,1,False,200,False,False,False,0,2,6fb2abe4,pirTest,AccelMain,False,False,bfs,db,,40,2,0,route_min_directed_valient,False,True,True,,6,23.148306174,False,0,1,True,True,,0:01.22,route_min_directed_valient,False,16,True,6,,,True,4,False,,True,200,True,True,False,2020-02-13 21:18:32 -0800,4,True,,True,,,0,True,512,StreamSumFields_0,0.15kHz,False,True,,True,True,False,,32,True,2,42.66421117249847,6,20,,False,checkerboard,True,16,df69a003,True,-i100 -p100 -t1 -d100,mesh,hybrid,,4,,4,False,100,H-hop,1,2,0.0,40,2,False,0,True,,,65536,20,True,0.0,181,0,MyDesign,0:25.37,False,False,False,,True,,4,,4,False,100.0,,4,dor,True,False,True,2
,,6,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",2,,True,False,0,2,4,True,1,1000000000.0,DDR4,1,False,5,dfs,False,False,True,2,1000000000,4,False,False,7,True,Tst,4,1,False,200,False,False,False,0,2,6fb2abe4,pirTest,AccelMain,False,False,bfs,db,,40,2,0,route_min_directed_valient,False,True,True,,6,35.093736874,False,0,1,True,True,,0:00.71,route_min_directed_valient,False,16,True,6,,,True,4,False,,True,200,True,True,False,2020-02-13 21:18:32 -0800,4,True,,True,,,0,True,512,StreamSumFields_1,0.25kHz,False,True,,True,True,False,,32,True,2,34.15439309294057,6,20,,False,checkerboard,True,16,df69a003,True,-i100 -p100 -t1 -d100,mesh,hybrid,,4,,4,False,100,H-hop,1,2,0.0,40,2,False,0,True,,,65536,20,True,0.0,179,0,MyDesign,0:26.34,False,False,False,,True,,10,,10,False,100.0,,6,dor,True,False,True,2
,,6,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",10,,True,False,0,2,4,True,1,1000000000.0,DDR4,1,False,5,dfs,False,False,True,10,1000000000,4,False,False,9,True,Tst,5,1,False,200,False,False,False,0,10,6fb2abe4,pirTest,AccelMain,False,False,bfs,db,,40,2,0,route_min_directed_valient,False,True,True,,6,59.045725974,False,0,1,True,True,,0:02.20,route_min_directed_valient,False,16,True,6,,,True,4,False,,True,200,True,True,False,2020-02-13 21:18:32 -0800,4,True,,True,,,0,True,512,StreamTrainLogReg_0,0.54kHz,False,True,,True,True,False,,32,True,2,8.415376243011924,6,20,,False,checkerboard,True,16,df69a003,True,-i100 -p100 -t1 -d100,mesh,hybrid,,4,,4,False,100,H-hop,1,2,0.0,40,10,False,0,True,,,65536,20,True,0.0,1189,0,MyDesign,2:15.42,False,False,False,,True,,14,,14,False,50.29436501261564,,10,dor,True,False,True,2
,,6,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",10,,True,False,0,2,4,True,1,1000000000.0,DDR4,1,False,5,dfs,False,False,True,10,1000000000,4,False,False,12,True,Tst,8,1,False,200,False,False,False,0,10,6fb2abe4,pirTest,AccelMain,False,False,bfs,db,,40,2,0,route_min_directed_valient,False,True,True,,6,96.94542364,False,0,1,True,True,,0:01.00,route_min_directed_valient,False,16,True,6,,,True,4,False,,True,200,True,True,False,2020-02-13 21:18:32 -0800,4,True,,True,,,0,True,512,StreamTrainLogReg_1,1.19kHz,False,True,,True,True,False,,32,True,2,7.5879902649068605,6,20,,False,checkerboard,True,16,df69a003,True,-i100 -p100 -t1 -d100,mesh,hybrid,,4,,4,False,100,H-hop,1,2,0.0,40,10,False,0,True,,,65536,20,True,0.0,1187,0,MyDesign,2:07.71,False,False,False,,True,,20,,20,False,50.37910699241786,,12,dor,True,False,True,2
,,6,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",10,,True,False,0,2,4,True,1,1000000000.0,DDR4,1,False,5,dfs,False,False,True,10,1000000000,4,False,False,12,True,Tst,8,1,False,200,False,False,False,0,10,6fb2abe4,pirTest,AccelMain,False,False,bfs,db,,40,2,0,route_min_directed_valient,False,True,True,,6,71.445442012,False,0,1,True,True,,0:00.85,route_min_directed_valient,False,16,True,6,,,True,4,False,,True,200,True,True,False,2020-02-13 21:18:32 -0800,4,True,,True,,,0,True,512,StreamTrainLogReg_2,1.39kHz,False,True,,True,True,False,,32,True,2,7.645800820761806,6,20,,False,checkerboard,True,16,df69a003,True,-i100 -p100 -t1 -d100,mesh,hybrid,,4,,4,False,100,H-hop,1,2,0.0,40,10,False,0,True,,,65536,20,True,0.0,1185,0,MyDesign,2:20.18,False,False,False,,True,,20,,20,False,70.46413502109705,,12,dor,True,False,True,2
,,6,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",10,,True,False,0,2,4,True,1,1000000000.0,DDR4,1,False,5,dfs,False,False,True,10,1000000000,4,False,False,15,True,Tst,11,1,False,200,False,False,False,0,10,6fb2abe4,pirTest,AccelMain,False,False,bfs,db,,40,2,0,route_min_directed_valient,False,True,True,,6,101.121921084,False,0,1,True,True,,0:02.72,route_min_directed_valient,False,16,True,6,,,True,4,False,,True,200,True,True,False,2020-02-13 21:18:32 -0800,4,True,,True,,,0,True,512,StreamTrainLogReg_3,0.43kHz,False,True,,True,True,False,,32,True,2,6.910671745836582,6,20,,False,checkerboard,True,16,df69a003,True,-i100 -p100 -t1 -d100,mesh,hybrid,,4,,4,False,100,H-hop,1,2,0.0,40,10,False,0,True,,,65536,20,True,0.0,1183,0,MyDesign,2:25.61,False,False,False,,True,,26,,26,False,70.5832628909552,,14,dor,True,False,True,2
