rtanal,MC_Total,time,pcu-stage,OPS-Other,verbose,VAFG,lrange,rtelm-unsafe,runhybrid_deadlock,retime-glob,reserve-dag,igraph,vcLimit,ag-dce,vdot,dot,share-adctx,start-id,dupra,runproute_err,debug-print,save,pirArgs,VMC-alloc,proute-algo,retime-buffer-only,slink,run-psim,time-out,module,notFit,succeeded,gentst_time,dot-argin,mergeTime_ms,col,runp2p_rbw,runhybrid_wbw,spatial_sha,load,plastiroute_sha,split,OPS-FU,vfifo,dag-stage,runhybrid_success,VMC-split,run-tst,waveform,trace,runp2p_dram_power,fifo-depth,psim-q,arch,simfreq,run-proute,PMU_Total,runproute_time,VDAG,constprop,VMC,dag,codegen,topo,merge,retime-exout,flit-width,pir_sha,maketst_time,runp2p_wbw,MC,VDAG-alloc,proute-q,runhybrid_pass,psim,runp2p_err,tokenout,vlink,proute-seed,VPMU,word,PCU_Total,mem-tech,argin,runhybrid_cycle,tungsten,VBB-alloc,VBB-split,clock,PMU,runp2p_complete,maketst_err,rtelm,vec,VAFG-alloc,PCU,stat,reserve-pmu,runp2p_cycle,gentst_err,OPS-Flt,runhybrid_time,genpir,sr,avgActive,DAG_Total,simulate,name,backend,algo,runhybrid_rbw,bcread,runp2p_pass,reserve-pcu,tungsten_sha,VBB,VPCU,OPS-All,DAG,pracc,routing-algo,merge-algo,open,pmu-stage,genpir_err,add-row,merge-forward,VPMU-alloc,proute-opts,runhybrid_err,reserve-mc,debug,freq,pattern,split-algo,runhybrid_dram_power,vc,mdone,runp2p_success,routing-cost,runhybrid_complete,fast,app,VPMU-split,retime-local,VPCU-alloc,split-forward,VDAG-split,runp2p_deadlock,net,row,memelm,nn,argout,pmu-sram-size,mapping,VPCU-split,prtime,split-thread,rundot,dedicated-dag,link-prop,scheduled,maxActive,VAFG-split,OPS-Fix,OPS-Prog FU,project,runp2p_time
True,0,2020-05-04 21:07:36 -0700,6,,False,1,True,False,False,False,0,False,4,True,True,True,False,0,False,,True,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2,route_min_directed_valient,False,4,False,100,False,,True,60.592710427,False,,20,0.0,,266d9c93,False,88a079d,True,,4,6,False,2,False,True,False,,16,1,MyDesign,1.96kHz,False,0,,0,True,2,True,True,mesh,False,False,512,2e0c09eb,2:01.03,0.0,2,0,4,,False,,5,2,0,9,32,0,DDR4,6,,True,,,1000000000,9,True,,True,16,1,9,True,0,16594,,,,True,True,22.4600508215821,0,False,AccelMain,Tst,route_min_directed_valient,,True,True,0,9aa45a7,,15,,6,True,dor,bfs,False,6,,0,False,9,-i100 -p100 -t1 -d100,,0,True,1000000000.0,checkerboard,dfs,,4,True,True,H-hop,False,True,StreamInfNN_2,9,False,11,False,0,False,hybrid,20,False,False,4,65536,True,15,,1,True,False,db,False,99.03579607086898,1,,,pirTest,0:08.47
True,0,2020-05-04 21:07:36 -0700,6,,False,1,True,False,False,False,0,False,4,True,True,True,False,0,False,,True,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2,route_min_directed_valient,False,4,False,100,False,,True,66.526880149,False,,20,0.0,,266d9c93,False,88a079d,True,,4,6,False,2,False,True,False,,16,1,MyDesign,1.45kHz,False,0,,0,True,2,True,True,mesh,False,False,512,2e0c09eb,3:49.12,0.0,2,0,4,,False,,5,2,0,9,32,0,DDR4,6,,True,,,1000000000,9,True,,True,16,1,12,True,0,16564,,,,True,True,18.961357517865608,0,False,AccelMain,Tst,route_min_directed_valient,,True,True,0,9aa45a7,,22,,10,True,dor,bfs,False,6,,0,False,9,-i100 -p100 -t1 -d100,,0,True,1000000000.0,checkerboard,dfs,,4,True,True,H-hop,False,True,StreamInfNN_3,9,False,14,False,0,False,hybrid,20,False,False,4,65536,True,22,,1,True,False,db,False,99.21516541898092,1,,,pirTest,0:11.43
True,0,2020-05-04 21:07:36 -0700,6,,False,1,True,False,False,False,0,False,4,True,True,True,False,0,False,,True,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2,route_min_directed_valient,False,4,False,100,False,,True,93.046653929,False,,20,0.0,,266d9c93,False,88a079d,True,,4,6,False,2,False,True,False,,16,1,MyDesign,1.13kHz,False,0,,0,True,2,True,True,mesh,False,False,512,2e0c09eb,4:57.53,0.0,2,0,4,,False,,5,2,0,11,32,0,DDR4,6,,True,,,1000000000,12,True,,True,16,1,20,True,0,8372,,,,True,True,21.671104611189445,0,False,AccelMain,Tst,route_min_directed_valient,,True,True,0,9aa45a7,,42,,23,True,dor,bfs,False,6,,0,False,11,-i100 -p100 -t1 -d100,,0,True,1000000000.0,checkerboard,dfs,,4,True,True,H-hop,False,True,StreamInfNN_4,11,False,26,False,0,False,hybrid,20,False,False,4,65536,True,42,,1,True,False,db,False,98.66220735785953,1,,,pirTest,0:07.42
True,0,2020-05-04 21:07:36 -0700,6,,False,1,True,False,False,False,0,False,4,True,True,True,False,0,False,,True,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2,route_min_directed_valient,False,4,False,100,False,,True,68.938306549,False,,20,0.0,,266d9c93,False,88a079d,True,,4,6,False,2,False,True,False,,16,1,MyDesign,0.6kHz,False,0,,0,True,2,True,True,mesh,False,False,512,2e0c09eb,2:53.02,0.0,2,0,4,,False,,5,2,0,11,32,0,DDR4,6,,True,,,1000000000,12,True,,True,16,1,13,True,0,1160,,,,True,True,35.88394235717962,0,False,AccelMain,Tst,route_min_directed_valient,,True,True,0,9aa45a7,,23,,11,True,dor,bfs,False,6,,0,False,11,-i100 -p100 -t1 -d100,,0,True,1000000000.0,checkerboard,dfs,,4,True,True,H-hop,False,True,StreamInfNN_5,11,False,16,False,0,False,hybrid,20,False,False,4,65536,True,23,,1,True,False,db,False,94.13793103448276,1,,,pirTest,0:01.92
True,0,2020-05-04 21:07:36 -0700,6,,False,1,True,False,False,False,0,False,4,True,True,True,False,0,False,,True,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2,route_min_directed_valient,False,4,False,100,False,,True,58.876550014,False,,20,0.0,,266d9c93,False,88a079d,True,,4,6,False,2,False,True,False,,16,1,MyDesign,1.15kHz,False,0,,0,True,2,True,True,mesh,False,False,512,2e0c09eb,2:07.54,0.0,2,0,4,,False,,5,2,0,9,32,0,DDR4,6,,True,,,1000000000,9,True,,True,16,1,11,True,0,4271,,,,True,True,34.966647902479366,0,False,AccelMain,Tst,route_min_directed_valient,,True,True,0,9aa45a7,,13,,2,True,dor,bfs,False,6,,0,False,9,-i100 -p100 -t1 -d100,,0,True,1000000000.0,checkerboard,dfs,,4,True,True,H-hop,False,True,StreamInfNN_6,9,False,10,False,0,False,hybrid,20,False,False,4,65536,True,13,,1,True,False,db,False,97.07328494497776,1,,,pirTest,0:03.71
True,0,2020-05-04 21:07:36 -0700,6,,False,1,True,False,False,False,0,False,4,True,True,True,False,0,False,,True,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2,route_min_directed_valient,False,4,False,100,False,,True,62.685327861,False,,20,0.0,,266d9c93,False,88a079d,True,,4,6,False,2,False,True,False,,16,1,MyDesign,1.4kHz,False,0,,0,True,2,True,True,mesh,False,False,512,2e0c09eb,1:38.39,0.0,2,0,4,,False,,5,2,0,9,32,0,DDR4,6,,True,,,1000000000,9,True,,True,16,1,11,True,0,4271,,,,True,True,34.966647902479366,0,False,AccelMain,Tst,route_min_directed_valient,,True,True,0,9aa45a7,,13,,2,True,dor,bfs,False,6,,0,False,9,-i100 -p100 -t1 -d100,,0,True,1000000000.0,checkerboard,dfs,,4,True,True,H-hop,False,True,StreamInfNN_7,9,False,10,False,0,False,hybrid,20,False,False,4,65536,True,13,,1,True,False,db,False,97.07328494497776,1,,,pirTest,0:03.05
True,0,2020-05-04 21:07:36 -0700,6,,False,1,True,False,False,False,0,False,4,True,True,True,False,0,False,,True,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2,route_min_directed_valient,False,4,False,100,False,,True,57.392861334,False,,20,0.0,,266d9c93,False,88a079d,True,,4,6,False,2,False,True,False,,16,1,MyDesign,0.32kHz,False,0,,0,True,2,True,True,mesh,False,False,512,2e0c09eb,1:21.92,0.0,2,0,4,,False,,5,2,0,5,32,0,DDR4,6,,True,,,1000000000,5,True,,True,16,1,6,True,0,593,,,,True,True,48.08569108737743,0,False,AccelMain,Tst,route_min_directed_valient,,True,True,0,9aa45a7,,7,,1,True,dor,bfs,False,6,,0,False,5,-i100 -p100 -t1 -d100,,0,True,1000000000.0,checkerboard,dfs,,4,True,True,H-hop,False,True,StreamInfSVM_0,5,False,6,False,0,False,hybrid,20,False,False,4,65536,True,7,,1,True,False,db,False,94.09780775716695,1,,,pirTest,0:01.88
True,0,2020-05-04 21:07:36 -0700,6,,False,1,True,False,False,False,0,False,4,True,True,True,False,0,False,,True,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2,route_min_directed_valient,False,4,False,100,False,,True,38.947042431,False,,20,0.0,,266d9c93,False,88a079d,True,,4,6,False,2,False,True,False,,16,1,MyDesign,0.39kHz,False,0,,0,True,2,True,True,mesh,False,False,512,2e0c09eb,1:44.97,0.0,2,0,4,,False,,5,2,0,5,32,0,DDR4,6,,True,,,1000000000,5,True,,True,16,1,11,True,0,337,,,,True,True,51.4749519986036,0,False,AccelMain,Tst,route_min_directed_valient,,True,True,0,9aa45a7,,15,,4,True,dor,bfs,False,6,,0,False,5,-i100 -p100 -t1 -d100,,0,True,1000000000.0,checkerboard,dfs,,4,True,True,H-hop,False,True,StreamInfSVM_1,5,False,10,False,0,False,hybrid,20,False,False,4,65536,True,15,,1,True,False,db,False,96.14243323442136,1,,,pirTest,0:00.86
True,0,2020-05-04 21:07:36 -0700,6,,False,1,True,False,False,False,0,False,4,True,True,True,False,0,False,,True,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2,route_min_directed_valient,False,4,False,100,False,,True,31.465414357,False,,20,0.0,,266d9c93,False,88a079d,True,,4,6,False,2,False,True,False,,16,1,MyDesign,0.45kHz,False,0,,0,True,2,True,True,mesh,False,False,512,2e0c09eb,1:22.97,0.0,2,0,4,,False,,5,2,0,5,32,0,DDR4,6,,True,,,1000000000,5,True,,True,16,1,7,True,0,1105,,,,True,True,36.86609686609687,0,False,AccelMain,Tst,route_min_directed_valient,,True,True,0,9aa45a7,,8,,1,True,dor,bfs,False,6,,0,False,5,-i100 -p100 -t1 -d100,,0,True,1000000000.0,checkerboard,dfs,,4,True,True,H-hop,False,True,StreamInfSVM_3,5,False,6,False,0,False,hybrid,20,False,False,4,65536,True,8,,1,True,False,db,False,97.1945701357466,1,,,pirTest,0:02.47
True,0,2020-05-04 21:07:36 -0700,6,,False,1,True,False,False,False,0,False,4,True,True,True,False,0,False,,True,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2,route_min_directed_valient,False,4,False,100,False,,True,58.697775277,False,,20,0.0,,266d9c93,False,88a079d,True,,4,6,False,2,False,True,False,,16,1,MyDesign,0.39kHz,False,0,,0,True,2,True,True,mesh,False,False,512,2e0c09eb,1:10.42,0.0,2,0,4,,False,,5,2,0,5,32,0,DDR4,6,,True,,,1000000000,5,True,,True,16,1,11,True,0,593,,,,True,True,41.235988493205035,0,False,AccelMain,Tst,route_min_directed_valient,,True,True,0,9aa45a7,,15,,4,True,dor,bfs,False,6,,0,False,5,-i100 -p100 -t1 -d100,,0,True,1000000000.0,checkerboard,dfs,,4,True,True,H-hop,False,True,StreamInfSVM_4,5,False,10,False,0,False,hybrid,20,False,False,4,65536,True,15,,1,True,False,db,False,97.80775716694772,1,,,pirTest,0:01.54
True,0,2020-05-04 21:07:36 -0700,6,,False,1,True,False,False,False,0,False,4,True,True,True,False,0,False,,True,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2,route_min_directed_valient,False,4,False,100,False,,True,78.980106366,False,,20,0.0,,266d9c93,False,88a079d,True,,4,6,False,2,False,True,False,,16,1,MyDesign,0.12kHz,False,0,,0,True,2,True,True,mesh,False,False,512,2e0c09eb,3:02.41,0.0,2,0,4,,False,,5,2,0,6,32,0,DDR4,6,,True,,,1000000000,15,True,,True,16,1,8,True,0,220,,,,True,True,48.4194214876033,0,False,AccelMain,Tst,route_min_directed_valient,,True,True,0,9aa45a7,,22,,6,True,dor,bfs,False,6,,0,False,5,-i100 -p100 -t1 -d100,,0,True,1000000000.0,checkerboard,dfs,,4,True,True,H-hop,False,True,StreamInfSVM_5,6,False,18,False,0,False,hybrid,20,False,False,4,65536,True,22,,1,True,False,db,False,100.0,1,,,pirTest,0:01.77
True,0,2020-05-04 21:07:36 -0700,6,,False,1,True,False,False,False,0,False,4,True,True,True,False,0,False,,True,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2,route_min_directed_valient,False,4,False,100,False,,True,29.064426897,False,,20,0.0,,266d9c93,False,88a079d,True,,4,6,False,2,False,True,False,,16,1,MyDesign,0.08kHz,False,0,,0,True,2,True,True,mesh,False,False,512,2e0c09eb,0:48.71,0.0,2,0,4,,False,,5,2,0,1,32,0,DDR4,6,,True,,,1000000000,1,True,,True,16,1,1,True,0,68,,,,True,True,26.715686274509807,0,False,AccelMain,Tst,route_min_directed_valient,,True,,0,9aa45a7,,4,,3,True,dor,bfs,False,6,,0,False,1,-i100 -p100 -t1 -d100,,0,True,1000000000.0,checkerboard,dfs,,4,True,True,H-hop,False,True,StreamSimple2,1,False,4,False,0,False,hybrid,20,False,False,4,65536,True,4,,1,True,False,db,False,100.0,1,,,pirTest,0:00.82
True,0,2020-05-04 21:07:36 -0700,6,,False,1,True,False,False,False,0,False,4,True,True,True,False,0,False,,True,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2,route_min_directed_valient,False,4,False,100,False,,True,24.025424018,False,,20,0.0,,266d9c93,False,88a079d,True,,4,6,False,2,False,True,False,,16,1,MyDesign,0.01kHz,False,0,,0,True,2,True,True,mesh,False,False,512,2e0c09eb,1:43.81,0.0,2,0,4,,False,,5,2,0,,32,0,DDR4,6,,True,,,1000000000,1,True,,True,16,1,0,True,0,25,,,,True,True,37.6,0,False,AccelMain,Tst,route_min_directed_valient,,True,True,0,9aa45a7,,1,,0,True,dor,bfs,False,6,,0,False,,-i100 -p100 -t1 -d100,,0,True,1000000000.0,checkerboard,dfs,,4,True,True,H-hop,False,True,StreamSimple_0,,False,1,False,0,False,hybrid,20,False,False,4,65536,True,1,,1,True,False,db,False,100.0,1,,,pirTest,0:01.98
True,0,2020-05-04 21:07:36 -0700,6,,False,1,True,False,False,False,0,False,4,True,True,True,False,0,False,,True,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2,route_min_directed_valient,False,4,False,100,False,,True,11.849428411,False,,20,0.0,,266d9c93,False,88a079d,True,,4,6,False,2,False,True,False,,16,1,MyDesign,0.09kHz,False,0,,0,True,2,True,True,mesh,False,False,512,2e0c09eb,2:51.39,0.0,2,0,4,,False,,5,2,0,2,32,0,DDR4,6,,True,,,1000000000,2,True,,True,16,1,4,True,0,181,,,,True,True,40.88397790055249,0,False,AccelMain,Tst,route_min_directed_valient,,True,True,0,9aa45a7,,5,,1,True,dor,bfs,False,6,,0,False,2,-i100 -p100 -t1 -d100,,0,True,1000000000.0,checkerboard,dfs,,4,True,True,H-hop,False,True,StreamSumFields_0,2,False,4,False,0,False,hybrid,20,False,False,4,65536,True,5,,1,True,False,db,False,100.0,1,,,pirTest,0:02.00
True,0,2020-05-04 21:07:36 -0700,6,,False,1,True,False,False,False,0,False,4,True,True,True,False,0,False,,True,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2,route_min_directed_valient,False,4,False,100,False,,True,57.339173084,False,,20,0.0,,266d9c93,False,88a079d,True,,4,6,False,2,False,True,False,,16,1,MyDesign,0.08kHz,False,0,,0,True,2,True,True,mesh,False,False,512,2e0c09eb,2:55.21,0.0,2,0,4,,False,,5,2,0,2,32,0,DDR4,6,,True,,,1000000000,2,True,,True,16,1,7,True,0,179,,,,True,True,33.05805197959679,0,False,AccelMain,Tst,route_min_directed_valient,,True,True,0,9aa45a7,,11,,4,True,dor,bfs,False,6,,0,False,2,-i100 -p100 -t1 -d100,,0,True,1000000000.0,checkerboard,dfs,,4,True,True,H-hop,False,True,StreamSumFields_1,2,False,6,False,0,False,hybrid,20,False,False,4,65536,True,11,,1,True,False,db,False,100.0,1,,,pirTest,0:02.34
True,0,2020-05-04 21:07:36 -0700,6,,False,1,True,False,False,False,0,False,4,True,True,True,False,0,False,,True,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2,route_min_directed_valient,False,4,False,100,False,,True,40.883808736,False,,20,0.0,,266d9c93,False,88a079d,True,,4,6,False,2,False,True,False,,16,1,MyDesign,0.44kHz,False,0,,0,True,2,True,True,mesh,False,False,512,2e0c09eb,6:19.96,0.0,2,0,4,,False,,5,2,0,10,32,0,DDR4,6,,True,,,1000000000,10,True,,True,16,1,9,True,0,1189,,,,True,True,8.415376243011924,0,False,AccelMain,Tst,route_min_directed_valient,,True,True,0,9aa45a7,,14,,5,True,dor,bfs,False,6,,0,False,10,-i100 -p100 -t1 -d100,,0,True,1000000000.0,checkerboard,dfs,,4,True,True,H-hop,False,True,StreamTrainLogReg_0,10,False,10,False,0,False,hybrid,20,False,False,4,65536,True,14,,1,True,False,db,False,50.29436501261564,1,,,pirTest,0:02.68
True,0,2020-05-04 21:07:36 -0700,6,,False,1,True,False,False,False,0,False,4,True,True,True,False,0,False,,True,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2,route_min_directed_valient,False,4,False,100,False,,True,58.955387902,False,,20,0.0,,266d9c93,False,88a079d,True,,4,6,False,2,False,True,False,,16,1,MyDesign,0.49kHz,False,0,,0,True,2,True,True,mesh,False,False,512,2e0c09eb,2:47.65,0.0,2,0,4,,False,,5,2,0,10,32,0,DDR4,6,,True,,,1000000000,10,True,,True,16,1,12,True,0,1187,,,,True,True,7.5879902649068605,0,False,AccelMain,Tst,route_min_directed_valient,,True,True,0,9aa45a7,,20,,8,True,dor,bfs,False,6,,0,False,10,-i100 -p100 -t1 -d100,,0,True,1000000000.0,checkerboard,dfs,,4,True,True,H-hop,False,True,StreamTrainLogReg_1,10,False,12,False,0,False,hybrid,20,False,False,4,65536,True,20,,1,True,False,db,False,50.37910699241786,1,,,pirTest,0:02.41
True,0,2020-05-04 21:07:36 -0700,6,,False,1,True,False,False,False,0,False,4,True,True,True,False,0,False,,True,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2,route_min_directed_valient,False,4,False,100,False,,True,76.733901937,False,,20,0.0,,266d9c93,False,88a079d,True,,4,6,False,2,False,True,False,,16,1,MyDesign,1.0kHz,False,0,,0,True,2,True,True,mesh,False,False,512,2e0c09eb,3:26.36,0.0,2,0,4,,False,,5,2,0,10,32,0,DDR4,6,,True,,,1000000000,10,True,,True,16,1,12,True,0,1185,,,,True,True,7.645800820761806,0,False,AccelMain,Tst,route_min_directed_valient,,True,True,0,9aa45a7,,20,,8,True,dor,bfs,False,6,,0,False,10,-i100 -p100 -t1 -d100,,0,True,1000000000.0,checkerboard,dfs,,4,True,True,H-hop,False,True,StreamTrainLogReg_2,10,False,12,False,0,False,hybrid,20,False,False,4,65536,True,20,,1,True,False,db,False,70.46413502109705,1,,,pirTest,0:01.19
True,0,2020-05-04 21:07:36 -0700,6,,False,1,True,False,False,False,0,False,4,True,True,True,False,0,False,,True,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2,route_min_directed_valient,False,4,False,100,False,,True,61.940100729,False,,20,0.0,,266d9c93,False,88a079d,True,,4,6,False,2,False,True,False,,16,1,MyDesign,0.38kHz,False,0,,0,True,2,True,True,mesh,False,False,512,2e0c09eb,5:40.93,0.0,2,0,4,,False,,5,2,0,10,32,0,DDR4,6,,True,,,1000000000,10,True,,True,16,1,15,True,0,1183,,,,True,True,6.910671745836582,0,False,AccelMain,Tst,route_min_directed_valient,,True,True,0,9aa45a7,,26,,11,True,dor,bfs,False,6,,0,False,10,-i100 -p100 -t1 -d100,,0,True,1000000000.0,checkerboard,dfs,,4,True,True,H-hop,False,True,StreamTrainLogReg_3,10,False,14,False,0,False,hybrid,20,False,False,4,65536,True,26,,1,True,False,db,False,70.5832628909552,1,,,pirTest,0:03.14
True,0,2020-05-04 21:07:36 -0700,6,,False,1,True,False,False,False,0,False,4,True,True,True,False,0,False,,True,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2,route_min_directed_valient,False,4,False,100,False,,True,98.106503725,False,,20,0.0,,266d9c93,False,88a079d,True,,4,6,False,2,False,True,False,,16,1,MyDesign,0.92kHz,False,0,,0,True,2,True,True,mesh,False,False,512,2e0c09eb,2:59.60,0.0,2,0,4,,False,,5,2,0,11,32,0,DDR4,6,,True,,,1000000000,11,True,,True,16,1,15,True,0,1193,,,,True,True,6.211027743135771,0,False,AccelMain,Tst,route_min_directed_valient,,True,True,0,9aa45a7,,28,,13,True,dor,bfs,False,6,,0,False,10,-i100 -p100 -t1 -d100,,0,True,1000000000.0,checkerboard,dfs,,4,True,True,H-hop,False,True,StreamTrainLogReg_4,11,False,18,False,0,False,hybrid,20,False,False,4,65536,True,28,,1,True,False,db,False,69.99161777032691,1,,,pirTest,0:01.29
True,0,2020-05-04 21:07:36 -0700,6,,False,1,True,False,False,False,0,False,4,True,True,True,False,0,False,,True,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2,route_min_directed_valient,False,4,False,100,False,,True,105.959011362,False,,20,0.0,,266d9c93,False,88a079d,True,,4,6,False,2,False,True,False,,16,1,MyDesign,1.27kHz,False,0,,0,True,2,True,True,mesh,False,False,512,2e0c09eb,3:10.50,0.0,2,0,4,,False,,5,2,0,10,32,0,DDR4,6,,True,,,1000000000,10,True,,True,16,1,24,True,0,1192,,,,True,True,6.189940512507627,0,False,AccelMain,Tst,route_min_directed_valient,,True,True,0,9aa45a7,,40,,16,True,dor,bfs,False,6,,0,False,10,-i100 -p100 -t1 -d100,,0,True,1000000000.0,checkerboard,dfs,,4,True,True,H-hop,False,True,StreamTrainLogReg_5,10,False,18,False,0,False,hybrid,20,False,False,4,65536,True,40,,1,True,False,db,False,87.91946308724832,1,,,pirTest,0:00.94
True,0,2020-05-04 21:07:36 -0700,6,,False,1,True,False,False,False,0,False,4,True,True,True,False,0,False,,True,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2,route_min_directed_valient,False,4,False,100,False,,True,96.124880763,False,,20,0.0,,266d9c93,False,88a079d,True,,4,6,False,2,False,True,False,,16,1,MyDesign,0.6kHz,False,0,,0,True,2,True,True,mesh,False,False,512,2e0c09eb,2:24.82,0.0,2,0,4,,False,,5,2,0,10,32,0,DDR4,6,,True,,,1000000000,10,True,,True,16,1,9,True,0,1183,,,,True,True,6.921585202128188,0,False,AccelMain,Tst,route_min_directed_valient,,True,True,0,9aa45a7,,14,,5,True,dor,bfs,False,6,,0,False,10,-i100 -p100 -t1 -d100,,0,True,1000000000.0,checkerboard,dfs,,4,True,True,H-hop,False,True,StreamTrainLogReg_6,10,False,10,False,0,False,hybrid,20,False,False,4,65536,True,14,,1,True,False,db,False,57.90363482671175,1,,,pirTest,0:01.97
True,0,2020-05-04 21:07:36 -0700,6,,False,1,True,False,False,False,0,False,4,True,True,True,False,0,False,,True,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2,route_min_directed_valient,False,4,False,100,False,,True,325.454260711,False,,20,0.0,,266d9c93,False,88a079d,True,,4,6,False,2,False,True,False,,16,1,MyDesign,0.3kHz,False,0,,0,True,2,True,True,mesh,False,False,512,2e0c09eb,13:53.93,0.0,2,0,4,,False,,5,2,0,40,32,0,DDR4,6,,True,,,1000000000,41,True,,True,16,1,22,True,0,4499,,,,True,True,4.208985644608655,0,False,AccelMain,Tst,route_min_directed_valient,,True,True,0,9aa45a7,,38,,15,True,dor,bfs,False,6,,0,False,40,-i100 -p100 -t1 -d100,,0,True,1000000000.0,checkerboard,dfs,,4,True,True,H-hop,False,True,StreamTrainMLP_0,40,False,23,False,0,False,hybrid,20,False,False,4,65536,True,38,,1,True,False,db,False,100.0,1,,,pirTest,0:15.10
