stat,notFit,mergeTime_ms,debug,OPS-Fix,dot,bcread,lrange,pcu-stage,pir_sha,split-thread,runp2p_dram_power,merge,runp2p_deadlock,split,vec,vcLimit,merge-algo,split-forward,VMC,VMC-alloc,runp2p_pass,scheduled,VPMU,waveform,VAFG-alloc,vlink,flit-width,merge-forward,rtelm,retime-exout,proute-algo,runp2p_success,mdone,slink,constprop,proute-opts,time-out,succeeded,VPCU-split,start-id,runhybrid_dram_power,memelm,retime-glob,proute-seed,arch,MC,vc,prtime,clock,spatial_sha,runhybrid_cycle,argout,VBB,simfreq,runp2p_complete,PMU,algo,row,DAG,runhybrid_success,runp2p_cycle,split-algo,runp2p_wbw,VBB-split,fast,mapping,open,VAFG,genpir_err,app,simulate,dag-stage,VPCU,PCU_Total,runhybrid_pass,argin,ag-dce,runp2p_time,freq,OPS-Prog FU,routing-cost,backend,net,load,MC_Total,runhybrid_wbw,VMC-split,avgActive,dedicated-dag,name,link-prop,runp2p_rbw,PMU_Total,VDAG-split,verbose,pracc,gentst_err,VAFG-split,retime-local,maxActive,VPCU-alloc,maketst_err,DAG_Total,dag,VDAG-alloc,VPMU-split,OPS-FU,sr,VBB-alloc,runhybrid_time,proute-q,runhybrid_rbw,maketst_time,OPS-Other,fifo-depth,run-tst,word,rundot,igraph,VDAG,runhybrid_deadlock,psim,gentst_time,vdot,genpir,OPS-All,pirArgs,nn,pattern,run-proute,debug-print,col,pmu-sram-size,reserve-pmu,runp2p_err,psim-q,reserve-pcu,tokenout,topo,runhybrid_complete,vfifo,codegen,project,runproute_err,pmu-stage,mem-tech,module,runhybrid_err,retime-buffer-only,OPS-Flt,VPMU-alloc,dupra,trace,runproute_time,run-psim,PCU,routing-algo,save,time,tungsten
True,,,True,,True,True,True,6,5930a3c5,1,,False,False,True,16,4,bfs,False,2,2,True,False,3,True,1,2,512,False,True,False,route_min_directed_valient,True,True,4,True,-i100 -p100 -t1 -d100,100,True,3,0,,False,False,0,MyDesign,2,4,,1000000000,b896c3c9,,4,,0.65kHz,True,3,route_min_directed_valient,20,2,False,566,dfs,0.0,,True,True,False,1,,StreamInfLogReg_6,False,6,3,200,,6,True,0:00.87,1000000000.0,,H-hop,Tst,hybrid,False,40,,2,39.436488748372696,False,AccelMain,db,0.0,200,0,False,True,,1,False,98.58657243816255,4,,40,True,0,3,,True,,,4,,0:21.78,,16,False,32,True,False,0,False,False,19.075985006,True,True,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,checkerboard,False,True,20,65536,0,,1,0,5,mesh,False,4,True,pirTest,,6,DDR4,False,,False,,3,False,False,,False,2,dor,True,2020-02-11 22:05:20 -0800,True
True,,,True,,True,True,True,6,5930a3c5,1,,False,False,True,16,4,bfs,False,2,2,True,False,9,True,1,2,512,False,True,False,route_min_directed_valient,True,True,4,True,-i100 -p100 -t1 -d100,100,True,12,0,,False,False,0,MyDesign,2,4,,1000000000,b896c3c9,,4,,4.44kHz,True,9,route_min_directed_valient,20,5,False,4265,dfs,0.0,,True,True,False,1,,StreamInfNN_0,False,6,12,200,,6,True,0:00.96,1000000000.0,,H-hop,Tst,hybrid,False,40,,2,35.76583923747388,False,AccelMain,db,0.0,200,0,False,True,,1,False,97.20984759671747,10,,40,True,0,9,,True,,,4,,1:06.73,,16,False,32,True,False,0,False,False,46.309275595,True,True,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,checkerboard,False,True,20,65536,0,,1,0,5,mesh,False,4,True,pirTest,,6,DDR4,False,,False,,9,False,False,,False,8,dor,True,2020-02-11 22:05:20 -0800,True
True,,,True,,True,True,True,6,5930a3c5,1,,False,False,True,16,4,bfs,False,2,2,True,False,11,True,1,2,512,False,True,False,route_min_directed_valient,True,True,4,True,-i100 -p100 -t1 -d100,100,True,26,0,,False,False,0,MyDesign,2,4,,1000000000,b896c3c9,,4,,2.58kHz,True,13,route_min_directed_valient,20,14,False,2217,dfs,0.0,,True,True,False,1,,StreamInfNN_1,False,6,26,200,,6,True,0:00.86,1000000000.0,,H-hop,Tst,hybrid,False,40,,2,38.03024063069954,False,AccelMain,db,0.0,200,0,False,True,,1,False,94.63238610735227,18,,40,True,0,11,,True,,,4,,1:47.87,,16,False,32,True,False,0,False,False,84.945639071,True,True,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,checkerboard,False,True,20,65536,0,,1,0,5,mesh,False,4,True,pirTest,,6,DDR4,False,,False,,11,False,False,,False,15,dor,True,2020-02-11 22:05:20 -0800,True
True,,,True,,True,True,True,6,5930a3c5,1,,False,False,True,16,4,bfs,False,2,2,True,False,9,True,1,2,512,False,True,False,route_min_directed_valient,True,True,4,True,-i100 -p100 -t1 -d100,100,True,14,0,,False,False,0,MyDesign,2,4,,1000000000,b896c3c9,,4,,9.48kHz,True,9,route_min_directed_valient,20,6,False,16594,dfs,0.0,,True,True,False,1,,StreamInfNN_2,False,6,14,200,,6,True,0:01.75,1000000000.0,,H-hop,Tst,hybrid,False,40,,2,22.93587274559633,False,AccelMain,db,0.0,200,0,False,True,,1,False,99.03579607086898,11,,40,True,0,9,,True,,,4,,1:32.69,,16,False,32,True,False,0,False,False,50.914716982,True,True,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,checkerboard,False,True,20,65536,0,,1,0,5,mesh,False,4,True,pirTest,,6,DDR4,False,,False,,9,False,False,,False,9,dor,True,2020-02-11 22:05:20 -0800,True
True,,,True,,True,True,True,6,5930a3c5,1,,False,False,True,16,4,bfs,False,2,2,True,False,9,True,1,2,512,False,True,False,route_min_directed_valient,True,True,4,True,-i100 -p100 -t1 -d100,100,True,21,0,,False,False,0,MyDesign,2,4,,1000000000,b896c3c9,,4,,3.91kHz,True,9,route_min_directed_valient,20,10,False,16564,dfs,0.0,,True,True,False,1,,StreamInfNN_3,False,6,21,200,,6,True,0:04.24,1000000000.0,,H-hop,Tst,hybrid,False,40,,2,19.317296432818615,False,AccelMain,db,0.0,200,0,False,True,,1,False,99.21516541898092,14,,40,True,0,9,,True,,,4,,3:02.73,,16,False,32,True,False,0,False,False,61.604771673,True,True,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,checkerboard,False,True,20,65536,0,,1,0,5,mesh,False,4,True,pirTest,,6,DDR4,False,,False,,9,False,False,,False,12,dor,True,2020-02-11 22:05:20 -0800,True
True,,,True,,True,True,True,6,5930a3c5,1,,False,False,True,16,4,bfs,False,2,2,True,False,11,True,1,2,512,False,True,False,route_min_directed_valient,True,True,4,True,-i100 -p100 -t1 -d100,100,True,41,0,,False,False,0,MyDesign,2,4,,1000000000,b896c3c9,,4,,4.1kHz,True,12,route_min_directed_valient,20,23,False,8372,dfs,0.0,,True,True,False,1,,StreamInfNN_4,False,6,41,200,,6,True,0:02.04,1000000000.0,,H-hop,Tst,hybrid,False,40,,2,21.93628968991288,False,AccelMain,db,0.0,200,0,False,True,,1,False,98.66220735785953,26,,40,True,0,11,,True,,,4,,2:14.04,,16,False,32,True,False,0,False,False,113.931841817,True,True,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,checkerboard,False,True,20,65536,0,,1,0,5,mesh,False,4,True,pirTest,,6,DDR4,False,,False,,11,False,False,,False,20,dor,True,2020-02-11 22:05:20 -0800,True
True,,,True,,True,True,True,6,5930a3c5,1,,False,False,True,16,4,bfs,False,2,2,True,False,11,True,1,2,512,False,True,False,route_min_directed_valient,True,True,4,True,-i100 -p100 -t1 -d100,100,True,22,0,,False,False,0,MyDesign,2,4,,1000000000,b896c3c9,,4,,0.67kHz,True,12,route_min_directed_valient,20,11,False,1160,dfs,0.0,,True,True,False,1,,StreamInfNN_5,False,6,22,200,,6,True,0:01.73,1000000000.0,,H-hop,Tst,hybrid,False,40,,2,36.406739811912225,False,AccelMain,db,0.0,200,0,False,True,,1,False,94.13793103448276,16,,40,True,0,11,,True,,,4,,3:07.62,,16,False,32,True,False,0,False,False,101.122338121,True,True,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,checkerboard,False,True,20,65536,0,,1,0,5,mesh,False,4,True,pirTest,,6,DDR4,False,,False,,11,False,False,,False,13,dor,True,2020-02-11 22:05:20 -0800,True
True,,,True,,True,True,True,6,5930a3c5,1,,False,False,True,16,4,bfs,False,2,2,True,False,9,True,1,2,512,False,True,False,route_min_directed_valient,True,True,4,True,-i100 -p100 -t1 -d100,100,True,12,0,,False,False,0,MyDesign,2,4,,1000000000,b896c3c9,,4,,4.36kHz,True,9,route_min_directed_valient,20,2,False,4271,dfs,0.0,,True,True,False,1,,StreamInfNN_6,False,6,12,200,,6,True,0:00.98,1000000000.0,,H-hop,Tst,hybrid,False,40,,2,35.718648519336675,False,AccelMain,db,0.0,200,0,False,True,,1,False,97.07328494497776,10,,40,True,0,9,,True,,,4,,1:11.26,,16,False,32,True,False,0,False,False,40.470992338,True,True,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,checkerboard,False,True,20,65536,0,,1,0,5,mesh,False,4,True,pirTest,,6,DDR4,False,,False,,9,False,False,,False,11,dor,True,2020-02-11 22:05:20 -0800,True
True,,,True,,True,True,True,6,5930a3c5,1,,False,False,True,16,4,bfs,False,2,2,True,False,9,True,1,2,512,False,True,False,route_min_directed_valient,True,True,4,True,-i100 -p100 -t1 -d100,100,True,12,0,,False,False,0,MyDesign,2,4,,1000000000,b896c3c9,,4,,1.69kHz,True,9,route_min_directed_valient,20,2,False,4271,dfs,0.0,,True,True,False,1,,StreamInfNN_7,False,6,12,200,,6,True,0:02.53,1000000000.0,,H-hop,Tst,hybrid,False,40,,2,35.718648519336675,False,AccelMain,db,0.0,200,0,False,True,,1,False,97.07328494497776,10,,40,True,0,9,,True,,,4,,1:39.37,,16,False,32,True,False,0,False,False,53.079046113,True,True,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,checkerboard,False,True,20,65536,0,,1,0,5,mesh,False,4,True,pirTest,,6,DDR4,False,,False,,9,False,False,,False,11,dor,True,2020-02-11 22:05:20 -0800,True
True,,,True,,True,True,True,6,5930a3c5,1,,False,False,True,16,4,bfs,False,2,2,True,False,5,True,1,2,512,False,True,False,route_min_directed_valient,True,True,4,True,-i100 -p100 -t1 -d100,100,True,6,0,,False,False,0,MyDesign,2,4,,1000000000,b896c3c9,,4,,1.85kHz,True,5,route_min_directed_valient,20,1,False,593,dfs,0.0,,True,True,False,1,,StreamInfSVM_0,False,6,6,200,,6,True,0:00.32,1000000000.0,,H-hop,Tst,hybrid,False,40,,2,49.83136593591905,False,AccelMain,db,0.0,200,0,False,True,,1,False,94.09780775716695,6,,40,True,0,5,,True,,,4,,0:30.60,,16,False,32,True,False,0,False,False,33.651113784,True,True,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,checkerboard,False,True,20,65536,0,,1,0,5,mesh,False,4,True,pirTest,,6,DDR4,False,,False,,5,False,False,,False,6,dor,True,2020-02-11 22:05:20 -0800,True
True,,,True,,True,True,True,6,5930a3c5,1,,False,False,True,16,4,bfs,False,2,2,True,False,5,True,1,2,512,False,True,False,route_min_directed_valient,True,True,4,True,-i100 -p100 -t1 -d100,100,True,14,0,,False,False,0,MyDesign,2,4,,1000000000,b896c3c9,,4,,0.5kHz,True,5,route_min_directed_valient,20,4,False,337,dfs,0.0,,True,True,False,1,,StreamInfSVM_1,False,6,14,200,,6,True,0:00.67,1000000000.0,,H-hop,Tst,hybrid,False,40,,2,52.89092707490334,False,AccelMain,db,0.0,200,0,False,True,,1,False,96.14243323442136,10,,40,True,0,5,,True,,,4,,0:58.14,,16,False,32,True,False,0,False,False,55.229944319,True,True,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,checkerboard,False,True,20,65536,0,,1,0,5,mesh,False,4,True,pirTest,,6,DDR4,False,,False,,5,False,False,,False,11,dor,True,2020-02-11 22:05:20 -0800,True
True,,,True,,True,True,True,6,5930a3c5,1,,False,False,True,16,4,bfs,False,2,2,True,False,5,True,1,2,512,False,True,False,route_min_directed_valient,True,True,4,True,-i100 -p100 -t1 -d100,100,True,7,0,,False,False,0,MyDesign,2,4,,1000000000,b896c3c9,,4,,0.86kHz,True,5,route_min_directed_valient,20,1,False,1105,dfs,0.0,,True,True,False,1,,StreamInfSVM_3,False,6,7,200,,6,True,0:01.29,1000000000.0,,H-hop,Tst,hybrid,False,40,,2,38.228332753219625,False,AccelMain,db,0.0,200,0,False,True,,1,False,97.1945701357466,6,,40,True,0,5,,True,,,4,,1:45.00,,16,False,32,True,False,0,False,False,22.827669026,True,True,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,checkerboard,False,True,20,65536,0,,1,0,5,mesh,False,4,True,pirTest,,6,DDR4,False,,False,,5,False,False,,False,7,dor,True,2020-02-11 22:05:20 -0800,True
True,,,True,,True,True,True,6,5930a3c5,1,,False,False,True,16,4,bfs,False,2,2,True,False,5,True,1,2,512,False,True,False,route_min_directed_valient,True,True,4,True,-i100 -p100 -t1 -d100,100,True,14,0,,False,False,0,MyDesign,2,4,,1000000000,b896c3c9,,4,,0.37kHz,True,5,route_min_directed_valient,20,4,False,593,dfs,0.0,,True,True,False,1,,StreamInfSVM_4,False,6,14,200,,6,True,0:01.61,1000000000.0,,H-hop,Tst,hybrid,False,40,,2,42.40380193162655,False,AccelMain,db,0.0,200,0,False,True,,1,False,97.80775716694772,10,,40,True,0,5,,True,,,4,,1:44.92,,16,False,32,True,False,0,False,False,48.180232115,True,True,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,checkerboard,False,True,20,65536,0,,1,0,5,mesh,False,4,True,pirTest,,6,DDR4,False,,False,,5,False,False,,False,11,dor,True,2020-02-11 22:05:20 -0800,True
True,,,True,,True,True,True,6,5930a3c5,1,,False,False,True,16,4,bfs,False,2,2,True,False,6,True,1,2,512,False,True,False,route_min_directed_valient,True,True,4,True,-i100 -p100 -t1 -d100,100,True,21,0,,False,False,0,MyDesign,2,4,,1000000000,b896c3c9,,4,,0.38kHz,True,15,route_min_directed_valient,20,6,False,220,dfs,0.0,,True,True,False,1,,StreamInfSVM_5,False,6,21,200,,6,True,0:00.58,1000000000.0,,H-hop,Tst,hybrid,False,40,,2,49.376321353065535,False,AccelMain,db,0.0,200,0,False,True,,1,False,100.0,18,,40,True,0,6,,True,,,4,,0:53.20,,16,False,32,True,False,0,False,False,34.274194943,True,True,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,checkerboard,False,True,20,65536,0,,1,0,5,mesh,False,4,True,pirTest,,6,DDR4,False,,False,,5,False,False,,False,8,dor,True,2020-02-11 22:05:20 -0800,True
True,,,True,,True,True,True,6,5930a3c5,1,,False,False,True,16,4,bfs,False,2,2,True,False,,True,1,2,512,False,True,False,route_min_directed_valient,True,True,4,True,-i100 -p100 -t1 -d100,100,True,1,0,,False,False,0,MyDesign,2,4,,1000000000,b896c3c9,,4,,0.04kHz,True,1,route_min_directed_valient,20,0,False,25,dfs,0.0,,True,True,False,1,,StreamSimple_0,False,6,1,200,,6,True,0:00.60,1000000000.0,,H-hop,Tst,hybrid,False,40,,2,37.6,False,AccelMain,db,0.0,200,0,False,True,,1,False,100.0,1,,40,True,0,,,True,,,4,,0:14.77,,16,False,32,True,False,0,False,False,19.53229966,True,True,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,checkerboard,False,True,20,65536,0,,1,0,5,mesh,False,4,True,pirTest,,6,DDR4,False,,False,,,False,False,,False,0,dor,True,2020-02-11 22:05:20 -0800,True
True,,,True,,True,True,True,6,5930a3c5,1,,False,False,True,16,4,bfs,False,2,2,True,False,2,True,1,2,512,False,True,False,route_min_directed_valient,True,True,4,True,-i100 -p100 -t1 -d100,100,True,4,0,,False,False,0,MyDesign,2,4,,1000000000,b896c3c9,,4,,0.49kHz,True,2,route_min_directed_valient,20,1,False,181,dfs,0.0,,True,True,False,1,,StreamSumFields_0,False,6,4,200,,6,True,0:00.37,1000000000.0,,H-hop,Tst,hybrid,False,40,,2,42.66421117249847,False,AccelMain,db,0.0,200,0,False,True,,1,False,100.0,4,,40,True,0,2,,True,,,4,,0:21.08,,16,False,32,True,False,0,False,False,18.794678703,True,True,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,checkerboard,False,True,20,65536,0,,1,0,5,mesh,False,4,True,pirTest,,6,DDR4,False,,False,,2,False,False,,False,4,dor,True,2020-02-11 22:05:20 -0800,True
True,,,True,,True,True,True,6,5930a3c5,1,,False,False,True,16,4,bfs,False,2,2,True,False,2,True,1,2,512,False,True,False,route_min_directed_valient,True,True,4,True,-i100 -p100 -t1 -d100,100,True,10,0,,False,False,0,MyDesign,2,4,,1000000000,b896c3c9,,4,,0.18kHz,True,2,route_min_directed_valient,20,4,False,179,dfs,0.0,,True,True,False,1,,StreamSumFields_1,False,6,10,200,,6,True,0:00.97,1000000000.0,,H-hop,Tst,hybrid,False,40,,2,34.15439309294057,False,AccelMain,db,0.0,200,0,False,True,,1,False,100.0,6,,40,True,0,2,,True,,,4,,1:04.53,,16,False,32,True,False,0,False,False,50.567426053,True,True,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,checkerboard,False,True,20,65536,0,,1,0,5,mesh,False,4,True,pirTest,,6,DDR4,False,,False,,2,False,False,,False,7,dor,True,2020-02-11 22:05:20 -0800,True
True,,,True,,True,True,True,6,5930a3c5,1,,False,False,True,16,4,bfs,False,2,2,True,False,10,True,1,2,512,False,True,False,route_min_directed_valient,True,True,4,True,-i100 -p100 -t1 -d100,100,True,14,0,,False,False,0,MyDesign,2,4,,1000000000,b896c3c9,,4,,0.59kHz,True,10,route_min_directed_valient,20,5,False,1189,dfs,0.0,,True,True,False,1,,StreamTrainLogReg_0,False,6,14,200,,6,True,0:02.01,1000000000.0,,H-hop,Tst,hybrid,False,40,,2,8.415376243011924,False,AccelMain,db,0.0,200,0,False,True,,1,False,50.29436501261564,10,,40,True,0,10,,True,,,4,,2:26.72,,16,False,32,True,False,0,False,False,38.317894286,True,True,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,checkerboard,False,True,20,65536,0,,1,0,5,mesh,False,4,True,pirTest,,6,DDR4,False,,False,,10,False,False,,False,9,dor,True,2020-02-11 22:05:20 -0800,True
True,,,True,,True,True,True,6,5930a3c5,1,,False,False,True,16,4,bfs,False,2,2,True,False,10,True,1,2,512,False,True,False,route_min_directed_valient,True,True,4,True,-i100 -p100 -t1 -d100,100,True,20,0,,False,False,0,MyDesign,2,4,,1000000000,b896c3c9,,4,,0.84kHz,True,10,route_min_directed_valient,20,8,False,1187,dfs,0.0,,True,True,False,1,,StreamTrainLogReg_1,False,6,20,200,,6,True,0:01.42,1000000000.0,,H-hop,Tst,hybrid,False,40,,2,7.5879902649068605,False,AccelMain,db,0.0,200,0,False,True,,1,False,50.37910699241786,12,,40,True,0,10,,True,,,4,,1:38.80,,16,False,32,True,False,0,False,False,69.161032699,True,True,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,checkerboard,False,True,20,65536,0,,1,0,5,mesh,False,4,True,pirTest,,6,DDR4,False,,False,,10,False,False,,False,12,dor,True,2020-02-11 22:05:20 -0800,True
True,,,True,,True,True,True,6,5930a3c5,1,,False,False,True,16,4,bfs,False,2,2,True,False,10,True,1,2,512,False,True,False,route_min_directed_valient,True,True,4,True,-i100 -p100 -t1 -d100,100,True,20,0,,False,False,0,MyDesign,2,4,,1000000000,b896c3c9,,4,,2.52kHz,True,10,route_min_directed_valient,20,8,False,1185,dfs,0.0,,True,True,False,1,,StreamTrainLogReg_2,False,6,20,200,,6,True,0:00.47,1000000000.0,,H-hop,Tst,hybrid,False,40,,2,7.645800820761806,False,AccelMain,db,0.0,200,0,False,True,,1,False,70.46413502109705,12,,40,True,0,10,,True,,,4,,1:43.72,,16,False,32,True,False,0,False,False,81.429567562,True,True,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,checkerboard,False,True,20,65536,0,,1,0,5,mesh,False,4,True,pirTest,,6,DDR4,False,,False,,10,False,False,,False,12,dor,True,2020-02-11 22:05:20 -0800,True
True,,,True,,True,True,True,6,5930a3c5,1,,False,False,True,16,4,bfs,False,2,2,True,False,10,True,1,2,512,False,True,False,route_min_directed_valient,True,True,4,True,-i100 -p100 -t1 -d100,100,True,26,0,,False,False,0,MyDesign,2,4,,1000000000,b896c3c9,,4,,2.37kHz,True,10,route_min_directed_valient,20,11,False,1183,dfs,0.0,,True,True,False,1,,StreamTrainLogReg_3,False,6,26,200,,6,True,0:00.50,1000000000.0,,H-hop,Tst,hybrid,False,40,,2,6.910671745836582,False,AccelMain,db,0.0,200,0,False,True,,1,False,70.5832628909552,14,,40,True,0,10,,True,,,4,,1:48.80,,16,False,32,True,False,0,False,False,79.621191639,True,True,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,checkerboard,False,True,20,65536,0,,1,0,5,mesh,False,4,True,pirTest,,6,DDR4,False,,False,,10,False,False,,False,15,dor,True,2020-02-11 22:05:20 -0800,True
True,,,True,,True,True,True,6,5930a3c5,1,,False,False,True,16,4,bfs,False,2,2,True,False,11,True,1,2,512,False,True,False,route_min_directed_valient,True,True,4,True,-i100 -p100 -t1 -d100,100,True,28,0,,False,False,0,MyDesign,2,4,,1000000000,b896c3c9,,4,,1.49kHz,True,11,route_min_directed_valient,20,13,False,1193,dfs,0.0,,True,True,False,1,,StreamTrainLogReg_4,False,6,28,200,,6,True,0:00.80,1000000000.0,,H-hop,Tst,hybrid,False,40,,2,6.211027743135771,False,AccelMain,db,0.0,200,0,False,True,,1,False,69.99161777032691,18,,40,True,0,11,,True,,,4,,1:59.58,,16,False,32,True,False,0,False,False,121.426212552,True,True,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,checkerboard,False,True,20,65536,0,,1,0,5,mesh,False,4,True,pirTest,,6,DDR4,False,,False,,10,False,False,,False,15,dor,True,2020-02-11 22:05:20 -0800,True
True,,,True,,True,True,True,6,5930a3c5,1,,False,False,True,16,4,bfs,False,2,2,True,False,10,True,1,2,512,False,True,False,route_min_directed_valient,True,True,4,True,-i100 -p100 -t1 -d100,100,True,40,0,,False,False,0,MyDesign,2,4,,1000000000,b896c3c9,,4,,2.34kHz,True,10,route_min_directed_valient,20,16,False,1192,dfs,0.0,,True,True,False,1,,StreamTrainLogReg_5,False,6,40,200,,6,True,0:00.51,1000000000.0,,H-hop,Tst,hybrid,False,40,,2,6.189940512507627,False,AccelMain,db,0.0,200,0,False,True,,1,False,87.91946308724832,18,,40,True,0,10,,True,,,4,,1:47.36,,16,False,32,True,False,0,False,False,115.597736248,True,True,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,checkerboard,False,True,20,65536,0,,1,0,5,mesh,False,4,True,pirTest,,6,DDR4,False,,False,,10,False,False,,False,24,dor,True,2020-02-11 22:05:20 -0800,True
True,,,True,,True,True,True,6,5930a3c5,1,,False,False,True,16,4,bfs,False,2,2,True,False,10,True,1,2,512,False,True,False,route_min_directed_valient,True,True,4,True,-i100 -p100 -t1 -d100,100,True,14,0,,False,False,0,MyDesign,2,4,,1000000000,b896c3c9,,4,,1.31kHz,True,10,route_min_directed_valient,20,5,False,1183,dfs,0.0,,True,True,False,1,,StreamTrainLogReg_6,False,6,14,200,,6,True,0:00.90,1000000000.0,,H-hop,Tst,hybrid,False,40,,2,6.921585202128188,False,AccelMain,db,0.0,200,0,False,True,,1,False,57.90363482671175,10,,40,True,0,10,,True,,,4,,2:21.23,,16,False,32,True,False,0,False,False,56.371637878,True,True,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,checkerboard,False,True,20,65536,0,,1,0,5,mesh,False,4,True,pirTest,,6,DDR4,False,,False,,10,False,False,,False,9,dor,True,2020-02-11 22:05:20 -0800,True
