runhybrid_success,split-algo,row,runhybrid_rbw,dag-stage,save,runproute_err,igraph,split-forward,argin,runp2p_rbw,trace,mapping,gentst_err,reserve-mc,vdot,retime-buffer-only,OPS-Flt,clock,constprop,fifo-depth,pirArgs,mem-tech,runp2p_pass,proute-seed,project,OPS-Prog FU,link-prop,VPMU-alloc,routing-algo,dag,VBB-alloc,VMC,freq,waveform,mergeTime_ms,retime-local,reserve-pcu,split,rundot,vc,MC,genpir,plastiroute_sha,OPS-All,prtime,runp2p_time,nn,slink,debug-print,maketst_err,OPS-Other,debug,runhybrid_complete,rtelm-unsafe,runhybrid_dram_power,merge-algo,col,ag-dce,lrange,runhybrid_err,spatial_sha,pattern,notFit,pmu-stage,DAG,VBB-split,VPCU,tungsten_sha,VAFG-split,app,simulate,runhybrid_pass,maxActive,runp2p_err,routing-cost,runp2p_complete,PCU,retime-exout,psim,runhybrid_wbw,load,VPMU,codegen,runproute_time,dedicated-dag,start-id,VDAG-split,dot-argin,pcu-stage,proute-opts,add-row,fast,genpir_err,scheduled,time,backend,PMU,gentst_time,vfifo,succeeded,merge-forward,VDAG-alloc,net,vcLimit,MC_Total,retime-glob,runp2p_deadlock,verbose,tokenout,psim-q,VPMU-split,VDAG,reserve-pmu,rtanal,merge,simfreq,sr,maketst_time,pir_sha,OPS-FU,rtelm,run-proute,VAFG,dot,DAG_Total,name,run-tst,open,vlink,proute-algo,reserve-dag,tungsten,VBB,word,avgActive,stat,topo,runp2p_dram_power,VPCU-split,proute-q,PCU_Total,time-out,runp2p_success,run-psim,vec,pracc,pmu-sram-size,runp2p_wbw,module,memelm,share-adctx,VAFG-alloc,runp2p_cycle,runhybrid_cycle,runhybrid_deadlock,OPS-Fix,dupra,VMC-alloc,split-thread,bcread,mdone,algo,arch,argout,VPCU-alloc,VMC-split,flit-width,PMU_Total,runhybrid_time
False,dfs,20,,6,True,,False,False,6,1.1426,False,True,,0,True,False,,1000000000,True,16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",DDR4,True,0,pirTest,,db,3,dor,True,,3,1000000000.0,True,,False,0,True,True,4,3,True,88a079d,,,0:02.66,False,4,True,,,True,False,False,,bfs,20,True,True,,4e343530,checkerboard,,6,4,,7,8f1782e,1,OuterProduct_0,False,,91.4081678196831,,H-hop,True,3,False,False,,False,3,True,,False,0,0,False,6,-i100 -p100 -t1 -d100,0,True,,False,2020-05-05 00:01:13 -0700,Tst,3,88.909293193,4,True,False,0,hybrid,4,0,False,False,False,5,1,3,0,0,True,False,1.68kHz,True,0:53.68,d4ea004b,,True,False,1,True,0,AccelMain,False,False,2,route_min_directed_valient,0,True,,32,52.974095754725084,True,mesh,,7,4,0,100,True,False,16,True,65536,58.5012,False,False,False,1,4481,,False,,False,3,1,True,True,route_min_directed_valient,MyDesign,4,6,3,512,0,
False,dfs,20,,6,True,,False,False,6,0.0778151,False,True,,0,True,False,,1000000000,True,16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",DDR4,True,0,pirTest,,db,3,dor,True,,3,1000000000.0,True,,False,0,True,True,4,3,True,88a079d,,,0:13.87,False,4,True,,,True,False,False,,bfs,20,True,True,,4e343530,checkerboard,,6,6,,7,8f1782e,1,OuterProduct_1,False,,99.60332537957657,,H-hop,True,1,False,False,,False,3,True,,False,0,0,False,6,-i100 -p100 -t1 -d100,0,True,,False,2020-05-05 00:01:13 -0700,Tst,3,46.359099952,4,True,False,0,hybrid,4,0,False,False,False,5,1,3,0,0,True,False,4.74kHz,True,0:57.26,d4ea004b,,True,False,1,True,0,AccelMain,False,False,2,route_min_directed_valient,0,True,,32,19.423757922093714,True,mesh,,7,4,0,100,True,False,16,True,65536,3.98413,False,False,False,1,65797,,False,,False,3,1,True,True,route_min_directed_valient,MyDesign,4,6,3,512,0,
False,dfs,20,,6,True,,False,False,6,0.822857,False,True,,0,True,False,,1000000000,True,16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",DDR4,True,0,pirTest,,db,9,dor,True,,9,1000000000.0,True,,False,0,True,True,4,9,True,88a079d,,,0:03.39,False,4,True,,,True,False,False,,bfs,20,True,True,,4e343530,checkerboard,,6,12,,29,8f1782e,1,OuterProduct_10,False,,73.14285714285714,,H-hop,True,17,False,False,,False,9,True,,False,0,0,False,6,-i100 -p100 -t1 -d100,0,True,,False,2020-05-05 00:01:13 -0700,Tst,9,99.370464605,4,True,False,0,hybrid,4,0,False,False,False,5,1,9,0,0,True,False,0.83kHz,True,1:09.96,d4ea004b,,True,False,1,True,0,AccelMain,False,False,2,route_min_directed_valient,0,True,,32,42.42490842490842,True,mesh,,29,4,0,100,True,False,16,True,65536,93.6229,False,False,False,1,2800,,False,,False,9,1,True,True,route_min_directed_valient,MyDesign,4,22,9,512,0,
False,dfs,20,,6,True,,False,False,6,0.827141,False,True,,0,True,False,,1000000000,True,16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",DDR4,True,0,pirTest,,db,21,dor,True,,21,1000000000.0,True,,False,0,True,True,4,21,True,88a079d,,,0:02.73,False,4,True,,,True,False,False,,bfs,20,True,True,,4e343530,checkerboard,,6,30,,77,8f1782e,1,OuterProduct_11,False,,31.017770597738288,,H-hop,True,47,False,False,,False,21,True,,False,0,0,False,6,-i100 -p100 -t1 -d100,0,True,,False,2020-05-05 00:01:13 -0700,Tst,21,402.465515364,4,True,False,0,hybrid,4,0,False,False,False,5,1,21,0,0,True,False,0.91kHz,True,1:44.93,d4ea004b,,True,False,1,True,0,AccelMain,False,False,2,route_min_directed_valient,0,True,,32,19.738462210190804,True,mesh,,77,4,0,100,True,False,16,True,65536,105.874,False,False,False,1,2476,,False,,False,21,1,True,True,route_min_directed_valient,MyDesign,4,57,21,512,0,
False,dfs,20,,6,True,,False,False,6,0.0930092,False,True,,0,True,False,,1000000000,True,16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",DDR4,True,0,pirTest,,db,5,dor,True,,5,1000000000.0,True,,False,0,True,True,4,5,True,88a079d,,,0:12.90,False,4,True,,,True,False,False,,bfs,20,True,True,,4e343530,checkerboard,,6,11,,13,8f1782e,1,OuterProduct_2,False,,99.20978534015562,,H-hop,True,2,False,False,,False,5,True,,False,0,0,False,6,-i100 -p100 -t1 -d100,0,True,,False,2020-05-05 00:01:13 -0700,Tst,5,79.214920715,4,True,False,0,hybrid,4,0,False,False,False,5,1,5,0,0,True,False,2.56kHz,True,0:58.00,d4ea004b,,True,False,1,True,0,AccelMain,False,False,2,route_min_directed_valient,0,True,,32,22.347692973432807,True,mesh,,13,4,0,100,True,False,16,True,65536,7.93678,False,False,False,1,33029,,False,,False,5,1,True,True,route_min_directed_valient,MyDesign,4,11,5,512,0,
False,dfs,20,,6,True,,False,False,6,0.0755539,False,True,,0,True,False,,1000000000,True,16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",DDR4,True,0,pirTest,,db,6,dor,True,,6,1000000000.0,True,,False,0,True,True,4,6,True,88a079d,,,0:09.30,False,4,True,,,True,False,False,,bfs,20,True,True,,4e343530,checkerboard,,6,12,,14,8f1782e,1,OuterProduct_3,False,,99.18876377285386,,H-hop,True,2,False,False,,False,6,True,,False,0,0,False,6,-i100 -p100 -t1 -d100,0,True,,False,2020-05-05 00:01:13 -0700,Tst,6,54.136126887,4,True,False,0,hybrid,4,0,False,False,False,5,1,6,0,0,True,False,3.55kHz,True,0:44.38,d4ea004b,,True,False,1,True,0,AccelMain,False,False,2,route_min_directed_valient,0,True,,32,20.18391004279916,True,mesh,,14,4,0,100,True,False,16,True,65536,7.9351,False,False,False,1,33036,,False,,False,6,1,True,True,route_min_directed_valient,MyDesign,4,12,6,512,0,
False,dfs,20,,6,True,,False,False,6,0.123025,False,True,,0,True,False,,1000000000,True,16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",DDR4,True,0,pirTest,,db,10,dor,True,,10,1000000000.0,True,,False,0,True,True,4,10,True,88a079d,,,0:09.79,False,4,True,,,True,False,False,,bfs,20,True,True,,4e343530,checkerboard,,6,22,,26,8f1782e,1,OuterProduct_4,False,,98.42013576019703,,H-hop,True,4,False,False,,False,10,True,,False,0,0,False,6,-i100 -p100 -t1 -d100,0,True,,False,2020-05-05 00:01:13 -0700,Tst,10,154.874312008,4,True,False,0,hybrid,4,0,False,False,False,5,1,10,0,0,True,False,1.7kHz,True,1:21.95,d4ea004b,,True,False,1,True,0,AccelMain,False,False,2,route_min_directed_valient,0,True,,32,22.724064395987266,True,mesh,,26,4,0,100,True,False,16,True,65536,15.7472,False,False,False,1,16647,,False,,False,10,1,True,True,route_min_directed_valient,MyDesign,4,22,10,512,0,
False,dfs,20,,6,True,,False,False,6,0.907801,False,True,,0,True,False,,1000000000,True,16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",DDR4,True,0,pirTest,,db,10,dor,True,,10,1000000000.0,True,,False,0,True,True,4,10,True,88a079d,,,0:03.37,False,4,True,,,True,False,False,,bfs,20,True,True,,4e343530,checkerboard,,6,14,,26,8f1782e,1,OuterProduct_5,False,,45.39007092198582,,H-hop,True,12,False,False,,False,10,True,,False,0,0,False,6,-i100 -p100 -t1 -d100,0,True,,False,2020-05-05 00:01:13 -0700,Tst,10,131.592970888,4,True,False,0,hybrid,4,0,False,False,False,5,1,10,0,0,True,False,0.67kHz,True,2:02.61,d4ea004b,,True,False,1,True,0,AccelMain,False,False,2,route_min_directed_valient,0,True,,32,29.326030057413032,True,mesh,,26,4,0,100,True,False,16,True,65536,116.199,False,False,False,1,2256,,False,,False,10,1,True,True,route_min_directed_valient,MyDesign,4,22,10,512,0,
False,dfs,20,,6,True,,False,False,6,1.14209,False,True,,0,True,False,,1000000000,True,16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",DDR4,True,0,pirTest,,db,3,dor,True,,3,1000000000.0,True,,False,0,True,True,4,3,True,88a079d,,,0:01.86,False,4,True,,,True,False,False,,bfs,20,True,True,,4e343530,checkerboard,,6,4,,8,8f1782e,1,OuterProduct_6,False,,91.36738790988177,,H-hop,True,4,False,False,,False,3,True,,False,0,0,False,6,-i100 -p100 -t1 -d100,0,True,,False,2020-05-05 00:01:13 -0700,Tst,3,69.629198937,4,True,False,0,hybrid,4,0,False,False,False,5,1,3,0,0,True,False,2.41kHz,True,0:47.43,d4ea004b,,True,False,1,True,0,AccelMain,False,False,2,route_min_directed_valient,0,True,,32,52.95046243072119,True,mesh,,8,4,0,100,True,False,16,True,65536,58.4751,False,False,False,1,4483,,False,,False,3,1,True,True,route_min_directed_valient,MyDesign,4,6,3,512,0,
False,dfs,20,,6,True,,False,False,6,1.20609,False,True,,0,True,False,,1000000000,True,16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",DDR4,True,0,pirTest,,db,5,dor,True,,5,1000000000.0,True,,False,0,True,True,4,5,True,88a079d,,,0:01.97,False,4,True,,,True,False,False,,bfs,20,True,True,,4e343530,checkerboard,,6,7,,15,8f1782e,1,OuterProduct_7,False,,82.11708099438653,,H-hop,True,8,False,False,,False,5,True,,False,0,0,False,6,-i100 -p100 -t1 -d100,0,True,,False,2020-05-05 00:01:13 -0700,Tst,5,129.167205396,4,True,False,0,hybrid,4,0,False,False,False,5,1,5,0,0,True,False,1.27kHz,True,0:42.86,d4ea004b,,True,False,1,True,0,AccelMain,False,False,2,route_min_directed_valient,0,True,,32,51.821114861714626,True,mesh,,15,4,0,100,True,False,16,True,65536,105.11,False,False,False,1,2494,,False,,False,5,1,True,True,route_min_directed_valient,MyDesign,4,11,5,512,0,
False,dfs,20,,6,True,,False,False,6,1.22635,False,True,,0,True,False,,1000000000,True,16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",DDR4,True,0,pirTest,,db,5,dor,True,,5,1000000000.0,True,,False,0,True,True,4,5,True,88a079d,,,0:02.91,False,4,True,,,True,False,False,,bfs,20,True,True,,4e343530,checkerboard,,6,7,,15,8f1782e,1,OuterProduct_8,False,,81.7564870259481,,H-hop,True,8,False,False,,False,5,True,,False,0,0,False,6,-i100 -p100 -t1 -d100,0,True,,False,2020-05-05 00:01:13 -0700,Tst,5,114.052101369,4,True,False,0,hybrid,4,0,False,False,False,5,1,5,0,0,True,False,0.86kHz,True,1:05.68,d4ea004b,,True,False,1,True,0,AccelMain,False,False,2,route_min_directed_valient,0,True,,32,51.5935570719027,True,mesh,,15,4,0,100,True,False,16,True,65536,104.648,False,False,False,1,2505,,False,,False,5,1,True,True,route_min_directed_valient,MyDesign,4,11,5,512,0,
False,dfs,20,,6,True,,False,False,6,1.0986,False,True,,0,True,False,,1000000000,True,16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",DDR4,True,0,pirTest,,db,7,dor,True,,7,1000000000.0,True,,False,0,True,True,4,7,True,88a079d,,,0:02.21,False,4,True,,,True,False,False,,bfs,20,True,True,,4e343530,checkerboard,,6,10,,21,8f1782e,1,OuterProduct_9,False,,61.31736526946108,,H-hop,True,11,False,False,,False,7,True,,False,0,0,False,6,-i100 -p100 -t1 -d100,0,True,,False,2020-05-05 00:01:13 -0700,Tst,7,131.441383875,4,True,False,0,hybrid,4,0,False,False,False,5,1,7,0,0,True,False,1.13kHz,True,1:28.61,d4ea004b,,True,False,1,True,0,AccelMain,False,False,2,route_min_directed_valient,0,True,,32,39.418867183665455,True,mesh,,21,4,0,100,True,False,16,True,65536,104.648,False,False,False,1,2505,,False,,False,7,1,True,True,route_min_directed_valient,MyDesign,4,17,7,512,0,
False,dfs,20,,6,True,,False,False,6,0.0,False,True,,0,True,False,,1000000000,True,16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",DDR4,True,0,pirTest,,db,1,dor,True,,,1000000000.0,True,,False,0,True,True,4,0,True,88a079d,,,0:01.17,False,4,True,,,True,False,False,,bfs,20,True,True,,4e343530,checkerboard,,6,0,,1,8f1782e,1,OuterWrite,False,,61.83574879227053,,H-hop,True,1,False,False,,False,1,True,,False,0,0,False,6,-i100 -p100 -t1 -d100,0,True,,False,2020-05-05 00:01:13 -0700,Tst,1,34.796214081,4,True,False,0,hybrid,4,0,False,False,False,5,1,1,0,0,True,False,0.18kHz,True,0:35.45,d4ea004b,,True,False,1,True,0,AccelMain,False,False,2,route_min_directed_valient,0,True,,32,31.055900621118017,True,mesh,,1,4,0,100,True,False,16,True,65536,0.0,False,False,False,1,207,,False,,False,,1,True,True,route_min_directed_valient,MyDesign,4,1,,512,0,
False,dfs,20,,6,True,,False,False,6,56.9383,False,True,,0,True,False,,1000000000,True,16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",DDR4,True,0,pirTest,,db,,dor,True,,2,1000000000.0,True,,False,0,True,True,4,2,True,88a079d,,,0:00.57,False,4,True,,,True,False,False,,bfs,20,True,True,,4e343530,checkerboard,,6,3,,12,8f1782e,1,RandomCARTInference_0,False,,88.96611642050391,,H-hop,True,0,False,False,,False,,True,,False,0,0,False,6,-i100 -p100 -t1 -d100,0,True,,False,2020-05-05 00:01:13 -0700,Tst,9,59.151751352,4,True,False,0,hybrid,4,0,False,False,False,5,1,,0,0,True,False,2.02kHz,True,0:25.13,d4ea004b,,True,False,1,True,0,AccelMain,False,False,2,route_min_directed_valient,0,True,,32,27.019982623805387,True,mesh,,12,4,0,100,True,False,16,True,65536,1.77932,False,False,False,1,1151,,False,,False,2,1,True,True,route_min_directed_valient,MyDesign,4,6,2,512,0,
False,dfs,20,,6,True,,False,False,6,2.29343,False,True,,0,True,False,,1000000000,True,16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",DDR4,True,0,pirTest,,db,8,dor,True,,3,1000000000.0,True,,False,0,True,True,4,3,True,88a079d,,,0:04.93,False,4,True,,,True,False,False,,bfs,20,True,True,,4e343530,checkerboard,,6,10,,17,8f1782e,1,SGD_0,False,,56.4537247605265,,H-hop,True,7,False,False,,False,8,True,,False,0,0,False,6,-i100 -p100 -t1 -d100,0,True,,False,2020-05-05 00:01:13 -0700,Tst,8,69.851094101,4,True,False,0,hybrid,4,0,False,False,False,5,1,8,0,0,True,False,2.94kHz,True,0:45.39,d4ea004b,,True,False,1,True,0,AccelMain,False,False,2,route_min_directed_valient,0,True,,32,15.057960209913901,True,mesh,,17,4,0,100,True,False,16,True,65536,0.00882089,False,False,False,1,14511,,False,,False,3,1,True,True,route_min_directed_valient,MyDesign,4,9,3,512,0,
False,dfs,20,,6,True,,False,False,6,4.27544,False,True,,0,True,False,,1000000000,True,16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",DDR4,True,0,pirTest,,db,9,dor,True,,3,1000000000.0,True,,False,0,True,True,4,3,True,88a079d,,,0:06.84,False,4,True,,,True,False,False,,bfs,20,True,True,,4e343530,checkerboard,,6,11,,22,8f1782e,1,SGD_1,False,,52.6207605344296,,H-hop,True,11,False,False,,False,10,True,,False,0,0,False,6,-i100 -p100 -t1 -d100,0,True,,False,2020-05-05 00:01:13 -0700,Tst,10,118.459962568,4,True,False,0,hybrid,4,0,False,False,False,5,1,10,0,0,True,False,1.14kHz,True,1:10.31,d4ea004b,,True,False,1,True,0,AccelMain,False,False,2,route_min_directed_valient,0,True,,32,14.63051780797584,True,mesh,,22,4,0,100,True,False,16,True,65536,0.016444,False,False,False,1,7784,,False,,False,3,1,True,True,route_min_directed_valient,MyDesign,4,10,3,512,0,
False,dfs,20,,6,True,,False,False,6,2.32127,False,True,,0,True,False,,1000000000,True,16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",DDR4,True,0,pirTest,,db,8,dor,True,,3,1000000000.0,True,,False,0,True,True,4,3,True,88a079d,,,0:10.02,False,4,True,,,True,False,False,,bfs,20,True,True,,4e343530,checkerboard,,6,16,,27,8f1782e,1,SGD_2,False,,57.13887145148915,,H-hop,True,11,False,False,,False,9,True,,False,0,0,False,6,-i100 -p100 -t1 -d100,0,True,,False,2020-05-05 00:01:13 -0700,Tst,9,217.90957238,4,True,False,0,hybrid,4,0,False,False,False,5,1,9,0,0,True,False,1.43kHz,True,1:23.14,d4ea004b,,True,False,1,True,0,AccelMain,False,False,2,route_min_directed_valient,0,True,,32,13.109844748262827,True,mesh,,27,4,0,100,True,False,16,True,65536,0.00892795,False,False,False,1,14337,,False,,False,3,1,True,True,route_min_directed_valient,MyDesign,4,11,3,512,0,
False,dfs,20,,6,True,,False,False,6,4.40795,False,True,,0,True,False,,1000000000,True,16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",DDR4,True,0,pirTest,,db,9,dor,True,,3,1000000000.0,True,,False,0,True,True,4,3,True,88a079d,,,0:07.42,False,4,True,,,True,False,False,,bfs,20,True,True,,4e343530,checkerboard,,6,16,,31,8f1782e,1,SGD_3,False,,54.25165562913907,,H-hop,True,15,False,False,,False,11,True,,False,0,0,False,6,-i100 -p100 -t1 -d100,0,True,,False,2020-05-05 00:01:13 -0700,Tst,11,197.334912167,4,True,False,0,hybrid,4,0,False,False,False,5,1,11,0,0,True,False,1.02kHz,True,1:55.16,d4ea004b,,True,False,1,True,0,AccelMain,False,False,2,route_min_directed_valient,0,True,,32,13.537895511405445,True,mesh,,31,4,0,100,True,False,16,True,65536,0.0169536,False,False,False,1,7550,,False,,False,3,1,True,True,route_min_directed_valient,MyDesign,4,12,3,512,0,
False,dfs,20,,6,True,,False,False,6,5.35306,False,True,,0,True,False,,1000000000,True,16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",DDR4,True,0,pirTest,,db,10,dor,True,,3,1000000000.0,True,,False,0,True,True,4,3,True,88a079d,,,0:10.07,False,4,True,,,True,False,False,,bfs,20,True,True,,4e343530,checkerboard,,6,21,,43,8f1782e,1,SGD_4,False,,45.29515843654496,,H-hop,True,22,False,False,,False,14,True,,False,0,0,False,6,-i100 -p100 -t1 -d100,0,True,,False,2020-05-05 00:01:13 -0700,Tst,14,149.604527213,4,True,False,0,hybrid,4,0,False,False,False,5,1,14,0,0,True,False,0.62kHz,True,1:52.16,d4ea004b,,True,False,1,True,0,AccelMain,False,False,2,route_min_directed_valient,0,True,,32,11.390104664911433,True,mesh,,43,4,0,100,True,False,16,True,65536,0.0205887,False,False,False,1,6217,,False,,False,3,1,True,True,route_min_directed_valient,MyDesign,4,15,3,512,0,
False,dfs,20,,6,True,,False,False,6,0.0,False,True,,0,True,False,,1000000000,True,16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",DDR4,True,0,pirTest,,db,1,dor,True,,,1000000000.0,True,,False,0,True,True,4,0,True,88a079d,,,1:04.48,False,4,True,,,True,False,False,,bfs,20,True,True,,4e343530,checkerboard,,6,11,,12,8f1782e,1,SRAMSplit_0,False,,49.995232083121955,,H-hop,True,1,False,False,,False,4,True,,False,0,0,False,6,-i100 -p100 -t1 -d100,0,True,,False,2020-05-05 00:01:13 -0700,Tst,4,66.552373992,4,True,False,0,hybrid,4,0,False,False,False,5,1,4,0,0,True,False,8.13kHz,True,0:27.09,d4ea004b,,True,False,1,True,0,AccelMain,False,False,2,route_min_directed_valient,0,True,,32,46.14945967031835,True,mesh,,12,4,0,100,True,False,16,True,65536,0.0,False,False,False,1,524338,,False,,False,,1,True,True,route_min_directed_valient,MyDesign,4,3,,512,0,
False,dfs,20,,6,True,,False,False,6,0.0,False,True,,0,True,False,,1000000000,True,16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",DDR4,True,0,pirTest,,db,1,dor,True,,,1000000000.0,True,,False,0,True,True,4,0,True,88a079d,,,0:48.74,False,4,True,,,True,False,False,,bfs,20,True,True,,4e343530,checkerboard,,6,1,,5,8f1782e,1,SRAMSplit_1,False,,94.10143013037735,,H-hop,True,4,False,False,,False,4,True,,False,0,0,False,6,-i100 -p100 -t1 -d100,0,True,,False,2020-05-05 00:01:13 -0700,Tst,4,82.029214594,4,True,False,0,hybrid,4,0,False,False,False,5,1,4,0,0,True,False,5.72kHz,True,0:31.38,d4ea004b,,True,False,1,True,0,AccelMain,False,False,2,route_min_directed_valient,0,True,,32,54.456872730521575,True,mesh,,5,4,0,100,True,False,16,True,65536,0.0,False,False,False,1,278576,,False,,False,,1,True,True,route_min_directed_valient,MyDesign,4,3,,512,0,
False,dfs,20,,6,True,,False,False,6,0.0,False,True,,0,True,False,,1000000000,True,16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",DDR4,True,0,pirTest,,db,1,dor,True,,,1000000000.0,True,,False,0,True,True,4,0,True,88a079d,,,0:20.21,False,4,True,,,True,False,False,,bfs,20,True,True,,4e343530,checkerboard,,6,1,,26,8f1782e,1,SRAMSplit_2,False,,94.0552176954954,,H-hop,True,25,False,False,,False,5,True,,False,0,0,False,6,-i100 -p100 -t1 -d100,0,True,,False,2020-05-05 00:01:13 -0700,Tst,5,157.542578714,4,True,False,0,hybrid,4,0,False,False,False,5,1,5,0,0,True,False,4.6kHz,True,0:43.20,d4ea004b,,True,False,1,True,0,AccelMain,False,False,2,route_min_directed_valient,0,True,,32,46.618914294797264,True,mesh,,26,4,0,100,True,False,16,True,65536,0.0,False,False,False,1,92905,,False,,False,,1,True,True,route_min_directed_valient,MyDesign,4,7,,512,0,
False,dfs,20,,6,True,,False,False,6,0.0,False,True,,0,True,False,,1000000000,True,16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",DDR4,True,0,pirTest,,db,1,dor,True,,,1000000000.0,True,,False,0,True,True,4,0,True,88a079d,,,4:09.72,False,4,True,,,True,False,False,,bfs,20,True,True,,4e343530,checkerboard,,6,4,,51,8f1782e,1,SRAMSplit_3,False,,77.80453926221406,,H-hop,True,47,False,False,,False,10,True,,False,0,0,False,6,-i100 -p100 -t1 -d100,0,True,,False,2020-05-05 00:01:13 -0700,Tst,10,269.51670462,4,True,False,0,hybrid,4,0,False,False,False,5,1,10,0,0,True,False,0.9kHz,True,2:22.20,d4ea004b,,True,False,1,True,0,AccelMain,False,False,2,route_min_directed_valient,0,True,,32,44.29260730426716,True,mesh,,51,4,0,100,True,False,16,True,65536,0.0,False,False,False,1,224618,,False,,False,,1,True,True,route_min_directed_valient,MyDesign,4,13,,512,0,
