runproute_err,dupra,row,VMC,VBB,PCU,pattern,runhybrid_wbw,runp2p_rbw,OPS-FU,runhybrid_deadlock,merge,share-adctx,rtanal,retime-buffer-only,pracc,dag-stage,genpir_err,load,algo,psim,runp2p_complete,constprop,time,VAFG,VAFG-split,simfreq,open,pmu-stage,waveform,run-psim,runp2p_err,project,MC,start-id,runhybrid_rbw,dag,split,reserve-pcu,trace,link-prop,run-proute,runhybrid_time,VAFG-alloc,merge-forward,run-tst,retime-local,flit-width,dot,reserve-pmu,proute-seed,split-thread,ag-dce,slink,runp2p_cycle,VPCU,gentst_err,runp2p_deadlock,MC_Total,runp2p_wbw,merge-algo,codegen,runp2p_pass,simulate,freq,mergeTime_ms,pcu-stage,vfifo,retime-exout,PMU,module,OPS-All,VBB-split,VPMU-split,runhybrid_err,maketst_err,clock,backend,word,vec,PMU_Total,retime-glob,proute-opts,nn,tokenout,runhybrid_success,succeeded,VDAG-split,DAG_Total,proute-algo,rtelm-unsafe,split-algo,runhybrid_complete,VMC-alloc,app,pirArgs,prtime,lrange,bcread,fast,split-forward,VBB-alloc,VPCU-split,vdot,runp2p_success,spatial_sha,save,VPMU,vlink,rtelm,VPMU-alloc,maxActive,routing-algo,vc,reserve-dag,runhybrid_pass,OPS-Other,runp2p_time,runhybrid_cycle,PCU_Total,name,debug-print,mdone,runp2p_dram_power,notFit,psim-q,VMC-split,pir_sha,vcLimit,stat,rundot,igraph,maketst_time,runproute_time,col,mem-tech,argout,proute-q,time-out,dedicated-dag,avgActive,tungsten,verbose,runhybrid_dram_power,mapping,VDAG-alloc,sr,OPS-Fix,OPS-Flt,topo,gentst_time,VDAG,routing-cost,scheduled,VPCU-alloc,genpir,OPS-Prog FU,arch,pmu-sram-size,DAG,debug,fifo-depth,memelm,net,argin
,False,20,6,,10,checkerboard,,27.0453,,False,False,False,True,False,True,6,,False,route_min_directed_valient,False,True,True,2020-04-06 13:17:39 -0700,1,1,6.55kHz,False,6,True,False,,pirTest,6,0,,True,True,0,False,db,False,,1,False,False,False,512,True,0,0,1,True,4,14861,26,,False,40,0.0689052,bfs,True,True,False,1000000000.0,,6,4,False,12,False,,,10,,,1000000000,Tst,32,16,200,False,-i100 -p100 -t1 -d100,False,5,False,True,0,40,route_min_directed_valient,False,dfs,False,6,NaivePageRankCSR_4,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,True,True,True,False,,26,True,True,55a8709f,True,10,2,True,10,98.18989300854585,dor,4,0,,,0:02.27,,200,AccelMain,True,True,,,1,6,80092658,4,True,True,False,1:18.05,,20,DDR4,4,4,100,False,17.035067595376066,True,False,,True,0,True,,,mesh,40.177775128,0,H-hop,False,19,True,,MyDesign,65536,14,True,16,False,hybrid,6
,False,20,6,,17,checkerboard,,19.8299,,False,False,False,True,False,True,6,,False,route_min_directed_valient,False,True,True,2020-04-06 13:17:39 -0700,1,1,4.49kHz,False,6,True,False,,pirTest,6,0,,True,True,0,False,db,False,,1,False,False,False,512,True,0,0,1,True,4,7549,31,,False,40,0.0678236,bfs,True,True,False,1000000000.0,,6,4,False,12,False,,,7,,,1000000000,Tst,32,16,200,False,-i100 -p100 -t1 -d100,False,5,False,True,0,40,route_min_directed_valient,False,dfs,False,6,NaivePageRank_0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,True,True,True,False,,31,True,True,55a8709f,True,7,2,True,7,96.64856272353954,dor,4,0,,,0:01.68,,200,AccelMain,True,True,,,1,6,80092658,4,True,True,False,2:19.56,,20,DDR4,4,4,100,False,10.481244756479885,True,False,,True,0,True,,,mesh,121.033249999,0,H-hop,False,20,True,,MyDesign,65536,9,True,16,False,hybrid,6
,False,20,6,,18,checkerboard,,20.1357,,False,False,False,True,False,True,6,,False,route_min_directed_valient,False,True,True,2020-04-06 13:17:39 -0700,1,1,4.91kHz,False,6,True,False,,pirTest,6,0,,True,True,0,False,db,False,,1,False,False,False,512,True,0,0,1,True,4,7517,33,,False,40,0.0681123,bfs,True,True,False,1000000000.0,,6,4,False,9,False,,,5,,,1000000000,Tst,32,16,200,False,-i100 -p100 -t1 -d100,False,5,False,True,0,40,route_min_directed_valient,False,dfs,False,6,NaivePageRank_1,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,True,True,True,False,,33,True,True,55a8709f,True,5,2,True,5,97.0599973393641,dor,4,0,,,0:01.53,,200,AccelMain,True,True,,,1,6,80092658,4,True,True,False,1:40.38,,20,DDR4,4,4,100,False,8.811416345173162,True,False,,True,0,True,,,mesh,63.636405725,0,H-hop,False,20,True,,MyDesign,65536,11,True,16,False,hybrid,6
,False,20,9,,24,checkerboard,,33.238,,False,False,False,True,False,True,6,,False,route_min_directed_valient,False,True,True,2020-04-06 13:17:39 -0700,1,1,2.75kHz,False,6,True,False,,pirTest,9,0,,True,True,0,False,db,False,,1,False,False,False,512,True,0,0,1,True,4,3903,49,,False,40,0.131181,bfs,True,True,False,1000000000.0,,6,4,False,14,False,,,7,,,1000000000,Tst,32,16,200,False,-i100 -p100 -t1 -d100,False,5,False,True,0,40,route_min_directed_valient,False,dfs,False,9,NaivePageRank_2,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,True,True,True,False,,49,True,True,55a8709f,True,7,2,True,7,93.87650525236997,dor,4,0,,,0:01.42,,200,AccelMain,True,True,,,1,9,80092658,4,True,True,False,3:01.41,,20,DDR4,4,4,100,False,12.979676510211336,True,False,,True,0,True,,,mesh,153.161878403,0,H-hop,False,30,True,,MyDesign,65536,18,True,16,False,hybrid,6
,False,20,36,,128,checkerboard,,42.8838,,False,False,False,True,False,True,6,,False,route_min_directed_valient,False,True,True,2020-04-06 13:17:39 -0700,1,1,0.28kHz,False,6,True,False,,pirTest,36,0,,True,True,0,False,db,False,,1,False,False,False,512,True,0,0,1,True,4,1670,198,,False,40,0.306587,bfs,True,True,False,1000000000.0,,6,4,False,57,False,,,27,,,1000000000,Tst,32,16,200,False,-i100 -p100 -t1 -d100,False,5,False,True,0,40,route_min_directed_valient,False,dfs,False,36,NaivePageRank_3,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,True,True,True,False,,198,True,True,55a8709f,True,27,2,True,27,91.01796407185628,dor,4,0,,,0:05.99,,200,AccelMain,True,True,,,1,36,80092658,4,True,True,False,17:57.35,,20,DDR4,4,4,100,False,13.088184863752671,True,False,,True,0,True,,,mesh,935.174280741,0,H-hop,False,120,True,,MyDesign,65536,40,True,16,False,hybrid,6
,False,20,6,,19,checkerboard,,20.2509,,False,False,False,True,False,True,6,,False,route_min_directed_valient,False,True,True,2020-04-06 13:17:39 -0700,1,1,2.88kHz,False,6,True,False,,pirTest,6,0,,True,True,0,False,db,False,,1,False,False,False,512,True,0,0,1,True,4,14841,31,,False,40,0.068998,bfs,True,True,False,1000000000.0,,6,4,False,10,False,,,7,,,1000000000,Tst,32,16,200,False,-i100 -p100 -t1 -d100,False,5,False,True,0,40,route_min_directed_valient,False,dfs,False,6,NaivePageRank_4,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,True,True,True,False,,31,True,True,55a8709f,True,7,2,True,7,98.3222154841318,dor,4,0,,,0:05.16,,200,AccelMain,True,True,,,1,6,80092658,4,True,True,False,1:37.05,,20,DDR4,4,4,100,False,10.662466590301642,True,False,,True,0,True,,,mesh,73.617958684,0,H-hop,False,20,True,,MyDesign,65536,9,True,16,False,hybrid,6
,False,20,3,,3,checkerboard,,0.89864,,False,False,False,True,False,True,6,,False,route_min_directed_valient,False,True,True,2020-04-06 13:17:39 -0700,1,1,7.01kHz,False,6,True,False,,pirTest,3,0,,True,True,0,False,db,False,,1,False,False,False,512,True,0,0,1,True,4,4558,7,,False,40,57.5129,bfs,True,True,False,1000000000.0,,6,4,False,3,False,,,3,,,1000000000,Tst,32,16,200,False,-i100 -p100 -t1 -d100,False,5,False,True,0,40,route_min_directed_valient,False,dfs,False,3,OuterProduct_0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,True,True,True,False,,7,True,True,55a8709f,True,3,2,True,3,89.86397542781921,dor,4,0,,,0:00.65,,200,AccelMain,True,True,,,1,3,80092658,4,True,True,False,0:14.95,,20,DDR4,4,4,100,False,52.07918452762683,True,False,,True,0,True,,,mesh,12.907924348,0,H-hop,False,6,True,,MyDesign,65536,4,True,16,False,hybrid,6
,False,20,3,,1,checkerboard,,0.0622492,,False,False,False,True,False,True,6,,False,route_min_directed_valient,False,True,True,2020-04-06 13:17:39 -0700,1,1,10.25kHz,False,6,True,False,,pirTest,3,0,,True,True,0,False,db,False,,1,False,False,False,512,True,0,0,1,True,4,65800,7,,False,40,3.98395,bfs,True,True,False,1000000000.0,,6,4,False,3,False,,,3,,,1000000000,Tst,32,16,200,False,-i100 -p100 -t1 -d100,False,5,False,True,0,40,route_min_directed_valient,False,dfs,False,3,OuterProduct_1,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,True,True,True,False,,7,True,True,55a8709f,True,3,2,True,3,99.59878419452887,dor,4,0,,,0:06.42,,200,AccelMain,True,True,,,1,3,80092658,4,True,True,False,0:31.08,,20,DDR4,4,4,100,False,19.42287234042553,True,False,,True,0,True,,,mesh,34.130170986,0,H-hop,False,6,True,,MyDesign,65536,6,True,16,False,hybrid,6
,False,20,9,,17,checkerboard,,0.745716,,False,False,False,True,False,True,6,,False,route_min_directed_valient,False,True,True,2020-04-06 13:17:39 -0700,1,1,1.87kHz,False,6,True,False,,pirTest,9,0,,True,True,0,False,db,False,,1,False,False,False,512,True,0,0,1,True,4,2918,29,,False,40,89.8369,bfs,True,True,False,1000000000.0,,6,4,False,9,False,,,9,,,1000000000,Tst,32,16,200,False,-i100 -p100 -t1 -d100,False,5,False,True,0,40,route_min_directed_valient,False,dfs,False,9,OuterProduct_10,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,True,True,True,False,,29,True,True,55a8709f,True,9,2,True,9,70.18505825908156,dor,4,0,,,0:01.56,,200,AccelMain,True,True,,,1,9,80092658,4,True,True,False,1:03.91,,20,DDR4,4,4,100,False,39.31433542468498,True,False,,True,0,True,,,mesh,66.239226825,0,H-hop,False,22,True,,MyDesign,65536,12,True,16,False,hybrid,6
,False,20,21,,47,checkerboard,,0.7469,,False,False,False,True,False,True,6,,False,route_min_directed_valient,False,True,True,2020-04-06 13:17:39 -0700,1,1,1.62kHz,False,6,True,False,,pirTest,21,0,,True,True,0,False,db,False,,1,False,False,False,512,True,0,0,1,True,4,2742,77,,False,40,95.6032,bfs,True,True,False,1000000000.0,,6,4,False,21,False,,,21,,,1000000000,Tst,32,16,200,False,-i100 -p100 -t1 -d100,False,5,False,True,0,40,route_min_directed_valient,False,dfs,False,21,OuterProduct_11,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,True,True,True,False,,77,True,True,55a8709f,True,21,2,True,21,28.00875273522976,dor,4,0,,,0:01.69,,200,AccelMain,True,True,,,1,21,80092658,4,True,True,False,1:07.44,,20,DDR4,4,4,100,False,17.64484396869517,True,False,,True,0,True,,,mesh,245.450296138,0,H-hop,False,57,True,,MyDesign,65536,30,True,16,False,hybrid,6
,False,20,5,,2,checkerboard,,0.0852507,,False,False,False,True,False,True,6,,False,route_min_directed_valient,False,True,True,2020-04-06 13:17:39 -0700,1,1,4.46kHz,False,6,True,False,,pirTest,5,0,,True,True,0,False,db,False,,1,False,False,False,512,True,0,0,1,True,4,33032,13,,False,40,7.93606,bfs,True,True,False,1000000000.0,,6,4,False,5,False,,,5,,,1000000000,Tst,32,16,200,False,-i100 -p100 -t1 -d100,False,5,False,True,0,40,route_min_directed_valient,False,dfs,False,5,OuterProduct_2,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,True,True,True,False,,13,True,True,55a8709f,True,5,2,True,5,99.20077500605474,dor,4,0,,,0:07.41,,200,AccelMain,True,True,,,1,5,80092658,4,True,True,False,1:02.08,,20,DDR4,4,4,100,False,22.34566333311674,True,False,,True,0,True,,,mesh,53.220026627,0,H-hop,False,11,True,,MyDesign,65536,11,True,16,False,hybrid,6
,False,20,6,,2,checkerboard,,0.0658735,,False,False,False,True,False,True,6,,False,route_min_directed_valient,False,True,True,2020-04-06 13:17:39 -0700,1,1,5.32kHz,False,6,True,False,,pirTest,6,0,,True,True,0,False,db,False,,1,False,False,False,512,True,0,0,1,True,4,33033,14,,False,40,7.93582,bfs,True,True,False,1000000000.0,,6,4,False,6,False,,,6,,,1000000000,Tst,32,16,200,False,-i100 -p100 -t1 -d100,False,5,False,True,0,40,route_min_directed_valient,False,dfs,False,6,OuterProduct_3,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,True,True,True,False,,14,True,True,55a8709f,True,6,2,True,6,99.19777192504465,dor,4,0,,,0:06.21,,200,AccelMain,True,True,,,1,6,80092658,4,True,True,False,1:01.64,,20,DDR4,4,4,100,False,20.185743110644292,True,False,,True,0,True,,,mesh,41.053919231,0,H-hop,False,12,True,,MyDesign,65536,12,True,16,False,hybrid,6
,False,20,10,,4,checkerboard,,0.12301,,False,False,False,True,False,True,6,,False,route_min_directed_valient,False,True,True,2020-04-06 13:17:39 -0700,1,1,4.14kHz,False,6,True,False,,pirTest,10,0,,True,True,0,False,db,False,,1,False,False,False,512,True,0,0,1,True,4,16649,26,,False,40,15.7453,bfs,True,True,False,1000000000.0,,6,4,False,10,False,,,10,,,1000000000,Tst,32,16,200,False,-i100 -p100 -t1 -d100,False,5,False,True,0,40,route_min_directed_valient,False,dfs,False,10,OuterProduct_4,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,True,True,True,False,,26,True,True,55a8709f,True,10,2,True,10,98.40831281158027,dor,4,0,,,0:04.02,,200,AccelMain,True,True,,,1,10,80092658,4,True,True,False,1:19.64,,20,DDR4,4,4,100,False,22.721334614691575,True,False,,True,0,True,,,mesh,85.401697605,0,H-hop,False,22,True,,MyDesign,65536,22,True,16,False,hybrid,6
,False,20,10,,12,checkerboard,,0.855472,,False,False,False,True,False,True,6,,False,route_min_directed_valient,False,True,True,2020-04-06 13:17:39 -0700,1,1,2.03kHz,False,6,True,False,,pirTest,10,0,,True,True,0,False,db,False,,1,False,False,False,512,True,0,0,1,True,4,2394,26,,False,40,109.5,bfs,True,True,False,1000000000.0,,6,4,False,10,False,,,10,,,1000000000,Tst,32,16,200,False,-i100 -p100 -t1 -d100,False,5,False,True,0,40,route_min_directed_valient,False,dfs,False,10,OuterProduct_5,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,True,True,True,False,,26,True,True,55a8709f,True,10,2,True,10,42.77360066833751,dor,4,0,,,0:01.18,,200,AccelMain,True,True,,,1,10,80092658,4,True,True,False,1:13.21,,20,DDR4,4,4,100,False,27.63555714683534,True,False,,True,0,True,,,mesh,49.932571231,0,H-hop,False,22,True,,MyDesign,65536,14,True,16,False,hybrid,6
,False,20,3,,4,checkerboard,,1.0662,,False,False,False,True,False,True,6,,False,route_min_directed_valient,False,True,True,2020-04-06 13:17:39 -0700,1,1,5.85kHz,False,6,True,False,,pirTest,3,0,,True,True,0,False,db,False,,1,False,False,False,512,True,0,0,1,True,4,4562,8,,False,40,57.4625,bfs,True,True,False,1000000000.0,,6,4,False,3,False,,,3,,,1000000000,Tst,32,16,200,False,-i100 -p100 -t1 -d100,False,5,False,True,0,40,route_min_directed_valient,False,dfs,False,3,OuterProduct_6,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,True,True,True,False,,8,True,True,55a8709f,True,3,2,True,3,89.7851819377466,dor,4,0,,,0:00.78,,200,AccelMain,True,True,,,1,3,80092658,4,True,True,False,0:36.87,,20,DDR4,4,4,100,False,52.03352106026372,True,False,,True,0,True,,,mesh,38.261566948,0,H-hop,False,6,True,,MyDesign,65536,4,True,16,False,hybrid,6
,False,20,5,,8,checkerboard,,0.95103,,False,False,False,True,False,True,6,,False,route_min_directed_valient,False,True,True,2020-04-06 13:17:39 -0700,1,1,1.99kHz,False,6,True,False,,pirTest,5,0,,True,True,0,False,db,False,,1,False,False,False,512,True,0,0,1,True,4,2961,15,,False,40,88.5323,bfs,True,True,False,1000000000.0,,6,4,False,5,False,,,5,,,1000000000,Tst,32,16,200,False,-i100 -p100 -t1 -d100,False,5,False,True,0,40,route_min_directed_valient,False,dfs,False,5,OuterProduct_7,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,True,True,True,False,,15,True,True,55a8709f,True,5,2,True,5,69.16582235731173,dor,4,0,,,0:01.49,,200,AccelMain,True,True,,,1,5,80092658,4,True,True,False,0:43.23,,20,DDR4,4,4,100,False,43.64804473661475,True,False,,True,0,True,,,mesh,58.158047282,0,H-hop,False,11,True,,MyDesign,65536,7,True,16,False,hybrid,6
,False,20,5,,8,checkerboard,,1.03749,,False,False,False,True,False,True,6,,False,route_min_directed_valient,False,True,True,2020-04-06 13:17:39 -0700,1,1,2.6kHz,False,6,True,False,,pirTest,5,0,,True,True,0,False,db,False,,1,False,False,False,512,True,0,0,1,True,4,2961,15,,False,40,88.5323,bfs,True,True,False,1000000000.0,,6,4,False,5,False,,,5,,,1000000000,Tst,32,16,200,False,-i100 -p100 -t1 -d100,False,5,False,True,0,40,route_min_directed_valient,False,dfs,False,5,OuterProduct_8,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,True,True,True,False,,15,True,True,55a8709f,True,5,2,True,5,69.16582235731173,dor,4,0,,,0:01.14,,200,AccelMain,True,True,,,1,5,80092658,4,True,True,False,0:40.61,,20,DDR4,4,4,100,False,43.64804473661475,True,False,,True,0,True,,,mesh,47.042836169,0,H-hop,False,11,True,,MyDesign,65536,7,True,16,False,hybrid,6
,False,20,7,,11,checkerboard,,0.833509,,False,False,False,True,False,True,6,,False,route_min_directed_valient,False,True,True,2020-04-06 13:17:39 -0700,1,1,1.79kHz,False,6,True,False,,pirTest,7,0,,True,True,0,False,db,False,,1,False,False,False,512,True,0,0,1,True,4,2841,21,,False,40,92.2717,bfs,True,True,False,1000000000.0,,6,4,False,7,False,,,7,,,1000000000,Tst,32,16,200,False,-i100 -p100 -t1 -d100,False,5,False,True,0,40,route_min_directed_valient,False,dfs,False,7,OuterProduct_9,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,True,True,True,False,,21,True,True,55a8709f,True,7,2,True,7,54.06546990496304,dor,4,0,,,0:01.59,,200,AccelMain,True,True,,,1,7,80092658,4,True,True,False,0:51.66,,20,DDR4,4,4,100,False,34.75686810808939,True,False,,True,0,True,,,mesh,73.787400067,0,H-hop,False,17,True,,MyDesign,65536,10,True,16,False,hybrid,6
,False,20,,,1,checkerboard,,0.0,,False,False,False,True,False,True,6,,False,route_min_directed_valient,False,True,True,2020-04-06 13:17:39 -0700,1,1,0.63kHz,False,6,True,False,,pirTest,0,0,,True,True,0,False,db,False,,1,False,False,False,512,True,0,0,1,True,4,207,1,,False,40,0.0,bfs,True,True,False,1000000000.0,,6,4,False,1,False,,,1,,,1000000000,Tst,32,16,200,False,-i100 -p100 -t1 -d100,False,5,False,True,0,40,route_min_directed_valient,False,dfs,False,,OuterWrite,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,True,True,True,False,,1,True,True,55a8709f,True,1,2,True,1,61.83574879227053,dor,4,0,,,0:00.33,,200,AccelMain,True,True,,,1,,80092658,4,True,True,False,0:13.80,,20,DDR4,4,4,100,False,31.055900621118017,True,False,,True,0,True,,,mesh,22.851198078,0,H-hop,False,1,True,,MyDesign,65536,0,True,16,False,hybrid,6
,False,20,2,,0,checkerboard,,56.1096,,False,False,False,True,False,True,6,,False,route_min_directed_valient,False,True,True,2020-04-06 13:17:39 -0700,1,1,3.34kHz,False,6,True,False,,pirTest,2,0,,True,True,0,False,db,False,,1,False,False,False,512,True,0,0,1,True,4,1168,11,,False,40,1.75342,bfs,True,True,False,1000000000.0,,6,4,False,8,False,,,,,,1000000000,Tst,32,16,200,False,-i100 -p100 -t1 -d100,False,5,False,True,0,40,route_min_directed_valient,False,dfs,False,2,RandomCARTInference_0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,True,True,True,False,,11,True,True,55a8709f,True,,2,True,,87.67123287671232,dor,4,0,,,0:00.35,,200,AccelMain,True,True,,,1,2,80092658,4,True,True,False,0:28.04,,20,DDR4,4,4,100,False,21.930979978925183,True,False,,True,0,True,,,mesh,29.113603244,0,H-hop,False,6,True,,MyDesign,65536,3,True,16,False,hybrid,6
,False,20,3,,7,checkerboard,,2.29233,,False,False,False,True,False,True,6,,False,route_min_directed_valient,False,True,True,2020-04-06 13:17:39 -0700,1,1,3.08kHz,False,6,True,False,,pirTest,3,0,,True,True,0,False,db,False,,1,False,False,False,512,True,0,0,1,True,4,14518,17,,False,40,0.00881664,bfs,True,True,False,1000000000.0,,6,4,False,8,False,,,8,,,1000000000,Tst,32,16,200,False,-i100 -p100 -t1 -d100,False,5,False,True,0,40,route_min_directed_valient,False,dfs,False,3,SGD_0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,True,True,True,False,,17,True,True,55a8709f,True,8,2,True,8,56.426505028240804,dor,4,0,,,0:04.72,,200,AccelMain,True,True,,,1,3,80092658,4,True,True,False,1:12.43,,20,DDR4,4,4,100,False,15.050699862657433,True,False,,True,0,True,,,mesh,58.681940068,0,H-hop,False,9,True,,MyDesign,65536,10,True,16,False,hybrid,6
,False,20,3,,11,checkerboard,,4.27269,,False,False,False,True,False,True,6,,False,route_min_directed_valient,False,True,True,2020-04-06 13:17:39 -0700,1,1,2.78kHz,False,6,True,False,,pirTest,3,0,,True,True,0,False,db,False,,1,False,False,False,512,True,0,0,1,True,4,7789,22,,False,40,0.0164334,bfs,True,True,False,1000000000.0,,6,4,False,10,False,,,10,,,1000000000,Tst,32,16,200,False,-i100 -p100 -t1 -d100,False,5,False,True,0,40,route_min_directed_valient,False,dfs,False,3,SGD_1,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,True,True,True,False,,22,True,True,55a8709f,True,10,2,True,9,52.586981640775456,dor,4,0,,,0:02.80,,200,AccelMain,True,True,,,1,3,80092658,4,True,True,False,0:56.49,,20,DDR4,4,4,100,False,14.621126026098851,True,False,,True,0,True,,,mesh,77.592130929,0,H-hop,False,10,True,,MyDesign,65536,11,True,16,False,hybrid,6
,False,20,3,,11,checkerboard,,2.3203,,False,False,False,True,False,True,6,,False,route_min_directed_valient,False,True,True,2020-04-06 13:17:39 -0700,1,1,2.93kHz,False,6,True,False,,pirTest,3,0,,True,True,0,False,db,False,,1,False,False,False,512,True,0,0,1,True,4,14343,27,,False,40,0.00892421,bfs,True,True,False,1000000000.0,,6,4,False,9,False,,,9,,,1000000000,Tst,32,16,200,False,-i100 -p100 -t1 -d100,False,5,False,True,0,40,route_min_directed_valient,False,dfs,False,3,SGD_2,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,True,True,True,False,,27,True,True,55a8709f,True,9,2,True,8,57.114968974412605,dor,4,0,,,0:04.89,,200,AccelMain,True,True,,,1,3,80092658,4,True,True,False,1:22.28,,20,DDR4,4,4,100,False,13.104360604883508,True,False,,True,0,True,,,mesh,82.894082486,0,H-hop,False,11,True,,MyDesign,65536,16,True,16,False,hybrid,6
,False,20,3,,15,checkerboard,,4.40561,,False,False,False,True,False,True,6,,False,route_min_directed_valient,False,True,True,2020-04-06 13:17:39 -0700,1,1,4.39kHz,False,6,True,False,,pirTest,3,0,,True,True,0,False,db,False,,1,False,False,False,512,True,0,0,1,True,4,7554,31,,False,40,0.0169447,bfs,True,True,False,1000000000.0,,6,4,False,11,False,,,11,,,1000000000,Tst,32,16,200,False,-i100 -p100 -t1 -d100,False,5,False,True,0,40,route_min_directed_valient,False,dfs,False,3,SGD_3,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,True,True,True,False,,31,True,True,55a8709f,True,11,2,True,9,54.22292824993381,dor,4,0,,,0:01.72,,200,AccelMain,True,True,,,1,3,80092658,4,True,True,False,1:17.37,,20,DDR4,4,4,100,False,13.530726914364722,True,False,,True,0,True,,,mesh,95.586128486,0,H-hop,False,12,True,,MyDesign,65536,16,True,16,False,hybrid,6
