runhybrid_wbw,vc,vlink,verbose,fifo-depth,mdone,retime-glob,nn,VDAG-split,codegen,pir_sha,runp2p_cycle,runhybrid_err,ag-dce,split-algo,VAFG-alloc,runhybrid_rbw,retime-exout,runp2p_deadlock,OPS-Fix,runhybrid_pass,runhybrid_deadlock,VBB-alloc,lrange,proute-seed,routing-cost,project,runp2p_err,MC,dag,sr,debug-print,vec,VPMU-split,debug,VBB,runhybrid_cycle,trace,proute-opts,genpir,gentst_time,DAG_Total,PMU_Total,col,start-id,runp2p_rbw,app,run-tst,maketst_time,spatial_sha,psim,MC_Total,pcu-stage,fast,time,VMC-alloc,tungsten,stat,DAG,runhybrid_complete,pirArgs,pattern,OPS-FU,open,proute-q,rtelm,runproute_time,PCU,dot,split-thread,avgActive,argout,tokenout,merge,retime-buffer-only,freq,maxActive,pmu-stage,PCU_Total,runp2p_wbw,split,time-out,runp2p_success,merge-algo,mapping,simulate,net,mergeTime_ms,VMC-split,mem-tech,clock,reserve-pcu,runhybrid_success,algo,vdot,flit-width,link-prop,PMU,bcread,arch,VPMU,notFit,row,dupra,runp2p_complete,VPCU-split,retime-local,scheduled,name,maketst_err,OPS-Other,prtime,run-psim,VMC,VPCU,pracc,routing-algo,simfreq,rundot,load,VPCU-alloc,constprop,runp2p_pass,OPS-All,vfifo,argin,VBB-split,slink,word,VDAG-alloc,runp2p_time,runp2p_dram_power,proute-algo,split-forward,dag-stage,succeeded,merge-forward,psim-q,run-proute,save,OPS-Flt,backend,pmu-sram-size,waveform,VAFG,VPMU-alloc,VAFG-split,runproute_err,igraph,gentst_err,memelm,runhybrid_dram_power,reserve-pmu,runhybrid_time,OPS-Prog FU,module,dedicated-dag,genpir_err,vcLimit,topo,VDAG
,4,2,False,16,True,False,False,0,True,b2353561,185,,True,dfs,1,,False,False,,,False,,True,0,H-hop,pirTest,,2,True,True,True,16,2,True,,,False,-i100 -p100 -t1 -d100,True,83.688199211,40,200,20,0,0.0,StreamInfLogReg_3,False,0:38.96,d860f9fb,False,40,6,True,2020-03-04 18:04:53 -0800,2,True,True,2,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",checkerboard,,False,4,True,,2,True,1,33.19410319410319,4,5,False,False,1000000000.0,100.0,6,200,0.0,True,100,True,bfs,True,False,hybrid,,2,DDR4,1000000000,0,False,route_min_directed_valient,True,512,db,9,True,MyDesign,2,,20,False,True,10,False,False,AccelMain,,,,False,2,10,True,dor,0.3kHz,True,False,6,True,True,,4,6,,4,32,0,0:00.62,,route_min_directed_valient,False,6,True,False,1,False,True,,Tst,65536,True,1,2,1,,False,,False,,0,,,False,False,,4,mesh,0
,4,2,False,16,True,False,False,0,True,b2353561,195,,True,dfs,1,,False,False,,,False,,True,0,H-hop,pirTest,,2,True,True,True,16,3,True,,,False,-i100 -p100 -t1 -d100,True,75.635520391,40,200,20,0,0.0,StreamInfLogReg_4,False,1:10.24,d860f9fb,False,40,6,True,2020-03-04 18:04:53 -0800,2,True,True,2,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",checkerboard,,False,4,True,,4,True,1,25.223171889838554,4,5,False,False,1000000000.0,100.0,6,200,0.0,True,100,True,bfs,True,False,hybrid,,2,DDR4,1000000000,0,False,route_min_directed_valient,True,512,db,10,True,MyDesign,3,,20,False,True,12,False,False,AccelMain,,,,False,2,12,True,dor,0.09kHz,True,False,10,True,True,,4,6,,4,32,0,0:02.13,,route_min_directed_valient,False,6,True,False,1,False,True,,Tst,65536,True,1,2,1,,False,,False,,0,,,False,False,,4,mesh,0
,4,2,False,16,True,False,False,0,True,b2353561,195,,True,dfs,1,,False,False,,,False,,True,0,H-hop,pirTest,,2,True,True,True,16,3,True,,,False,-i100 -p100 -t1 -d100,True,52.732801447,40,200,20,0,0.0,StreamInfLogReg_5,False,1:22.84,d860f9fb,False,40,6,True,2020-03-04 18:04:53 -0800,2,True,True,6,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",checkerboard,,False,4,True,,7,True,1,25.223171889838554,4,5,False,False,1000000000.0,100.0,6,200,0.0,True,100,True,bfs,True,False,hybrid,,2,DDR4,1000000000,0,False,route_min_directed_valient,True,512,db,3,True,MyDesign,3,,20,False,True,12,False,False,AccelMain,,,,False,2,12,True,dor,0.06kHz,True,False,10,True,True,,4,6,,4,32,0,0:03.31,,route_min_directed_valient,False,6,True,False,1,False,True,,Tst,65536,True,1,2,1,,False,,False,,0,,,False,False,,4,mesh,0
,4,2,False,16,True,False,False,0,True,b2353561,566,,True,dfs,1,,False,False,,,False,,True,0,H-hop,pirTest,,2,True,True,True,16,3,True,,,False,-i100 -p100 -t1 -d100,True,15.093158247,40,200,20,0,0.0,StreamInfLogReg_6,False,0:28.01,d860f9fb,False,40,6,True,2020-03-04 18:04:53 -0800,2,True,True,2,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",checkerboard,,False,4,True,,2,True,1,39.436488748372696,4,5,False,False,1000000000.0,98.58657243816255,6,200,0.0,True,100,True,bfs,True,False,hybrid,,2,DDR4,1000000000,0,False,route_min_directed_valient,True,512,db,3,True,MyDesign,3,,20,False,True,3,False,False,AccelMain,,,,False,2,3,True,dor,0.88kHz,True,False,4,True,True,,4,6,,4,32,0,0:00.64,,route_min_directed_valient,False,6,True,False,1,False,True,,Tst,65536,True,1,3,1,,False,,False,,0,,,False,False,,4,mesh,0
,4,2,False,16,True,False,False,0,True,b2353561,4265,,True,dfs,1,,False,False,,,False,,True,0,H-hop,pirTest,,2,True,True,True,16,9,True,,,False,-i100 -p100 -t1 -d100,True,63.646984548,40,200,20,0,0.0,StreamInfNN_0,False,2:22.33,d860f9fb,False,40,6,True,2020-03-04 18:04:53 -0800,2,True,True,5,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",checkerboard,,False,4,True,,8,True,1,35.76583923747388,4,5,False,False,1000000000.0,97.20984759671747,6,200,0.0,True,100,True,bfs,True,False,hybrid,,2,DDR4,1000000000,0,False,route_min_directed_valient,True,512,db,9,True,MyDesign,9,,20,False,True,12,False,False,AccelMain,,,,False,2,12,True,dor,2.06kHz,True,False,10,True,True,,4,6,,4,32,0,0:02.07,,route_min_directed_valient,False,6,True,False,1,False,True,,Tst,65536,True,1,9,1,,False,,False,,0,,,False,False,,4,mesh,0
,4,2,False,16,True,False,False,0,True,b2353561,2217,,True,dfs,1,,False,False,,,False,,True,0,H-hop,pirTest,,2,True,True,True,16,11,True,,,False,-i100 -p100 -t1 -d100,True,137.062041956,40,200,20,0,0.0,StreamInfNN_1,False,4:13.59,d860f9fb,False,40,6,True,2020-03-04 18:04:53 -0800,2,True,True,14,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",checkerboard,,False,4,True,,15,True,1,38.03024063069954,4,5,False,False,1000000000.0,94.63238610735227,6,200,0.0,True,100,True,bfs,True,False,hybrid,,2,DDR4,1000000000,0,False,route_min_directed_valient,True,512,db,13,True,MyDesign,11,,20,False,True,26,False,False,AccelMain,,,,False,2,26,True,dor,0.4kHz,True,False,18,True,True,,4,6,,4,32,0,0:05.54,,route_min_directed_valient,False,6,True,False,1,False,True,,Tst,65536,True,1,11,1,,False,,False,,0,,,False,False,,4,mesh,0
,4,2,False,16,True,False,False,0,True,b2353561,16594,,True,dfs,1,,False,False,,,False,,True,0,H-hop,pirTest,,2,True,True,True,16,9,True,,,False,-i100 -p100 -t1 -d100,True,80.710824223,40,200,20,0,0.0,StreamInfNN_2,False,2:05.95,d860f9fb,False,40,6,True,2020-03-04 18:04:53 -0800,2,True,True,6,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",checkerboard,,False,4,True,,9,True,1,22.93587274559633,4,5,False,False,1000000000.0,99.03579607086898,6,200,0.0,True,100,True,bfs,True,False,hybrid,,2,DDR4,1000000000,0,False,route_min_directed_valient,True,512,db,9,True,MyDesign,9,,20,False,True,14,False,False,AccelMain,,,,False,2,14,True,dor,1.57kHz,True,False,11,True,True,,4,6,,4,32,0,0:10.55,,route_min_directed_valient,False,6,True,False,1,False,True,,Tst,65536,True,1,9,1,,False,,False,,0,,,False,False,,4,mesh,0
,4,2,False,16,True,False,False,0,True,b2353561,16564,,True,dfs,1,,False,False,,,False,,True,0,H-hop,pirTest,,2,True,True,True,16,9,True,,,False,-i100 -p100 -t1 -d100,True,154.672624194,40,200,20,0,0.0,StreamInfNN_3,False,4:21.96,d860f9fb,False,40,6,True,2020-03-04 18:04:53 -0800,2,True,True,10,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",checkerboard,,False,4,True,,12,True,1,19.317296432818615,4,5,False,False,1000000000.0,99.21516541898092,6,200,0.0,True,100,True,bfs,True,False,hybrid,,2,DDR4,1000000000,0,False,route_min_directed_valient,True,512,db,9,True,MyDesign,9,,20,False,True,21,False,False,AccelMain,,,,False,2,21,True,dor,1.26kHz,True,False,14,True,True,,4,6,,4,32,0,0:13.11,,route_min_directed_valient,False,6,True,False,1,False,True,,Tst,65536,True,1,9,1,,False,,False,,0,,,False,False,,4,mesh,0
,4,2,False,16,True,False,False,0,True,b2353561,8372,,True,dfs,1,,False,False,,,False,,True,0,H-hop,pirTest,,2,True,True,True,16,11,True,,,False,-i100 -p100 -t1 -d100,True,255.332687718,40,200,20,0,0.0,StreamInfNN_4,False,3:46.05,d860f9fb,False,40,6,True,2020-03-04 18:04:53 -0800,2,True,True,23,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",checkerboard,,False,4,True,,20,True,1,21.93628968991288,4,5,False,False,1000000000.0,98.66220735785953,6,200,0.0,True,100,True,bfs,True,False,hybrid,,2,DDR4,1000000000,0,False,route_min_directed_valient,True,512,db,12,True,MyDesign,11,,20,False,True,41,False,False,AccelMain,,,,False,2,41,True,dor,0.68kHz,True,False,26,True,True,,4,6,,4,32,0,0:12.27,,route_min_directed_valient,False,6,True,False,1,False,True,,Tst,65536,True,1,11,1,,False,,False,,0,,,False,False,,4,mesh,0
,4,2,False,16,True,False,False,0,True,b2353561,1160,,True,dfs,1,,False,False,,,False,,True,0,H-hop,pirTest,,2,True,True,True,16,11,True,,,False,-i100 -p100 -t1 -d100,True,94.426898688,40,200,20,0,0.0,StreamInfNN_5,False,4:04.28,d860f9fb,False,40,6,True,2020-03-04 18:04:53 -0800,2,True,True,11,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",checkerboard,,False,4,True,,13,True,1,36.406739811912225,4,5,False,False,1000000000.0,94.13793103448276,6,200,0.0,True,100,True,bfs,True,False,hybrid,,2,DDR4,1000000000,0,False,route_min_directed_valient,True,512,db,12,True,MyDesign,11,,20,False,True,22,False,False,AccelMain,,,,False,2,22,True,dor,0.89kHz,True,False,16,True,True,,4,6,,4,32,0,0:01.31,,route_min_directed_valient,False,6,True,False,1,False,True,,Tst,65536,True,1,11,1,,False,,False,,0,,,False,False,,4,mesh,0
,4,2,False,16,True,False,False,0,True,b2353561,4271,,True,dfs,1,,False,False,,,False,,True,0,H-hop,pirTest,,2,True,True,True,16,9,True,,,False,-i100 -p100 -t1 -d100,True,102.421510076,40,200,20,0,0.0,StreamInfNN_6,False,2:30.07,d860f9fb,False,40,6,True,2020-03-04 18:04:53 -0800,2,True,True,2,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",checkerboard,,False,4,True,,11,True,1,35.718648519336675,4,5,False,False,1000000000.0,97.07328494497776,6,200,0.0,True,100,True,bfs,True,False,hybrid,,2,DDR4,1000000000,0,False,route_min_directed_valient,True,512,db,9,True,MyDesign,9,,20,False,True,12,False,False,AccelMain,,,,False,2,12,True,dor,2.12kHz,True,False,10,True,True,,4,6,,4,32,0,0:02.01,,route_min_directed_valient,False,6,True,False,1,False,True,,Tst,65536,True,1,9,1,,False,,False,,0,,,False,False,,4,mesh,0
,4,2,False,16,True,False,False,0,True,b2353561,4271,,True,dfs,1,,False,False,,,False,,True,0,H-hop,pirTest,,2,True,True,True,16,9,True,,,False,-i100 -p100 -t1 -d100,True,92.742089158,40,200,20,0,0.0,StreamInfNN_7,False,3:14.19,d860f9fb,False,40,6,True,2020-03-04 18:04:53 -0800,2,True,True,2,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",checkerboard,,False,4,True,,11,True,1,35.718648519336675,4,5,False,False,1000000000.0,97.07328494497776,6,200,0.0,True,100,True,bfs,True,False,hybrid,,2,DDR4,1000000000,0,False,route_min_directed_valient,True,512,db,9,True,MyDesign,9,,20,False,True,12,False,False,AccelMain,,,,False,2,12,True,dor,1.33kHz,True,False,10,True,True,,4,6,,4,32,0,0:03.22,,route_min_directed_valient,False,6,True,False,1,False,True,,Tst,65536,True,1,9,1,,False,,False,,0,,,False,False,,4,mesh,0
,4,2,False,16,True,False,False,0,True,b2353561,593,,True,dfs,1,,False,False,,,False,,True,0,H-hop,pirTest,,2,True,True,True,16,5,True,,,False,-i100 -p100 -t1 -d100,True,46.804857477,40,200,20,0,0.0,StreamInfSVM_0,False,0:49.76,d860f9fb,False,40,6,True,2020-03-04 18:04:53 -0800,2,True,True,1,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",checkerboard,,False,4,True,,6,True,1,49.83136593591905,4,5,False,False,1000000000.0,94.09780775716695,6,200,0.0,True,100,True,bfs,True,False,hybrid,,2,DDR4,1000000000,0,False,route_min_directed_valient,True,512,db,5,True,MyDesign,5,,20,False,True,6,False,False,AccelMain,,,,False,2,6,True,dor,0.63kHz,True,False,6,True,True,,4,6,,4,32,0,0:00.94,,route_min_directed_valient,False,6,True,False,1,False,True,,Tst,65536,True,1,5,1,,False,,False,,0,,,False,False,,4,mesh,0
,4,2,False,16,True,False,False,0,True,b2353561,337,,True,dfs,1,,False,False,,,False,,True,0,H-hop,pirTest,,2,True,True,True,16,5,True,,,False,-i100 -p100 -t1 -d100,True,74.241353292,40,200,20,0,0.0,StreamInfSVM_1,False,2:25.74,d860f9fb,False,40,6,True,2020-03-04 18:04:53 -0800,2,True,True,4,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",checkerboard,,False,4,True,,11,True,1,52.89092707490334,4,5,False,False,1000000000.0,96.14243323442136,6,200,0.0,True,100,True,bfs,True,False,hybrid,,2,DDR4,1000000000,0,False,route_min_directed_valient,True,512,db,5,True,MyDesign,5,,20,False,True,14,False,False,AccelMain,,,,False,2,14,True,dor,0.15kHz,True,False,10,True,True,,4,6,,4,32,0,0:02.31,,route_min_directed_valient,False,6,True,False,1,False,True,,Tst,65536,True,1,5,1,,False,,False,,0,,,False,False,,4,mesh,0
,4,2,False,16,True,False,False,0,True,b2353561,1105,,True,dfs,1,,False,False,,,False,,True,0,H-hop,pirTest,,2,True,True,True,16,5,True,,,False,-i100 -p100 -t1 -d100,True,56.327022606,40,200,20,0,0.0,StreamInfSVM_3,False,1:43.49,d860f9fb,False,40,6,True,2020-03-04 18:04:53 -0800,2,True,True,1,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",checkerboard,,False,4,True,,7,True,1,38.228332753219625,4,5,False,False,1000000000.0,97.1945701357466,6,200,0.0,True,100,True,bfs,True,False,hybrid,,2,DDR4,1000000000,0,False,route_min_directed_valient,True,512,db,5,True,MyDesign,5,,20,False,True,7,False,False,AccelMain,,,,False,2,7,True,dor,0.42kHz,True,False,6,True,True,,4,6,,4,32,0,0:02.61,,route_min_directed_valient,False,6,True,False,1,False,True,,Tst,65536,True,1,5,1,,False,,False,,0,,,False,False,,4,mesh,0
,4,2,False,16,True,False,False,0,True,b2353561,593,,True,dfs,1,,False,False,,,False,,True,0,H-hop,pirTest,,2,True,True,True,16,5,True,,,False,-i100 -p100 -t1 -d100,True,80.18431708,40,200,20,0,0.0,StreamInfSVM_4,False,1:20.65,d860f9fb,False,40,6,True,2020-03-04 18:04:53 -0800,2,True,True,4,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",checkerboard,,False,4,True,,11,True,1,42.40380193162655,4,5,False,False,1000000000.0,97.80775716694772,6,200,0.0,True,100,True,bfs,True,False,hybrid,,2,DDR4,1000000000,0,False,route_min_directed_valient,True,512,db,5,True,MyDesign,5,,20,False,True,14,False,False,AccelMain,,,,False,2,14,True,dor,0.43kHz,True,False,10,True,True,,4,6,,4,32,0,0:01.38,,route_min_directed_valient,False,6,True,False,1,False,True,,Tst,65536,True,1,5,1,,False,,False,,0,,,False,False,,4,mesh,0
,4,2,False,16,True,False,False,0,True,b2353561,220,,True,dfs,1,,False,False,,,False,,True,0,H-hop,pirTest,,2,True,True,True,16,6,True,,,False,-i100 -p100 -t1 -d100,True,131.842983158,40,200,20,0,0.0,StreamInfSVM_5,False,2:04.05,d860f9fb,False,40,6,True,2020-03-04 18:04:53 -0800,2,True,True,6,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",checkerboard,,False,4,True,,8,True,1,49.376321353065535,4,5,False,False,1000000000.0,100.0,6,200,0.0,True,100,True,bfs,True,False,hybrid,,2,DDR4,1000000000,0,False,route_min_directed_valient,True,512,db,15,True,MyDesign,6,,20,False,True,21,False,False,AccelMain,,,,False,2,21,True,dor,0.18kHz,True,False,18,True,True,,4,6,,4,32,0,0:01.23,,route_min_directed_valient,False,6,True,False,1,False,True,,Tst,65536,True,1,5,1,,False,,False,,0,,,False,False,,4,mesh,0
,4,2,False,16,True,False,False,0,True,b2353561,25,,True,dfs,1,,False,False,,,False,,True,0,H-hop,pirTest,,2,True,True,True,16,,True,,,False,-i100 -p100 -t1 -d100,True,11.035132798,40,200,20,0,0.0,StreamSimple_0,False,0:17.55,d860f9fb,False,40,6,True,2020-03-04 18:04:53 -0800,2,True,True,0,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",checkerboard,,False,4,True,,0,True,1,37.6,4,5,False,False,1000000000.0,100.0,6,200,0.0,True,100,True,bfs,True,False,hybrid,,2,DDR4,1000000000,0,False,route_min_directed_valient,True,512,db,1,True,MyDesign,,,20,False,True,1,False,False,AccelMain,,,,False,2,1,True,dor,0.03kHz,True,False,1,True,True,,4,6,,4,32,0,0:00.86,,route_min_directed_valient,False,6,True,False,1,False,True,,Tst,65536,True,1,,1,,False,,False,,0,,,False,False,,4,mesh,0
,4,2,False,16,True,False,False,0,True,b2353561,181,,True,dfs,1,,False,False,,,False,,True,0,H-hop,pirTest,,2,True,True,True,16,2,True,,,False,-i100 -p100 -t1 -d100,True,44.35137449,40,200,20,0,0.0,StreamSumFields_0,False,0:38.35,d860f9fb,False,40,6,True,2020-03-04 18:04:53 -0800,2,True,True,1,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",checkerboard,,False,4,True,,4,True,1,42.66421117249847,4,5,False,False,1000000000.0,100.0,6,200,0.0,True,100,True,bfs,True,False,hybrid,,2,DDR4,1000000000,0,False,route_min_directed_valient,True,512,db,2,True,MyDesign,2,,20,False,True,4,False,False,AccelMain,,,,False,2,4,True,dor,0.17kHz,True,False,4,True,True,,4,6,,4,32,0,0:01.08,,route_min_directed_valient,False,6,True,False,1,False,True,,Tst,65536,True,1,2,1,,False,,False,,0,,,False,False,,4,mesh,0
,4,2,False,16,True,False,False,0,True,b2353561,179,,True,dfs,1,,False,False,,,False,,True,0,H-hop,pirTest,,2,True,True,True,16,2,True,,,False,-i100 -p100 -t1 -d100,True,78.031107343,40,200,20,0,0.0,StreamSumFields_1,False,1:23.38,d860f9fb,False,40,6,True,2020-03-04 18:04:53 -0800,2,True,True,4,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",checkerboard,,False,4,True,,7,True,1,34.15439309294057,4,5,False,False,1000000000.0,100.0,6,200,0.0,True,100,True,bfs,True,False,hybrid,,2,DDR4,1000000000,0,False,route_min_directed_valient,True,512,db,2,True,MyDesign,2,,20,False,True,10,False,False,AccelMain,,,,False,2,10,True,dor,0.13kHz,True,False,6,True,True,,4,6,,4,32,0,0:01.39,,route_min_directed_valient,False,6,True,False,1,False,True,,Tst,65536,True,1,2,1,,False,,False,,0,,,False,False,,4,mesh,0
,4,2,False,16,True,False,False,0,True,b2353561,1189,,True,dfs,1,,False,False,,,False,,True,0,H-hop,pirTest,,2,True,True,True,16,10,True,,,False,-i100 -p100 -t1 -d100,True,81.348354395,40,200,20,0,0.0,StreamTrainLogReg_0,False,4:07.21,d860f9fb,False,40,6,True,2020-03-04 18:04:53 -0800,2,True,True,5,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",checkerboard,,False,4,True,,9,True,1,8.415376243011924,4,5,False,False,1000000000.0,50.29436501261564,6,200,0.0,True,100,True,bfs,True,False,hybrid,,2,DDR4,1000000000,0,False,route_min_directed_valient,True,512,db,10,True,MyDesign,10,,20,False,True,14,False,False,AccelMain,,,,False,2,14,True,dor,0.47kHz,True,False,10,True,True,,4,6,,4,32,0,0:02.53,,route_min_directed_valient,False,6,True,False,1,False,True,,Tst,65536,True,1,10,1,,False,,False,,0,,,False,False,,4,mesh,0
,4,2,False,16,True,False,False,0,True,b2353561,1187,,True,dfs,1,,False,False,,,False,,True,0,H-hop,pirTest,,2,True,True,True,16,10,True,,,False,-i100 -p100 -t1 -d100,True,90.848635138,40,200,20,0,0.0,StreamTrainLogReg_1,False,3:23.83,d860f9fb,False,40,6,True,2020-03-04 18:04:53 -0800,2,True,True,8,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",checkerboard,,False,4,True,,12,True,1,7.5879902649068605,4,5,False,False,1000000000.0,50.37910699241786,6,200,0.0,True,100,True,bfs,True,False,hybrid,,2,DDR4,1000000000,0,False,route_min_directed_valient,True,512,db,10,True,MyDesign,10,,20,False,True,20,False,False,AccelMain,,,,False,2,20,True,dor,0.35kHz,True,False,12,True,True,,4,6,,4,32,0,0:03.40,,route_min_directed_valient,False,6,True,False,1,False,True,,Tst,65536,True,1,10,1,,False,,False,,0,,,False,False,,4,mesh,0
,4,2,False,16,True,False,False,0,True,b2353561,1185,,True,dfs,1,,False,False,,,False,,True,0,H-hop,pirTest,,2,True,True,True,16,10,True,,,False,-i100 -p100 -t1 -d100,True,140.760335127,40,200,20,0,0.0,StreamTrainLogReg_2,False,2:46.12,d860f9fb,False,40,6,True,2020-03-04 18:04:53 -0800,2,True,True,8,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",checkerboard,,False,4,True,,12,True,1,7.645800820761806,4,5,False,False,1000000000.0,70.46413502109705,6,200,0.0,True,100,True,bfs,True,False,hybrid,,2,DDR4,1000000000,0,False,route_min_directed_valient,True,512,db,10,True,MyDesign,10,,20,False,True,20,False,False,AccelMain,,,,False,2,20,True,dor,0.5kHz,True,False,12,True,True,,4,6,,4,32,0,0:02.38,,route_min_directed_valient,False,6,True,False,1,False,True,,Tst,65536,True,1,10,1,,False,,False,,0,,,False,False,,4,mesh,0
,4,2,False,16,True,False,False,0,True,b2353561,1183,,True,dfs,1,,False,False,,,False,,True,0,H-hop,pirTest,,2,True,True,True,16,10,True,,,False,-i100 -p100 -t1 -d100,True,183.226611305,40,200,20,0,0.0,StreamTrainLogReg_3,False,3:36.18,d860f9fb,False,40,6,True,2020-03-04 18:04:53 -0800,2,True,True,11,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",checkerboard,,False,4,True,,15,True,1,6.910671745836582,4,5,False,False,1000000000.0,70.5832628909552,6,200,0.0,True,100,True,bfs,True,False,hybrid,,2,DDR4,1000000000,0,False,route_min_directed_valient,True,512,db,10,True,MyDesign,10,,20,False,True,26,False,False,AccelMain,,,,False,2,26,True,dor,0.44kHz,True,False,14,True,True,,4,6,,4,32,0,0:02.71,,route_min_directed_valient,False,6,True,False,1,False,True,,Tst,65536,True,1,10,1,,False,,False,,0,,,False,False,,4,mesh,0
