VPMU-split,runp2p_rbw,genpir,runp2p_complete,VBB-split,PCU,runhybrid_complete,vcLimit,runhybrid_deadlock,OPS-Prog FU,OPS-Other,VAFG-split,genpir_err,runp2p_wbw,DAG,app,VMC-alloc,VPCU-split,time,PCU_Total,pattern,OPS-FU,VPCU,OPS-Fix,runhybrid_err,runproute_err,runhybrid_cycle,runhybrid_pass,OPS-All,runp2p_cycle,VDAG,runp2p_time,col,runp2p_success,runp2p_pass,simfreq,PMU,maketst_time,pir_sha,runhybrid_time,MC,PMU_Total,VMC-split,runhybrid_dram_power,gentst_time,VMC,slink,DAG_Total,maxActive,freq,project,gentst_err,notFit,mergeTime_ms,VAFG,succeeded,runhybrid_rbw,algo,runhybrid_wbw,runp2p_err,MC_Total,OPS-Flt,runproute_time,prtime,maketst_err,runp2p_deadlock,vlink,spatial_sha,VBB-alloc,runp2p_dram_power,VPMU,pirArgs,VPCU-alloc,VAFG-alloc,VDAG-split,VDAG-alloc,row,avgActive,runhybrid_success,VPMU-alloc,backend
7,0.0,True,True,,7,False,,False,,,1,,0.0,1,StreamTrainLogReg_2,2,28,2020-01-10 18:13:08 -0800,200,,,11,,,,,,,978,0,0:00.58,20,True,True,1.69kHz,10,1:19.26,b65b1a6c,,2,200,2,,112.723949046,2,,40,72.59713701431492,1000000000.0,pirTest,,,54740.689623,1,True,,,,,40,,,,,False,,7f5b887d,,,7,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",12,1,0,0,20,9.565513766634066,False,7,Tst
7,0.0,True,True,,10,False,,False,,,1,,0.0,0,StreamTrainLogReg_3,2,35,2020-01-10 18:13:08 -0800,200,,,16,,,,,,,976,0,0:00.54,20,True,True,1.81kHz,12,1:26.18,b65b1a6c,,2,200,2,,141.024749335,2,,40,72.54098360655738,1000000000.0,pirTest,,,75172.413859,1,True,,,,,40,,,,,False,,7f5b887d,,,6,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",14,1,0,0,20,8.505501908825511,False,7,Tst
8,0.0,True,True,,16,False,,False,,,1,,0.0,0,StreamTrainLogReg_4,2,48,2020-01-10 18:13:08 -0800,200,,,18,,,,,,,977,0,0:00.63,20,True,True,1.55kHz,9,1:56.85,b65b1a6c,,2,200,2,,823.384981323,2,,40,72.67144319344933,1000000000.0,pirTest,,,740749.161617,1,True,,,,,40,,,,,False,,7f5b887d,,,7,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",18,1,0,0,20,7.49162556992649,False,7,Tst
7,0.0,True,True,,11,False,,False,,,1,,0.0,0,StreamTrainLogReg_5,2,47,2020-01-10 18:13:08 -0800,200,,,20,,,,,,,985,0,0:00.74,20,True,True,1.33kHz,15,2:49.02,b65b1a6c,,2,200,2,,352.242365966,2,,40,89.23857868020305,1000000000.0,pirTest,,,232013.973793,1,True,,,,,40,,,,,False,,7f5b887d,,,6,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",18,1,0,0,20,7.662557408750303,False,7,Tst
7,0.0,True,True,,6,False,,False,,,1,,0.0,1,StreamTrainLogReg_6,2,21,2020-01-10 18:13:08 -0800,200,,,8,,,,,,,970,0,0:00.52,20,True,True,1.87kHz,8,1:33.16,b65b1a6c,,2,200,2,,93.63764016,2,,40,81.44329896907216,1000000000.0,pirTest,,,45265.153696,1,True,,,,,40,,,,,False,,7f5b887d,,,7,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",10,1,0,0,20,9.17208564631245,False,7,Tst
40,0.0,True,True,,30,False,,False,,,1,,0.0,7,StreamTrainMLP_0,2,73,2020-01-10 18:13:08 -0800,200,,,43,,,,,,,6040,0,0:03.97,20,True,True,1.52kHz,46,6:26.55,b65b1a6c,,2,200,2,,717.472938744,2,,40,100.0,1000000000.0,pirTest,,,380402.722845,1,True,,,,,40,,,,,False,,7f5b887d,,,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",23,1,0,0,20,3.2014805753574893,False,40,Tst
40,0.0,True,True,,28,False,,False,,,1,,0.0,10,StreamTrainMLP_1,2,73,2020-01-10 18:13:08 -0800,200,,,44,,,,,,,45482,0,0:22.34,20,True,True,2.04kHz,46,4:17.69,b65b1a6c,,2,200,2,,347.884036823,2,,40,46.09076118024713,1000000000.0,pirTest,,,109336.277031,1,True,,,,,40,,,,,False,,7f5b887d,,,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",23,1,0,0,20,2.9608199450079926,False,40,Tst
3,0.0,True,False,,2,False,,False,,,1,,0.0,0,StreamTrainTest_0,2,12,2020-01-10 18:13:08 -0800,200,,,6,,,,,,,1375,0,0:00.70,20,False,True,1.96kHz,7,1:08.04,b65b1a6c,,2,200,2,,35.922301787,2,,40,9.163636363636364,1000000000.0,pirTest,,,3554.346373,1,False,,,,"Assertion fail:
",40,,,,,True,,7f5b887d,,,3,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",8,1,0,0,20,3.524848484848485,False,3,Tst
,0.0,True,True,,1,False,,False,,,1,,0.0,0,SumSquare_0,,2,2020-01-10 18:13:08 -0800,200,,,1,,,,,,,80,0,0:00.50,20,True,True,0.16kHz,0,0:30.24,b65b1a6c,,0,200,,,10.235854949,,,40,80.0,1000000000.0,pirTest,,,745.344132,1,True,,,,,40,,,,,False,,7f5b887d,,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",2,1,0,0,20,30.625,False,,Tst
,0.0,True,True,,0,False,,False,,,1,,0.0,0,SumSquare_1,,2,2020-01-10 18:13:08 -0800,200,,,1,,,,,,,1040,0,0:00.45,20,True,True,2.31kHz,1,0:28.76,b65b1a6c,,0,200,,,10.138319102,,,40,98.46153846153847,1000000000.0,pirTest,,,752.127109,1,True,,,,,40,,,,,False,,7f5b887d,,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",2,1,0,0,20,25.432692307692307,False,,Tst
,0.0,True,True,,1,False,,False,,,1,,0.0,0,SumSquare_2,,2,2020-01-10 18:13:08 -0800,200,,,1,,,,,,,368,0,0:00.58,20,True,True,0.63kHz,0,0:40.67,b65b1a6c,,0,200,,,14.295035482,,,40,95.65217391304348,1000000000.0,pirTest,,,1092.970909,1,True,,,,,40,,,,,False,,7f5b887d,,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",2,1,0,0,20,26.222826086956523,False,,Tst
,0.0,True,True,,0,False,,False,,,1,,0.0,1,SumSquare_3,,3,2020-01-10 18:13:08 -0800,200,,,2,,,,,,,530,0,0:00.45,20,True,True,1.18kHz,1,0:30.32,b65b1a6c,,0,200,,,10.650777447,,,40,96.60377358490567,1000000000.0,pirTest,,,810.504082,1,True,,,,,40,,,,,False,,7f5b887d,,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",3,1,0,0,20,39.320754716981135,False,,Tst
,0.0,True,True,,1,False,,False,,,1,,0.0,0,SumSquare_5,,3,2020-01-10 18:13:08 -0800,200,,,2,,,,,,,194,0,0:00.45,20,True,True,0.43kHz,1,0:32.62,b65b1a6c,,0,200,,,10.90328631,,,40,90.72164948453609,1000000000.0,pirTest,,,837.997148,1,True,,,,,40,,,,,False,,7f5b887d,,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",3,1,0,0,20,38.144329896907216,False,,Tst
4,64.251,True,True,,3,False,,False,,,1,,0.0,3,TPCHQ6_0,4,8,2020-01-10 18:13:08 -0800,200,,,6,,,,,,,255,0,0:00.48,20,True,True,0.53kHz,4,1:01.15,b65b1a6c,,4,200,4,,23.630132362,4,,40,25.098039215686274,1000000000.0,pirTest,,,1803.199327,1,True,,,,,40,,,,,False,,7f5b887d,,,4,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",6,1,0,0,20,20.876585928489042,False,4,Tst
4,13.9915,True,True,,4,False,,False,,,1,,0.0,1,TPCHQ6_1,4,8,2020-01-10 18:13:08 -0800,200,,,6,,,,,,,1171,0,0:00.46,20,True,True,2.55kHz,3,0:56.12,b65b1a6c,,4,200,4,,24.000746746,4,,40,87.4466268146883,1000000000.0,pirTest,,,2051.047778,1,True,,,,,40,,,,,False,,7f5b887d,,,2,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",6,1,0,0,20,64.17263351507587,False,4,Tst
8,67.1475,True,True,,6,False,,False,,,1,,0.0,9,TPCHQ6_2,8,15,2020-01-10 18:13:08 -0800,200,,,15,,,,,,,244,0,0:00.50,20,True,True,0.49kHz,8,1:46.77,b65b1a6c,,8,200,8,,45.583359062,8,,40,13.114754098360656,1000000000.0,pirTest,,,4532.099189,1,True,,,,,40,,,,,False,,7f5b887d,,,8,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",11,1,0,0,20,11.361916771752838,False,8,Tst
8,24.8619,True,True,,0,False,,False,,,1,,0.0,3,TPCHQ6_3,8,15,2020-01-10 18:13:08 -0800,200,,,12,,,,,,,659,0,0:00.55,20,True,True,1.2kHz,14,1:22.45,b65b1a6c,,8,200,8,,41.369472883,8,,40,77.69347496206373,1000000000.0,pirTest,,,4765.450413,1,True,,,,,40,,,,,False,,7f5b887d,,,5,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",11,1,0,0,20,60.48124864513331,False,8,Tst
16,59.148,True,True,,9,False,,False,,,1,,0.0,4,TPCHQ6_4,16,29,2020-01-10 18:13:08 -0800,200,,,21,,,,,,,277,0,0:00.58,20,True,True,0.48kHz,24,2:39.60,b65b1a6c,,16,200,16,,82.971729172,16,,40,5.776173285198556,1000000000.0,pirTest,,,10297.303008,1,True,,,,,40,,,,,False,,7f5b887d,,,16,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",21,1,0,0,20,5.111003723812502,False,16,Tst
12,58.9353,True,True,,7,False,,False,,,1,,0.0,4,TPCHQ6_5,12,38,2020-01-10 18:13:08 -0800,200,,,18,,,,,,,278,0,0:00.51,20,True,True,0.55kHz,19,2:20.13,b65b1a6c,,12,200,12,,208.552858609,12,,40,8.633093525179856,1000000000.0,pirTest,,,134629.219416,1,True,,,,,40,,,,,False,,7f5b887d,,,12,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",24,1,0,0,20,7.664637520752628,False,12,Tst
6,13.7257,True,True,,4,False,,False,,,1,,0.0611051,5,TiledPageRank_0,8,40,2020-01-10 18:13:08 -0800,200,,,17,,,,,,,8379,0,0:01.50,20,True,True,5.59kHz,14,2:08.97,b65b1a6c,,8,200,8,,1570.053051422,8,,40,87.07482993197279,1000000000.0,pirTest,,,1493480.289139,1,True,,,,,40,,,,,False,,7f5b887d,,,6,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",30,1,0,0,20,17.71810478577396,False,6,Tst
6,12.9423,True,True,,12,False,,False,,,1,,0.0677607,2,TiledPageRank_1,8,43,2020-01-10 18:13:08 -0800,200,,,23,,,,,,,7556,0,0:01.55,20,True,True,4.87kHz,15,2:34.40,b65b1a6c,,8,200,8,,386.114743964,8,,40,96.55902593965061,1000000000.0,pirTest,,,306671.520757,1,True,,,,,40,,,,,False,,7f5b887d,,,6,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",30,1,0,0,20,14.755590688624041,False,6,Tst
9,20.9846,True,True,,25,False,,False,,,1,,0.124909,3,TiledPageRank_2,11,79,2020-01-10 18:13:08 -0800,200,,,41,,,,,,,4099,0,0:01.59,20,True,True,2.58kHz,22,4:22.65,b65b1a6c,,11,200,11,,51294.022706948,11,,40,89.38765552573798,1000000000.0,pirTest,,,51098435.023995,1,True,,,,,40,,,,,False,,7f5b887d,,,9,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",48,1,0,0,20,17.436163291859806,False,9,Tst
36,,True,False,,,False,,False,,,1,,,,TiledPageRank_3,38,329,2020-01-10 18:13:08 -0800,,,,,,,,,,,,,,20,False,,,,,b65b1a6c,,,,38,,,,,,,1000000000.0,pirTest,,,,,False,,,,,,,,,,False,,7f5b887d,,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",190,1,0,0,20,,False,36,Tst
6,13.8513,True,True,,5,False,,False,,,1,,0.062253,2,TiledPageRank_4,8,40,2020-01-10 18:13:08 -0800,200,,,16,,,,,,,16449,0,0:03.12,20,True,True,5.27kHz,15,3:06.49,b65b1a6c,,8,200,8,,2048.777605484,8,,40,88.71055991245669,1000000000.0,pirTest,,,1943709.23194,1,True,,,,,40,,,,,False,,7f5b887d,,,6,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",30,1,0,0,20,18.045126494880282,False,6,Tst
1,3.08434,True,True,,1,False,,False,,,1,,0.0,0,UnalignLoad_0,1,5,2020-01-10 18:13:08 -0800,200,,,2,,,,,,,83,0,0:00.46,20,True,True,0.18kHz,2,0:36.69,b65b1a6c,,1,200,1,,14.916835504,1,,40,19.27710843373494,1000000000.0,pirTest,,,976.578326,1,True,,,,,40,,,,,False,,7f5b887d,,,1,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",4,1,0,0,20,13.855421686746988,False,1,Tst
3,3.24051,True,True,,3,False,,False,,,1,,0.0,1,UnalignLoad_1,3,15,2020-01-10 18:13:08 -0800,200,,,8,,,,,,,79,0,0:00.55,20,True,True,0.14kHz,7,1:12.00,b65b1a6c,,3,200,3,,40.100365928,3,,40,10.126582278481013,1000000000.0,pirTest,,,3417.443235,1,True,,,,,40,,,,,False,,7f5b887d,,,3,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",10,1,0,0,20,8.523206751054852,False,3,Tst
7,0.0,True,True,,3,False,,False,,,1,,54.796,0,UnalignParTest_0,3,16,2020-01-10 18:13:08 -0800,200,,,6,,,,,,,299,0,0:00.49,20,True,True,0.61kHz,10,1:30.47,b65b1a6c,,3,200,3,,41.679753758,3,,40,42.80936454849498,1000000000.0,pirTest,,,4230.782962,1,True,,,,,40,,,,,False,,7f5b887d,,,7,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",16,1,0,0,20,30.975980541197934,False,7,Tst
5,0.0,True,True,,1,False,,False,,,1,,55.539,2,UnalignParTest_1,2,11,2020-01-10 18:13:08 -0800,200,,,4,,,,,,,295,0,0:00.49,20,True,True,0.6kHz,6,0:56.80,b65b1a6c,,2,200,2,,27.492965678,2,,40,43.389830508474574,1000000000.0,pirTest,,,2232.463664,1,True,,,,,40,,,,,False,,7f5b887d,,,5,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",11,1,0,0,20,29.970089730807572,False,5,Tst
3,0.0,True,True,,3,False,,False,,,1,,14.9217,1,UnalignParTest_2,1,7,2020-01-10 18:13:08 -0800,200,,,4,,,,,,,1098,0,0:00.45,20,True,True,2.44kHz,3,0:49.31,b65b1a6c,,1,200,1,,19.974271286,1,,40,93.26047358834244,1000000000.0,pirTest,,,1281.332261,1,True,,,,,40,,,,,False,,7f5b887d,,,3,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",6,1,0,0,20,27.81089584368273,False,3,Tst
7,0.0,True,True,,2,False,,False,,,1,,27.7695,2,UnalignParTest_3,3,19,2020-01-10 18:13:08 -0800,200,,,10,,,,,,,590,0,0:00.51,20,True,True,1.16kHz,13,1:42.95,b65b1a6c,,3,200,3,,53.375175386,3,,40,86.77966101694915,1000000000.0,pirTest,,,6248.44989,1,True,,,,,40,,,,,False,,7f5b887d,,,7,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",16,1,0,0,20,29.751815980629537,False,7,Tst
3,0.0,True,True,,3,False,,False,,,1,,0.0,1,UnalignReduce_0,,13,2020-01-10 18:13:08 -0800,200,,,7,,,,,,,54,0,0:00.47,20,True,True,0.11kHz,6,0:50.00,b65b1a6c,,0,200,,,28.122208268,,,40,14.814814814814815,1000000000.0,pirTest,,,2397.872605,1,True,,,,,40,,,,,False,,7f5b887d,,,3,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",7,1,0,0,20,13.095238095238095,False,3,Tst
,0.0,True,True,,2,False,,False,,,1,,0.0,0,UnalignReduce_1,,8,2020-01-10 18:13:08 -0800,200,,,3,,,,,,,42,0,0:00.45,20,True,True,0.09kHz,1,0:34.11,b65b1a6c,,0,200,,,15.38909007,,,40,4.761904761904762,1000000000.0,pirTest,,,1382.275075,1,True,,,,,40,,,,,False,,7f5b887d,,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",7,1,0,0,20,4.285714285714286,False,,Tst
1,0.0,True,True,,0,False,,False,,,1,,3.76471,1,UnalignStore_0,1,5,2020-01-10 18:13:08 -0800,200,,,3,,,,,,,68,0,0:00.68,20,True,True,0.1kHz,3,0:56.45,b65b1a6c,,1,200,1,,26.983578084,1,,40,23.529411764705884,1000000000.0,pirTest,,,2305.69439,1,True,,,,,40,,,,,False,,7f5b887d,,,1,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",4,1,0,0,20,16.91176470588235,False,1,Tst
3,0.0,True,True,,4,False,,False,,,1,,4.41379,1,UnalignStore_1,3,17,2020-01-10 18:13:08 -0800,200,,,7,,,,,,,58,0,0:00.56,20,True,True,0.1kHz,5,1:22.62,b65b1a6c,,3,200,3,,43.361160593,3,,40,13.793103448275861,1000000000.0,pirTest,,,6150.525606,1,True,,,,,40,,,,,False,,7f5b887d,,,3,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",12,1,0,0,20,11.099137931034482,False,3,Tst
1,0.598131,True,True,,1,False,,False,,,1,,0.598131,0,VarDeq_0,1,9,2020-01-10 18:13:08 -0800,200,,,4,,,,,,,107,0,0:00.44,20,True,True,0.24kHz,4,0:38.62,b65b1a6c,,1,200,1,,61.703349864,1,,40,14.953271028037383,1000000000.0,pirTest,,,46576.410832,1,True,,,,,40,,,,,False,,7f5b887d,,,1,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",8,1,0,0,20,9.719626168224298,False,1,Tst
3,,True,False,,,False,,False,,,1,,,,VecTest,2,12,2020-01-10 18:13:08 -0800,,,,,,,,,,,,,,20,False,,,,,b65b1a6c,,,,2,,,,,,,1000000000.0,pirTest,,,,,False,,,,,,,,,,False,,7f5b887d,,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/spatial_part, --save=false, --dot=false, --debug=false, --merge, --merge-algo=gurobi, --split-thread=5, --debug=true",6,1,0,0,20,,False,3,Tst
