proute-opts,mem-tech,argout,dupra,merge,lrange,VDAG-split,retime-local,routing-algo,retime-glob,proute-algo,col,split-thread,succeeded,PMU_Total,VPCU-split,module,row,proute-seed,fifo-depth,constprop,waveform,OPS-Prog FU,pmu-sram-size,debug-print,mergeTime_ms,time,VBB,DAG,VMC,MC,proute-q,prtime,runp2p_deadlock,VPCU,pracc,psim-q,runhybrid_err,open,maketst_time,merge-algo,topo,retime-exout,genpir,routing-cost,VBB-alloc,runhybrid_rbw,VAFG,OPS-Fix,spatial_sha,VMC-alloc,debug,notFit,runhybrid_wbw,split-forward,runp2p_time,runp2p_success,tokenout,genpir_err,load,vdot,fast,OPS-FU,VDAG,sr,vcLimit,VAFG-split,dedicated-dag,reserve-pmu,runhybrid_cycle,OPS-Flt,runproute_time,argin,word,simulate,flit-width,VPMU-split,vec,retime-buffer-only,runp2p_dram_power,runhybrid_time,OPS-Other,save,VPMU,PCU,pir_sha,VDAG-alloc,arch,psim,runhybrid_complete,mdone,nn,simfreq,dot,runp2p_complete,OPS-All,PCU_Total,reserve-pcu,igraph,avgActive,run-tst,runhybrid_success,runp2p_rbw,clock,verbose,maketst_err,runproute_err,VAFG-alloc,start-id,algo,share-adctx,VPCU-alloc,gentst_time,PMU,split,runp2p_err,runhybrid_deadlock,ag-dce,VMC-split,link-prop,backend,name,vlink,slink,app,pcu-stage,vc,merge-forward,VPMU-alloc,rtelm,runp2p_pass,dag-stage,runp2p_wbw,runhybrid_pass,memelm,split-algo,runhybrid_dram_power,maxActive,pmu-stage,trace,mapping,bcread,codegen,run-proute,freq,gentst_err,net,runp2p_cycle,VBB-split,run-psim,pattern,tungsten,DAG_Total,pirArgs,rundot,scheduled,MC_Total,vfifo,time-out,stat,dag,project
-i100 -p100 -t1 -d100,DDR4,4,False,False,True,0,False,dor,False,route_min_directed_valient,20,1,True,200,4,False,20,0,16,True,True,,65536,True,,2020-03-11 20:28:05 -0700,,3,2,2,4,,False,4,True,1,,False,1:34.07,bfs,mesh,False,True,H-hop,,,1,,eb63c002,2,True,,,False,0:02.25,True,5,,False,True,True,,0,True,4,1,False,0,,,,6,32,False,512,2,16,False,,,,True,2,1,7a313b79,0,MyDesign,False,False,True,False,0.06kHz,True,True,,200,0,False,35.879629629629626,False,False,56.8889,1000000000,False,,,1,0,route_min_directed_valient,False,4,49.984088871,2,True,,False,True,2,db,Tst,AccelMain,2,4,DotProduct_0,6,4,False,2,True,True,6,0.0,,False,dfs,,44.44444444444444,6,False,True,True,True,False,1000000000.0,,hybrid,144,,False,checkerboard,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",True,False,40,4,100,True,True,pirTest
-i100 -p100 -t1 -d100,DDR4,4,False,False,True,0,False,dor,False,route_min_directed_valient,20,1,True,200,4,False,20,0,16,True,True,,65536,True,,2020-03-11 20:28:05 -0700,,0,2,2,4,,False,4,True,1,,False,0:44.48,bfs,mesh,False,True,H-hop,,,1,,eb63c002,2,True,,,False,0:01.06,True,5,,False,True,True,,0,True,4,1,False,0,,,,6,32,False,512,2,16,False,,,,True,2,4,7a313b79,0,MyDesign,False,False,True,False,1.05kHz,True,True,,200,0,False,59.77409831857272,False,False,7.36029,1000000000,False,,,1,0,route_min_directed_valient,False,4,40.12793371,2,True,,False,True,2,db,Tst,AccelMain,2,4,DotProduct_1,6,4,False,2,True,True,6,0.0,,False,dfs,,92.00359389038634,6,False,True,True,True,False,1000000000.0,,hybrid,1113,,False,checkerboard,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",True,False,40,4,100,True,True,pirTest
-i100 -p100 -t1 -d100,DDR4,4,False,False,True,0,False,dor,False,route_min_directed_valient,20,1,True,200,7,False,20,0,16,True,True,,65536,True,,2020-03-11 20:28:05 -0700,,0,4,4,4,,False,7,True,1,,False,1:15.69,bfs,mesh,False,True,H-hop,,,1,,eb63c002,4,True,,,False,0:01.83,True,5,,False,True,True,,0,True,4,1,False,0,,,,6,32,False,512,4,16,False,,,,True,4,7,7a313b79,0,MyDesign,False,False,True,False,0.33kHz,True,True,,200,0,False,61.88352745424293,False,False,13.6306,1000000000,False,,,1,0,route_min_directed_valient,False,7,78.599735529,4,True,,False,True,4,db,Tst,AccelMain,2,4,DotProduct_2,6,4,False,4,True,True,6,0.0,,False,dfs,,85.19134775374376,6,False,True,True,True,False,1000000000.0,,hybrid,601,,False,checkerboard,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",True,False,40,4,100,True,True,pirTest
-i100 -p100 -t1 -d100,DDR4,4,False,False,True,0,False,dor,False,route_min_directed_valient,20,1,True,200,7,False,20,0,16,True,True,,65536,True,,2020-03-11 20:28:05 -0700,,5,4,4,4,,False,7,True,1,,False,2:22.33,bfs,mesh,False,True,H-hop,,,1,,eb63c002,4,True,,,False,0:01.49,True,5,,False,True,True,,0,True,4,1,False,0,,,,6,32,False,512,4,16,False,,,,True,4,2,7a313b79,0,MyDesign,False,False,True,False,0.1kHz,True,True,,200,0,False,17.754467754467754,False,False,52.5128,1000000000,False,,,1,0,route_min_directed_valient,False,7,63.247977607,4,True,,False,True,4,db,Tst,AccelMain,2,4,DotProduct_3,6,4,False,4,True,True,6,0.0,,False,dfs,,20.512820512820515,6,False,True,True,True,False,1000000000.0,,hybrid,156,,False,checkerboard,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",True,False,40,4,100,True,True,pirTest
-i100 -p100 -t1 -d100,DDR4,4,False,False,True,0,False,dor,False,route_min_directed_valient,20,1,True,200,26,False,20,0,16,True,True,,65536,True,,2020-03-11 20:28:05 -0700,,17,16,16,4,,False,26,True,1,,False,6:40.88,bfs,mesh,False,True,H-hop,,,1,,eb63c002,16,True,,,False,0:02.03,True,5,,False,True,True,,0,True,4,1,False,0,,,,6,32,False,512,16,16,False,,,,True,16,9,7a313b79,0,MyDesign,False,False,True,False,0.07kHz,True,True,,200,0,False,4.870967741935484,False,False,54.6133,1000000000,False,,,1,0,route_min_directed_valient,False,25,181.552745519,16,True,,False,True,16,db,Tst,AccelMain,2,4,DotProduct_4,6,4,False,16,True,True,6,0.0,,False,dfs,,5.333333333333333,6,False,True,True,True,False,1000000000.0,,hybrid,150,,False,checkerboard,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",True,False,40,4,100,True,True,pirTest
-i100 -p100 -t1 -d100,DDR4,4,False,False,True,0,False,dor,False,route_min_directed_valient,20,1,True,200,14,False,20,0,16,True,True,,65536,True,,2020-03-11 20:28:05 -0700,,7,6,6,4,,False,14,True,1,,False,2:50.05,bfs,mesh,False,True,H-hop,,,1,,eb63c002,6,True,,,False,0:01.18,True,5,,False,True,True,,0,True,4,1,False,0,,,,6,32,False,512,6,16,False,,,,True,6,7,7a313b79,0,MyDesign,False,False,True,False,0.13kHz,True,True,,200,0,False,12.496815286624203,False,False,52.1783,1000000000,False,,,1,0,route_min_directed_valient,False,12,81.50096742,6,True,,False,True,6,db,Tst,AccelMain,2,4,DotProduct_5,6,4,False,6,True,True,6,0.0,,False,dfs,,14.012738853503185,6,False,True,True,True,False,1000000000.0,,hybrid,157,,False,checkerboard,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",True,False,40,4,100,True,True,pirTest
-i100 -p100 -t1 -d100,DDR4,4,False,False,True,0,False,dor,False,route_min_directed_valient,20,1,True,200,8,False,20,0,16,True,True,,65536,True,,2020-03-11 20:28:05 -0700,,3,2,2,4,,False,8,True,1,,False,1:28.60,bfs,mesh,False,True,H-hop,,,1,,eb63c002,2,True,,,False,0:01.67,True,5,,False,True,True,,0,True,4,1,False,0,,,,6,32,False,512,2,16,False,,,,True,2,5,7a313b79,0,MyDesign,False,False,True,False,0.17kHz,True,True,,200,0,False,59.41580756013746,False,False,28.1512,1000000000,False,,,1,0,route_min_directed_valient,False,6,67.878608642,2,True,,False,True,2,db,Tst,AccelMain,2,4,DotProduct_6,6,4,False,2,True,True,6,0.0,,False,dfs,,76.97594501718213,6,False,True,True,True,False,1000000000.0,,hybrid,291,,False,checkerboard,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",True,False,40,4,100,True,True,pirTest
-i100 -p100 -t1 -d100,DDR4,4,False,False,True,0,False,dor,False,route_min_directed_valient,20,1,True,200,24,False,20,0,16,True,True,,65536,True,,2020-03-11 20:28:05 -0700,,7,6,6,4,,False,24,True,1,,False,2:52.14,bfs,mesh,False,True,H-hop,,,1,,eb63c002,6,True,,,False,0:00.82,True,5,,False,True,True,,0,True,4,1,False,0,,,,6,32,False,512,6,16,False,,,,True,6,17,7a313b79,0,MyDesign,False,False,True,False,0.18kHz,True,True,,200,0,False,44.64600655076846,False,False,55.7279,1000000000,False,,,1,0,route_min_directed_valient,False,16,81.763340086,6,True,,False,True,6,db,Tst,AccelMain,2,4,DotProduct_7,6,4,False,6,True,True,6,0.0,,False,dfs,,52.38095238095238,6,False,True,True,True,False,1000000000.0,,hybrid,147,,False,checkerboard,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",True,False,40,4,100,True,True,pirTest
-i100 -p100 -t1 -d100,DDR4,4,False,False,True,0,False,dor,False,route_min_directed_valient,20,1,True,200,12,False,20,0,16,True,True,,65536,True,,2020-03-11 20:28:05 -0700,,5,1,1,4,,False,12,True,1,,False,0:50.69,bfs,mesh,False,True,H-hop,,,1,,eb63c002,1,True,,,False,0:00.74,True,5,,False,True,True,,0,True,4,1,False,0,,,,6,32,False,512,1,16,False,,,,True,1,7,7a313b79,0,MyDesign,False,False,True,False,0.13kHz,True,True,,200,0,False,11.385199240986717,False,False,0.0,1000000000,False,,,1,0,route_min_directed_valient,False,5,97.876889342,1,True,,False,True,1,db,Tst,AccelMain,2,4,FIFOTest_0,6,4,False,1,True,,6,1.37634,,False,dfs,,34.40860215053763,6,False,True,True,True,False,1000000000.0,,hybrid,93,,False,checkerboard,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",True,False,40,4,100,True,True,pirTest
-i100 -p100 -t1 -d100,DDR4,4,False,False,True,0,False,dor,False,route_min_directed_valient,20,1,True,200,10,False,20,0,16,True,True,,65536,True,,2020-03-11 20:28:05 -0700,,4,1,1,4,,False,10,True,1,,False,1:53.24,bfs,mesh,False,True,H-hop,,,1,,eb63c002,1,True,,,False,0:01.56,True,5,,False,True,True,,0,True,4,1,False,0,,,,6,32,False,512,2,16,False,,,,True,2,6,7a313b79,0,MyDesign,False,False,True,False,0.05kHz,True,True,,200,0,False,14.190093708165998,False,False,0.0,1000000000,False,,,1,0,route_min_directed_valient,False,5,91.576022857,2,True,,False,True,1,db,Tst,AccelMain,2,4,FIFOTest_1,6,4,False,1,True,,6,1.54217,,False,dfs,,38.55421686746988,6,False,True,True,True,False,1000000000.0,,hybrid,83,,False,checkerboard,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",True,False,40,4,100,True,True,pirTest
-i100 -p100 -t1 -d100,DDR4,4,False,False,True,0,False,dor,False,route_min_directed_valient,20,1,True,200,15,False,20,0,16,True,True,,65536,True,,2020-03-11 20:28:05 -0700,,5,1,1,4,,False,15,True,1,,False,1:36.83,bfs,mesh,False,True,H-hop,,,1,,eb63c002,1,True,,,False,0:01.49,True,5,,False,True,True,,0,True,4,1,False,0,,,,6,32,False,512,2,16,False,,,,True,2,10,7a313b79,0,MyDesign,False,False,True,False,0.06kHz,True,True,,200,0,False,12.903225806451612,False,False,0.0,1000000000,False,,,1,0,route_min_directed_valient,False,7,134.761276855,2,True,,False,True,1,db,Tst,AccelMain,2,4,FIFOTest_2,6,4,False,1,True,,6,1.37634,,False,dfs,,34.40860215053763,6,False,True,True,True,False,1000000000.0,,hybrid,93,,False,checkerboard,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",True,False,40,4,100,True,True,pirTest
-i100 -p100 -t1 -d100,DDR4,4,False,False,True,0,False,dor,False,route_min_directed_valient,20,1,True,200,28,False,20,0,16,True,True,,65536,True,,2020-03-11 20:28:05 -0700,,12,1,1,4,,False,28,True,1,,False,3:01.35,bfs,mesh,False,True,H-hop,,,1,,eb63c002,1,True,,,False,0:01.52,True,5,,False,True,True,,0,True,4,1,False,0,,,,6,32,False,512,2,16,False,,,,True,2,16,7a313b79,0,MyDesign,False,False,True,False,0.12kHz,True,True,,200,0,False,15.32258064516129,False,False,0.344086,1000000000,False,,,1,0,route_min_directed_valient,False,18,82.820550202,2,True,,False,True,1,db,Tst,AccelMain,2,4,FIFOTest_3,6,4,False,1,True,,6,2.4086,,False,dfs,,60.215053763440864,6,False,True,True,True,False,1000000000.0,,hybrid,186,,False,checkerboard,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",True,False,40,4,100,True,True,pirTest
-i100 -p100 -t1 -d100,DDR4,4,False,False,True,0,False,dor,False,route_min_directed_valient,20,1,True,200,17,False,20,0,16,True,True,,65536,True,,2020-03-11 20:28:05 -0700,,6,5,5,4,,False,17,True,1,,False,4:46.63,bfs,mesh,False,True,H-hop,,,1,,eb63c002,5,True,,,False,5:19.62,True,5,,False,True,True,,0,True,4,1,False,0,,,,6,32,False,512,11,16,False,,,,True,11,11,7a313b79,0,MyDesign,False,False,True,False,0.85kHz,True,True,,200,0,False,28.611704614014844,False,False,0.492809,1000000000,False,,,1,0,route_min_directed_valient,False,11,167.127286383,11,True,,False,True,5,db,Tst,AccelMain,2,4,GDA_0,6,4,False,11,True,True,6,0.242614,,False,dfs,,97.04544192503471,6,False,True,True,True,False,1000000000.0,,hybrid,270125,,False,checkerboard,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",True,False,40,4,100,True,True,pirTest
-i100 -p100 -t1 -d100,DDR4,4,False,False,True,0,False,dor,False,route_min_directed_valient,20,1,True,200,17,False,20,0,16,True,True,,65536,True,,2020-03-11 20:28:05 -0700,,6,5,5,4,,False,17,True,1,,False,4:05.89,bfs,mesh,False,True,H-hop,,,1,,eb63c002,5,True,,,False,0:03.71,True,5,,False,True,True,,0,True,4,1,False,0,,,,6,32,False,512,11,16,False,,,,True,11,11,7a313b79,0,MyDesign,False,False,True,False,1.44kHz,True,True,,200,0,False,23.443388080779886,False,False,1.62661,1000000000,False,,,1,0,route_min_directed_valient,False,11,159.539822918,11,True,,False,True,5,db,Tst,AccelMain,2,4,GDA_1,6,4,False,11,True,True,6,0.765464,,False,dfs,,76.54643991777237,6,False,True,True,True,False,1000000000.0,,hybrid,5351,,False,checkerboard,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",True,False,40,4,100,True,True,pirTest
-i100 -p100 -t1 -d100,DDR4,4,False,False,True,0,False,dor,False,route_min_directed_valient,20,1,True,200,24,False,20,0,16,True,True,,65536,True,,2020-03-11 20:28:05 -0700,,6,5,5,4,,False,24,True,1,,False,5:21.21,bfs,mesh,False,True,H-hop,,,1,,eb63c002,5,True,,,False,0:06.12,True,5,,False,True,True,,0,True,4,1,False,0,,,,6,32,False,512,15,16,False,,,,True,15,18,7a313b79,0,MyDesign,False,False,True,False,0.47kHz,True,True,,200,0,False,26.14160620465349,False,False,3.04869,1000000000,False,,,1,0,route_min_directed_valient,False,13,165.141096629,15,True,,False,True,5,db,Tst,AccelMain,2,4,GDA_2,6,4,False,14,True,True,6,1.43468,,False,dfs,,71.7338003502627,6,False,True,True,True,False,1000000000.0,,hybrid,2855,,False,checkerboard,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",True,False,40,4,100,True,True,pirTest
-i100 -p100 -t1 -d100,DDR4,4,False,False,True,0,False,dor,False,route_min_directed_valient,20,1,True,200,22,False,20,0,16,True,True,,65536,True,,2020-03-11 20:28:05 -0700,,6,5,5,4,,False,22,True,1,,False,3:15.43,bfs,mesh,False,True,H-hop,,,1,,eb63c002,5,True,,,False,0:08.07,True,5,,False,True,True,,0,True,4,1,False,0,,,,6,32,False,512,12,16,False,,,,True,12,16,7a313b79,0,MyDesign,False,False,True,False,0.66kHz,True,True,,200,0,False,21.20907505583406,False,False,1.63578,1000000000,False,,,1,0,route_min_directed_valient,False,12,162.343966364,12,True,,False,True,5,db,Tst,AccelMain,2,4,GDA_3,6,4,False,11,True,True,6,0.76978,,False,dfs,,76.97801165194512,6,False,True,True,True,False,1000000000.0,,hybrid,5321,,False,checkerboard,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",True,False,40,4,100,True,True,pirTest
-i100 -p100 -t1 -d100,DDR4,4,False,False,True,0,False,dor,False,route_min_directed_valient,20,1,True,200,35,False,20,0,16,True,True,,65536,True,,2020-03-11 20:28:05 -0700,,6,5,5,4,,False,35,True,1,,False,6:22.95,bfs,mesh,False,True,H-hop,,,1,,eb63c002,5,True,,,False,0:08.12,True,5,,False,True,True,,0,True,4,1,False,0,,,,6,32,False,512,17,16,False,,,,True,17,29,7a313b79,0,MyDesign,False,False,True,False,0.43kHz,True,True,,200,0,False,18.62664004563605,False,False,2.4826,1000000000,False,,,1,0,route_min_directed_valient,False,15,279.900179214,17,True,,False,True,5,db,Tst,AccelMain,2,4,GDA_4,6,4,False,14,True,True,6,1.16828,,False,dfs,,58.41414717626925,6,False,True,True,True,False,1000000000.0,,hybrid,3506,,False,checkerboard,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",True,False,40,4,100,True,True,pirTest
-i100 -p100 -t1 -d100,DDR4,4,False,False,True,0,False,dor,False,route_min_directed_valient,20,1,True,200,23,False,20,0,16,True,True,,65536,True,,2020-03-11 20:28:05 -0700,,6,5,5,4,,False,23,True,1,,False,4:55.21,bfs,mesh,False,True,H-hop,,,1,,eb63c002,5,True,,,False,0:13.56,True,5,,False,True,True,,0,True,4,1,False,0,,,,6,32,False,512,11,16,False,,,,True,11,17,7a313b79,0,MyDesign,False,False,True,False,0.71kHz,True,True,,200,0,False,21.41421445312204,False,False,0.902249,1000000000,False,,,1,0,route_min_directed_valient,False,12,131.930953073,11,True,,False,True,5,db,Tst,AccelMain,2,4,GDA_5,6,4,False,11,True,True,6,0.424588,,False,dfs,,84.91759096092049,6,False,True,True,True,False,1000000000.0,,hybrid,9647,,False,checkerboard,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",True,False,40,4,100,True,True,pirTest
-i100 -p100 -t1 -d100,DDR4,4,False,False,True,0,False,dor,False,route_min_directed_valient,20,1,True,200,32,False,20,0,16,True,True,,65536,True,,2020-03-11 20:28:05 -0700,,6,5,5,4,,False,32,True,1,,False,5:32.59,bfs,mesh,False,True,H-hop,,,1,,eb63c002,5,True,,,False,12:42.11,True,5,,False,True,True,,0,True,4,1,False,0,,,,6,32,False,512,14,16,False,,,,True,14,26,7a313b79,0,MyDesign,False,False,True,False,0.48kHz,True,True,,200,0,False,18.633218804613918,False,False,0.360243,1000000000,False,,,1,0,route_min_directed_valient,False,14,247.935185168,14,True,,False,True,5,db,Tst,AccelMain,2,4,GDA_6,6,4,False,11,True,True,6,0.177351,,False,dfs,,70.94022645104025,6,False,True,True,True,False,1000000000.0,,hybrid,369528,,False,checkerboard,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",True,False,40,4,100,True,True,pirTest
-i100 -p100 -t1 -d100,DDR4,4,False,False,True,0,False,dor,False,route_min_directed_valient,20,1,True,200,35,False,20,0,16,True,True,,65536,True,,2020-03-11 20:28:05 -0700,,6,5,5,4,,False,35,True,1,,False,3:56.63,bfs,mesh,False,True,H-hop,,,1,,eb63c002,5,True,,,False,6:47.59,True,5,,False,True,True,,0,True,4,1,False,0,,,,6,32,False,512,17,16,False,,,,True,17,29,7a313b79,0,MyDesign,False,False,True,False,0.34kHz,True,True,,200,0,False,29.19214261167129,False,False,0.973363,1000000000,False,,,1,0,route_min_directed_valient,False,15,322.642536094,17,True,,False,True,5,db,Tst,AccelMain,2,4,GDA_7,6,4,False,14,True,True,6,0.479194,,False,dfs,,95.83878680637307,6,False,True,True,True,False,1000000000.0,,hybrid,136763,,False,checkerboard,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",True,False,40,4,100,True,True,pirTest
