VPCU-alloc,routing-cost,col,tungsten,runp2p_wbw,algo,OPS-All,merge-algo,VMC-split,run-tst,lrange,app,prtime,runp2p_complete,pattern,VDAG-alloc,debug-tst,OPS-Other,DAG,genpir_err,rtelm,proute-q,simulate,OPS-Prog FU,split-algo,mapping,waveform,tokenout,project,mdone,DAG_Total,simfreq,MC_Total,runp2p_time,codegen,reserve-pcu,run-psim,vec,VDAG-split,retime-buffer-only,split-forward,row,scheduled,slink,runp2p_err,argin,freq,PMU_Total,mem-tech,VBB,VMC-alloc,maketst_err,pmu-sram-size,runp2p_rbw,module,VDAG,runproute_time,MC,backend,pmu-stage,PCU,retime-local,OPS-FU,flit-width,vdot,vlink,runp2p_dram_power,open,rundot,routing-algo,runhybrid_time,trace,fast,PCU_Total,vcLimit,runhybrid_dram_power,gentst_time,runhybrid_wbw,constprop,memelm,VPMU-alloc,mergeTime_ms,link-prop,net,clock,avgActive,stat,VPCU-split,runproute_err,succeeded,runp2p_deadlock,time-out,argout,proute-seed,runhybrid_cycle,name,VMC,retime-glob,VBB-split,PMU,VPMU-split,arch,runhybrid_complete,reserve-pmu,dot,maketst_time,vc,spatial_sha,VPMU,bcread,notFit,merge,runp2p_cycle,runhybrid_success,run-proute,fifo-depth,load,runp2p_pass,dedicated-dag,proute-opts,nn,save,OPS-Flt,dag,retime-exout,proute-algo,pcu-stage,debug,pracc,VBB-alloc,split,runhybrid_rbw,runhybrid_err,gentst_err,psim-q,runhybrid_pass,genpir,start-id,dupra,psim,pir_sha,VPCU,ag-dce,OPS-Fix,time,VAFG,dag-stage,igraph,maxActive,merge-forward,runp2p_success,split-thread,word,topo,runhybrid_deadlock,VAFG-alloc,verbose,pirArgs,vfifo,sr,VAFG-split
10,H-hop,20,True,0.0,route_min_directed_valient,,bfs,2,False,True,StreamInfNN_6,,True,checkerboard,0,False,,3,,True,4,False,,dfs,True,True,5,pirTest,True,40,3.89kHz,40,0:01.10,True,0,False,16,0,False,False,20,False,4,,6,1000000000.0,200,DDR4,,2,,65536,0.0,False,0,,2,Tst,6,11,False,,512,True,2,,False,True,dor,,False,True,200,4,,38.008287062,,True,False,9,,db,hybrid,1000000000,35.58992062581118,True,14,,True,False,100,4,0,,AccelMain,2,False,,9,9,MyDesign,False,0,True,1:47.61,4,9d801345,9,True,,False,4274,False,False,16,False,True,False,-i100 -p100 -t1 -d100,False,False,,True,False,route_min_directed_valient,6,True,True,,True,,,,1,,True,0,False,False,53165bff,14,True,,2020-01-30 17:52:55 -0800,1,6,False,97.00514740290126,False,True,1,32,mesh,False,1,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,True,1
10,H-hop,20,True,0.0,route_min_directed_valient,,bfs,2,False,True,StreamInfNN_7,,True,checkerboard,0,False,,3,,True,4,False,,dfs,True,True,5,pirTest,True,40,4.41kHz,40,0:00.97,True,0,False,16,0,False,False,20,False,4,,6,1000000000.0,200,DDR4,,2,,65536,0.0,False,0,,2,Tst,6,11,False,,512,True,2,,False,True,dor,,False,True,200,4,,63.337362892,,True,False,9,,db,hybrid,1000000000,35.58992062581118,True,14,,True,False,100,4,0,,AccelMain,2,False,,9,9,MyDesign,False,0,True,2:07.49,4,9d801345,9,True,,False,4274,False,False,16,False,True,False,-i100 -p100 -t1 -d100,False,False,,True,False,route_min_directed_valient,6,True,True,,True,,,,1,,True,0,False,False,53165bff,14,True,,2020-01-30 17:52:55 -0800,1,6,False,97.00514740290126,False,True,1,32,mesh,False,1,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,True,1
6,H-hop,20,True,0.0,route_min_directed_valient,,bfs,2,False,True,StreamInfSVM_0,,True,checkerboard,0,False,,2,,True,4,False,,dfs,True,True,5,pirTest,True,40,1.86kHz,40,0:00.32,True,0,False,16,0,False,False,20,False,4,,6,1000000000.0,200,DDR4,,2,,65536,0.0,False,0,,2,Tst,6,6,False,,512,True,2,,False,True,dor,,False,True,200,4,,29.190613268,,True,False,5,,db,hybrid,1000000000,50.30850833513747,True,8,,True,False,100,4,0,,AccelMain,2,False,,5,5,MyDesign,False,0,True,0:30.54,4,9d801345,5,True,,False,596,False,False,16,False,True,False,-i100 -p100 -t1 -d100,False,False,,True,False,route_min_directed_valient,6,True,True,,True,,,,1,,True,0,False,False,53165bff,8,True,,2020-01-30 17:52:55 -0800,1,6,False,93.6241610738255,False,True,1,32,mesh,False,1,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,True,1
10,H-hop,20,True,0.0,route_min_directed_valient,,bfs,2,False,True,StreamInfSVM_1,,True,checkerboard,0,False,,4,,True,4,False,,dfs,True,True,5,pirTest,True,40,0.3kHz,40,0:01.14,True,0,False,16,0,False,False,20,False,4,,6,1000000000.0,200,DDR4,,2,,65536,0.0,False,0,,2,Tst,6,12,False,,512,True,2,,False,True,dor,,False,True,200,4,,59.542657526,,True,False,5,,db,hybrid,1000000000,50.77901430842607,True,16,,True,False,100,4,0,,AccelMain,2,False,,5,5,MyDesign,False,0,True,1:30.24,4,9d801345,5,True,,False,340,False,False,16,False,True,False,-i100 -p100 -t1 -d100,False,False,,True,False,route_min_directed_valient,6,True,True,,True,,,,1,,True,0,False,False,53165bff,16,True,,2020-01-30 17:52:55 -0800,1,6,False,90.0,False,True,1,32,mesh,False,1,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,True,1
6,H-hop,20,True,0.0,route_min_directed_valient,,bfs,2,False,True,StreamInfSVM_3,,True,checkerboard,0,False,,2,,True,4,False,,dfs,True,True,5,pirTest,True,40,2.58kHz,40,0:00.43,True,0,False,16,0,False,False,20,False,4,,6,1000000000.0,200,DDR4,,2,,65536,0.0,False,0,,2,Tst,6,7,False,,512,True,2,,False,True,dor,,False,True,200,4,,35.596625767,,True,False,5,,db,hybrid,1000000000,38.15942704087575,True,9,,True,False,100,4,0,,AccelMain,2,False,,5,5,MyDesign,False,0,True,0:47.76,4,9d801345,5,True,,False,1108,False,False,16,False,True,False,-i100 -p100 -t1 -d100,False,False,,True,False,route_min_directed_valient,6,True,True,,True,,,,1,,True,0,False,False,53165bff,9,True,,2020-01-30 17:52:55 -0800,1,6,False,96.93140794223827,False,True,1,32,mesh,False,1,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,True,1
10,H-hop,20,True,0.0,route_min_directed_valient,,bfs,2,False,True,StreamInfSVM_4,,True,checkerboard,0,False,,4,,True,4,False,,dfs,True,True,5,pirTest,True,40,1.75kHz,40,0:00.34,True,0,False,16,0,False,False,20,False,4,,6,1000000000.0,200,DDR4,,2,,65536,0.0,False,0,,2,Tst,6,12,False,,512,True,2,,False,True,dor,,False,True,200,4,,34.91551655,,True,False,5,,db,hybrid,1000000000,39.923816433883545,True,16,,True,False,100,4,0,,AccelMain,2,False,,5,5,MyDesign,False,0,True,0:49.92,4,9d801345,5,True,,False,596,False,False,16,False,True,False,-i100 -p100 -t1 -d100,False,False,,True,False,route_min_directed_valient,6,True,True,,True,,,,1,,True,0,False,False,53165bff,16,True,,2020-01-30 17:52:55 -0800,1,6,False,94.29530201342281,False,True,1,32,mesh,False,1,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,True,1
18,H-hop,20,True,0.0,route_min_directed_valient,,bfs,2,False,True,StreamInfSVM_5,,True,checkerboard,0,False,,11,,True,4,False,,dfs,True,True,5,pirTest,True,40,0.64kHz,40,0:00.35,True,0,False,16,0,False,False,20,False,4,,6,1000000000.0,200,DDR4,,2,,65536,0.0,False,0,,2,Tst,6,8,False,,512,True,2,,False,True,dor,,False,True,200,4,,63.712749512,,True,False,5,,db,hybrid,1000000000,48.41529223987231,True,32,,True,False,100,4,0,,AccelMain,2,False,,20,7,MyDesign,False,0,True,1:43.17,4,9d801345,7,True,,False,223,False,False,16,False,True,False,-i100 -p100 -t1 -d100,False,False,,True,False,route_min_directed_valient,6,True,True,,True,,,,1,,True,0,False,False,53165bff,32,True,,2020-01-30 17:52:55 -0800,1,6,False,100.0,False,True,1,32,mesh,False,1,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,True,1
4,H-hop,20,True,0.0,route_min_directed_valient,,bfs,2,False,True,StreamSumFields_0,,True,checkerboard,0,False,,2,,True,4,False,,dfs,True,True,5,pirTest,True,40,0.32kHz,40,0:00.58,True,0,False,16,0,False,False,20,False,4,,6,1000000000.0,200,DDR4,,2,,65536,0.0,False,0,,2,Tst,6,4,False,,512,True,2,,False,True,dor,,False,True,200,4,,36.909347523,,True,False,2,,db,hybrid,1000000000,39.45652173913043,True,6,,True,False,100,4,0,,AccelMain,2,False,,2,2,MyDesign,False,0,True,0:47.82,4,9d801345,2,True,,False,184,False,False,16,False,True,False,-i100 -p100 -t1 -d100,False,False,,True,False,route_min_directed_valient,6,True,True,,True,,,,1,,True,0,False,False,53165bff,6,True,,2020-01-30 17:52:55 -0800,1,6,False,100.0,False,True,1,32,mesh,False,1,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,True,1
6,H-hop,20,True,0.0,route_min_directed_valient,,bfs,2,False,True,StreamSumFields_1,,True,checkerboard,0,False,,4,,True,4,False,,dfs,True,True,5,pirTest,True,40,0.25kHz,40,0:00.73,True,0,False,16,0,False,False,20,False,4,,6,1000000000.0,200,DDR4,,2,,65536,0.0,False,0,,2,Tst,6,8,False,,512,True,2,,False,True,dor,,False,True,200,4,,53.403734624,,True,False,2,,db,hybrid,1000000000,32.21153846153846,True,12,,True,False,100,4,0,,AccelMain,2,False,,2,2,MyDesign,False,0,True,0:40.49,4,9d801345,2,True,,False,182,False,False,16,False,True,False,-i100 -p100 -t1 -d100,False,False,,True,False,route_min_directed_valient,6,True,True,,True,,,,1,,True,0,False,False,53165bff,12,True,,2020-01-30 17:52:55 -0800,1,6,False,100.0,False,True,1,32,mesh,False,1,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,True,1
10,H-hop,20,True,0.0,route_min_directed_valient,,bfs,2,False,True,StreamTrainLogReg_0,,True,checkerboard,0,False,,7,,True,4,False,,dfs,True,True,5,pirTest,True,40,0.67kHz,40,0:01.78,True,0,False,16,0,False,False,20,False,4,,6,1000000000.0,200,DDR4,,2,,65536,0.0,False,0,,2,Tst,6,14,False,,512,True,2,,False,True,dor,,False,True,200,4,,53.545818002,,True,False,10,,db,hybrid,1000000000,8.63487338334976,True,21,,True,False,100,4,0,,AccelMain,2,False,,10,10,MyDesign,False,0,True,2:01.26,4,9d801345,10,True,,False,1198,False,False,16,False,True,False,-i100 -p100 -t1 -d100,False,False,,True,False,route_min_directed_valient,6,True,True,,True,,,,1,,True,0,False,False,53165bff,21,True,,2020-01-30 17:52:55 -0800,1,6,False,61.51919866444074,False,True,1,32,mesh,False,1,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,True,1
12,H-hop,20,True,0.0,route_min_directed_valient,,bfs,2,False,True,StreamTrainLogReg_1,,True,checkerboard,0,False,,9,,True,4,False,,dfs,True,True,5,pirTest,True,40,2.3kHz,40,0:00.52,True,0,False,16,0,False,False,20,False,4,,6,1000000000.0,200,DDR4,,2,,65536,0.0,False,0,,2,Tst,6,18,False,,512,True,2,,False,True,dor,,False,True,200,4,,79.332646302,,True,False,10,,db,hybrid,1000000000,7.8739476415638325,True,27,,True,False,100,4,0,,AccelMain,2,False,,10,10,MyDesign,False,0,True,1:59.57,4,9d801345,10,True,,False,1196,False,False,16,False,True,False,-i100 -p100 -t1 -d100,False,False,,True,False,route_min_directed_valient,6,True,True,,True,,,,1,,True,0,False,False,53165bff,27,True,,2020-01-30 17:52:55 -0800,1,6,False,61.62207357859532,False,True,1,32,mesh,False,1,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,True,1
12,H-hop,20,True,0.0,route_min_directed_valient,,bfs,2,False,True,StreamTrainLogReg_2,,True,checkerboard,0,False,,9,,True,4,False,,dfs,True,True,5,pirTest,True,40,0.98kHz,40,0:01.22,True,0,False,16,0,False,False,20,False,4,,6,1000000000.0,200,DDR4,,2,,65536,0.0,False,0,,2,Tst,6,18,False,,512,True,2,,False,True,dor,,False,True,200,4,,83.284262934,,True,False,10,,db,hybrid,1000000000,7.5790831552398,True,27,,True,False,100,4,0,,AccelMain,2,False,,10,10,MyDesign,False,0,True,2:50.62,4,9d801345,10,True,,False,1194,False,False,16,False,True,False,-i100 -p100 -t1 -d100,False,False,,True,False,route_min_directed_valient,6,True,True,,True,,,,1,,True,0,False,False,53165bff,27,True,,2020-01-30 17:52:55 -0800,1,6,False,69.93299832495812,False,True,1,32,mesh,False,1,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,True,1
14,H-hop,20,True,0.0,route_min_directed_valient,,bfs,2,False,True,StreamTrainLogReg_3,,True,checkerboard,0,False,,11,,True,4,False,,dfs,True,True,5,pirTest,True,40,0.71kHz,40,0:01.68,True,0,False,16,0,False,False,20,False,4,,6,1000000000.0,200,DDR4,,2,,65536,0.0,False,0,,2,Tst,6,22,False,,512,True,2,,False,True,dor,,False,True,200,4,,126.09684563,,True,False,10,,db,hybrid,1000000000,6.895788774983407,True,33,,True,False,100,4,0,,AccelMain,2,False,,10,10,MyDesign,False,0,True,2:41.99,4,9d801345,10,True,,False,1192,False,False,16,False,True,False,-i100 -p100 -t1 -d100,False,False,,True,False,route_min_directed_valient,6,True,True,,True,,,,1,,True,0,False,False,53165bff,33,True,,2020-01-30 17:52:55 -0800,1,6,False,70.0503355704698,False,True,1,32,mesh,False,1,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,True,1
18,H-hop,20,True,0.0,route_min_directed_valient,,bfs,2,False,True,StreamTrainLogReg_4,,True,checkerboard,0,False,,18,,True,4,False,,dfs,True,True,5,pirTest,True,40,0.71kHz,40,0:01.68,True,0,False,16,0,False,False,20,False,4,,6,1000000000.0,200,DDR4,,2,,65536,0.0,False,0,,2,Tst,6,25,False,,512,True,2,,False,True,dor,,False,True,200,4,,127.878478332,,True,False,10,,db,hybrid,1000000000,6.154490940744084,True,43,,True,False,100,4,0,,AccelMain,2,False,,11,11,MyDesign,False,0,True,2:12.48,4,9d801345,11,True,,False,1193,False,False,16,False,True,False,-i100 -p100 -t1 -d100,False,False,,True,False,route_min_directed_valient,6,True,True,,True,,,,1,,True,0,False,False,53165bff,43,True,,2020-01-30 17:52:55 -0800,1,6,False,69.99161777032691,False,True,1,32,mesh,False,1,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,True,1
18,H-hop,20,True,0.0,route_min_directed_valient,,bfs,2,False,True,StreamTrainLogReg_5,,True,checkerboard,0,False,,16,,True,4,False,,dfs,True,True,5,pirTest,True,40,1.19kHz,40,0:01.01,True,0,False,16,0,False,False,20,False,4,,6,1000000000.0,200,DDR4,,2,,65536,0.0,False,0,,2,Tst,6,30,False,,512,True,2,,False,True,dor,,False,True,200,4,,132.086384651,,True,False,10,,db,hybrid,1000000000,6.212143475208568,True,46,,True,False,100,4,0,,AccelMain,2,False,,10,10,MyDesign,False,0,True,2:36.36,4,9d801345,10,True,,False,1201,False,False,16,False,True,False,-i100 -p100 -t1 -d100,False,False,,True,False,route_min_directed_valient,6,True,True,,True,,,,1,,True,0,False,False,53165bff,46,True,,2020-01-30 17:52:55 -0800,1,6,False,87.26061615320566,False,True,1,32,mesh,False,1,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,True,1
10,H-hop,20,True,0.0,route_min_directed_valient,,bfs,2,False,True,StreamTrainLogReg_6,,True,checkerboard,0,False,,7,,True,4,False,,dfs,True,True,5,pirTest,True,40,1.99kHz,40,0:00.60,True,0,False,16,0,False,False,20,False,4,,6,1000000000.0,200,DDR4,,2,,65536,0.0,False,0,,2,Tst,6,14,False,,512,True,2,,False,True,dor,,False,True,200,4,,100.026678478,,True,False,10,,db,hybrid,1000000000,7.269345839734778,True,21,,True,False,100,4,0,,AccelMain,2,False,,10,10,MyDesign,False,0,True,2:19.70,4,9d801345,10,True,,False,1192,False,False,16,False,True,False,-i100 -p100 -t1 -d100,False,False,,True,False,route_min_directed_valient,6,True,True,,True,,,,1,,True,0,False,False,53165bff,21,True,,2020-01-30 17:52:55 -0800,1,6,False,80.03355704697987,False,True,1,32,mesh,False,1,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,True,1
23,H-hop,20,True,0.0,route_min_directed_valient,,bfs,2,False,True,StreamTrainMLP_0,,True,checkerboard,0,False,,40,,True,4,False,,dfs,True,True,5,pirTest,True,40,0.43kHz,40,0:10.37,True,0,False,16,0,False,False,20,False,4,,6,1000000000.0,200,DDR4,,2,,65536,0.0,False,0,,2,Tst,6,28,False,,512,True,2,,False,True,dor,,False,True,200,4,,281.191184165,,True,False,40,,db,hybrid,1000000000,4.150958277466677,True,69,,True,False,100,4,0,,AccelMain,2,False,,41,40,MyDesign,False,0,True,6:46.46,4,9d801345,40,True,,False,4499,False,False,16,False,True,False,-i100 -p100 -t1 -d100,False,False,,True,False,route_min_directed_valient,6,True,True,,True,,,,1,,True,0,False,False,53165bff,69,True,,2020-01-30 17:52:55 -0800,1,6,False,100.0,False,True,1,32,mesh,False,1,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,True,1
23,H-hop,20,True,0.0,route_min_directed_valient,,bfs,2,False,True,StreamTrainMLP_1,,True,checkerboard,0,False,,40,,True,4,False,,dfs,True,True,5,pirTest,True,40,0.77kHz,40,0:43.18,True,0,False,16,0,False,False,20,False,4,,6,1000000000.0,200,DDR4,,2,,65536,0.0,False,0,,2,Tst,6,28,False,,512,True,2,,False,True,dor,,False,True,200,4,,347.461927885,,True,False,40,,db,hybrid,1000000000,3.9929359205135464,True,69,,True,False,100,4,0,,AccelMain,2,False,,41,40,MyDesign,False,0,True,6:46.76,4,9d801345,40,True,,False,33171,False,False,16,False,True,False,-i100 -p100 -t1 -d100,False,False,,True,False,route_min_directed_valient,6,True,True,,True,,,,1,,True,0,False,False,53165bff,69,True,,2020-01-30 17:52:55 -0800,1,6,False,46.05830394018872,False,True,1,32,mesh,False,1,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,True,1
8,H-hop,20,True,0.0,route_min_directed_valient,,bfs,2,False,True,StreamTrainTest_0,,False,checkerboard,0,False,,2,,True,4,False,,dfs,True,True,5,pirTest,True,40,3.73kHz,40,0:00.93,True,0,False,16,0,False,False,20,False,4,"Assertion fail:
",6,1000000000.0,200,DDR4,,2,,65536,0.0,False,0,,2,Tst,6,10,False,,512,True,2,,False,True,dor,,False,True,200,4,,55.87407289,,True,False,4,,db,hybrid,1000000000,1.2110726643598615,True,12,,False,True,100,4,0,,AccelMain,2,False,,4,4,MyDesign,False,0,True,1:17.01,4,9d801345,4,True,,False,3468,False,False,16,False,True,False,-i100 -p100 -t1 -d100,False,False,,True,False,route_min_directed_valient,6,True,True,,True,,,,1,,True,0,False,False,53165bff,12,True,,2020-01-30 17:52:55 -0800,1,6,False,3.114186851211073,False,False,1,32,mesh,False,1,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,True,1
2,H-hop,20,True,0.0,route_min_directed_valient,,bfs,,False,True,SumSquare_0,,True,checkerboard,0,False,,1,,True,4,False,,dfs,True,True,5,pirTest,True,40,0.21kHz,40,0:00.39,True,0,False,16,0,False,False,20,False,4,,6,1000000000.0,200,DDR4,,,,65536,0.0,False,0,,0,Tst,6,0,False,,512,True,2,,False,True,dor,,False,True,200,4,,16.726821342,,True,False,,,db,hybrid,1000000000,29.878048780487806,True,2,,True,False,100,4,0,,AccelMain,,False,,1,,MyDesign,False,0,True,0:08.47,4,9d801345,,True,,False,82,False,False,16,False,True,False,-i100 -p100 -t1 -d100,False,False,,True,False,route_min_directed_valient,6,True,True,,True,,,,1,,True,0,False,False,53165bff,2,True,,2020-01-30 17:52:55 -0800,1,6,False,78.04878048780488,False,True,1,32,mesh,False,1,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,True,1
2,H-hop,20,True,0.0,route_min_directed_valient,,bfs,,False,True,SumSquare_1,,True,checkerboard,0,False,,0,,True,4,False,,dfs,True,True,5,pirTest,True,40,1.11kHz,40,0:00.94,True,0,False,16,0,False,False,20,False,4,,6,1000000000.0,200,DDR4,,,,65536,0.0,False,0,,0,Tst,6,0,False,,512,True,2,,False,True,dor,,False,True,200,4,,18.626492632,,True,False,,,db,hybrid,1000000000,25.383877159309023,True,2,,True,False,100,4,0,,AccelMain,,False,,2,,MyDesign,False,0,True,0:14.91,4,9d801345,,True,,False,1042,False,False,16,False,True,False,-i100 -p100 -t1 -d100,False,False,,True,False,route_min_directed_valient,6,True,True,,True,,,,1,,True,0,False,False,53165bff,2,True,,2020-01-30 17:52:55 -0800,1,6,False,98.2725527831094,False,True,1,32,mesh,False,1,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,True,1
2,H-hop,20,True,0.0,route_min_directed_valient,,bfs,,False,True,SumSquare_2,,True,checkerboard,0,False,,1,,True,4,False,,dfs,True,True,5,pirTest,True,40,1.03kHz,40,0:00.36,True,0,False,16,0,False,False,20,False,4,,6,1000000000.0,200,DDR4,,,,65536,0.0,False,0,,0,Tst,6,0,False,,512,True,2,,False,True,dor,,False,True,200,4,,15.445555016,,True,False,,,db,hybrid,1000000000,26.08108108108108,True,2,,True,False,100,4,0,,AccelMain,,False,,1,,MyDesign,False,0,True,0:08.14,4,9d801345,,True,,False,370,False,False,16,False,True,False,-i100 -p100 -t1 -d100,False,False,,True,False,route_min_directed_valient,6,True,True,,True,,,,1,,True,0,False,False,53165bff,2,True,,2020-01-30 17:52:55 -0800,1,6,False,95.13513513513513,False,True,1,32,mesh,False,1,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,True,1
3,H-hop,20,True,0.0,route_min_directed_valient,,bfs,,False,True,SumSquare_3,,True,checkerboard,0,False,,0,,True,4,False,,dfs,True,True,5,pirTest,True,40,1.23kHz,40,0:00.43,True,0,False,16,0,False,False,20,False,4,,6,1000000000.0,200,DDR4,,,,65536,0.0,False,0,,0,Tst,6,0,False,,512,True,2,,False,True,dor,,False,True,200,4,,20.186697826,,True,False,,,db,hybrid,1000000000,39.320754716981135,True,3,,True,False,100,4,0,,AccelMain,,False,,3,,MyDesign,False,0,True,0:11.92,4,9d801345,,True,,False,530,False,False,16,False,True,False,-i100 -p100 -t1 -d100,False,False,,True,False,route_min_directed_valient,6,True,True,,True,,,,1,,True,0,False,False,53165bff,3,True,,2020-01-30 17:52:55 -0800,1,6,False,96.60377358490567,False,True,1,32,mesh,False,1,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,True,1
3,H-hop,20,True,0.0,route_min_directed_valient,,bfs,,False,True,SumSquare_5,,True,checkerboard,0,False,,1,,True,4,False,,dfs,True,True,5,pirTest,True,40,0.41kHz,40,0:00.47,True,0,False,16,0,False,False,20,False,4,,6,1000000000.0,200,DDR4,,,,65536,0.0,False,0,,0,Tst,6,0,False,,512,True,2,,False,True,dor,,False,True,200,4,,16.431023746,,True,False,,,db,hybrid,1000000000,38.144329896907216,True,3,,True,False,100,4,0,,AccelMain,,False,,2,,MyDesign,False,0,True,0:12.16,4,9d801345,,True,,False,194,False,False,16,False,True,False,-i100 -p100 -t1 -d100,False,False,,True,False,route_min_directed_valient,6,True,True,,True,,,,1,,True,0,False,False,53165bff,3,True,,2020-01-30 17:52:55 -0800,1,6,False,90.72164948453609,False,True,1,32,mesh,False,1,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,True,1
