runhybrid_wbw,constprop,VBB-alloc,VBB-split,VPMU,runp2p_time,VPCU-split,bcread,dag-stage,time,DAG_Total,algo,runhybrid_time,ag-dce,pcu-stage,runp2p_complete,merge,routing-cost,runhybrid_cycle,load,mergeTime_ms,gentst_time,proute-q,arch,time-out,VAFG-split,freq,gentst_err,link-prop,mdone,avgActive,PMU,maketst_time,reserve-pmu,genpir,OPS-Flt,psim,OPS-Prog FU,VMC,debug-tst,app,MC_Total,project,pattern,vfifo,topo,dedicated-dag,VAFG-alloc,pmu-stage,tungsten,VPMU-alloc,MC,simulate,runp2p_err,vcLimit,runhybrid_success,proute-algo,clock,VMC-split,trace,vc,merge-forward,backend,VPMU-split,split-forward,run-proute,scheduled,runp2p_rbw,vlink,dupra,split,psim-q,mapping,spatial_sha,mem-tech,runhybrid_rbw,tokenout,retime-buffer-only,OPS-Other,module,runproute_time,maketst_err,dag,net,waveform,runp2p_success,maxActive,nn,runhybrid_dram_power,split-algo,row,save,vec,runhybrid_complete,VDAG-split,VDAG-alloc,PMU_Total,succeeded,fast,runhybrid_err,run-tst,OPS-Fix,codegen,VDAG,lrange,pracc,argin,run-psim,merge-algo,flit-width,reserve-pcu,stat,pmu-sram-size,name,dot,debug,split-thread,proute-seed,simfreq,retime-glob,PCU,igraph,rtelm,fifo-depth,sr,argout,vdot,retime-local,DAG,memelm,PCU_Total,VPCU-alloc,retime-exout,pirArgs,prtime,genpir_err,OPS-FU,runp2p_dram_power,proute-opts,VMC-alloc,notFit,word,open,VAFG,start-id,slink,routing-algo,VBB,col,runproute_err,runp2p_deadlock,runp2p_cycle,VPCU,OPS-All,pir_sha,runhybrid_deadlock,verbose,runhybrid_pass,runp2p_wbw,runp2p_pass
,True,,,2,0:00.49,6,True,6,2020-01-19 18:17:09 -0800,40,route_min_directed_valient,,True,6,True,False,H-hop,,False,,16.772051193,4,MyDesign,100,1,1000000000.0,,db,True,38.36842105263158,2,0:53.12,0,True,,False,,2,False,StreamInfLogReg_2,40,pirTest,checkerboard,4,mesh,False,1,6,True,2,2,False,,4,False,route_min_directed_valient,1000000000,2,False,4,False,Tst,2,False,False,False,0.0,2,False,True,1,True,93b78c7b,DDR4,,5,False,,False,,,True,hybrid,True,True,100.0,False,,dfs,20,False,16,False,0,0,200,True,False,,False,,True,0,True,True,6,False,bfs,512,0,True,65536,AccelMain,False,False,1,0,0.39kHz,False,5,False,True,16,True,4,True,False,1,False,200,4,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/fluorine/spatial, --save=false, --dot=false, --debug=false",,,,,-i100 -p100 -t1 -d100,2,,32,False,1,0,4,dor,,20,,False,190,6,,2bf187f9,False,False,,0.0,True
,True,,,2,0:00.55,12,True,6,2020-01-19 18:17:09 -0800,40,route_min_directed_valient,,True,6,True,False,H-hop,,False,,24.972670878,4,MyDesign,100,1,1000000000.0,,db,True,31.31648936170213,10,1:04.28,0,True,,False,,2,False,StreamInfLogReg_3,40,pirTest,checkerboard,4,mesh,False,1,6,True,2,2,False,,4,False,route_min_directed_valient,1000000000,2,False,4,False,Tst,2,False,False,False,0.0,2,False,True,1,True,93b78c7b,DDR4,,5,False,,False,,,True,hybrid,True,True,100.0,False,,dfs,20,False,16,False,0,0,200,True,False,,False,,True,0,True,True,6,False,bfs,512,0,True,65536,AccelMain,False,False,1,0,0.34kHz,False,2,False,True,16,True,4,True,False,2,False,200,6,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/fluorine/spatial, --save=false, --dot=false, --debug=false",,,,,-i100 -p100 -t1 -d100,2,,32,False,1,0,4,dor,,20,,False,188,12,,2bf187f9,False,False,,0.0,True
,True,,,3,0:00.53,23,True,6,2020-01-19 18:17:09 -0800,40,route_min_directed_valient,,True,6,True,False,H-hop,,False,,31.705150649,4,MyDesign,100,1,1000000000.0,,db,True,24.667729930887827,15,1:22.19,0,True,,False,,2,False,StreamInfLogReg_4,40,pirTest,checkerboard,4,mesh,False,1,6,True,2,2,False,,4,False,route_min_directed_valient,1000000000,2,False,4,False,Tst,3,False,False,False,0.0,2,False,True,1,True,93b78c7b,DDR4,,5,False,,False,,,True,hybrid,True,True,100.0,False,,dfs,20,False,16,False,0,0,200,True,False,,False,,True,0,True,True,6,False,bfs,512,0,True,65536,AccelMain,False,False,1,0,0.37kHz,False,4,False,True,16,True,4,True,False,7,False,200,10,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/fluorine/spatial, --save=false, --dot=false, --debug=false",,,,,-i100 -p100 -t1 -d100,2,,32,False,1,0,4,dor,,20,,False,198,23,,2bf187f9,False,False,,0.0,True
,True,,,3,0:00.60,23,True,6,2020-01-19 18:17:09 -0800,40,route_min_directed_valient,,True,6,True,False,H-hop,,False,,37.125349188,4,MyDesign,100,1,1000000000.0,,db,True,24.667729930887827,3,1:16.41,0,True,,False,,2,False,StreamInfLogReg_5,40,pirTest,checkerboard,4,mesh,False,1,6,True,2,2,False,,4,False,route_min_directed_valient,1000000000,2,False,4,False,Tst,3,False,False,False,0.0,2,False,True,1,True,93b78c7b,DDR4,,5,False,,False,,,True,hybrid,True,True,100.0,False,,dfs,20,False,16,False,0,0,200,True,False,,False,,True,0,True,True,6,False,bfs,512,0,True,65536,AccelMain,False,False,1,0,0.33kHz,False,12,False,True,16,True,4,True,False,11,False,200,10,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/fluorine/spatial, --save=false, --dot=false, --debug=false",,,,,-i100 -p100 -t1 -d100,2,,32,False,1,0,4,dor,,20,,False,198,23,,2bf187f9,False,False,,0.0,True
,True,,,3,0:00.56,6,True,6,2020-01-19 18:17:09 -0800,40,route_min_directed_valient,,True,6,True,False,H-hop,,False,,20.142099718,4,MyDesign,100,1,1000000000.0,,db,True,38.09631642512077,3,0:56.93,0,True,,False,,2,False,StreamInfLogReg_6,40,pirTest,checkerboard,4,mesh,False,1,6,True,3,2,False,,4,False,route_min_directed_valient,1000000000,2,False,4,False,Tst,3,False,False,False,0.0,2,False,True,1,True,93b78c7b,DDR4,,5,False,,False,,,True,hybrid,True,True,97.56944444444444,False,,dfs,20,False,16,False,0,0,200,True,False,,False,,True,0,True,True,6,False,bfs,512,0,True,65536,AccelMain,False,False,1,0,1.03kHz,False,2,False,True,16,True,4,True,False,4,False,200,4,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/fluorine/spatial, --save=false, --dot=false, --debug=false",,,,,-i100 -p100 -t1 -d100,2,,32,False,1,0,4,dor,,20,,False,576,6,,2bf187f9,False,False,,0.0,True
,True,,,9,0:00.76,14,True,6,2020-01-19 18:17:09 -0800,40,route_min_directed_valient,,True,6,True,False,H-hop,,False,,36.756710245,4,MyDesign,100,1,1000000000.0,,db,True,35.63730084348641,9,1:53.93,0,True,,False,,2,False,StreamInfNN_0,40,pirTest,checkerboard,4,mesh,False,1,6,True,9,2,False,,4,False,route_min_directed_valient,1000000000,2,False,4,False,Tst,9,False,False,False,0.0,2,False,True,1,True,93b78c7b,DDR4,,5,False,,False,,,True,hybrid,True,True,97.1415182755389,False,,dfs,20,False,16,False,0,0,200,True,False,,False,,True,0,True,True,6,False,bfs,512,0,True,65536,AccelMain,False,False,1,0,5.62kHz,False,8,False,True,16,True,4,True,False,6,False,200,10,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/fluorine/spatial, --save=false, --dot=false, --debug=false",,,,,-i100 -p100 -t1 -d100,2,,32,False,1,0,4,dor,,20,,False,4268,14,,2bf187f9,False,False,,0.0,True
,True,,,13,0:00.77,30,True,6,2020-01-19 18:17:09 -0800,40,route_min_directed_valient,,True,6,True,False,H-hop,,False,,60.78171985,4,MyDesign,100,1,1000000000.0,,db,True,38.689894713991094,13,1:58.70,0,True,,False,,2,False,StreamInfNN_1,40,pirTest,checkerboard,4,mesh,False,1,6,True,11,2,False,,4,False,route_min_directed_valient,1000000000,2,False,4,False,Tst,13,False,False,False,0.0,2,False,True,1,True,93b78c7b,DDR4,,5,False,,False,,,True,hybrid,True,True,94.68468468468468,False,,dfs,20,False,16,False,0,0,200,True,False,,False,,True,0,True,True,6,False,bfs,512,0,True,65536,AccelMain,False,False,1,0,2.88kHz,False,18,False,True,16,True,4,True,False,12,False,200,18,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/fluorine/spatial, --save=false, --dot=false, --debug=false",,,,,-i100 -p100 -t1 -d100,2,,32,False,1,0,4,dor,,20,,False,2220,30,,2bf187f9,False,False,,0.0,True
,True,,,9,0:01.62,16,True,6,2020-01-19 18:17:09 -0800,40,route_min_directed_valient,,True,6,True,False,H-hop,,False,,35.729796539,4,MyDesign,100,1,1000000000.0,,db,True,22.723986262577576,9,2:01.14,0,True,,False,,2,False,StreamInfNN_2,40,pirTest,checkerboard,4,mesh,False,1,6,True,9,2,False,,4,False,route_min_directed_valient,1000000000,2,False,4,False,Tst,9,False,False,False,0.0,2,False,True,1,True,93b78c7b,DDR4,,5,False,,False,,,True,hybrid,True,True,99.01789480026511,False,,dfs,20,False,16,False,0,0,200,True,False,,False,,True,0,True,True,6,False,bfs,512,0,True,65536,AccelMain,False,False,1,0,10.25kHz,False,9,False,True,16,True,4,True,False,7,False,200,11,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/fluorine/spatial, --save=false, --dot=false, --debug=false",,,,,-i100 -p100 -t1 -d100,2,,32,False,1,0,4,dor,,20,,False,16597,16,,2bf187f9,False,False,,0.0,True
,True,,,9,0:02.16,23,True,6,2020-01-19 18:17:09 -0800,40,route_min_directed_valient,,True,6,True,False,H-hop,,False,,47.51238765,4,MyDesign,100,1,1000000000.0,,db,True,19.131607009919318,9,1:40.61,0,True,,False,,2,False,StreamInfNN_3,40,pirTest,checkerboard,4,mesh,False,1,6,True,9,2,False,,4,False,route_min_directed_valient,1000000000,2,False,4,False,Tst,9,False,False,False,0.0,2,False,True,1,True,93b78c7b,DDR4,,5,False,,False,,,True,hybrid,True,True,99.19719925152411,False,,dfs,20,False,16,False,0,0,200,True,False,,False,,True,0,True,True,6,False,bfs,512,0,True,65536,AccelMain,False,False,1,0,7.67kHz,False,12,False,True,16,True,4,True,False,11,False,200,14,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/fluorine/spatial, --save=false, --dot=false, --debug=false",,,,,-i100 -p100 -t1 -d100,2,,32,False,1,0,4,dor,,20,,False,16567,23,,2bf187f9,False,False,,0.0,True
,True,,,12,0:02.08,46,True,6,2020-01-19 18:17:09 -0800,40,route_min_directed_valient,,True,6,True,False,H-hop,,False,,78.141479385,4,MyDesign,100,1,1000000000.0,,db,True,19.697985026342547,12,2:14.55,0,True,,False,,2,False,StreamInfNN_4,40,pirTest,checkerboard,4,mesh,False,1,6,True,11,2,False,,4,False,route_min_directed_valient,1000000000,2,False,4,False,Tst,12,False,False,False,0.0,2,False,True,1,True,93b78c7b,DDR4,,5,False,,False,,,True,hybrid,True,True,98.40019102196753,False,,dfs,20,False,16,False,0,0,200,True,False,,False,,True,0,True,True,6,False,bfs,512,0,True,65536,AccelMain,False,False,1,0,4.03kHz,False,24,False,True,16,True,4,True,False,22,False,200,26,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/fluorine/spatial, --save=false, --dot=false, --debug=false",,,,,-i100 -p100 -t1 -d100,2,,32,False,1,0,4,dor,,20,,False,8376,46,,2bf187f9,False,False,,0.0,True
,True,,,12,0:00.58,27,True,6,2020-01-19 18:17:09 -0800,40,route_min_directed_valient,,True,6,True,False,H-hop,,False,,55.617683696,4,MyDesign,100,1,1000000000.0,,db,True,35.46247389755558,12,1:53.29,0,True,,False,,2,False,StreamInfNN_5,40,pirTest,checkerboard,4,mesh,False,1,6,True,11,2,False,,4,False,route_min_directed_valient,1000000000,2,False,4,False,Tst,12,False,False,False,0.0,2,False,True,1,True,93b78c7b,DDR4,,5,False,,False,,,True,hybrid,True,True,92.26139294926914,False,,dfs,20,False,16,False,0,0,200,True,False,,False,,True,0,True,True,6,False,bfs,512,0,True,65536,AccelMain,False,False,1,0,2.01kHz,False,15,False,True,16,True,4,True,False,12,False,200,16,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/fluorine/spatial, --save=false, --dot=false, --debug=false",,,,,-i100 -p100 -t1 -d100,2,,32,False,1,0,4,dor,,20,,False,1163,27,,2bf187f9,False,False,,0.0,True
,True,,,9,0:00.95,14,True,6,2020-01-19 18:17:09 -0800,40,route_min_directed_valient,,True,6,True,False,H-hop,,False,,34.623876749,4,MyDesign,100,1,1000000000.0,,db,True,35.58992062581118,9,1:52.48,0,True,,False,,2,False,StreamInfNN_6,40,pirTest,checkerboard,4,mesh,False,1,6,True,9,2,False,,4,False,route_min_directed_valient,1000000000,2,False,4,False,Tst,9,False,False,False,0.0,2,False,True,1,True,93b78c7b,DDR4,,5,False,,False,,,True,hybrid,True,True,97.00514740290126,False,,dfs,20,False,16,False,0,0,200,True,False,,False,,True,0,True,True,6,False,bfs,512,0,True,65536,AccelMain,False,False,1,0,4.5kHz,False,11,False,True,16,True,4,True,False,3,False,200,10,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/fluorine/spatial, --save=false, --dot=false, --debug=false",,,,,-i100 -p100 -t1 -d100,2,,32,False,1,0,4,dor,,20,,False,4274,14,,2bf187f9,False,False,,0.0,True
,True,,,9,0:00.72,14,True,6,2020-01-19 18:17:09 -0800,40,route_min_directed_valient,,True,6,True,False,H-hop,,False,,33.145401852,4,MyDesign,100,1,1000000000.0,,db,True,35.58992062581118,9,1:53.13,0,True,,False,,2,False,StreamInfNN_7,40,pirTest,checkerboard,4,mesh,False,1,6,True,9,2,False,,4,False,route_min_directed_valient,1000000000,2,False,4,False,Tst,9,False,False,False,0.0,2,False,True,1,True,93b78c7b,DDR4,,5,False,,False,,,True,hybrid,True,True,97.00514740290126,False,,dfs,20,False,16,False,0,0,200,True,False,,False,,True,0,True,True,6,False,bfs,512,0,True,65536,AccelMain,False,False,1,0,5.94kHz,False,11,False,True,16,True,4,True,False,3,False,200,10,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/fluorine/spatial, --save=false, --dot=false, --debug=false",,,,,-i100 -p100 -t1 -d100,2,,32,False,1,0,4,dor,,20,,False,4274,14,,2bf187f9,False,False,,0.0,True
,True,,,5,0:00.67,8,True,6,2020-01-19 18:17:09 -0800,40,route_min_directed_valient,,True,6,True,False,H-hop,,False,,22.236737314,4,MyDesign,100,1,1000000000.0,,db,True,50.30850833513747,5,1:08.05,0,True,,False,,2,False,StreamInfSVM_0,40,pirTest,checkerboard,4,mesh,False,1,6,True,5,2,False,,4,False,route_min_directed_valient,1000000000,2,False,4,False,Tst,5,False,False,False,0.0,2,False,True,1,True,93b78c7b,DDR4,,5,False,,False,,,True,hybrid,True,True,93.6241610738255,False,,dfs,20,False,16,False,0,0,200,True,False,,False,,True,0,True,True,6,False,bfs,512,0,True,65536,AccelMain,False,False,1,0,0.89kHz,False,6,False,True,16,True,4,True,False,2,False,200,6,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/fluorine/spatial, --save=false, --dot=false, --debug=false",,,,,-i100 -p100 -t1 -d100,2,,32,False,1,0,4,dor,,20,,False,596,8,,2bf187f9,False,False,,0.0,True
,True,,,5,0:00.58,16,True,6,2020-01-19 18:17:09 -0800,40,route_min_directed_valient,,True,6,True,False,H-hop,,False,,29.208193045,4,MyDesign,100,1,1000000000.0,,db,True,50.77901430842607,5,1:23.51,0,True,,False,,2,False,StreamInfSVM_1,40,pirTest,checkerboard,4,mesh,False,1,6,True,5,2,False,,4,False,route_min_directed_valient,1000000000,2,False,4,False,Tst,5,False,False,False,0.0,2,False,True,1,True,93b78c7b,DDR4,,5,False,,False,,,True,hybrid,True,True,90.0,False,,dfs,20,False,16,False,0,0,200,True,False,,False,,True,0,True,True,6,False,bfs,512,0,True,65536,AccelMain,False,False,1,0,0.59kHz,False,12,False,True,16,True,4,True,False,4,False,200,10,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/fluorine/spatial, --save=false, --dot=false, --debug=false",,,,,-i100 -p100 -t1 -d100,2,,32,False,1,0,4,dor,,20,,False,340,16,,2bf187f9,False,False,,0.0,True
,True,,,5,0:00.52,9,True,6,2020-01-19 18:17:09 -0800,40,route_min_directed_valient,,True,6,True,False,H-hop,,False,,23.802119895,4,MyDesign,100,1,1000000000.0,,db,True,38.15942704087575,5,1:12.96,0,True,,False,,2,False,StreamInfSVM_3,40,pirTest,checkerboard,4,mesh,False,1,6,True,5,2,False,,4,False,route_min_directed_valient,1000000000,2,False,4,False,Tst,5,False,False,False,0.0,2,False,True,1,True,93b78c7b,DDR4,,5,False,,False,,,True,hybrid,True,True,96.93140794223827,False,,dfs,20,False,16,False,0,0,200,True,False,,False,,True,0,True,True,6,False,bfs,512,0,True,65536,AccelMain,False,False,1,0,2.13kHz,False,7,False,True,16,True,4,True,False,2,False,200,6,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/fluorine/spatial, --save=false, --dot=false, --debug=false",,,,,-i100 -p100 -t1 -d100,2,,32,False,1,0,4,dor,,20,,False,1108,9,,2bf187f9,False,False,,0.0,True
,True,,,5,0:00.60,16,True,6,2020-01-19 18:17:09 -0800,40,route_min_directed_valient,,True,6,True,False,H-hop,,False,,33.307981553,4,MyDesign,100,1,1000000000.0,,db,True,39.923816433883545,5,1:17.28,0,True,,False,,2,False,StreamInfSVM_4,40,pirTest,checkerboard,4,mesh,False,1,6,True,5,2,False,,4,False,route_min_directed_valient,1000000000,2,False,4,False,Tst,5,False,False,False,0.0,2,False,True,1,True,93b78c7b,DDR4,,5,False,,False,,,True,hybrid,True,True,94.29530201342281,False,,dfs,20,False,16,False,0,0,200,True,False,,False,,True,0,True,True,6,False,bfs,512,0,True,65536,AccelMain,False,False,1,0,0.99kHz,False,12,False,True,16,True,4,True,False,4,False,200,10,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/fluorine/spatial, --save=false, --dot=false, --debug=false",,,,,-i100 -p100 -t1 -d100,2,,32,False,1,0,4,dor,,20,,False,596,16,,2bf187f9,False,False,,0.0,True
,True,,,7,0:00.59,32,True,6,2020-01-19 18:17:09 -0800,40,route_min_directed_valient,,True,6,True,False,H-hop,,False,,47.207541308,4,MyDesign,100,1,1000000000.0,,db,True,48.41529223987231,20,1:31.59,0,True,,False,,2,False,StreamInfSVM_5,40,pirTest,checkerboard,4,mesh,False,1,6,True,5,2,False,,4,False,route_min_directed_valient,1000000000,2,False,4,False,Tst,7,False,False,False,0.0,2,False,True,1,True,93b78c7b,DDR4,,5,False,,False,,,True,hybrid,True,True,100.0,False,,dfs,20,False,16,False,0,0,200,True,False,,False,,True,0,True,True,6,False,bfs,512,0,True,65536,AccelMain,False,False,1,0,0.38kHz,False,8,False,True,16,True,4,True,False,11,False,200,18,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/fluorine/spatial, --save=false, --dot=false, --debug=false",,,,,-i100 -p100 -t1 -d100,2,,32,False,1,0,4,dor,,20,,False,223,32,,2bf187f9,False,False,,0.0,True
,True,,,2,0:00.52,6,True,6,2020-01-19 18:17:09 -0800,40,route_min_directed_valient,,True,6,True,False,H-hop,,False,,17.829680756,4,MyDesign,100,1,1000000000.0,,db,True,39.45652173913043,2,0:53.92,0,True,,False,,2,False,StreamSumFields_0,40,pirTest,checkerboard,4,mesh,False,1,6,True,2,2,False,,4,False,route_min_directed_valient,1000000000,2,False,4,False,Tst,2,False,False,False,0.0,2,False,True,1,True,93b78c7b,DDR4,,5,False,,False,,,True,hybrid,True,True,100.0,False,,dfs,20,False,16,False,0,0,200,True,False,,False,,True,0,True,True,6,False,bfs,512,0,True,65536,AccelMain,False,False,1,0,0.35kHz,False,4,False,True,16,True,4,True,False,2,False,200,4,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/fluorine/spatial, --save=false, --dot=false, --debug=false",,,,,-i100 -p100 -t1 -d100,2,,32,False,1,0,4,dor,,20,,False,184,6,,2bf187f9,False,False,,0.0,True
,True,,,2,0:00.55,12,True,6,2020-01-19 18:17:09 -0800,40,route_min_directed_valient,,True,6,True,False,H-hop,,False,,20.935340434,4,MyDesign,100,1,1000000000.0,,db,True,32.21153846153846,2,0:54.42,0,True,,False,,2,False,StreamSumFields_1,40,pirTest,checkerboard,4,mesh,False,1,6,True,2,2,False,,4,False,route_min_directed_valient,1000000000,2,False,4,False,Tst,2,False,False,False,0.0,2,False,True,1,True,93b78c7b,DDR4,,5,False,,False,,,True,hybrid,True,True,100.0,False,,dfs,20,False,16,False,0,0,200,True,False,,False,,True,0,True,True,6,False,bfs,512,0,True,65536,AccelMain,False,False,1,0,0.33kHz,False,8,False,True,16,True,4,True,False,4,False,200,6,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/fluorine/spatial, --save=false, --dot=false, --debug=false",,,,,-i100 -p100 -t1 -d100,2,,32,False,1,0,4,dor,,20,,False,182,12,,2bf187f9,False,False,,0.0,True
,True,,,10,0:00.64,21,True,6,2020-01-19 18:17:09 -0800,40,route_min_directed_valient,,True,6,True,False,H-hop,,False,,42.678522818,4,MyDesign,100,1,1000000000.0,,db,True,8.63487338334976,10,1:51.68,0,True,,False,,2,False,StreamTrainLogReg_0,40,pirTest,checkerboard,4,mesh,False,1,6,True,10,2,False,,4,False,route_min_directed_valient,1000000000,2,False,4,False,Tst,10,False,False,False,0.0,2,False,True,1,True,93b78c7b,DDR4,,5,False,,False,,,True,hybrid,True,True,61.51919866444074,False,,dfs,20,False,16,False,0,0,200,True,False,,False,,True,0,True,True,6,False,bfs,512,0,True,65536,AccelMain,False,False,1,0,1.87kHz,False,14,False,True,16,True,4,True,False,7,False,200,10,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/fluorine/spatial, --save=false, --dot=false, --debug=false",,,,,-i100 -p100 -t1 -d100,2,,32,False,1,0,4,dor,,20,,False,1198,21,,2bf187f9,False,False,,0.0,True
,True,,,10,0:00.70,27,True,6,2020-01-19 18:17:09 -0800,40,route_min_directed_valient,,True,6,True,False,H-hop,,False,,49.845893068,4,MyDesign,100,1,1000000000.0,,db,True,7.8739476415638325,10,2:06.60,0,True,,False,,2,False,StreamTrainLogReg_1,40,pirTest,checkerboard,4,mesh,False,1,6,True,10,2,False,,4,False,route_min_directed_valient,1000000000,2,False,4,False,Tst,10,False,False,False,0.0,2,False,True,1,True,93b78c7b,DDR4,,5,False,,False,,,True,hybrid,True,True,61.62207357859532,False,,dfs,20,False,16,False,0,0,200,True,False,,False,,True,0,True,True,6,False,bfs,512,0,True,65536,AccelMain,False,False,1,0,1.71kHz,False,18,False,True,16,True,4,True,False,9,False,200,12,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/fluorine/spatial, --save=false, --dot=false, --debug=false",,,,,-i100 -p100 -t1 -d100,2,,32,False,1,0,4,dor,,20,,False,1196,27,,2bf187f9,False,False,,0.0,True
,True,,,10,0:00.64,27,True,6,2020-01-19 18:17:09 -0800,40,route_min_directed_valient,,True,6,True,False,H-hop,,False,,48.673862592,4,MyDesign,100,1,1000000000.0,,db,True,7.5790831552398,10,2:12.26,0,True,,False,,2,False,StreamTrainLogReg_2,40,pirTest,checkerboard,4,mesh,False,1,6,True,10,2,False,,4,False,route_min_directed_valient,1000000000,2,False,4,False,Tst,10,False,False,False,0.0,2,False,True,1,True,93b78c7b,DDR4,,5,False,,False,,,True,hybrid,True,True,69.93299832495812,False,,dfs,20,False,16,False,0,0,200,True,False,,False,,True,0,True,True,6,False,bfs,512,0,True,65536,AccelMain,False,False,1,0,1.87kHz,False,18,False,True,16,True,4,True,False,9,False,200,12,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/fluorine/spatial, --save=false, --dot=false, --debug=false",,,,,-i100 -p100 -t1 -d100,2,,32,False,1,0,4,dor,,20,,False,1194,27,,2bf187f9,False,False,,0.0,True
