app,project,backend,freq,spatial_sha,pir_sha,time,genpir,genpir_err,DynHopsVec,DynHopsScal,StatHopsVec,StatHopsScal,Score,NetVC,TotPkts,LinkLim,InjectLim,EjectLim,LongRoute,Q0Pct,Q0Lim,runp2p_cycle,runhybrid_cycle,runp2p_err,runhybrid_err,maketst_err,runproute_err,gentst_err,runp2p_pass,runhybrid_pass,runp2p_deadlock,runhybrid_deadlock,runp2p_complete,runhybrid_complete,runp2p_dram_power,runhybrid_dram_power,runp2p_rbw,runhybrid_rbw,runp2p_wbw,runhybrid_wbw,maketst_time,runp2p_time,runhybrid_time,runproute_time,gentst_time,OPS-All,OPS-FU,OPS-Fix,OPS-Flt,OPS-Other,OPS-Prog FU,notFit,MC,DAG,PMU,PCU,MC_Total,DAG_Total,PMU_Total,PCU_Total,VMC,VDAG,VPMU,VPCU,row,col,pirArgs,algo,pattern,slink,vlink,prtime,vcLimit,runp2p_success,runhybrid_success,succeeded,simfreq
SumSquare_2,pirTest,Tst,1000000000.0,f6ef39ae,43d4659a,2019-11-06 23:09:01 -0800,True,,,,,,,,,,,,,,,370,,,,,,,True,,False,False,True,False,,,0.0,,0.0,,0:37.06,0:00.52,,,9.598076695,"3264 OP, 8.82 GOPS","2208 OP, 5.97 GOPS","1120 OP, 3.03 GOPS",,"2144 OP, 5.79 GOPS","1152 OP, 3.11 GOPS",,0,1,1,0,40,40,200,200,,0,,2,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,0.71kHz
SumSquare_3,pirTest,Tst,1000000000.0,f6ef39ae,43d4659a,2019-11-06 23:09:01 -0800,True,,,,,,,,,,,,,,,530,,,,,,,True,,False,False,True,False,,,0.0,,0.0,,0:38.69,0:00.54,,,11.14005538,"3136 OP, 5.92 GOPS","2112 OP, 3.98 GOPS","1072 OP, 2.02 GOPS",,"2064 OP, 3.89 GOPS","1088 OP, 2.05 GOPS",,0,0,3,0,40,40,200,200,,0,,3,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,0.98kHz
SumSquare_5,pirTest,Tst,1000000000.0,f6ef39ae,43d4659a,2019-11-06 23:09:01 -0800,True,,,,,,,,,,,,,,,194,,,,,,,True,,False,False,True,False,,,0.0,,0.0,,0:37.94,0:00.58,,,10.307876612,"3232 OP, 16.66 GOPS","2176 OP, 11.22 GOPS","1104 OP, 5.69 GOPS",,"2128 OP, 10.97 GOPS","1120 OP, 5.77 GOPS",,0,1,2,0,40,40,200,200,,0,,3,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,0.33kHz
TPCHQ6_0,pirTest,Tst,1000000000.0,f6ef39ae,43d4659a,2019-11-06 23:09:01 -0800,True,,,,,,,,,,,,,,,228,,,,,,,True,,False,False,True,False,,,71.8596,,0.0,,1:01.80,0:00.54,,,16.910626177,"20720 OP, 90.88 GOPS","20720 OP, 90.88 GOPS","15584 OP, 68.35 GOPS",,"5136 OP, 22.53 GOPS","19696 OP, 86.39 GOPS",,4,5,4,2,40,40,200,200,4,0,4,7,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,0.42kHz
TPCHQ6_1,pirTest,Tst,1000000000.0,f6ef39ae,43d4659a,2019-11-06 23:09:01 -0800,True,,,,,,,,,,,,,,,1154,,,,,,,True,,False,False,True,False,,,14.1976,,0.0,,1:03.05,0:00.57,,,18.126952653,"12528 OP, 10.86 GOPS","12528 OP, 10.86 GOPS","7392 OP, 6.41 GOPS",,"5136 OP, 4.45 GOPS","11504 OP, 9.97 GOPS",,4,6,4,1,40,40,200,200,4,0,4,7,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,2.02kHz
TPCHQ6_2,pirTest,Tst,1000000000.0,f6ef39ae,43d4659a,2019-11-06 23:09:01 -0800,True,,,,,,,,,,,,,,,217,,,,,,,True,,False,False,True,False,,,75.5023,,0.0,,2:13.46,0:00.54,,,25.503525932,"20704 OP, 95.41 GOPS","20704 OP, 95.41 GOPS","15576 OP, 71.78 GOPS",,"5128 OP, 23.63 GOPS","19680 OP, 90.69 GOPS",,8,9,8,4,40,40,200,200,8,0,8,13,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,0.4kHz
TPCHQ6_3,pirTest,Tst,1000000000.0,f6ef39ae,43d4659a,2019-11-06 23:09:01 -0800,True,,,,,,,,,,,,,,,643,,,,,,,True,,False,False,True,False,,,25.4806,,0.0,,1:36.61,0:00.64,,,25.985884025,"12512 OP, 19.46 GOPS","12512 OP, 19.46 GOPS","7384 OP, 11.48 GOPS",,"5128 OP, 7.98 GOPS","11488 OP, 17.87 GOPS",,8,11,8,2,40,40,200,200,8,0,8,13,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,1.0kHz
TPCHQ6_4,pirTest,Tst,1000000000.0,f6ef39ae,43d4659a,2019-11-06 23:09:01 -0800,True,,,,,,,,,,,,,,,263,,,,,,,True,,False,False,True,False,,,62.2966,,0.0,,2:36.59,0:00.54,,,49.923233047,"20696 OP, 78.69 GOPS","20696 OP, 78.69 GOPS","15572 OP, 59.21 GOPS",,"5124 OP, 19.48 GOPS","19672 OP, 74.80 GOPS",,16,17,16,8,40,40,200,200,16,0,16,25,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,0.49kHz
TPCHQ6_5,pirTest,Tst,1000000000.0,f6ef39ae,43d4659a,2019-11-06 23:09:01 -0800,True,,,,,,,,,,,,,,,247,,,,,,,True,,False,False,True,False,,,66.332,,0.0,,2:19.63,0:00.57,,,62.877985354,"29442 OP, 119.20 GOPS","29442 OP, 119.20 GOPS","17520 OP, 70.93 GOPS",,"11922 OP, 48.27 GOPS","22146 OP, 89.66 GOPS",,12,14,12,22,40,40,200,200,12,0,12,36,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,0.43kHz
TiledPageRank_0,pirTest,Tst,1000000000.0,f6ef39ae,43d4659a,2019-11-06 23:09:01 -0800,True,,,,,,,,,,,,,,,8573,,,,,,,True,,False,False,True,False,,,14.3184,,0.0597224,,2:48.31,0:01.84,,,54.318821848,"202631 OP, 23.64 GOPS","202499 OP, 23.62 GOPS","89903 OP, 10.49 GOPS",,"112728 OP, 13.15 GOPS","102851 OP, 12.00 GOPS",,8,22,11,13,40,40,200,200,8,0,6,40,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,4.66kHz
TiledPageRank_1,pirTest,Tst,1000000000.0,f6ef39ae,43d4659a,2019-11-06 23:09:01 -0800,True,,,,,,,,,,,,,,,8292,,,,,,,True,,False,False,True,False,,,12.4342,,0.0617463,,3:45.22,0:02.42,,,63.433708975,"595837 OP, 71.86 GOPS","595705 OP, 71.84 GOPS","147329 OP, 17.77 GOPS",,"448508 OP, 54.09 GOPS","161276 OP, 19.45 GOPS",,8,22,10,19,40,40,200,200,8,0,6,45,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,3.43kHz
TiledPageRank_2,pirTest,Tst,1000000000.0,f6ef39ae,43d4659a,2019-11-06 23:09:01 -0800,True,,,,,,,,,,,,,,,4298,,,,,,,True,,False,False,True,False,,,20.9511,,0.119125,,6:11.65,0:02.03,,,98.438680287,"600029 OP, 139.61 GOPS","599897 OP, 139.58 GOPS","148417 OP, 34.53 GOPS",,"451612 OP, 105.07 GOPS","161340 OP, 37.54 GOPS",,11,37,17,36,40,40,200,200,11,0,9,81,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,2.12kHz
TiledPageRank_3,pirTest,Tst,1000000000.0,f6ef39ae,43d4659a,2019-11-06 23:09:01 -0800,True,,,,,,,,,,,,,,,1764,,,,,,,True,,False,False,True,False,,,35.8095,,0.290249,,1:07:58,0:03.73,,,729.711446942,"882197 OP, 500.11 GOPS","882027 OP, 500.02 GOPS","230183 OP, 130.49 GOPS",,"652014 OP, 369.62 GOPS","249656 OP, 141.53 GOPS",,38,40,136,200,40,40,200,200,38,0,36,340,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,0.47kHz
TiledPageRank_4,pirTest,Tst,1000000000.0,f6ef39ae,43d4659a,2019-11-06 23:09:01 -0800,True,,,,,,,,,,,,,,,16993,,,,,,,True,,False,False,True,False,,,14.4624,,0.0602601,,2:46.56,0:02.94,,,54.529236556,"405262 OP, 23.85 GOPS","404998 OP, 23.83 GOPS","179806 OP, 10.58 GOPS",,"225456 OP, 13.27 GOPS","205702 OP, 12.11 GOPS",,8,23,11,12,40,40,200,200,8,0,6,40,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,5.78kHz
UnalignLoad_0,pirTest,Tst,1000000000.0,f6ef39ae,43d4659a,2019-11-06 23:09:01 -0800,True,,,,,,,,,,,,,,,89,,,,,,,True,,False,False,True,False,,,2.8764,,0.0,,0:43.83,0:00.58,,,13.823943382,"584 OP, 6.56 GOPS","584 OP, 6.56 GOPS","260 OP, 2.92 GOPS",,"324 OP, 3.64 GOPS","184 OP, 2.07 GOPS",,1,2,1,3,40,40,200,200,1,0,1,5,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,0.15kHz
UnalignLoad_1,pirTest,Tst,1000000000.0,f6ef39ae,43d4659a,2019-11-06 23:09:01 -0800,True,,,,,,,,,,,,,,,84,,,,,,,True,,False,False,True,False,,,3.04762,,0.0,,1:07.89,0:00.56,,,25.99702039,"1032 OP, 12.29 GOPS","1032 OP, 12.29 GOPS","386 OP, 4.60 GOPS",,"646 OP, 7.69 GOPS","272 OP, 3.24 GOPS",,3,5,3,11,40,40,200,200,3,0,3,16,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,0.15kHz
UnalignParTest_0,pirTest,Tst,1000000000.0,f6ef39ae,43d4659a,2019-11-06 23:09:01 -0800,True,,,,,,,,,,,,,,,269,,,,,,,True,,False,False,True,False,,,0.0,,60.9071,,1:39.19,0:00.58,,,26.20868244,"35776 OP, 133.00 GOPS","35392 OP, 131.57 GOPS","15040 OP, 55.91 GOPS",,"20736 OP, 77.09 GOPS","14272 OP, 53.06 GOPS",,3,6,7,10,40,40,200,200,3,0,7,16,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,0.46kHz
UnalignParTest_1,pirTest,Tst,1000000000.0,f6ef39ae,43d4659a,2019-11-06 23:09:01 -0800,True,,,,,,,,,,,,,,,264,,,,,,,True,,False,False,True,False,,,0.0,,62.0606,,1:11.70,0:00.57,,,21.143815614,"18240 OP, 69.09 GOPS","17984 OP, 68.12 GOPS","12096 OP, 45.82 GOPS",,"6144 OP, 23.27 GOPS","11584 OP, 43.88 GOPS",,2,4,5,7,40,40,200,200,2,0,5,11,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,0.46kHz
UnalignParTest_2,pirTest,Tst,1000000000.0,f6ef39ae,43d4659a,2019-11-06 23:09:01 -0800,True,,,,,,,,,,,,,,,1093,,,,,,,True,,False,False,True,False,,,0.0,,14.9899,,0:58.45,0:00.59,,,17.678777277,"78656 OP, 71.96 GOPS","78400 OP, 71.73 GOPS","38720 OP, 35.43 GOPS",,"39936 OP, 36.54 GOPS","38208 OP, 34.96 GOPS",,1,2,3,5,40,40,200,200,1,0,3,7,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,1.85kHz
UnalignParTest_3,pirTest,Tst,1000000000.0,f6ef39ae,43d4659a,2019-11-06 23:09:01 -0800,True,,,,,,,,,,,,,,,580,,,,,,,True,,False,False,True,False,,,0.0,,28.2483,,1:59.80,0:00.62,,,34.559930746,"115136 OP, 198.51 GOPS","114752 OP, 197.85 GOPS","45760 OP, 78.90 GOPS",,"69376 OP, 119.61 GOPS","44992 OP, 77.57 GOPS",,3,6,7,13,40,40,200,200,3,0,7,19,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,0.94kHz
UnalignReduce_0,pirTest,Tst,1000000000.0,f6ef39ae,43d4659a,2019-11-06 23:09:01 -0800,True,,,,,,,,,,,,,,,56,,,,,,,True,,False,False,True,False,,,0.0,,0.0,,0:53.74,0:00.60,,,26.311716085,"1254 OP, 22.39 GOPS","1254 OP, 22.39 GOPS","608 OP, 10.86 GOPS",,"646 OP, 11.54 GOPS","494 OP, 8.82 GOPS",,0,2,3,11,40,40,200,200,,0,3,13,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,0.09kHz
UnalignReduce_1,pirTest,Tst,1000000000.0,f6ef39ae,43d4659a,2019-11-06 23:09:01 -0800,True,,,,,,,,,,,,,,,44,,,,,,,True,,False,False,True,False,,,0.0,,0.0,,0:42.60,0:00.56,,,13.355387583,"302 OP, 6.86 GOPS","302 OP, 6.86 GOPS","296 OP, 6.73 GOPS",,"6 OP, 0.14 GOPS","206 OP, 4.68 GOPS",,0,2,6,0,40,40,200,200,,0,,8,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,0.08kHz
UnalignStore_0,pirTest,Tst,1000000000.0,f6ef39ae,43d4659a,2019-11-06 23:09:01 -0800,True,,,,,,,,,,,,,,,53,,,,,,,True,,False,False,True,False,,,0.0,,4.83019,,0:47.81,0:00.54,,,16.291203588,"572 OP, 10.79 GOPS","572 OP, 10.79 GOPS","252 OP, 4.75 GOPS",,"320 OP, 6.04 GOPS","252 OP, 4.75 GOPS",,1,2,1,3,40,40,200,200,1,0,1,5,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,0.1kHz
UnalignStore_1,pirTest,Tst,1000000000.0,f6ef39ae,43d4659a,2019-11-06 23:09:01 -0800,True,,,,,,,,,,,,,,,48,,,,,,,True,,False,False,True,False,,,0.0,,5.33333,,1:10.11,0:00.52,,,27.715772671,"1018 OP, 21.21 GOPS","1018 OP, 21.21 GOPS","378 OP, 7.88 GOPS",,"640 OP, 13.33 GOPS","378 OP, 7.88 GOPS",,3,6,3,11,40,40,200,200,3,0,3,17,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,0.09kHz
VarDeq_0,pirTest,Tst,1000000000.0,f6ef39ae,43d4659a,2019-11-06 23:09:01 -0800,True,,,,,,,,,,,,,,,106,,,,,,,True,,False,False,True,False,,,0.603774,,0.603774,,0:49.96,0:00.55,,,15.644674949,"186 OP, 1.75 GOPS","186 OP, 1.75 GOPS","106 OP, 1.00 GOPS",,"80 OP, 0.75 GOPS","106 OP, 1.00 GOPS",,1,0,1,9,40,40,200,200,1,0,1,9,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,0.19kHz
VecTest,pirTest,Tst,1000000000.0,f6ef39ae,43d4659a,2019-11-06 23:09:01 -0800,True,,,,,,,,,,,,,,,271,,,,,,,True,,False,False,True,False,,,0.472325,,15.1144,,1:15.47,0:00.57,,,25.641206163,"23328 OP, 86.08 GOPS","20256 OP, 74.75 GOPS","13472 OP, 49.71 GOPS",,"9856 OP, 36.37 GOPS","6304 OP, 23.26 GOPS",,2,3,3,9,40,40,200,200,2,0,3,12,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,0.48kHz
