app,project,backend,freq,spatial_sha,pir_sha,time,genpir,genpir_err,DynHopsVec,DynHopsScal,StatHopsVec,StatHopsScal,Score,NetVC,TotPkts,LinkLim,InjectLim,EjectLim,LongRoute,Q0Pct,Q0Lim,runp2p_cycle,runhybrid_cycle,runp2p_err,runhybrid_err,maketst_err,runproute_err,gentst_err,runp2p_pass,runhybrid_pass,runp2p_deadlock,runhybrid_deadlock,runp2p_complete,runhybrid_complete,runp2p_dram_power,runhybrid_dram_power,runp2p_rbw,runhybrid_rbw,runp2p_wbw,runhybrid_wbw,maketst_time,runp2p_time,runhybrid_time,runproute_time,gentst_time,OPS-All,OPS-FU,OPS-Fix,OPS-Flt,OPS-Other,OPS-Prog FU,notFit,MC,DAG,PMU,PCU,MC_Total,DAG_Total,PMU_Total,PCU_Total,VMC,VDAG,VPMU,VPCU,row,col,pirArgs,algo,pattern,slink,vlink,prtime,vcLimit,maxActive,avgActive,runp2p_success,runhybrid_success,succeeded,simfreq
OuterProduct_11,pirTest,Tst,1000000000.0,7c12204,60a4c49,2019-11-11 05:27:07 +0000,True,,,,,,,,,,,,,,,2757,,,,,,,True,,False,False,True,False,,,0.742836,,95.0831,,4:02.69,0:02.22,,,131.118587951,"1445266 OP, 524.22 GOPS","1222962 OP, 443.58 GOPS","1011348 OP, 366.83 GOPS",,"433918 OP, 157.39 GOPS","566740 OP, 205.56 GOPS",,21,30,21,47,40,40,200,200,21,0,21,77,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,27.856365614798694,17.129250078256593,True,False,True,1.24kHz
OuterProduct_2,pirTest,Tst,1000000000.0,7c12204,60a4c49,2019-11-11 05:27:07 +0000,True,,,,,,,,,,,,,,,33032,,,,,,,True,,False,False,True,False,,,0.0871882,,7.93606,,1:56.71,0:03.55,,,32.592332157,"1818732 OP, 55.06 GOPS","403564 OP, 12.22 GOPS","669804 OP, 20.28 GOPS",,"1148928 OP, 34.78 GOPS","403564 OP, 12.22 GOPS",,5,11,5,2,40,40,200,200,5,0,5,13,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,99.20077500605474,23.034539933304764,True,False,True,9.3kHz
OuterProduct_3,pirTest,Tst,1000000000.0,7c12204,60a4c49,2019-11-11 05:27:07 +0000,True,,,,,,,,,,,,,,,33033,,,,,,,True,,False,False,True,False,,,0.067811,,7.93582,,2:26.95,0:04.18,,,35.579822172,"1820780 OP, 55.12 GOPS","1687660 OP, 51.09 GOPS","669804 OP, 20.28 GOPS",,"1150976 OP, 34.84 GOPS","403564 OP, 12.22 GOPS",,6,12,6,2,40,40,200,200,6,0,6,14,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,99.19777192504465,19.93303139548199,True,False,True,7.9kHz
OuterProduct_4,pirTest,Tst,1000000000.0,7c12204,60a4c49,2019-11-11 05:27:07 +0000,True,,,,,,,,,,,,,,,16649,,,,,,,True,,False,False,True,False,,,0.12301,,15.7453,,2:10.09,0:03.68,,,52.726291361,"1818732 OP, 109.24 GOPS","403564 OP, 24.24 GOPS","669804 OP, 40.23 GOPS",,"1148928 OP, 69.01 GOPS","403564 OP, 24.24 GOPS",,10,22,10,4,40,40,200,200,10,0,10,26,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,98.40831281158027,23.451858970508738,True,False,True,4.52kHz
OuterProduct_5,pirTest,Tst,1000000000.0,7c12204,60a4c49,2019-11-11 05:27:07 +0000,True,,,,,,,,,,,,,,,2351,,,,,,,True,,False,False,True,False,,,0.871119,,111.503,,2:11.16,0:01.42,,,43.787075795,"734572 OP, 312.45 GOPS","601452 OP, 255.83 GOPS","636268 OP, 270.64 GOPS",,"98304 OP, 41.81 GOPS","370028 OP, 157.39 GOPS",,10,14,10,12,40,40,200,200,10,0,10,26,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,43.55593364525734,27.845017594060554,True,False,True,1.66kHz
OuterProduct_6,pirTest,Tst,1000000000.0,7c12204,60a4c49,2019-11-11 05:27:07 +0000,True,,,,,,,,,,,,,,,4580,,,,,,,True,,False,False,True,False,,,0.894323,,57.2367,,1:22.29,0:01.03,,,26.93016145,"1979756 OP, 432.26 GOPS","1650028 OP, 360.27 GOPS","1455468 OP, 317.79 GOPS",,"524288 OP, 114.47 GOPS","796012 OP, 173.80 GOPS",,3,4,3,4,40,40,200,200,3,0,3,8,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,89.43231441048034,56.07532751091703,True,False,True,4.45kHz
OuterProduct_7,pirTest,Tst,1000000000.0,7c12204,60a4c49,2019-11-11 05:27:07 +0000,True,,,,,,,,,,,,,,,2963,,,,,,,True,,False,False,True,False,,,0.971988,,88.4725,,1:41.53,0:00.83,,,31.477592627,"1848684 OP, 623.92 GOPS","697708 OP, 235.47 GOPS","1357164 OP, 458.04 GOPS",,"491520 OP, 165.89 GOPS","697708 OP, 235.47 GOPS",,5,7,5,8,40,40,200,200,5,0,5,15,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,69.11913601079986,46.82247721903476,True,False,True,3.57kHz
OuterProduct_8,pirTest,Tst,1000000000.0,7c12204,60a4c49,2019-11-11 05:27:07 +0000,True,,,,,,,,,,,,,,,2961,,,,,,,True,,False,False,True,False,,,0.972644,,88.5323,,2:33.61,0:01.26,,,32.545444467,"1848684 OP, 624.34 GOPS","697708 OP, 235.63 GOPS","1357164 OP, 458.35 GOPS",,"491520 OP, 166.00 GOPS","697708 OP, 235.63 GOPS",,5,7,5,8,40,40,200,200,5,0,5,15,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,69.16582235731173,46.85410334346505,True,False,True,2.35kHz
OuterProduct_9,pirTest,Tst,1000000000.0,7c12204,60a4c49,2019-11-11 05:27:07 +0000,True,,,,,,,,,,,,,,,2773,,,,,,,True,,False,False,True,False,,,0.853949,,94.5344,,2:01.35,0:01.16,,,42.15275678,"851320 OP, 307.00 GOPS","379384 OP, 136.81 GOPS","678904 OP, 244.83 GOPS",,"172416 OP, 62.18 GOPS","379384 OP, 136.81 GOPS",,7,10,7,11,40,40,200,200,7,0,7,21,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,55.39127298954201,34.801358336338495,True,False,True,2.39kHz
SGD_0,pirTest,Tst,1000000000.0,7c12204,60a4c49,2019-11-11 05:27:07 +0000,True,,,,,,,,,,,,,,,18099,,,,,,,True,,False,False,True,False,,,1.83878,,0.00707221,,2:01.06,0:02.68,,,43.459871431,"1301144 OP, 71.89 GOPS","1260184 OP, 69.63 GOPS","215448 OP, 11.90 GOPS",,"1085696 OP, 59.99 GOPS","149912 OP, 8.28 GOPS",,3,8,8,8,40,40,200,200,3,0,8,16,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,45.26216918061771,12.5205906122728,True,False,True,6.75kHz
SGD_1,pirTest,Tst,1000000000.0,7c12204,60a4c49,2019-11-11 05:27:07 +0000,True,,,,,,,,,,,,,,,9579,,,,,,,True,,False,False,True,False,,,3.47427,,0.0133626,,2:05.43,0:01.60,,,52.532290168,"887960 OP, 92.70 GOPS","139160 OP, 14.53 GOPS","221080 OP, 23.08 GOPS",,"666880 OP, 69.62 GOPS","139160 OP, 14.53 GOPS",,3,9,10,12,40,40,200,200,3,0,10,21,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,42.76020461426036,12.310605248066905,True,False,True,5.99kHz
SGD_2,pirTest,Tst,1000000000.0,7c12204,60a4c49,2019-11-11 05:27:07 +0000,True,,,,,,,,,,,,,,,17924,,,,,,,True,,False,False,True,False,,,1.85673,,0.00714126,,1:55.61,0:03.11,,,57.070684962,"1378200 OP, 76.89 GOPS","1329048 OP, 74.15 GOPS","246680 OP, 13.76 GOPS",,"1131520 OP, 63.13 GOPS","164504 OP, 9.18 GOPS",,3,14,9,12,40,40,200,200,3,0,9,26,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,45.70408390984155,10.737717983868396,True,False,True,5.76kHz
SGD_3,pirTest,Tst,1000000000.0,7c12204,60a4c49,2019-11-11 05:27:07 +0000,True,,,,,,,,,,,,,,,9349,,,,,,,True,,False,False,True,False,,,3.55974,,0.0136913,,2:11.10,0:02.05,,,58.786520467,"960408 OP, 102.73 GOPS","151704 OP, 16.23 GOPS","250264 OP, 26.77 GOPS",,"710144 OP, 75.96 GOPS","151704 OP, 16.23 GOPS",,3,14,11,16,40,40,200,200,3,0,11,30,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,43.812172424858275,11.092095411273933,True,False,True,4.56kHz
SGD_4,pirTest,Tst,1000000000.0,7c12204,60a4c49,2019-11-11 05:27:07 +0000,True,,,,,,,,,,,,,,,8244,,,,,,,True,,False,False,True,False,,,4.03688,,0.0155264,,2:41.52,0:02.57,,,92.217182444,"899240 OP, 109.08 GOPS","841128 OP, 102.03 GOPS","267216 OP, 32.41 GOPS",,"632024 OP, 76.66 GOPS","170176 OP, 20.64 GOPS",,3,19,14,23,40,40,200,200,3,0,14,42,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,34.1581756428918,8.750402445052082,True,False,True,3.21kHz
SRAMSplit_0,pirTest,Tst,1000000000.0,7c12204,60a4c49,2019-11-11 05:27:07 +0000,True,,,,,,,,,,,,,,,524338,,,,,,,True,,False,False,True,False,,,0.0,,0.0,,1:28.03,0:28.07,,,47.546715515,"16003072 OP, 30.52 GOPS","2371584 OP, 4.52 GOPS","11804672 OP, 22.51 GOPS",,"4198400 OP, 8.01 GOPS","2371584 OP, 4.52 GOPS",,0,15,4,1,40,40,200,200,,0,4,16,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,49.995232083121955,45.021760772631396,True,False,True,18.68kHz
SRAMSplit_1,pirTest,Tst,1000000000.0,7c12204,60a4c49,2019-11-11 05:27:07 +0000,True,,,,,,,,,,,,,,,45101,,,,,,,True,,False,False,True,False,,,0.0,,0.0,,1:12.71,0:02.75,,,23.688233308,"7614464 OP, 168.83 GOPS","4730880 OP, 104.90 GOPS","5775360 OP, 128.05 GOPS",,"1839104 OP, 40.78 GOPS","4730880 OP, 104.90 GOPS",,0,1,4,4,40,40,200,200,,0,4,5,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,36.32735416066163,32.62751010694516,True,False,True,16.4kHz
SRAMSplit_2,pirTest,Tst,1000000000.0,7c12204,60a4c49,2019-11-11 05:27:07 +0000,True,,,,,,,,,,,,,,,16183,,,,,,,True,,False,False,True,False,,,0.0,,0.0,,2:06.12,0:03.30,,,70.796323619,"9276506 OP, 573.23 GOPS","9276506 OP, 573.23 GOPS","4201816 OP, 259.64 GOPS",,"5074690 OP, 313.58 GOPS","2370010 OP, 146.45 GOPS",,0,2,5,25,40,40,200,200,,0,5,27,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,33.763826237409624,31.078348210523952,True,False,True,4.9kHz
SharedLoader,pirTest,Tst,1000000000.0,7c12204,60a4c49,2019-11-11 05:27:07 +0000,True,,,,,,,,,,,,,,,101,,,,,,,True,,False,False,True,False,,,1.26733,,0.0,,1:36.28,0:00.37,,,22.607345038,"1055 OP, 10.45 GOPS","1055 OP, 10.45 GOPS","1055 OP, 10.45 GOPS",,,"1055 OP, 10.45 GOPS",,1,2,14,0,40,40,200,200,1,0,,16,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,1.9801980198019802,1.43014301430143,True,False,True,0.27kHz
SharedLoader2,pirTest,Tst,1000000000.0,7c12204,60a4c49,2019-11-11 05:27:07 +0000,True,,,,,,,,,,,,,,,101,,,,,,,True,,False,False,True,False,,,1.26733,,0.0,,1:46.15,0:00.38,,,22.42399718,"1055 OP, 10.45 GOPS","1055 OP, 10.45 GOPS","1055 OP, 10.45 GOPS",,,"1055 OP, 10.45 GOPS",,1,2,14,0,40,40,200,200,1,0,,16,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,1.9801980198019802,1.43014301430143,True,False,True,0.27kHz
SimpleDotProduct_0,pirTest,Tst,1000000000.0,7c12204,60a4c49,2019-11-11 05:27:07 +0000,True,,,,,,,,,,,,,,,1088,,,,,,,True,,False,False,True,False,,,0.0,,0.0,,0:46.26,0:00.41,,,14.642243627,"3136 OP, 2.88 GOPS","2112 OP, 1.94 GOPS","1088 OP, 1.00 GOPS",,"2048 OP, 1.88 GOPS","1056 OP, 0.97 GOPS",,0,0,1,3,40,40,200,200,,0,1,3,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,94.11764705882354,68.73328877005349,True,False,True,2.65kHz
SimpleDotProduct_1,pirTest,Tst,1000000000.0,7c12204,60a4c49,2019-11-11 05:27:07 +0000,True,,,,,,,,,,,,,,,576,,,,,,,True,,False,False,True,False,,,0.0,,0.0,,0:49.56,0:00.37,,,16.905305726,"3120 OP, 5.42 GOPS","2096 OP, 3.64 GOPS","1072 OP, 1.86 GOPS",,"2048 OP, 3.56 GOPS","1056 OP, 1.83 GOPS",,0,0,2,5,40,40,200,200,,0,2,5,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,88.88888888888889,75.01827485380117,True,False,True,1.56kHz
SimpleLock_0,pirTest,Tst,1000000000.0,7c12204,60a4c49,2019-11-11 05:27:07 +0000,True,,,,,,,,,,,,,,,,,"tungsten: /home/yaqiz/pldi20/spatial/pir/tungsten/sparsity/templates/SparsePMU.h:61: void SparsePMUT, N, B::_add_tx(const Token*, const Token*, int) [with T = int; long unsigned int N = 4096; long unsigned int B = 16]: Assertion `t[i].addr  65536' failed.
",,,,,,,False,False,False,False,,,,,,,1:03.50,0:00.48,,,17.307153227,,,,,,,,1,6,2,1,40,40,200,200,1,0,2,7,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,,,False,False,False,
SimpleLock_1,pirTest,Tst,1000000000.0,7c12204,60a4c49,2019-11-11 05:27:07 +0000,True,,,,,,,,,,,,,,,,,"tungsten: /home/yaqiz/pldi20/spatial/pir/tungsten/sparsity/templates/SparsePMU.h:61: void SparsePMUT, N, B::_add_tx(const Token*, const Token*, int) [with T = int; long unsigned int N = 4096; long unsigned int B = 16]: Assertion `t[i].addr  65536' failed.
",,,,,,,False,False,False,False,,,,,,,1:08.69,0:00.43,,,17.950163096,,,,,,,,1,4,4,1,40,40,200,200,1,0,2,7,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,,,False,False,False,
StreamInOutStop,pirTest,Tst,1000000000.0,7c12204,60a4c49,2019-11-11 05:27:07 +0000,True,,,,,,,,,,,,,,,25,,,,,,,True,,False,False,True,False,,,0.0,,0.0,,0:47.22,0:00.43,,,15.598373302,"10 OP, 0.40 GOPS","10 OP, 0.40 GOPS","10 OP, 0.40 GOPS",,,"10 OP, 0.40 GOPS",,2,0,1,0,40,40,200,200,2,0,,1,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,100.0,37.6,True,False,True,0.06kHz
StreamInfDotProduct_0,pirTest,Tst,1000000000.0,7c12204,60a4c49,2019-11-11 05:27:07 +0000,True,,,,,,,,,,,,,,,184,,,,,,,True,,False,False,True,False,,,0.0,,0.0,,1:03.39,0:00.38,,,23.998033079,"10431 OP, 56.69 GOPS","4741 OP, 25.77 GOPS","4741 OP, 25.77 GOPS",,"5690 OP, 30.92 GOPS","4741 OP, 25.77 GOPS",,2,2,2,4,40,40,200,200,2,0,2,6,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,100.0,39.75972540045767,True,False,True,0.48kHz
StreamInfDotProduct_1,pirTest,Tst,1000000000.0,7c12204,60a4c49,2019-11-11 05:27:07 +0000,True,,,,,,,,,,,,,,,182,,,,,,,True,,False,False,True,False,,,0.0,,0.0,,1:17.37,0:00.44,,,23.773881478,"16313 OP, 89.63 GOPS","5129 OP, 28.18 GOPS","6497 OP, 35.70 GOPS",,"9816 OP, 53.93 GOPS","5129 OP, 28.18 GOPS",,2,4,2,8,40,40,200,200,2,0,2,12,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,100.0,32.15480172001911,True,False,True,0.41kHz
StreamInfDotProduct_2,pirTest,Tst,1000000000.0,7c12204,60a4c49,2019-11-11 05:27:07 +0000,True,,,,,,,,,,,,,,,188,,,,,,,True,,False,False,True,False,,,0.0,,0.0,,1:11.86,0:00.42,,,24.272075745,"13324 OP, 70.87 GOPS","5209 OP, 27.71 GOPS","6449 OP, 34.30 GOPS",,"6875 OP, 36.57 GOPS","5209 OP, 27.71 GOPS",,2,2,3,5,40,40,200,200,2,0,3,7,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,100.0,50.99129593810445,True,False,True,0.45kHz
StreamInfDotProduct_3,pirTest,Tst,1000000000.0,7c12204,60a4c49,2019-11-11 05:27:07 +0000,True,,,,,,,,,,,,,,,184,,,,,,,True,,False,False,True,False,,,0.0,,0.0,,1:29.48,0:00.42,,,28.205226451,"19219 OP, 104.45 GOPS","15959 OP, 86.73 GOPS","9713 OP, 52.79 GOPS",,"9506 OP, 51.66 GOPS","4089 OP, 22.22 GOPS",,2,4,3,8,40,40,200,200,2,0,3,12,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,100.0,37.60451505016722,True,False,True,0.44kHz
StreamInfDotProduct_4,pirTest,Tst,1000000000.0,7c12204,60a4c49,2019-11-11 05:27:07 +0000,True,,,,,,,,,,,,,,,201,,,,,,,True,,False,False,True,False,,,0.0,,0.0,,1:48.95,0:00.45,,,38.749471132,"19505 OP, 97.04 GOPS","18373 OP, 91.41 GOPS","1870 OP, 9.30 GOPS",,"17635 OP, 87.74 GOPS","438 OP, 2.18 GOPS",,2,11,3,12,40,40,200,200,2,0,3,23,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,100.0,24.176415221191345,True,False,True,0.45kHz
StreamInfDotProduct_5,pirTest,Tst,1000000000.0,7c12204,60a4c49,2019-11-11 05:27:07 +0000,True,,,,,,,,,,,,,,,2076,,,,,,,True,,False,False,True,False,,,0.0,,0.0,,0:57.81,0:00.56,,,17.26176459,"3512 OP, 1.69 GOPS","1792 OP, 0.86 GOPS","1280 OP, 0.62 GOPS",,"2232 OP, 1.08 GOPS","1792 OP, 0.86 GOPS",,2,1,2,2,40,40,200,200,2,0,2,3,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,21.435452793834298,6.29644921552436,True,False,True,3.71kHz
