spatial_sha,time,app,project,backend,freq,mappirlog,runpirlog,genpsimlog,gentracelog,runpsimlog,psimsh,runproutelog,proutesh,prouteSummary,AccelMain,logpath,gentst,maketst,runp2p,genpir,genpir_err,runpir_time,runpir_err,notFit,MC,DAG,PMU,PCU,row,col,p2p,asic,scheduled,fifo_depth,mappir_err,mappir_time,genpsim_err,gentrace_err,psimcycle,lbw,sbw,psim_deadlock,algo,pattern,slink,vlink,prtime,vcLimit,DynHopsVec,DynHopsScal,StatHopsVec,StatHopsScal,Score,NetVC,TotPkts,LinkLim,InjectLim,EjectLim,LongRoute,Q0Pct,Q0Lim,gentst_err,gentst_time,maketst_err,runp2p_cycle,runtst_err,runtst_pass,runp2p_deadlock,runp2p_complete,tst_dram_power,tst_rbw,tst_wbw,succeeded
d0d7f8d0,2019-06-05 00:35:30,StreamSVM_3,pirTest,MDTst,1000000000.0,../gen/MDTst_pirTest/StreamSVM_3/log/mappir.log,../gen/MDTst_pirTest/StreamSVM_3/log/runpir.log,../gen/MDTst_pirTest/StreamSVM_3/log/genpsim.log,../gen/MDTst_pirTest/StreamSVM_3/log/gentrace.log,../gen/MDTst_pirTest/StreamSVM_3/log/runpsim.log,../gen/MDTst_pirTest/StreamSVM_3/log/runpsim.sh,../gen/MDTst_pirTest/StreamSVM_3/log/runproute.log,../gen/MDTst_pirTest/StreamSVM_3/log/runproute.sh,../gen/MDTst_pirTest/StreamSVM_3/plastisim/summary.csv,../gen/MDTst_pirTest/StreamSVM_3/pir/AccelMain.scala,../gen/MDTst_pirTest/StreamSVM_3/log/,../gen/MDTst_pirTest/StreamSVM_3/log/gentst.log,../gen/MDTst_pirTest/StreamSVM_3/log/maketst.log,../gen/MDTst_pirTest/StreamSVM_3/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,11.663004777,"src/DUT.h:1:1: error: ‘DRAMController’ does not name a type
",,,,False,False,,,,False
d0d7f8d0,2019-06-05 00:35:30,StreamSVM_4,pirTest,MDTst,1000000000.0,../gen/MDTst_pirTest/StreamSVM_4/log/mappir.log,../gen/MDTst_pirTest/StreamSVM_4/log/runpir.log,../gen/MDTst_pirTest/StreamSVM_4/log/genpsim.log,../gen/MDTst_pirTest/StreamSVM_4/log/gentrace.log,../gen/MDTst_pirTest/StreamSVM_4/log/runpsim.log,../gen/MDTst_pirTest/StreamSVM_4/log/runpsim.sh,../gen/MDTst_pirTest/StreamSVM_4/log/runproute.log,../gen/MDTst_pirTest/StreamSVM_4/log/runproute.sh,../gen/MDTst_pirTest/StreamSVM_4/plastisim/summary.csv,../gen/MDTst_pirTest/StreamSVM_4/pir/AccelMain.scala,../gen/MDTst_pirTest/StreamSVM_4/log/,../gen/MDTst_pirTest/StreamSVM_4/log/gentst.log,../gen/MDTst_pirTest/StreamSVM_4/log/maketst.log,../gen/MDTst_pirTest/StreamSVM_4/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,15.977382431,"src/DUT.h:1:1: error: ‘DRAMController’ does not name a type
",,,,False,False,,,,False
d0d7f8d0,2019-06-05 00:35:30,StreamSVM_5,pirTest,MDTst,1000000000.0,../gen/MDTst_pirTest/StreamSVM_5/log/mappir.log,../gen/MDTst_pirTest/StreamSVM_5/log/runpir.log,../gen/MDTst_pirTest/StreamSVM_5/log/genpsim.log,../gen/MDTst_pirTest/StreamSVM_5/log/gentrace.log,../gen/MDTst_pirTest/StreamSVM_5/log/runpsim.log,../gen/MDTst_pirTest/StreamSVM_5/log/runpsim.sh,../gen/MDTst_pirTest/StreamSVM_5/log/runproute.log,../gen/MDTst_pirTest/StreamSVM_5/log/runproute.sh,../gen/MDTst_pirTest/StreamSVM_5/plastisim/summary.csv,../gen/MDTst_pirTest/StreamSVM_5/pir/AccelMain.scala,../gen/MDTst_pirTest/StreamSVM_5/log/,../gen/MDTst_pirTest/StreamSVM_5/log/gentst.log,../gen/MDTst_pirTest/StreamSVM_5/log/maketst.log,../gen/MDTst_pirTest/StreamSVM_5/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,20.458924259,"src/DUT.h:1:1: error: ‘DRAMController’ does not name a type
",,,,False,False,,,,False
d0d7f8d0,2019-06-05 00:35:30,StreamSumFields_0,pirTest,MDTst,1000000000.0,../gen/MDTst_pirTest/StreamSumFields_0/log/mappir.log,../gen/MDTst_pirTest/StreamSumFields_0/log/runpir.log,../gen/MDTst_pirTest/StreamSumFields_0/log/genpsim.log,../gen/MDTst_pirTest/StreamSumFields_0/log/gentrace.log,../gen/MDTst_pirTest/StreamSumFields_0/log/runpsim.log,../gen/MDTst_pirTest/StreamSumFields_0/log/runpsim.sh,../gen/MDTst_pirTest/StreamSumFields_0/log/runproute.log,../gen/MDTst_pirTest/StreamSumFields_0/log/runproute.sh,../gen/MDTst_pirTest/StreamSumFields_0/plastisim/summary.csv,../gen/MDTst_pirTest/StreamSumFields_0/pir/AccelMain.scala,../gen/MDTst_pirTest/StreamSumFields_0/log/,../gen/MDTst_pirTest/StreamSumFields_0/log/gentst.log,../gen/MDTst_pirTest/StreamSumFields_0/log/maketst.log,../gen/MDTst_pirTest/StreamSumFields_0/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,7.538790272,"src/DUT.h:1:1: error: ‘DRAMController’ does not name a type
",,,,False,False,,,,False
d0d7f8d0,2019-06-05 00:35:30,StreamSumFields_1,pirTest,MDTst,1000000000.0,../gen/MDTst_pirTest/StreamSumFields_1/log/mappir.log,../gen/MDTst_pirTest/StreamSumFields_1/log/runpir.log,../gen/MDTst_pirTest/StreamSumFields_1/log/genpsim.log,../gen/MDTst_pirTest/StreamSumFields_1/log/gentrace.log,../gen/MDTst_pirTest/StreamSumFields_1/log/runpsim.log,../gen/MDTst_pirTest/StreamSumFields_1/log/runpsim.sh,../gen/MDTst_pirTest/StreamSumFields_1/log/runproute.log,../gen/MDTst_pirTest/StreamSumFields_1/log/runproute.sh,../gen/MDTst_pirTest/StreamSumFields_1/plastisim/summary.csv,../gen/MDTst_pirTest/StreamSumFields_1/pir/AccelMain.scala,../gen/MDTst_pirTest/StreamSumFields_1/log/,../gen/MDTst_pirTest/StreamSumFields_1/log/gentst.log,../gen/MDTst_pirTest/StreamSumFields_1/log/maketst.log,../gen/MDTst_pirTest/StreamSumFields_1/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,11.525999587,"src/DUT.h:1:1: error: ‘DRAMController’ does not name a type
",,,,False,False,,,,False
d0d7f8d0,2019-06-05 00:35:30,SumSquare_0,pirTest,MDTst,1000000000.0,../gen/MDTst_pirTest/SumSquare_0/log/mappir.log,../gen/MDTst_pirTest/SumSquare_0/log/runpir.log,../gen/MDTst_pirTest/SumSquare_0/log/genpsim.log,../gen/MDTst_pirTest/SumSquare_0/log/gentrace.log,../gen/MDTst_pirTest/SumSquare_0/log/runpsim.log,../gen/MDTst_pirTest/SumSquare_0/log/runpsim.sh,../gen/MDTst_pirTest/SumSquare_0/log/runproute.log,../gen/MDTst_pirTest/SumSquare_0/log/runproute.sh,../gen/MDTst_pirTest/SumSquare_0/plastisim/summary.csv,../gen/MDTst_pirTest/SumSquare_0/pir/AccelMain.scala,../gen/MDTst_pirTest/SumSquare_0/log/,../gen/MDTst_pirTest/SumSquare_0/log/gentst.log,../gen/MDTst_pirTest/SumSquare_0/log/maketst.log,../gen/MDTst_pirTest/SumSquare_0/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,4.135177154,"src/DUT.h:1:1: error: ‘DRAMController’ does not name a type
",,,,False,False,,,,False
d0d7f8d0,2019-06-05 00:35:30,SumSquare_1,pirTest,MDTst,1000000000.0,../gen/MDTst_pirTest/SumSquare_1/log/mappir.log,../gen/MDTst_pirTest/SumSquare_1/log/runpir.log,../gen/MDTst_pirTest/SumSquare_1/log/genpsim.log,../gen/MDTst_pirTest/SumSquare_1/log/gentrace.log,../gen/MDTst_pirTest/SumSquare_1/log/runpsim.log,../gen/MDTst_pirTest/SumSquare_1/log/runpsim.sh,../gen/MDTst_pirTest/SumSquare_1/log/runproute.log,../gen/MDTst_pirTest/SumSquare_1/log/runproute.sh,../gen/MDTst_pirTest/SumSquare_1/plastisim/summary.csv,../gen/MDTst_pirTest/SumSquare_1/pir/AccelMain.scala,../gen/MDTst_pirTest/SumSquare_1/log/,../gen/MDTst_pirTest/SumSquare_1/log/gentst.log,../gen/MDTst_pirTest/SumSquare_1/log/maketst.log,../gen/MDTst_pirTest/SumSquare_1/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,5.066458722,"src/DUT.h:1:1: error: ‘DRAMController’ does not name a type
",,,,False,False,,,,False
d0d7f8d0,2019-06-05 00:35:30,SumSquare_2,pirTest,MDTst,1000000000.0,../gen/MDTst_pirTest/SumSquare_2/log/mappir.log,../gen/MDTst_pirTest/SumSquare_2/log/runpir.log,../gen/MDTst_pirTest/SumSquare_2/log/genpsim.log,../gen/MDTst_pirTest/SumSquare_2/log/gentrace.log,../gen/MDTst_pirTest/SumSquare_2/log/runpsim.log,../gen/MDTst_pirTest/SumSquare_2/log/runpsim.sh,../gen/MDTst_pirTest/SumSquare_2/log/runproute.log,../gen/MDTst_pirTest/SumSquare_2/log/runproute.sh,../gen/MDTst_pirTest/SumSquare_2/plastisim/summary.csv,../gen/MDTst_pirTest/SumSquare_2/pir/AccelMain.scala,../gen/MDTst_pirTest/SumSquare_2/log/,../gen/MDTst_pirTest/SumSquare_2/log/gentst.log,../gen/MDTst_pirTest/SumSquare_2/log/maketst.log,../gen/MDTst_pirTest/SumSquare_2/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,5.334250224,"src/DUT.h:1:1: error: ‘DRAMController’ does not name a type
",,,,False,False,,,,False
d0d7f8d0,2019-06-05 00:35:30,SumSquare_3,pirTest,MDTst,1000000000.0,../gen/MDTst_pirTest/SumSquare_3/log/mappir.log,../gen/MDTst_pirTest/SumSquare_3/log/runpir.log,../gen/MDTst_pirTest/SumSquare_3/log/genpsim.log,../gen/MDTst_pirTest/SumSquare_3/log/gentrace.log,../gen/MDTst_pirTest/SumSquare_3/log/runpsim.log,../gen/MDTst_pirTest/SumSquare_3/log/runpsim.sh,../gen/MDTst_pirTest/SumSquare_3/log/runproute.log,../gen/MDTst_pirTest/SumSquare_3/log/runproute.sh,../gen/MDTst_pirTest/SumSquare_3/plastisim/summary.csv,../gen/MDTst_pirTest/SumSquare_3/pir/AccelMain.scala,../gen/MDTst_pirTest/SumSquare_3/log/,../gen/MDTst_pirTest/SumSquare_3/log/gentst.log,../gen/MDTst_pirTest/SumSquare_3/log/maketst.log,../gen/MDTst_pirTest/SumSquare_3/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,5.61156773,"src/DUT.h:1:1: error: ‘DRAMController’ does not name a type
",,,,False,False,,,,False
d0d7f8d0,2019-06-05 00:35:30,SumSquare_5,pirTest,MDTst,1000000000.0,../gen/MDTst_pirTest/SumSquare_5/log/mappir.log,../gen/MDTst_pirTest/SumSquare_5/log/runpir.log,../gen/MDTst_pirTest/SumSquare_5/log/genpsim.log,../gen/MDTst_pirTest/SumSquare_5/log/gentrace.log,../gen/MDTst_pirTest/SumSquare_5/log/runpsim.log,../gen/MDTst_pirTest/SumSquare_5/log/runpsim.sh,../gen/MDTst_pirTest/SumSquare_5/log/runproute.log,../gen/MDTst_pirTest/SumSquare_5/log/runproute.sh,../gen/MDTst_pirTest/SumSquare_5/plastisim/summary.csv,../gen/MDTst_pirTest/SumSquare_5/pir/AccelMain.scala,../gen/MDTst_pirTest/SumSquare_5/log/,../gen/MDTst_pirTest/SumSquare_5/log/gentst.log,../gen/MDTst_pirTest/SumSquare_5/log/maketst.log,../gen/MDTst_pirTest/SumSquare_5/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,6.283233054,"src/DUT.h:1:1: error: ‘DRAMController’ does not name a type
",,,,False,False,,,,False
d0d7f8d0,2019-06-05 00:35:30,TPCHQ6_0,pirTest,MDTst,1000000000.0,../gen/MDTst_pirTest/TPCHQ6_0/log/mappir.log,../gen/MDTst_pirTest/TPCHQ6_0/log/runpir.log,../gen/MDTst_pirTest/TPCHQ6_0/log/genpsim.log,../gen/MDTst_pirTest/TPCHQ6_0/log/gentrace.log,../gen/MDTst_pirTest/TPCHQ6_0/log/runpsim.log,../gen/MDTst_pirTest/TPCHQ6_0/log/runpsim.sh,../gen/MDTst_pirTest/TPCHQ6_0/log/runproute.log,../gen/MDTst_pirTest/TPCHQ6_0/log/runproute.sh,../gen/MDTst_pirTest/TPCHQ6_0/plastisim/summary.csv,../gen/MDTst_pirTest/TPCHQ6_0/pir/AccelMain.scala,../gen/MDTst_pirTest/TPCHQ6_0/log/,../gen/MDTst_pirTest/TPCHQ6_0/log/gentst.log,../gen/MDTst_pirTest/TPCHQ6_0/log/maketst.log,../gen/MDTst_pirTest/TPCHQ6_0/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,13.145838484,"src/DUT.h:1:1: error: ‘DRAMController’ does not name a type
",,,,False,False,,,,False
d0d7f8d0,2019-06-05 00:35:30,TPCHQ6_1,pirTest,MDTst,1000000000.0,../gen/MDTst_pirTest/TPCHQ6_1/log/mappir.log,../gen/MDTst_pirTest/TPCHQ6_1/log/runpir.log,../gen/MDTst_pirTest/TPCHQ6_1/log/genpsim.log,../gen/MDTst_pirTest/TPCHQ6_1/log/gentrace.log,../gen/MDTst_pirTest/TPCHQ6_1/log/runpsim.log,../gen/MDTst_pirTest/TPCHQ6_1/log/runpsim.sh,../gen/MDTst_pirTest/TPCHQ6_1/log/runproute.log,../gen/MDTst_pirTest/TPCHQ6_1/log/runproute.sh,../gen/MDTst_pirTest/TPCHQ6_1/plastisim/summary.csv,../gen/MDTst_pirTest/TPCHQ6_1/pir/AccelMain.scala,../gen/MDTst_pirTest/TPCHQ6_1/log/,../gen/MDTst_pirTest/TPCHQ6_1/log/gentst.log,../gen/MDTst_pirTest/TPCHQ6_1/log/maketst.log,../gen/MDTst_pirTest/TPCHQ6_1/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,13.4412198,"src/DUT.h:1:1: error: ‘DRAMController’ does not name a type
",,,,False,False,,,,False
d0d7f8d0,2019-06-05 00:35:30,TPCHQ6_2,pirTest,MDTst,1000000000.0,../gen/MDTst_pirTest/TPCHQ6_2/log/mappir.log,../gen/MDTst_pirTest/TPCHQ6_2/log/runpir.log,../gen/MDTst_pirTest/TPCHQ6_2/log/genpsim.log,../gen/MDTst_pirTest/TPCHQ6_2/log/gentrace.log,../gen/MDTst_pirTest/TPCHQ6_2/log/runpsim.log,../gen/MDTst_pirTest/TPCHQ6_2/log/runpsim.sh,../gen/MDTst_pirTest/TPCHQ6_2/log/runproute.log,../gen/MDTst_pirTest/TPCHQ6_2/log/runproute.sh,../gen/MDTst_pirTest/TPCHQ6_2/plastisim/summary.csv,../gen/MDTst_pirTest/TPCHQ6_2/pir/AccelMain.scala,../gen/MDTst_pirTest/TPCHQ6_2/log/,../gen/MDTst_pirTest/TPCHQ6_2/log/gentst.log,../gen/MDTst_pirTest/TPCHQ6_2/log/maketst.log,../gen/MDTst_pirTest/TPCHQ6_2/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,18.538027208,"src/DUT.h:1:1: error: ‘DRAMController’ does not name a type
",,,,False,False,,,,False
d0d7f8d0,2019-06-05 00:35:30,TPCHQ6_3,pirTest,MDTst,1000000000.0,../gen/MDTst_pirTest/TPCHQ6_3/log/mappir.log,../gen/MDTst_pirTest/TPCHQ6_3/log/runpir.log,../gen/MDTst_pirTest/TPCHQ6_3/log/genpsim.log,../gen/MDTst_pirTest/TPCHQ6_3/log/gentrace.log,../gen/MDTst_pirTest/TPCHQ6_3/log/runpsim.log,../gen/MDTst_pirTest/TPCHQ6_3/log/runpsim.sh,../gen/MDTst_pirTest/TPCHQ6_3/log/runproute.log,../gen/MDTst_pirTest/TPCHQ6_3/log/runproute.sh,../gen/MDTst_pirTest/TPCHQ6_3/plastisim/summary.csv,../gen/MDTst_pirTest/TPCHQ6_3/pir/AccelMain.scala,../gen/MDTst_pirTest/TPCHQ6_3/log/,../gen/MDTst_pirTest/TPCHQ6_3/log/gentst.log,../gen/MDTst_pirTest/TPCHQ6_3/log/maketst.log,../gen/MDTst_pirTest/TPCHQ6_3/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,19.948696434,"src/DUT.h:1:1: error: ‘DRAMController’ does not name a type
",,,,False,False,,,,False
d0d7f8d0,2019-06-05 00:35:30,TPCHQ6_4,pirTest,MDTst,1000000000.0,../gen/MDTst_pirTest/TPCHQ6_4/log/mappir.log,../gen/MDTst_pirTest/TPCHQ6_4/log/runpir.log,../gen/MDTst_pirTest/TPCHQ6_4/log/genpsim.log,../gen/MDTst_pirTest/TPCHQ6_4/log/gentrace.log,../gen/MDTst_pirTest/TPCHQ6_4/log/runpsim.log,../gen/MDTst_pirTest/TPCHQ6_4/log/runpsim.sh,../gen/MDTst_pirTest/TPCHQ6_4/log/runproute.log,../gen/MDTst_pirTest/TPCHQ6_4/log/runproute.sh,../gen/MDTst_pirTest/TPCHQ6_4/plastisim/summary.csv,../gen/MDTst_pirTest/TPCHQ6_4/pir/AccelMain.scala,../gen/MDTst_pirTest/TPCHQ6_4/log/,../gen/MDTst_pirTest/TPCHQ6_4/log/gentst.log,../gen/MDTst_pirTest/TPCHQ6_4/log/maketst.log,../gen/MDTst_pirTest/TPCHQ6_4/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,44.867960691,"src/DUT.h:1:1: error: ‘DRAMController’ does not name a type
",,,,False,False,,,,False
d0d7f8d0,2019-06-05 00:35:30,VecTest,pirTest,MDTst,1000000000.0,../gen/MDTst_pirTest/VecTest/log/mappir.log,../gen/MDTst_pirTest/VecTest/log/runpir.log,../gen/MDTst_pirTest/VecTest/log/genpsim.log,../gen/MDTst_pirTest/VecTest/log/gentrace.log,../gen/MDTst_pirTest/VecTest/log/runpsim.log,../gen/MDTst_pirTest/VecTest/log/runpsim.sh,../gen/MDTst_pirTest/VecTest/log/runproute.log,../gen/MDTst_pirTest/VecTest/log/runproute.sh,../gen/MDTst_pirTest/VecTest/plastisim/summary.csv,../gen/MDTst_pirTest/VecTest/pir/AccelMain.scala,../gen/MDTst_pirTest/VecTest/log/,../gen/MDTst_pirTest/VecTest/log/gentst.log,../gen/MDTst_pirTest/VecTest/log/maketst.log,../gen/MDTst_pirTest/VecTest/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,12.23660214,"src/DUT.h:1:1: error: ‘DRAMController’ does not name a type
",,,,False,False,,,,False
