proute-opts,maxActive,project,spatial_sha,rtanal,vdot,routing-cost,runp2p_rbw,merge-algo,runp2p_time,runp2p_deadlock,split-forward,runhybrid_cycle,module,runhybrid_pass,runp2p_pass,algo,open,codegen,time-out,constprop,run-proute,runhybrid_wbw,prtime,save,DAG,share-adctx,pmu-sram-size,VPCU-alloc,merge-forward,nn,OPS-FU,simfreq,mem-tech,notFit,simulate,retime-exout,time,VPMU-split,runhybrid_time,rtelm,mdone,VMC-alloc,VBB,ag-dce,psim-q,retime-glob,VMC-split,VAFG-split,debug,runp2p_cycle,OPS-Flt,reserve-pcu,PMU_Total,rundot,verbose,MC,PCU_Total,reserve-pmu,VBB-alloc,runhybrid_dram_power,mapping,avgActive,debug-print,tokenout,igraph,VDAG-alloc,vlink,runhybrid_rbw,rtelm-unsafe,stat,OPS-All,VPCU,retime-local,reserve-dag,split-algo,pattern,split-thread,VPMU-alloc,tungsten,runhybrid_success,run-psim,pir_sha,dot,pracc,net,retime-buffer-only,memelm,backend,runhybrid_deadlock,pmu-stage,proute-algo,freq,VPMU,split,trace,link-prop,dupra,OPS-Fix,pcu-stage,name,VBB-split,arch,fifo-depth,bcread,OPS-Other,VDAG-split,word,routing-algo,VMC,runp2p_dram_power,MC_Total,gentst_err,load,flit-width,gentst_time,PCU,clock,topo,vfifo,runp2p_err,runhybrid_complete,row,argout,succeeded,col,fast,OPS-Prog FU,proute-q,VAFG-alloc,dag-stage,genpir_err,runp2p_complete,run-tst,pirArgs,slink,PMU,runp2p_wbw,genpir,runproute_time,vec,dedicated-dag,scheduled,vcLimit,start-id,proute-seed,mergeTime_ms,waveform,maketst_err,DAG_Total,VDAG,VAFG,app,vc,dag,lrange,runhybrid_err,psim,merge,runp2p_success,VPCU-split,maketst_time,runproute_err,sr,argin
-i100 -p100 -t1 -d100,36.89426401733865,pirTest,55a8709f,True,True,H-hop,56.3816,bfs,1:12.26,False,False,,False,,,route_min_directed_valient,False,True,100,True,False,,,True,16,False,65536,55,False,False,,0.84kHz,DDR4,,False,False,2020-04-06 12:21:39 -0700,,,True,True,9,,True,1,False,9,1,True,60443,,0,200,True,False,9,200,0,,,True,11.947987727647904,True,5,False,0,2,,False,True,,55,False,0,dfs,checkerboard,1,,True,False,False,751fb546,True,True,hybrid,False,False,Tst,False,6,route_min_directed_valient,1000000000.0,,True,False,db,False,,6,AccelMain,,MyDesign,16,True,,0,32,dor,9,,40,,False,512,110.879343668,33,1000000000,mesh,4,,False,20,4,True,20,True,,4,1,6,,True,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",4,6,56.3816,True,,16,False,False,4,0,0,,True,,40,0,1,DRAMMergeSort_3,4,True,True,,False,False,True,55,3:12.86,,True,6
-i100 -p100 -t1 -d100,28.740300478784878,pirTest,55a8709f,True,True,H-hop,56.2634,bfs,0:22.18,False,False,,False,,,route_min_directed_valient,False,True,100,True,False,,,True,21,False,65536,73,False,False,,2.73kHz,DDR4,,False,False,2020-04-06 12:21:39 -0700,,,True,True,12,,True,1,False,12,1,True,60570,,0,200,True,False,12,200,0,,,True,9.38285815271354,True,5,False,0,2,,False,True,,73,False,0,dfs,checkerboard,1,,True,False,False,751fb546,True,True,hybrid,False,False,Tst,False,6,route_min_directed_valient,1000000000.0,,True,False,db,False,,6,AccelMain,,MyDesign,16,True,,0,32,dor,12,,40,,False,512,160.815893295,44,1000000000,mesh,4,,False,20,4,True,20,True,,4,1,6,,True,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",4,8,56.2634,True,,16,False,False,4,0,0,,True,,40,0,1,DRAMMergeSort_4,4,True,True,,False,False,True,73,2:20.49,,True,6
-i100 -p100 -t1 -d100,46.10276323934943,pirTest,55a8709f,True,True,H-hop,51.6351,bfs,0:11.35,False,False,,False,,,route_min_directed_valient,False,True,100,True,False,,,True,16,False,65536,61,False,False,,3.13kHz,DDR4,,False,False,2020-04-06 12:21:39 -0700,,,True,True,10,,True,1,False,10,1,True,35538,,0,200,True,False,10,200,0,,,True,9.06371916294961,True,5,False,0,2,,False,True,,66,False,0,dfs,checkerboard,1,,True,False,False,751fb546,True,True,hybrid,False,False,Tst,False,6,route_min_directed_valient,1000000000.0,,True,False,db,False,,6,AccelMain,,MyDesign,16,True,,0,32,dor,10,,40,,False,512,143.009583449,42,1000000000,mesh,4,,False,20,4,True,20,True,,4,1,6,,True,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",4,8,51.6351,True,,16,False,False,4,0,0,,True,,40,0,1,DRAMMergeSort_5,4,True,True,,False,False,True,66,1:18.13,,True,6
-i100 -p100 -t1 -d100,36.52623992661993,pirTest,55a8709f,True,True,H-hop,55.8192,bfs,0:18.87,False,False,,False,,,route_min_directed_valient,False,True,100,True,False,,,True,16,False,65536,55,False,False,,3.24kHz,DDR4,,False,False,2020-04-06 12:21:39 -0700,,,True,True,9,,True,1,False,9,1,True,61052,,0,200,True,False,9,200,0,,,True,11.828805317143129,True,5,False,0,2,,False,True,,55,False,0,dfs,checkerboard,1,,True,False,False,751fb546,True,True,hybrid,False,False,Tst,False,6,route_min_directed_valient,1000000000.0,,True,False,db,False,,6,AccelMain,,MyDesign,16,True,,0,32,dor,9,,40,,False,512,108.824366029,33,1000000000,mesh,4,,False,20,4,True,20,True,,4,1,6,,True,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",4,6,55.8192,True,,16,False,False,4,0,0,,True,,40,0,1,DRAMMergeSort_6,4,True,True,,False,False,True,55,1:39.62,,True,6
-i100 -p100 -t1 -d100,29.678959602940253,pirTest,55a8709f,True,True,H-hop,57.643,bfs,0:30.43,False,False,,False,,,route_min_directed_valient,False,True,100,True,False,,,True,37,False,65536,151,False,False,,1.05kHz,DDR4,,False,False,2020-04-06 12:21:39 -0700,,,True,True,25,,True,1,False,25,1,True,31834,,0,200,True,False,25,200,0,,,True,5.740580435505831,True,5,False,0,2,,False,True,,162,False,0,dfs,checkerboard,1,,True,False,False,751fb546,True,True,hybrid,False,False,Tst,False,6,route_min_directed_valient,1000000000.0,,True,False,db,False,,6,AccelMain,,MyDesign,16,True,,0,32,dor,25,,40,,False,512,426.380219884,105,1000000000,mesh,4,,False,20,4,True,20,True,,4,1,6,,True,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",4,20,57.643,True,,16,False,False,4,0,0,,True,,40,0,1,DRAMMergeSort_7,4,True,True,,False,False,True,162,2:24.20,,True,6
-i100 -p100 -t1 -d100,50.79365079365079,pirTest,55a8709f,True,True,H-hop,65.0159,bfs,0:00.53,False,False,,False,,True,route_min_directed_valient,False,True,100,True,False,,,True,3,False,65536,4,False,False,,0.24kHz,DDR4,,False,False,2020-04-06 12:21:39 -0700,2,,True,True,2,,True,1,False,2,1,True,126,,0,200,True,False,2,200,0,,,True,41.005291005291,True,5,False,0,2,,False,True,,4,False,0,dfs,checkerboard,1,2,True,False,False,751fb546,True,True,hybrid,False,False,Tst,False,6,route_min_directed_valient,1000000000.0,2,True,False,db,False,,6,AccelMain,,MyDesign,16,True,,0,32,dor,2,,40,,False,512,21.421084853,1,1000000000,mesh,4,,False,20,4,True,20,True,,4,1,6,,True,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",4,2,0.0,True,,16,False,False,4,0,0,,True,,40,0,1,DotProduct_0,4,True,True,,False,False,True,4,0:28.69,,True,6
-i100 -p100 -t1 -d100,92.00359389038634,pirTest,55a8709f,True,True,H-hop,7.36029,bfs,0:00.24,False,False,,False,,True,route_min_directed_valient,False,True,100,True,False,,,True,0,False,65536,4,False,False,,4.64kHz,DDR4,,False,False,2020-04-06 12:21:39 -0700,2,,True,True,2,,True,1,False,2,1,True,1113,,0,200,True,False,2,200,0,,,True,59.77409831857272,True,5,False,0,2,,False,True,,4,False,0,dfs,checkerboard,1,2,True,False,False,751fb546,True,True,hybrid,False,False,Tst,False,6,route_min_directed_valient,1000000000.0,2,True,False,db,False,,6,AccelMain,,MyDesign,16,True,,0,32,dor,2,,40,,False,512,9.537398695,4,1000000000,mesh,4,,False,20,4,True,20,True,,4,1,6,,True,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",4,2,0.0,True,,16,False,False,4,0,0,,True,,40,0,1,DotProduct_1,4,True,True,,False,False,True,4,0:13.49,,True,6
-i100 -p100 -t1 -d100,85.19134775374376,pirTest,55a8709f,True,True,H-hop,13.6306,bfs,0:00.76,False,False,,False,,True,route_min_directed_valient,False,True,100,True,False,,,True,0,False,65536,7,False,False,,0.79kHz,DDR4,,False,False,2020-04-06 12:21:39 -0700,4,,True,True,4,,True,1,False,4,1,True,601,,0,200,True,False,4,200,0,,,True,61.88352745424293,True,5,False,0,2,,False,True,,7,False,0,dfs,checkerboard,1,4,True,False,False,751fb546,True,True,hybrid,False,False,Tst,False,6,route_min_directed_valient,1000000000.0,4,True,False,db,False,,6,AccelMain,,MyDesign,16,True,,0,32,dor,4,,40,,False,512,29.268833776,7,1000000000,mesh,4,,False,20,4,True,20,True,,4,1,6,,True,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",4,4,0.0,True,,16,False,False,4,0,0,,True,,40,0,1,DotProduct_2,4,True,True,,False,False,True,7,0:20.64,,True,6
-i100 -p100 -t1 -d100,20.512820512820515,pirTest,55a8709f,True,True,H-hop,52.5128,bfs,0:00.30,False,False,,False,,True,route_min_directed_valient,False,True,100,True,False,,,True,5,False,65536,7,False,False,,0.52kHz,DDR4,,False,False,2020-04-06 12:21:39 -0700,4,,True,True,4,,True,1,False,4,1,True,156,,0,200,True,False,4,200,0,,,True,17.754467754467754,True,5,False,0,2,,False,True,,7,False,0,dfs,checkerboard,1,4,True,False,False,751fb546,True,True,hybrid,False,False,Tst,False,6,route_min_directed_valient,1000000000.0,4,True,False,db,False,,6,AccelMain,,MyDesign,16,True,,0,32,dor,4,,40,,False,512,29.055333956,2,1000000000,mesh,4,,False,20,4,True,20,True,,4,1,6,,True,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",4,4,0.0,True,,16,False,False,4,0,0,,True,,40,0,1,DotProduct_3,4,True,True,,False,False,True,7,0:28.49,,True,6
-i100 -p100 -t1 -d100,6.0606060606060606,pirTest,55a8709f,True,True,H-hop,62.0606,bfs,0:00.51,False,False,,False,,True,route_min_directed_valient,False,True,100,True,False,,,True,17,False,65536,25,False,False,,0.26kHz,DDR4,,False,False,2020-04-06 12:21:39 -0700,16,,True,True,16,,True,1,False,16,1,True,132,,0,200,True,False,16,200,0,,,True,5.535190615835777,True,5,False,0,2,,False,True,,26,False,0,dfs,checkerboard,1,16,True,False,False,751fb546,True,True,hybrid,False,False,Tst,False,6,route_min_directed_valient,1000000000.0,16,True,False,db,False,,6,AccelMain,,MyDesign,16,True,,0,32,dor,16,,40,,False,512,89.509790484,9,1000000000,mesh,4,,False,20,4,True,20,True,,4,1,6,,True,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",4,16,0.0,True,,16,False,False,4,0,0,,True,,40,0,1,DotProduct_4,4,True,True,,False,False,True,26,1:32.26,,True,6
-i100 -p100 -t1 -d100,14.012738853503185,pirTest,55a8709f,True,True,H-hop,52.1783,bfs,0:00.84,False,False,,False,,True,route_min_directed_valient,False,True,100,True,False,,,True,7,False,65536,12,False,False,,0.19kHz,DDR4,,False,False,2020-04-06 12:21:39 -0700,6,,True,True,6,,True,1,False,6,1,True,157,,0,200,True,False,6,200,0,,,True,12.496815286624203,True,5,False,0,2,,False,True,,14,False,0,dfs,checkerboard,1,6,True,False,False,751fb546,True,True,hybrid,False,False,Tst,False,6,route_min_directed_valient,1000000000.0,6,True,False,db,False,,6,AccelMain,,MyDesign,16,True,,0,32,dor,6,,40,,False,512,33.416972686,7,1000000000,mesh,4,,False,20,4,True,20,True,,4,1,6,,True,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",4,6,0.0,True,,16,False,False,4,0,0,,True,,40,0,1,DotProduct_5,4,True,True,,False,False,True,14,1:04.19,,True,6
-i100 -p100 -t1 -d100,76.97594501718213,pirTest,55a8709f,True,True,H-hop,28.1512,bfs,0:00.94,False,False,,False,,True,route_min_directed_valient,False,True,100,True,False,,,True,3,False,65536,6,False,False,,0.31kHz,DDR4,,False,False,2020-04-06 12:21:39 -0700,2,,True,True,2,,True,1,False,2,1,True,291,,0,200,True,False,2,200,0,,,True,59.41580756013746,True,5,False,0,2,,False,True,,8,False,0,dfs,checkerboard,1,2,True,False,False,751fb546,True,True,hybrid,False,False,Tst,False,6,route_min_directed_valient,1000000000.0,2,True,False,db,False,,6,AccelMain,,MyDesign,16,True,,0,32,dor,2,,40,,False,512,36.460859954,5,1000000000,mesh,4,,False,20,4,True,20,True,,4,1,6,,True,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",4,2,0.0,True,,16,False,False,4,0,0,,True,,40,0,1,DotProduct_6,4,True,True,,False,False,True,8,0:40.91,,True,6
-i100 -p100 -t1 -d100,52.38095238095238,pirTest,55a8709f,True,True,H-hop,55.7279,bfs,0:00.51,False,False,,False,,True,route_min_directed_valient,False,True,100,True,False,,,True,7,False,65536,16,False,False,,0.29kHz,DDR4,,False,False,2020-04-06 12:21:39 -0700,6,,True,True,6,,True,1,False,6,1,True,147,,0,200,True,False,6,200,0,,,True,44.64600655076846,True,5,False,0,2,,False,True,,24,False,0,dfs,checkerboard,1,6,True,False,False,751fb546,True,True,hybrid,False,False,Tst,False,6,route_min_directed_valient,1000000000.0,6,True,False,db,False,,6,AccelMain,,MyDesign,16,True,,0,32,dor,6,,40,,False,512,51.891454361,17,1000000000,mesh,4,,False,20,4,True,20,True,,4,1,6,,True,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",4,6,0.0,True,,16,False,False,4,0,0,,True,,40,0,1,DotProduct_7,4,True,True,,False,False,True,24,0:46.36,,True,6
-i100 -p100 -t1 -d100,34.40860215053763,pirTest,55a8709f,True,True,H-hop,0.0,bfs,0:00.59,False,False,,False,,,route_min_directed_valient,False,True,100,True,False,,,True,5,False,65536,5,False,False,,0.16kHz,DDR4,,False,False,2020-04-06 12:21:39 -0700,1,,True,True,1,,True,1,False,1,1,True,93,,0,200,True,False,1,200,0,,,True,11.385199240986717,True,5,False,0,2,,False,True,,12,False,0,dfs,checkerboard,1,1,True,False,False,751fb546,True,True,hybrid,False,False,Tst,False,6,route_min_directed_valient,1000000000.0,1,True,False,db,False,,6,AccelMain,,MyDesign,16,True,,0,32,dor,1,,40,,False,512,35.799427899,7,1000000000,mesh,4,,False,20,4,True,20,True,,4,1,6,,True,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",4,1,1.37634,True,,16,False,False,4,0,0,,True,,40,0,1,FIFOTest_0,4,True,True,,False,False,True,12,0:16.92,,True,6
-i100 -p100 -t1 -d100,38.55421686746988,pirTest,55a8709f,True,True,H-hop,0.0,bfs,0:00.26,False,False,,False,,,route_min_directed_valient,False,True,100,True,False,,,True,4,False,65536,5,False,False,,0.32kHz,DDR4,,False,False,2020-04-06 12:21:39 -0700,2,,True,True,1,,True,1,False,1,1,True,83,,0,200,True,False,1,200,0,,,True,14.190093708165998,True,5,False,0,2,,False,True,,10,False,0,dfs,checkerboard,1,1,True,False,False,751fb546,True,True,hybrid,False,False,Tst,False,6,route_min_directed_valient,1000000000.0,2,True,False,db,False,,6,AccelMain,,MyDesign,16,True,,0,32,dor,1,,40,,False,512,33.548829649,6,1000000000,mesh,4,,False,20,4,True,20,True,,4,1,6,,True,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",4,2,1.54217,True,,16,False,False,4,0,0,,True,,40,0,1,FIFOTest_1,4,True,True,,False,False,True,10,0:19.73,,True,6
-i100 -p100 -t1 -d100,34.40860215053763,pirTest,55a8709f,True,True,H-hop,0.0,bfs,0:00.31,False,False,,False,,,route_min_directed_valient,False,True,100,True,False,,,True,5,False,65536,7,False,False,,0.3kHz,DDR4,,False,False,2020-04-06 12:21:39 -0700,2,,True,True,1,,True,1,False,1,1,True,93,,0,200,True,False,1,200,0,,,True,12.903225806451612,True,5,False,0,2,,False,True,,15,False,0,dfs,checkerboard,1,1,True,False,False,751fb546,True,True,hybrid,False,False,Tst,False,6,route_min_directed_valient,1000000000.0,2,True,False,db,False,,6,AccelMain,,MyDesign,16,True,,0,32,dor,1,,40,,False,512,33.85478098,10,1000000000,mesh,4,,False,20,4,True,20,True,,4,1,6,,True,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",4,2,1.37634,True,,16,False,False,4,0,0,,True,,40,0,1,FIFOTest_2,4,True,True,,False,False,True,15,0:31.03,,True,6
-i100 -p100 -t1 -d100,58.638743455497384,pirTest,55a8709f,True,True,H-hop,0.335079,bfs,0:00.53,False,False,,False,,,route_min_directed_valient,False,True,100,True,False,,,True,12,False,65536,18,False,False,,0.36kHz,DDR4,,False,False,2020-04-06 12:21:39 -0700,2,,True,True,1,,True,1,False,1,1,True,191,,0,200,True,False,1,200,0,,,True,14.921465968586388,True,5,False,0,2,,False,True,,28,False,0,dfs,checkerboard,1,1,True,False,False,751fb546,True,True,hybrid,False,False,Tst,False,6,route_min_directed_valient,1000000000.0,2,True,False,db,False,,6,AccelMain,,MyDesign,16,True,,0,32,dor,1,,40,,False,512,36.554126708,16,1000000000,mesh,4,,False,20,4,True,20,True,,4,1,6,,True,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",4,2,2.34555,True,,16,False,False,4,0,0,,True,,40,0,1,FIFOTest_3,4,True,True,,False,False,True,28,0:49.12,,True,6
-i100 -p100 -t1 -d100,97.04544192503471,pirTest,55a8709f,True,True,H-hop,0.492809,bfs,0:36.80,False,False,,False,,True,route_min_directed_valient,False,True,100,True,False,,,True,6,False,65536,11,False,False,,7.34kHz,DDR4,,False,False,2020-04-06 12:21:39 -0700,11,,True,True,5,,True,1,False,5,1,True,270125,,0,200,True,False,5,200,0,,,True,28.611704614014844,True,5,False,0,2,,False,True,,17,False,0,dfs,checkerboard,1,11,True,False,False,751fb546,True,True,hybrid,False,False,Tst,False,6,route_min_directed_valient,1000000000.0,11,True,False,db,False,,6,AccelMain,,MyDesign,16,True,,0,32,dor,5,,40,,False,512,115.350211099,11,1000000000,mesh,4,,False,20,4,True,20,True,,4,1,6,,True,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",4,11,0.242614,True,,16,False,False,4,0,0,,True,,40,0,1,GDA_0,4,True,True,,False,False,True,17,1:03.30,,True,6
-i100 -p100 -t1 -d100,76.54643991777237,pirTest,55a8709f,True,True,H-hop,1.62661,bfs,0:00.94,False,False,,False,,True,route_min_directed_valient,False,True,100,True,False,,,True,6,False,65536,11,False,False,,5.69kHz,DDR4,,False,False,2020-04-06 12:21:39 -0700,11,,True,True,5,,True,1,False,5,1,True,5351,,0,200,True,False,5,200,0,,,True,23.443388080779886,True,5,False,0,2,,False,True,,17,False,0,dfs,checkerboard,1,11,True,False,False,751fb546,True,True,hybrid,False,False,Tst,False,6,route_min_directed_valient,1000000000.0,11,True,False,db,False,,6,AccelMain,,MyDesign,16,True,,0,32,dor,5,,40,,False,512,45.48063303,11,1000000000,mesh,4,,False,20,4,True,20,True,,4,1,6,,True,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",4,11,0.765464,True,,16,False,False,4,0,0,,True,,40,0,1,GDA_1,4,True,True,,False,False,True,17,0:48.49,,True,6
-i100 -p100 -t1 -d100,71.7338003502627,pirTest,55a8709f,True,True,H-hop,3.04869,bfs,0:01.12,False,False,,False,,True,route_min_directed_valient,False,True,100,True,False,,,True,6,False,65536,13,False,False,,2.55kHz,DDR4,,False,False,2020-04-06 12:21:39 -0700,15,,True,True,5,,True,1,False,5,1,True,2855,,0,200,True,False,5,200,0,,,True,26.14160620465349,True,5,False,0,2,,False,True,,24,False,0,dfs,checkerboard,1,14,True,False,False,751fb546,True,True,hybrid,False,False,Tst,False,6,route_min_directed_valient,1000000000.0,15,True,False,db,False,,6,AccelMain,,MyDesign,16,True,,0,32,dor,5,,40,,False,512,71.750158747,18,1000000000,mesh,4,,False,20,4,True,20,True,,4,1,6,,True,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",4,15,1.43468,True,,16,False,False,4,0,0,,True,,40,0,1,GDA_2,4,True,True,,False,False,True,24,0:59.30,,True,6
-i100 -p100 -t1 -d100,76.97801165194512,pirTest,55a8709f,True,True,H-hop,1.63578,bfs,0:01.03,False,False,,False,,True,route_min_directed_valient,False,True,100,True,False,,,True,6,False,65536,12,False,False,,5.17kHz,DDR4,,False,False,2020-04-06 12:21:39 -0700,12,,True,True,5,,True,1,False,5,1,True,5321,,0,200,True,False,5,200,0,,,True,21.20907505583406,True,5,False,0,2,,False,True,,22,False,0,dfs,checkerboard,1,11,True,False,False,751fb546,True,True,hybrid,False,False,Tst,False,6,route_min_directed_valient,1000000000.0,12,True,False,db,False,,6,AccelMain,,MyDesign,16,True,,0,32,dor,5,,40,,False,512,124.640583616,16,1000000000,mesh,4,,False,20,4,True,20,True,,4,1,6,,True,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",4,12,0.76978,True,,16,False,False,4,0,0,,True,,40,0,1,GDA_3,4,True,True,,False,False,True,22,0:45.58,,True,6
-i100 -p100 -t1 -d100,72.26534932956952,pirTest,55a8709f,True,True,H-hop,3.07128,bfs,0:02.51,False,False,,False,,True,route_min_directed_valient,False,True,100,True,False,,,True,6,False,65536,15,False,False,,1.13kHz,DDR4,,False,False,2020-04-06 12:21:39 -0700,17,,True,True,5,,True,1,False,5,1,True,2834,,0,200,True,False,5,200,0,,,True,23.04340155257586,True,5,False,0,2,,False,True,,35,False,0,dfs,checkerboard,1,14,True,False,False,751fb546,True,True,hybrid,False,False,Tst,False,6,route_min_directed_valient,1000000000.0,17,True,False,db,False,,6,AccelMain,,MyDesign,16,True,,0,32,dor,5,,40,,False,512,215.041728507,29,1000000000,mesh,4,,False,20,4,True,20,True,,4,1,6,,True,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",4,17,1.44531,True,,16,False,False,4,0,0,,True,,40,0,1,GDA_4,4,True,True,,False,False,True,35,3:09.36,,True,6
-i100 -p100 -t1 -d100,84.96162621862685,pirTest,55a8709f,True,True,H-hop,0.902717,bfs,0:02.01,False,False,,False,,True,route_min_directed_valient,False,True,100,True,False,,,True,6,False,65536,12,False,False,,4.8kHz,DDR4,,False,False,2020-04-06 12:21:39 -0700,11,,True,True,5,,True,1,False,5,1,True,9642,,0,200,True,False,5,200,0,,,True,21.42531910695585,True,5,False,0,2,,False,True,,23,False,0,dfs,checkerboard,1,11,True,False,False,751fb546,True,True,hybrid,False,False,Tst,False,6,route_min_directed_valient,1000000000.0,11,True,False,db,False,,6,AccelMain,,MyDesign,16,True,,0,32,dor,5,,40,,False,512,63.577028591,17,1000000000,mesh,4,,False,20,4,True,20,True,,4,1,6,,True,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",4,11,0.424808,True,,16,False,False,4,0,0,,True,,40,0,1,GDA_5,4,True,True,,False,False,True,23,0:59.64,,True,6
-i100 -p100 -t1 -d100,70.94022645104025,pirTest,55a8709f,True,True,H-hop,0.360243,bfs,3:15.72,False,False,,False,,True,route_min_directed_valient,False,True,100,True,False,,,True,6,False,65536,14,False,False,,1.89kHz,DDR4,,False,False,2020-04-06 12:21:39 -0700,14,,True,True,5,,True,1,False,5,1,True,369528,,0,200,True,False,5,200,0,,,True,18.633218804613918,True,5,False,0,2,,False,True,,32,False,0,dfs,checkerboard,1,11,True,False,False,751fb546,True,True,hybrid,False,False,Tst,False,6,route_min_directed_valient,1000000000.0,14,True,False,db,False,,6,AccelMain,,MyDesign,16,True,,0,32,dor,5,,40,,False,512,125.469207447,26,1000000000,mesh,4,,False,20,4,True,20,True,,4,1,6,,True,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",4,14,0.177351,True,,16,False,False,4,0,0,,True,,40,0,1,GDA_6,4,True,True,,False,False,True,32,2:25.56,,True,6
