runhybrid_time,runhybrid_complete,MC_Total,VAFG,mem-tech,proute-opts,pmu-stage,runproute_err,proute-seed,pirArgs,dedicated-dag,pracc,VPCU,VBB,reserve-pmu,time,fifo-depth,waveform,rundot,freq,vlink,debug,vec,retime-local,lrange,word,name,run-psim,memelm,trace,runhybrid_success,scheduled,row,arch,proute-algo,runhybrid_dram_power,dag-stage,igraph,stat,runp2p_complete,OPS-Prog FU,flit-width,psim,maxActive,runhybrid_rbw,runp2p_success,vc,VMC-alloc,merge-forward,runp2p_pass,runhybrid_err,runhybrid_pass,OPS-Other,mergeTime_ms,VAFG-alloc,runhybrid_wbw,proute-q,clock,runp2p_err,pattern,share-adctx,dag,time-out,link-prop,project,constprop,load,debug-print,VDAG,VMC,runproute_time,algo,argin,runp2p_time,PMU_Total,VDAG-split,ag-dce,rtelm,VPCU-alloc,runp2p_deadlock,sr,runp2p_cycle,runhybrid_cycle,split-thread,merge-algo,VPCU-split,psim-q,DAG_Total,avgActive,gentst_err,runhybrid_deadlock,runp2p_dram_power,maketst_err,codegen,pmu-sram-size,fast,merge,OPS-Flt,runp2p_wbw,retime-buffer-only,split,split-algo,VBB-split,tokenout,retime-glob,succeeded,PCU_Total,PCU,MC,run-tst,VAFG-split,col,pcu-stage,module,VDAG-alloc,OPS-FU,pir_sha,split-forward,spatial_sha,nn,topo,VPMU,PMU,run-proute,net,OPS-All,routing-cost,maketst_time,dupra,open,start-id,genpir,tungsten,VPMU-split,vfifo,backend,VMC-split,vcLimit,save,bcread,verbose,gentst_time,simulate,slink,DAG,genpir_err,runp2p_rbw,routing-algo,simfreq,app,mapping,notFit,mdone,VBB-alloc,argout,prtime,vdot,reserve-pcu,OPS-Fix,retime-exout,dot,VPMU-alloc
,False,40,1,DDR4,-i100 -p100 -t1 -d100,6,,0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",False,True,31,,0,2020-03-19 19:25:44 -0700,16,True,True,1000000000.0,2,True,16,False,True,32,AccelMain,False,False,False,False,False,20,MyDesign,route_min_directed_valient,,6,False,True,True,,512,False,96.64856272353954,,True,4,6,False,True,,,,,1,,4,1000000000,,checkerboard,False,True,100,db,pirTest,True,False,True,0,6,,route_min_directed_valient,6,0:03.16,200,0,True,True,20,False,True,7549,,1,bfs,31,1,40,10.481244756479885,,False,,,True,65536,True,False,,0.0678236,False,True,dfs,,5,False,True,200,18,6,False,1,20,6,False,0,,82af46cc,False,4a29262f,False,mesh,7,11,False,hybrid,,H-hop,3:16.44,False,False,0,True,True,7,4,Tst,6,4,True,True,False,152.347557434,False,4,9,,19.8299,dor,2.39kHz,NaivePageRank_0,True,,True,,4,,True,0,,False,True,7
,False,40,1,DDR4,-i100 -p100 -t1 -d100,6,,0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",False,True,33,,0,2020-03-19 19:25:44 -0700,16,True,True,1000000000.0,2,True,16,False,True,32,AccelMain,False,False,False,False,False,20,MyDesign,route_min_directed_valient,,6,False,True,True,,512,False,97.0599973393641,,True,4,6,False,True,,,,,1,,4,1000000000,,checkerboard,False,True,100,db,pirTest,True,False,True,0,6,,route_min_directed_valient,6,0:02.51,200,0,True,True,20,False,True,7517,,1,bfs,33,1,40,8.811416345173162,,False,,,True,65536,True,False,,0.0681123,False,True,dfs,,5,False,True,200,19,6,False,1,20,6,False,0,,82af46cc,False,4a29262f,False,mesh,5,8,False,hybrid,,H-hop,4:05.00,False,False,0,True,True,5,4,Tst,6,4,True,True,False,151.595722553,False,4,11,,20.1357,dor,2.99kHz,NaivePageRank_1,True,,True,,4,,True,0,,False,True,5
,False,40,1,DDR4,-i100 -p100 -t1 -d100,6,,0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",False,True,49,,0,2020-03-19 19:25:44 -0700,16,True,True,1000000000.0,2,True,16,False,True,32,AccelMain,False,False,False,False,False,20,MyDesign,route_min_directed_valient,,6,False,True,True,,512,False,93.87650525236997,,True,4,9,False,True,,,,,1,,4,1000000000,,checkerboard,False,True,100,db,pirTest,True,False,True,0,9,,route_min_directed_valient,6,0:04.30,200,0,True,True,30,False,True,3903,,1,bfs,49,1,40,12.979676510211336,,False,,,True,65536,True,False,,0.131181,False,True,dfs,,5,False,True,200,26,9,False,1,20,6,False,0,,82af46cc,False,4a29262f,False,mesh,7,13,False,hybrid,,H-hop,3:05.43,False,False,0,True,True,7,4,Tst,9,4,True,True,False,182.965463282,False,4,17,,33.2052,dor,0.91kHz,NaivePageRank_2,True,,True,,4,,True,0,,False,True,7
,False,40,1,DDR4,-i100 -p100 -t1 -d100,6,,0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",False,True,199,,0,2020-03-19 19:25:44 -0700,16,True,True,1000000000.0,2,True,16,False,True,32,AccelMain,False,False,False,False,False,20,MyDesign,route_min_directed_valient,,6,False,True,True,,512,False,91.15044247787611,,True,4,36,False,True,,,,,1,,4,1000000000,,checkerboard,False,True,100,db,pirTest,True,False,True,0,36,,route_min_directed_valient,6,0:13.25,200,0,True,True,120,False,True,1695,,1,bfs,199,1,40,12.93044558298401,,False,,,True,65536,True,False,,0.302065,False,True,dfs,,5,False,True,200,126,36,False,1,20,6,False,0,,82af46cc,False,4a29262f,False,mesh,27,60,False,hybrid,,H-hop,35:11.69,False,False,0,True,True,27,4,Tst,36,4,True,True,False,1799.785742072,False,4,40,,42.0625,dor,0.13kHz,NaivePageRank_3,True,,True,,4,,True,0,,False,True,27
,False,40,1,DDR4,-i100 -p100 -t1 -d100,6,,0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",False,True,31,,0,2020-03-19 19:25:44 -0700,16,True,True,1000000000.0,2,True,16,False,True,32,AccelMain,False,False,False,False,False,20,MyDesign,route_min_directed_valient,,6,False,True,True,,512,False,98.3222154841318,,True,4,6,False,True,,,,,1,,4,1000000000,,checkerboard,False,True,100,db,pirTest,True,False,True,0,6,,route_min_directed_valient,6,0:11.86,200,0,True,True,20,False,True,14841,,1,bfs,31,1,40,10.662466590301642,,False,,,True,65536,True,False,,0.068998,False,True,dfs,,5,False,True,200,15,6,False,1,20,6,False,0,,82af46cc,False,4a29262f,False,mesh,7,13,False,hybrid,,H-hop,4:20.01,False,False,0,True,True,7,4,Tst,6,4,True,True,False,201.555228952,False,4,10,,20.0957,dor,1.25kHz,NaivePageRank_4,True,,True,,4,,True,0,,False,True,7
,False,40,1,DDR4,-i100 -p100 -t1 -d100,6,,0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",False,True,14,1,0,2020-03-19 19:25:44 -0700,16,True,True,1000000000.0,2,True,16,False,True,32,AccelMain,False,False,False,False,False,20,MyDesign,route_min_directed_valient,,6,False,True,False,,512,False,,,False,4,1,False,,,,,,1,,4,1000000000,,checkerboard,False,True,100,db,pirTest,True,False,True,0,1,,route_min_directed_valient,6,,200,0,True,True,14,False,True,,,1,bfs,14,1,40,,,False,,"src//Top.h:69:33: error: wrong number of template arguments (9, should be 10)
",True,65536,True,False,,,False,True,dfs,1,5,False,False,200,0,1,False,1,20,6,False,0,,82af46cc,False,4a29262f,False,mesh,,8,False,hybrid,,H-hop,0:19.27,False,False,0,True,True,,4,Tst,1,4,True,True,False,39.261804444,False,4,6,,,dor,,OuterLock_1,True,,True,1,4,,True,0,,False,True,
,False,40,1,DDR4,-i100 -p100 -t1 -d100,6,,0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",False,True,7,,0,2020-03-19 19:25:44 -0700,16,True,True,1000000000.0,2,True,16,False,True,32,AccelMain,False,False,False,False,False,20,MyDesign,route_min_directed_valient,,6,False,True,True,,512,False,90.14084507042253,,True,4,3,False,True,,,,,1,,4,1000000000,,checkerboard,False,True,100,db,pirTest,True,False,True,0,3,,route_min_directed_valient,6,0:02.21,200,0,True,True,6,False,True,4544,,1,bfs,7,1,40,52.23963976164681,,False,,,True,65536,True,False,,57.6901,False,True,dfs,,5,False,True,200,3,3,False,1,20,6,False,0,,82af46cc,False,4a29262f,False,mesh,3,3,False,hybrid,,H-hop,2:15.64,False,False,0,True,True,3,4,Tst,3,4,True,True,False,69.344930392,False,4,4,,0.901408,dor,2.06kHz,OuterProduct_0,True,,True,,4,,True,0,,False,True,3
,False,40,1,DDR4,-i100 -p100 -t1 -d100,6,,0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",False,True,7,,0,2020-03-19 19:25:44 -0700,16,True,True,1000000000.0,2,True,16,False,True,32,AccelMain,False,False,False,False,False,20,MyDesign,route_min_directed_valient,,6,False,True,True,,512,False,99.59878419452887,,True,4,3,False,True,,,,,1,,4,1000000000,,checkerboard,False,True,100,db,pirTest,True,False,True,0,3,,route_min_directed_valient,6,0:05.41,200,0,True,True,6,False,True,65800,,1,bfs,7,1,40,19.42287234042553,,False,,,True,65536,True,False,,3.98395,False,True,dfs,,5,False,True,200,1,3,False,1,20,6,False,0,,82af46cc,False,4a29262f,False,mesh,3,3,False,hybrid,,H-hop,1:11.01,False,False,0,True,True,3,4,Tst,3,4,True,True,False,56.334246553,False,4,6,,0.0622492,dor,12.16kHz,OuterProduct_1,True,,True,,4,,True,0,,False,True,3
,False,40,1,DDR4,-i100 -p100 -t1 -d100,6,,0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",False,True,29,,0,2020-03-19 19:25:44 -0700,16,True,True,1000000000.0,2,True,16,False,True,32,AccelMain,False,False,False,False,False,20,MyDesign,route_min_directed_valient,,6,False,True,True,,512,False,68.81720430107526,,True,4,9,False,True,,,,,1,,4,1000000000,,checkerboard,False,True,100,db,pirTest,True,False,True,0,9,,route_min_directed_valient,6,0:05.22,200,0,True,True,22,False,True,2976,,1,bfs,29,1,40,38.63859594706369,,False,,,True,65536,True,False,,88.086,False,True,dfs,,5,False,True,200,17,9,False,1,20,6,False,0,,82af46cc,False,4a29262f,False,mesh,9,9,False,hybrid,,H-hop,3:49.68,False,False,0,True,True,9,4,Tst,9,4,True,True,False,177.323744993,False,4,12,,0.731183,dor,0.57kHz,OuterProduct_10,True,,True,,4,,True,0,,False,True,9
,False,40,1,DDR4,-i100 -p100 -t1 -d100,6,,0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",False,True,77,,0,2020-03-19 19:25:44 -0700,16,True,True,1000000000.0,2,True,16,False,True,32,AccelMain,False,False,False,False,False,20,MyDesign,route_min_directed_valient,,6,False,True,True,,512,False,28.00875273522976,,True,4,21,False,True,,,,,1,,4,1000000000,,checkerboard,False,True,100,db,pirTest,True,False,True,0,21,,route_min_directed_valient,6,0:06.78,200,0,True,True,57,False,True,2742,,1,bfs,77,1,40,17.64484396869517,,False,,,True,65536,True,False,,95.6032,False,True,dfs,,5,False,True,200,47,21,False,1,20,6,False,0,,82af46cc,False,4a29262f,False,mesh,21,21,False,hybrid,,H-hop,11:26.85,False,False,0,True,True,21,4,Tst,21,4,True,True,False,612.398981906,False,4,30,,0.7469,dor,0.4kHz,OuterProduct_11,True,,True,,4,,True,0,,False,True,21
,False,40,1,DDR4,-i100 -p100 -t1 -d100,6,,0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",False,True,13,,0,2020-03-19 19:25:44 -0700,16,True,True,1000000000.0,2,True,16,False,True,32,AccelMain,False,False,False,False,False,20,MyDesign,route_min_directed_valient,,6,False,True,True,,512,False,99.20077500605474,,True,4,5,False,True,,,,,1,,4,1000000000,,checkerboard,False,True,100,db,pirTest,True,False,True,0,5,,route_min_directed_valient,6,0:07.88,200,0,True,True,11,False,True,33032,,1,bfs,13,1,40,22.34566333311674,,False,,,True,65536,True,False,,7.93606,False,True,dfs,,5,False,True,200,2,5,False,1,20,6,False,0,,82af46cc,False,4a29262f,False,mesh,5,5,False,hybrid,,H-hop,2:24.21,False,False,0,True,True,5,4,Tst,5,4,True,True,False,71.535531906,False,4,11,,0.0852507,dor,4.19kHz,OuterProduct_2,True,,True,,4,,True,0,,False,True,5
,False,40,1,DDR4,-i100 -p100 -t1 -d100,6,,0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",False,True,14,,0,2020-03-19 19:25:44 -0700,16,True,True,1000000000.0,2,True,16,False,True,32,AccelMain,False,False,False,False,False,20,MyDesign,route_min_directed_valient,,6,False,True,True,,512,False,99.19777192504465,,True,4,6,False,True,,,,,1,,4,1000000000,,checkerboard,False,True,100,db,pirTest,True,False,True,0,6,,route_min_directed_valient,6,0:12.70,200,0,True,True,12,False,True,33033,,1,bfs,14,1,40,20.185743110644292,,False,,,True,65536,True,False,,7.93582,False,True,dfs,,5,False,True,200,2,6,False,1,20,6,False,0,,82af46cc,False,4a29262f,False,mesh,6,6,False,hybrid,,H-hop,3:16.73,False,False,0,True,True,6,4,Tst,6,4,True,True,False,114.837163601,False,4,12,,0.0833106,dor,2.6kHz,OuterProduct_3,True,,True,,4,,True,0,,False,True,6
,False,40,1,DDR4,-i100 -p100 -t1 -d100,6,,0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",False,True,26,,0,2020-03-19 19:25:44 -0700,16,True,True,1000000000.0,2,True,16,False,True,32,AccelMain,False,False,False,False,False,20,MyDesign,route_min_directed_valient,,6,False,True,True,,512,False,98.40831281158027,,True,4,10,False,True,,,,,1,,4,1000000000,,checkerboard,False,True,100,db,pirTest,True,False,True,0,10,,route_min_directed_valient,6,0:12.33,200,0,True,True,22,False,True,16649,,1,bfs,26,1,40,22.721334614691575,,False,,,True,65536,True,False,,15.7453,False,True,dfs,,5,False,True,200,4,10,False,1,20,6,False,0,,82af46cc,False,4a29262f,False,mesh,10,10,False,hybrid,,H-hop,4:14.12,False,False,0,True,True,10,4,Tst,10,4,True,True,False,160.112961697,False,4,22,,0.12301,dor,1.35kHz,OuterProduct_4,True,,True,,4,,True,0,,False,True,10
,False,40,1,DDR4,-i100 -p100 -t1 -d100,6,,0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",False,True,26,,0,2020-03-19 19:25:44 -0700,16,True,True,1000000000.0,2,True,16,False,True,32,AccelMain,False,False,False,False,False,20,MyDesign,route_min_directed_valient,,6,False,True,True,,512,False,43.463497453310694,,True,4,10,False,True,,,,,1,,4,1000000000,,checkerboard,False,True,100,db,pirTest,True,False,True,0,10,,route_min_directed_valient,6,0:05.28,200,0,True,True,22,False,True,2356,,1,bfs,26,1,40,28.08129193952623,,False,,,True,65536,True,False,,111.267,False,True,dfs,,5,False,True,200,12,10,False,1,20,6,False,0,,82af46cc,False,4a29262f,False,mesh,10,10,False,hybrid,,H-hop,6:08.13,False,False,0,True,True,10,4,Tst,10,4,True,True,False,307.928503365,False,4,14,,0.86927,dor,0.45kHz,OuterProduct_5,True,,True,,4,,True,0,,False,True,10
,False,40,1,DDR4,-i100 -p100 -t1 -d100,6,,0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",False,True,8,,0,2020-03-19 19:25:44 -0700,16,True,True,1000000000.0,2,True,16,False,True,32,AccelMain,False,False,False,False,False,20,MyDesign,route_min_directed_valient,,6,False,True,True,,512,False,89.7851819377466,,True,4,3,False,True,,,,,1,,4,1000000000,,checkerboard,False,True,100,db,pirTest,True,False,True,0,3,,route_min_directed_valient,6,0:03.36,200,0,True,True,6,False,True,4562,,1,bfs,8,1,40,52.03352106026372,,False,,,True,65536,True,False,,57.4625,False,True,dfs,,5,False,True,200,4,3,False,1,20,6,False,0,,82af46cc,False,4a29262f,False,mesh,3,3,False,hybrid,,H-hop,1:55.79,False,False,0,True,True,3,4,Tst,3,4,True,True,False,68.480019745,False,4,4,,0.897852,dor,1.36kHz,OuterProduct_6,True,,True,,4,,True,0,,False,True,3
,False,40,1,DDR4,-i100 -p100 -t1 -d100,6,,0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",False,True,15,,0,2020-03-19 19:25:44 -0700,16,True,True,1000000000.0,2,True,16,False,True,32,AccelMain,False,False,False,False,False,20,MyDesign,route_min_directed_valient,,6,False,True,True,,512,False,68.03986710963456,,True,4,5,False,True,,,,,1,,4,1000000000,,checkerboard,False,True,100,db,pirTest,True,False,True,0,5,,route_min_directed_valient,6,0:04.81,200,0,True,True,11,False,True,3010,,1,bfs,15,1,40,42.93749517113498,,False,,,True,65536,True,False,,87.091,False,True,dfs,,5,False,True,200,8,5,False,1,20,6,False,0,,82af46cc,False,4a29262f,False,mesh,5,5,False,hybrid,,H-hop,3:53.53,False,False,0,True,True,5,4,Tst,5,4,True,True,False,72.541537898,False,4,7,,0.935548,dor,0.63kHz,OuterProduct_7,True,,True,,4,,True,0,,False,True,5
,False,40,1,DDR4,-i100 -p100 -t1 -d100,6,,0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",False,True,15,,0,2020-03-19 19:25:44 -0700,16,True,True,1000000000.0,2,True,16,False,True,32,AccelMain,False,False,False,False,False,20,MyDesign,route_min_directed_valient,,6,False,True,True,,512,False,68.03986710963456,,True,4,5,False,True,,,,,1,,4,1000000000,,checkerboard,False,True,100,db,pirTest,True,False,True,0,5,,route_min_directed_valient,6,0:01.89,200,0,True,True,11,False,True,3010,,1,bfs,15,1,40,42.93749517113498,,False,,,True,65536,True,False,,87.091,False,True,dfs,,5,False,True,200,8,5,False,1,20,6,False,0,,82af46cc,False,4a29262f,False,mesh,5,5,False,hybrid,,H-hop,2:57.03,False,False,0,True,True,5,4,Tst,5,4,True,True,False,99.652008389,False,4,7,,0.935548,dor,1.59kHz,OuterProduct_8,True,,True,,4,,True,0,,False,True,5
,False,40,1,DDR4,-i100 -p100 -t1 -d100,6,,0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",False,True,21,,0,2020-03-19 19:25:44 -0700,16,True,True,1000000000.0,2,True,16,False,True,32,AccelMain,False,False,False,False,False,20,MyDesign,route_min_directed_valient,,6,False,True,True,,512,False,46.531354135110575,,True,4,7,False,True,,,,,1,,4,1000000000,,checkerboard,False,True,100,db,pirTest,True,False,True,0,7,,route_min_directed_valient,6,0:05.77,200,0,True,True,17,False,True,3301,,1,bfs,21,1,40,29.913439047283237,,False,,,True,65536,True,False,,79.4135,False,True,dfs,,5,False,True,200,11,7,False,1,20,6,False,0,,82af46cc,False,4a29262f,False,mesh,7,7,False,hybrid,,H-hop,6:14.28,False,False,0,True,True,7,4,Tst,7,4,True,True,False,144.838753336,False,4,10,,0.717358,dor,0.57kHz,OuterProduct_9,True,,True,,4,,True,0,,False,True,7
,False,40,1,DDR4,-i100 -p100 -t1 -d100,6,,0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",False,True,11,,0,2020-03-19 19:25:44 -0700,16,True,True,1000000000.0,2,True,16,False,True,32,AccelMain,False,False,False,False,False,20,MyDesign,route_min_directed_valient,,6,False,True,True,,512,False,87.52136752136752,,True,4,2,False,True,,,,,1,,4,1000000000,,checkerboard,False,True,100,db,pirTest,True,False,True,0,2,,route_min_directed_valient,6,0:00.68,200,0,True,True,6,False,True,1170,,1,bfs,11,1,40,21.893491124260354,,False,,,True,65536,True,False,,1.75043,False,True,dfs,,5,False,True,200,0,2,False,1,20,6,False,0,,82af46cc,False,4a29262f,False,mesh,,8,False,hybrid,,H-hop,0:33.78,False,False,0,True,True,,4,Tst,2,4,True,True,False,58.710717371,False,4,3,,56.0137,dor,1.72kHz,RandomCARTInference_0,True,,True,,4,,True,0,,False,True,
,False,40,1,DDR4,-i100 -p100 -t1 -d100,6,,0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",False,True,17,,0,2020-03-19 19:25:44 -0700,16,True,True,1000000000.0,2,True,16,False,True,32,AccelMain,False,False,False,False,False,20,MyDesign,route_min_directed_valient,,6,False,True,True,,512,False,56.426505028240804,,True,4,3,False,True,,,,,1,,4,1000000000,,checkerboard,False,True,100,db,pirTest,True,False,True,0,3,,route_min_directed_valient,6,0:07.54,200,0,True,True,9,False,True,14518,,1,bfs,17,1,40,15.050699862657433,,False,,,True,65536,True,False,,0.00881664,False,True,dfs,,5,False,True,200,7,3,False,1,20,6,False,0,,82af46cc,False,4a29262f,False,mesh,8,8,False,hybrid,,H-hop,5:22.62,False,False,0,True,True,8,4,Tst,3,4,True,True,False,175.287709419,False,4,10,,2.29233,dor,1.93kHz,SGD_0,True,,True,,4,,True,0,,False,True,8
,False,40,1,DDR4,-i100 -p100 -t1 -d100,6,,0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",False,True,22,,0,2020-03-19 19:25:44 -0700,16,True,True,1000000000.0,2,True,16,False,True,32,AccelMain,False,False,False,False,False,20,MyDesign,route_min_directed_valient,,6,False,True,True,,512,False,52.55324608673339,,True,4,3,False,True,,,,,1,,4,1000000000,,checkerboard,False,True,100,db,pirTest,True,False,True,0,3,,route_min_directed_valient,6,0:11.59,200,0,True,True,10,False,True,7794,,1,bfs,22,1,40,14.611746294237099,,False,,,True,65536,True,False,,0.0164229,False,True,dfs,,5,False,True,200,11,3,False,1,20,6,False,0,,82af46cc,False,4a29262f,False,mesh,10,10,False,hybrid,,H-hop,5:28.13,False,False,0,True,True,10,4,Tst,3,4,True,True,False,163.101023517,False,4,11,,4.26995,dor,0.67kHz,SGD_1,True,,True,,4,,True,0,,False,True,9
,False,40,1,DDR4,-i100 -p100 -t1 -d100,6,,0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",False,True,27,,0,2020-03-19 19:25:44 -0700,16,True,True,1000000000.0,2,True,16,False,True,32,AccelMain,False,False,False,False,False,20,MyDesign,route_min_directed_valient,,6,False,True,True,,512,False,57.114968974412605,,True,4,3,False,True,,,,,1,,4,1000000000,,checkerboard,False,True,100,db,pirTest,True,False,True,0,3,,route_min_directed_valient,6,0:07.24,200,0,True,True,11,False,True,14343,,1,bfs,27,1,40,13.104360604883508,,False,,,True,65536,True,False,,0.00892421,False,True,dfs,,5,False,True,200,11,3,False,1,20,6,False,0,,82af46cc,False,4a29262f,False,mesh,9,9,False,hybrid,,H-hop,3:12.58,False,False,0,True,True,9,4,Tst,3,4,True,True,False,152.715528305,False,4,16,,2.3203,dor,1.98kHz,SGD_2,True,,True,,4,,True,0,,False,True,8
,False,40,1,DDR4,-i100 -p100 -t1 -d100,6,,0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",False,True,31,,0,2020-03-19 19:25:44 -0700,16,True,True,1000000000.0,2,True,16,False,True,32,AccelMain,False,False,False,False,False,20,MyDesign,route_min_directed_valient,,6,False,True,True,,512,False,54.187061780658816,,True,4,3,False,True,,,,,1,,4,1000000000,,checkerboard,False,True,100,db,pirTest,True,False,True,0,3,,route_min_directed_valient,6,0:05.89,200,0,True,True,12,False,True,7559,,1,bfs,31,1,40,13.521776837030178,,False,,,True,65536,True,False,,0.0169335,False,True,dfs,,5,False,True,200,15,3,False,1,20,6,False,0,,82af46cc,False,4a29262f,False,mesh,11,11,False,hybrid,,H-hop,4:51.14,False,False,0,True,True,11,4,Tst,3,4,True,True,False,247.814722716,False,4,16,,4.4027,dor,1.28kHz,SGD_3,True,,True,,4,,True,0,,False,True,9
,False,40,1,DDR4,-i100 -p100 -t1 -d100,6,,0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",False,True,43,,0,2020-03-19 19:25:44 -0700,16,True,True,1000000000.0,2,True,16,False,True,32,AccelMain,False,False,False,False,False,20,MyDesign,route_min_directed_valient,,6,False,True,True,,512,False,45.796064400715565,,True,4,3,False,True,,,,,1,,4,1000000000,,checkerboard,False,True,100,db,pirTest,True,False,True,0,3,,route_min_directed_valient,6,0:07.85,200,0,True,True,15,False,True,6149,,1,bfs,43,1,40,11.516064514840524,,False,,,True,65536,True,False,,0.0208164,False,True,dfs,,5,False,True,200,22,3,False,1,20,6,False,0,,82af46cc,False,4a29262f,False,mesh,14,14,False,hybrid,,H-hop,5:39.07,False,False,0,True,True,14,4,Tst,3,4,True,True,False,305.152594788,False,4,21,,5.41226,dor,0.78kHz,SGD_4,True,,True,,4,,True,0,,False,True,10
