PCU,word,split-forward,gentst_err,app,runhybrid_complete,PCU_Total,vcLimit,sr,MC_Total,spatial_sha,runproute_err,runhybrid_wbw,name,VBB-alloc,dag,gentst_time,runhybrid_err,VAFG-alloc,dot,arch,retime-local,merge,VPMU-split,vdot,VAFG,vlink,runp2p_wbw,routing-cost,PMU_Total,split,OPS-Flt,VDAG-split,trace,slink,OPS-All,load,runhybrid_success,maketst_time,runp2p_cycle,runproute_time,VPMU,merge-forward,argin,OPS-Fix,pir_sha,lrange,dupra,VDAG,maxActive,MC,maketst_err,runhybrid_rbw,fast,retime-buffer-only,algo,ag-dce,OPS-Prog FU,proute-q,VBB-split,reserve-pmu,debug,run-psim,VPCU,net,runp2p_complete,pracc,runp2p_rbw,prtime,proute-seed,freq,scheduled,bcread,proute-algo,time-out,runhybrid_cycle,mergeTime_ms,runp2p_pass,OPS-Other,VPCU-split,runhybrid_dram_power,DAG_Total,backend,runhybrid_pass,pmu-stage,simfreq,fifo-depth,pcu-stage,retime-glob,runp2p_err,rundot,rtelm,psim,pattern,mdone,mapping,vc,VMC-split,succeeded,project,waveform,PMU,memelm,runhybrid_time,share-adctx,runp2p_time,run-tst,module,runhybrid_deadlock,merge-algo,notFit,run-proute,open,pmu-sram-size,VMC,row,vfifo,tungsten,col,pirArgs,runp2p_success,VAFG-split,time,codegen,stat,save,VPMU-alloc,VPCU-alloc,routing-algo,mem-tech,dedicated-dag,nn,avgActive,constprop,link-prop,simulate,genpir,DAG,genpir_err,clock,topo,OPS-FU,split-thread,VBB,tokenout,dag-stage,reserve-pcu,proute-opts,verbose,igraph,argout,runp2p_dram_power,flit-width,debug-print,VDAG-alloc,VMC-alloc,split-algo,vec,retime-exout,start-id,runp2p_deadlock,psim-q
15,32,False,,StreamInfNN_1,False,200,4,True,40,2313fa6e,,,AccelMain,,True,108.153152634,,1,True,MyDesign,False,False,11,True,1,2,0.0,H-hop,200,True,,0,False,4,,False,False,3:04.15,2217,,11,False,6,,2f6112a0,True,False,0,94.63238610735227,2,,,True,False,route_min_directed_valient,True,,4,,0,True,False,26,hybrid,True,True,0.0,,0,1000000000.0,False,True,route_min_directed_valient,100,,,True,,26,,40,Tst,,6,2.61kHz,16,6,False,,True,True,False,checkerboard,True,True,4,2,True,pirTest,True,13,False,,False,0:00.85,False,False,False,bfs,,False,False,65536,2,20,4,True,20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",True,1,2020-03-26 18:35:55 -0700,True,True,True,11,18,dor,DDR4,False,False,38.03024063069954,True,db,False,True,14,,1000000000,mesh,,1,,5,6,0,-i100 -p100 -t1 -d100,False,False,4,,512,True,0,2,dfs,16,False,0,False,1
9,32,False,,StreamInfNN_2,False,200,4,True,40,2313fa6e,,,AccelMain,,True,35.882700398,,1,True,MyDesign,False,False,9,True,1,2,0.0,H-hop,200,True,,0,False,4,,False,False,0:48.46,16594,,9,False,6,,2f6112a0,True,False,0,99.03579607086898,2,,,True,False,route_min_directed_valient,True,,4,,0,True,False,14,hybrid,True,True,0.0,,0,1000000000.0,False,True,route_min_directed_valient,100,,,True,,14,,40,Tst,,6,12.29kHz,16,6,False,,True,True,False,checkerboard,True,True,4,2,True,pirTest,True,9,False,,False,0:01.35,False,False,False,bfs,,False,False,65536,2,20,4,True,20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",True,1,2020-03-26 18:35:55 -0700,True,True,True,9,11,dor,DDR4,False,False,22.93587274559633,True,db,False,True,6,,1000000000,mesh,,1,,5,6,0,-i100 -p100 -t1 -d100,False,False,4,,512,True,0,2,dfs,16,False,0,False,1
12,32,False,,StreamInfNN_3,False,200,4,True,40,2313fa6e,,,AccelMain,,True,77.297663622,,1,True,MyDesign,False,False,9,True,1,2,0.0,H-hop,200,True,,0,False,4,,False,False,2:59.65,16564,,9,False,6,,2f6112a0,True,False,0,99.21516541898092,2,,,True,False,route_min_directed_valient,True,,4,,0,True,False,21,hybrid,True,True,0.0,,0,1000000000.0,False,True,route_min_directed_valient,100,,,True,,21,,40,Tst,,6,9.25kHz,16,6,False,,True,True,False,checkerboard,True,True,4,2,True,pirTest,True,9,False,,False,0:01.79,False,False,False,bfs,,False,False,65536,2,20,4,True,20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",True,1,2020-03-26 18:35:55 -0700,True,True,True,9,14,dor,DDR4,False,False,19.317296432818615,True,db,False,True,10,,1000000000,mesh,,1,,5,6,0,-i100 -p100 -t1 -d100,False,False,4,,512,True,0,2,dfs,16,False,0,False,1
20,32,False,,StreamInfNN_4,False,200,4,True,40,2313fa6e,,,AccelMain,,True,86.424027486,,1,True,MyDesign,False,False,11,True,1,2,0.0,H-hop,200,True,,0,False,4,,False,False,3:06.96,8372,,11,False,6,,2f6112a0,True,False,0,98.66220735785953,2,,,True,False,route_min_directed_valient,True,,4,,0,True,False,41,hybrid,True,True,0.0,,0,1000000000.0,False,True,route_min_directed_valient,100,,,True,,41,,40,Tst,,6,1.49kHz,16,6,False,,True,True,False,checkerboard,True,True,4,2,True,pirTest,True,12,False,,False,0:05.61,False,False,False,bfs,,False,False,65536,2,20,4,True,20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",True,1,2020-03-26 18:35:55 -0700,True,True,True,11,26,dor,DDR4,False,False,21.93628968991288,True,db,False,True,23,,1000000000,mesh,,1,,5,6,0,-i100 -p100 -t1 -d100,False,False,4,,512,True,0,2,dfs,16,False,0,False,1
13,32,False,,StreamInfNN_5,False,200,4,True,40,2313fa6e,,,AccelMain,,True,84.142875625,,1,True,MyDesign,False,False,11,True,1,2,0.0,H-hop,200,True,,0,False,4,,False,False,2:49.73,1160,,11,False,6,,2f6112a0,True,False,0,94.13793103448276,2,,,True,False,route_min_directed_valient,True,,4,,0,True,False,22,hybrid,True,True,0.0,,0,1000000000.0,False,True,route_min_directed_valient,100,,,True,,22,,40,Tst,,6,1.36kHz,16,6,False,,True,True,False,checkerboard,True,True,4,2,True,pirTest,True,12,False,,False,0:00.85,False,False,False,bfs,,False,False,65536,2,20,4,True,20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",True,1,2020-03-26 18:35:55 -0700,True,True,True,11,16,dor,DDR4,False,False,36.406739811912225,True,db,False,True,11,,1000000000,mesh,,1,,5,6,0,-i100 -p100 -t1 -d100,False,False,4,,512,True,0,2,dfs,16,False,0,False,1
11,32,False,,StreamInfNN_6,False,200,4,True,40,2313fa6e,,,AccelMain,,True,42.016352899,,1,True,MyDesign,False,False,9,True,1,2,0.0,H-hop,200,True,,0,False,4,,False,False,2:08.55,4271,,9,False,6,,2f6112a0,True,False,0,97.07328494497776,2,,,True,False,route_min_directed_valient,True,,4,,0,True,False,12,hybrid,True,True,0.0,,0,1000000000.0,False,True,route_min_directed_valient,100,,,True,,12,,40,Tst,,6,1.84kHz,16,6,False,,True,True,False,checkerboard,True,True,4,2,True,pirTest,True,9,False,,False,0:02.32,False,False,False,bfs,,False,False,65536,2,20,4,True,20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",True,1,2020-03-26 18:35:55 -0700,True,True,True,9,10,dor,DDR4,False,False,35.718648519336675,True,db,False,True,2,,1000000000,mesh,,1,,5,6,0,-i100 -p100 -t1 -d100,False,False,4,,512,True,0,2,dfs,16,False,0,False,1
11,32,False,,StreamInfNN_7,False,200,4,True,40,2313fa6e,,,AccelMain,,True,33.667229003,,1,True,MyDesign,False,False,9,True,1,2,0.0,H-hop,200,True,,0,False,4,,False,False,1:16.46,4271,,9,False,6,,2f6112a0,True,False,0,97.07328494497776,2,,,True,False,route_min_directed_valient,True,,4,,0,True,False,12,hybrid,True,True,0.0,,0,1000000000.0,False,True,route_min_directed_valient,100,,,True,,12,,40,Tst,,6,4.64kHz,16,6,False,,True,True,False,checkerboard,True,True,4,2,True,pirTest,True,9,False,,False,0:00.92,False,False,False,bfs,,False,False,65536,2,20,4,True,20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",True,1,2020-03-26 18:35:55 -0700,True,True,True,9,10,dor,DDR4,False,False,35.718648519336675,True,db,False,True,2,,1000000000,mesh,,1,,5,6,0,-i100 -p100 -t1 -d100,False,False,4,,512,True,0,2,dfs,16,False,0,False,1
6,32,False,,StreamInfSVM_0,False,200,4,True,40,2313fa6e,,,AccelMain,,True,38.396459398,,1,True,MyDesign,False,False,5,True,1,2,0.0,H-hop,200,True,,0,False,4,,False,False,0:36.87,593,,5,False,6,,2f6112a0,True,False,0,94.09780775716695,2,,,True,False,route_min_directed_valient,True,,4,,0,True,False,6,hybrid,True,True,0.0,,0,1000000000.0,False,True,route_min_directed_valient,100,,,True,,6,,40,Tst,,6,1.1kHz,16,6,False,,True,True,False,checkerboard,True,True,4,2,True,pirTest,True,5,False,,False,0:00.54,False,False,False,bfs,,False,False,65536,2,20,4,True,20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",True,1,2020-03-26 18:35:55 -0700,True,True,True,5,6,dor,DDR4,False,False,49.83136593591905,True,db,False,True,1,,1000000000,mesh,,1,,5,6,0,-i100 -p100 -t1 -d100,False,False,4,,512,True,0,2,dfs,16,False,0,False,1
11,32,False,,StreamInfSVM_1,False,200,4,True,40,2313fa6e,,,AccelMain,,True,47.792498462,,1,True,MyDesign,False,False,5,True,1,2,0.0,H-hop,200,True,,0,False,4,,False,False,1:08.29,337,,5,False,6,,2f6112a0,True,False,0,96.14243323442136,2,,,True,False,route_min_directed_valient,True,,4,,0,True,False,14,hybrid,True,True,0.0,,0,1000000000.0,False,True,route_min_directed_valient,100,,,True,,14,,40,Tst,,6,0.66kHz,16,6,False,,True,True,False,checkerboard,True,True,4,2,True,pirTest,True,5,False,,False,0:00.51,False,False,False,bfs,,False,False,65536,2,20,4,True,20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",True,1,2020-03-26 18:35:55 -0700,True,True,True,5,10,dor,DDR4,False,False,52.89092707490334,True,db,False,True,4,,1000000000,mesh,,1,,5,6,0,-i100 -p100 -t1 -d100,False,False,4,,512,True,0,2,dfs,16,False,0,False,1
7,32,False,,StreamInfSVM_3,False,200,4,True,40,2313fa6e,,,AccelMain,,True,18.225269313,,1,True,MyDesign,False,False,5,True,1,2,0.0,H-hop,200,True,,0,False,4,,False,False,0:31.39,1105,,5,False,6,,2f6112a0,True,False,0,97.1945701357466,2,,,True,False,route_min_directed_valient,True,,4,,0,True,False,7,hybrid,True,True,0.0,,0,1000000000.0,False,True,route_min_directed_valient,100,,,True,,7,,40,Tst,,6,3.25kHz,16,6,False,,True,True,False,checkerboard,True,True,4,2,True,pirTest,True,5,False,,False,0:00.34,False,False,False,bfs,,False,False,65536,2,20,4,True,20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",True,1,2020-03-26 18:35:55 -0700,True,True,True,5,6,dor,DDR4,False,False,38.228332753219625,True,db,False,True,1,,1000000000,mesh,,1,,5,6,0,-i100 -p100 -t1 -d100,False,False,4,,512,True,0,2,dfs,16,False,0,False,1
11,32,False,,StreamInfSVM_4,False,200,4,True,40,2313fa6e,,,AccelMain,,True,40.080632838,,1,True,MyDesign,False,False,5,True,1,2,0.0,H-hop,200,True,,0,False,4,,False,False,0:51.82,593,,5,False,6,,2f6112a0,True,False,0,97.80775716694772,2,,,True,False,route_min_directed_valient,True,,4,,0,True,False,14,hybrid,True,True,0.0,,0,1000000000.0,False,True,route_min_directed_valient,100,,,True,,14,,40,Tst,,6,0.82kHz,16,6,False,,True,True,False,checkerboard,True,True,4,2,True,pirTest,True,5,False,,False,0:00.72,False,False,False,bfs,,False,False,65536,2,20,4,True,20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",True,1,2020-03-26 18:35:55 -0700,True,True,True,5,10,dor,DDR4,False,False,42.40380193162655,True,db,False,True,4,,1000000000,mesh,,1,,5,6,0,-i100 -p100 -t1 -d100,False,False,4,,512,True,0,2,dfs,16,False,0,False,1
8,32,False,,StreamInfSVM_5,False,200,4,True,40,2313fa6e,,,AccelMain,,True,83.135432246,,1,True,MyDesign,False,False,6,True,1,2,0.0,H-hop,200,True,,0,False,4,,False,False,1:29.56,220,,6,False,6,,2f6112a0,True,False,0,100.0,2,,,True,False,route_min_directed_valient,True,,4,,0,True,False,21,hybrid,True,True,0.0,,0,1000000000.0,False,True,route_min_directed_valient,100,,,True,,21,,40,Tst,,6,0.4kHz,16,6,False,,True,True,False,checkerboard,True,True,4,2,True,pirTest,True,15,False,,False,0:00.55,False,False,False,bfs,,False,False,65536,2,20,4,True,20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",True,1,2020-03-26 18:35:55 -0700,True,True,True,5,18,dor,DDR4,False,False,49.376321353065535,True,db,False,True,6,,1000000000,mesh,,1,,5,6,0,-i100 -p100 -t1 -d100,False,False,4,,512,True,0,2,dfs,16,False,0,False,1
0,32,False,,StreamSimple_0,False,200,4,True,40,2313fa6e,,,AccelMain,,True,18.517214623,,1,True,MyDesign,False,False,,True,1,2,0.0,H-hop,200,True,,0,False,4,,False,False,0:15.65,25,,,False,6,,2f6112a0,True,False,0,100.0,2,,,True,False,route_min_directed_valient,True,,4,,0,True,False,1,hybrid,True,True,0.0,,0,1000000000.0,False,True,route_min_directed_valient,100,,,True,,1,,40,Tst,,6,0.07kHz,16,6,False,,True,True,False,checkerboard,True,True,4,2,True,pirTest,True,1,False,,False,0:00.34,False,False,False,bfs,,False,False,65536,2,20,4,True,20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",True,1,2020-03-26 18:35:55 -0700,True,True,True,,1,dor,DDR4,False,False,37.6,True,db,False,True,0,,1000000000,mesh,,1,,5,6,0,-i100 -p100 -t1 -d100,False,False,4,,512,True,0,2,dfs,16,False,0,False,1
4,32,False,,StreamSumFields_0,False,200,4,True,40,2313fa6e,,,AccelMain,,True,42.139561554,,1,True,MyDesign,False,False,2,True,1,2,0.0,H-hop,200,True,,0,False,4,,False,False,1:05.09,181,,2,False,6,,2f6112a0,True,False,0,100.0,2,,,True,False,route_min_directed_valient,True,,4,,0,True,False,4,hybrid,True,True,0.0,,0,1000000000.0,False,True,route_min_directed_valient,100,,,True,,4,,40,Tst,,6,0.18kHz,16,6,False,,True,True,False,checkerboard,True,True,4,2,True,pirTest,True,2,False,,False,0:01.01,False,False,False,bfs,,False,False,65536,2,20,4,True,20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",True,1,2020-03-26 18:35:55 -0700,True,True,True,2,4,dor,DDR4,False,False,42.66421117249847,True,db,False,True,1,,1000000000,mesh,,1,,5,6,0,-i100 -p100 -t1 -d100,False,False,4,,512,True,0,2,dfs,16,False,0,False,1
7,32,False,,StreamSumFields_1,False,200,4,True,40,2313fa6e,,,AccelMain,,True,31.284325564,,1,True,MyDesign,False,False,2,True,1,2,0.0,H-hop,200,True,,0,False,4,,False,False,0:50.97,179,,2,False,6,,2f6112a0,True,False,0,100.0,2,,,True,False,route_min_directed_valient,True,,4,,0,True,False,10,hybrid,True,True,0.0,,0,1000000000.0,False,True,route_min_directed_valient,100,,,True,,10,,40,Tst,,6,0.25kHz,16,6,False,,True,True,False,checkerboard,True,True,4,2,True,pirTest,True,2,False,,False,0:00.73,False,False,False,bfs,,False,False,65536,2,20,4,True,20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",True,1,2020-03-26 18:35:55 -0700,True,True,True,2,6,dor,DDR4,False,False,34.15439309294057,True,db,False,True,4,,1000000000,mesh,,1,,5,6,0,-i100 -p100 -t1 -d100,False,False,4,,512,True,0,2,dfs,16,False,0,False,1
9,32,False,,StreamTrainLogReg_0,False,200,4,True,40,2313fa6e,,,AccelMain,,True,76.308046098,,1,True,MyDesign,False,False,10,True,1,2,0.0,H-hop,200,True,,0,False,4,,False,False,2:30.99,1189,,10,False,6,,2f6112a0,True,False,0,50.29436501261564,2,,,True,False,route_min_directed_valient,True,,4,,0,True,False,14,hybrid,True,True,0.0,,0,1000000000.0,False,True,route_min_directed_valient,100,,,True,,14,,40,Tst,,6,1.56kHz,16,6,False,,True,True,False,checkerboard,True,True,4,2,True,pirTest,True,10,False,,False,0:00.76,False,False,False,bfs,,False,False,65536,2,20,4,True,20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",True,1,2020-03-26 18:35:55 -0700,True,True,True,10,10,dor,DDR4,False,False,8.415376243011924,True,db,False,True,5,,1000000000,mesh,,1,,5,6,0,-i100 -p100 -t1 -d100,False,False,4,,512,True,0,2,dfs,16,False,0,False,1
12,32,False,,StreamTrainLogReg_1,False,200,4,True,40,2313fa6e,,,AccelMain,,True,57.588223712,,1,True,MyDesign,False,False,10,True,1,2,0.0,H-hop,200,True,,0,False,4,,False,False,1:43.16,1187,,10,False,6,,2f6112a0,True,False,0,50.37910699241786,2,,,True,False,route_min_directed_valient,True,,4,,0,True,False,20,hybrid,True,True,0.0,,0,1000000000.0,False,True,route_min_directed_valient,100,,,True,,20,,40,Tst,,6,3.49kHz,16,6,False,,True,True,False,checkerboard,True,True,4,2,True,pirTest,True,10,False,,False,0:00.34,False,False,False,bfs,,False,False,65536,2,20,4,True,20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",True,1,2020-03-26 18:35:55 -0700,True,True,True,10,12,dor,DDR4,False,False,7.5879902649068605,True,db,False,True,8,,1000000000,mesh,,1,,5,6,0,-i100 -p100 -t1 -d100,False,False,4,,512,True,0,2,dfs,16,False,0,False,1
12,32,False,,StreamTrainLogReg_2,False,200,4,True,40,2313fa6e,,,AccelMain,,True,50.497070456,,1,True,MyDesign,False,False,10,True,1,2,0.0,H-hop,200,True,,0,False,4,,False,False,1:45.63,1185,,10,False,6,,2f6112a0,True,False,0,70.46413502109705,2,,,True,False,route_min_directed_valient,True,,4,,0,True,False,20,hybrid,True,True,0.0,,0,1000000000.0,False,True,route_min_directed_valient,100,,,True,,20,,40,Tst,,6,1.85kHz,16,6,False,,True,True,False,checkerboard,True,True,4,2,True,pirTest,True,10,False,,False,0:00.64,False,False,False,bfs,,False,False,65536,2,20,4,True,20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",True,1,2020-03-26 18:35:55 -0700,True,True,True,10,12,dor,DDR4,False,False,7.645800820761806,True,db,False,True,8,,1000000000,mesh,,1,,5,6,0,-i100 -p100 -t1 -d100,False,False,4,,512,True,0,2,dfs,16,False,0,False,1
15,32,False,,StreamTrainLogReg_3,False,200,4,True,40,2313fa6e,,,AccelMain,,True,87.310259011,,1,True,MyDesign,False,False,10,True,1,2,0.0,H-hop,200,True,,0,False,4,,False,False,2:24.93,1183,,10,False,6,,2f6112a0,True,False,0,70.5832628909552,2,,,True,False,route_min_directed_valient,True,,4,,0,True,False,26,hybrid,True,True,0.0,,0,1000000000.0,False,True,route_min_directed_valient,100,,,True,,26,,40,Tst,,6,0.83kHz,16,6,False,,True,True,False,checkerboard,True,True,4,2,True,pirTest,True,10,False,,False,0:01.42,False,False,False,bfs,,False,False,65536,2,20,4,True,20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",True,1,2020-03-26 18:35:55 -0700,True,True,True,10,14,dor,DDR4,False,False,6.910671745836582,True,db,False,True,11,,1000000000,mesh,,1,,5,6,0,-i100 -p100 -t1 -d100,False,False,4,,512,True,0,2,dfs,16,False,0,False,1
15,32,False,,StreamTrainLogReg_4,False,200,4,True,40,2313fa6e,,,AccelMain,,True,143.683329061,,1,True,MyDesign,False,False,11,True,1,2,0.0,H-hop,200,True,,0,False,4,,False,False,2:19.99,1193,,11,False,6,,2f6112a0,True,False,0,69.99161777032691,2,,,True,False,route_min_directed_valient,True,,4,,0,True,False,28,hybrid,True,True,0.0,,0,1000000000.0,False,True,route_min_directed_valient,100,,,True,,28,,40,Tst,,6,1.08kHz,16,6,False,,True,True,False,checkerboard,True,True,4,2,True,pirTest,True,11,False,,False,0:01.10,False,False,False,bfs,,False,False,65536,2,20,4,True,20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",True,1,2020-03-26 18:35:55 -0700,True,True,True,10,18,dor,DDR4,False,False,6.211027743135771,True,db,False,True,13,,1000000000,mesh,,1,,5,6,0,-i100 -p100 -t1 -d100,False,False,4,,512,True,0,2,dfs,16,False,0,False,1
24,32,False,,StreamTrainLogReg_5,False,200,4,True,40,2313fa6e,,,AccelMain,,True,105.805629226,,1,True,MyDesign,False,False,10,True,1,2,0.0,H-hop,200,True,,0,False,4,,False,False,2:14.77,1192,,10,False,6,,2f6112a0,True,False,0,87.91946308724832,2,,,True,False,route_min_directed_valient,True,,4,,0,True,False,40,hybrid,True,True,0.0,,0,1000000000.0,False,True,route_min_directed_valient,100,,,True,,40,,40,Tst,,6,1.32kHz,16,6,False,,True,True,False,checkerboard,True,True,4,2,True,pirTest,True,10,False,,False,0:00.90,False,False,False,bfs,,False,False,65536,2,20,4,True,20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",True,1,2020-03-26 18:35:55 -0700,True,True,True,10,18,dor,DDR4,False,False,6.189940512507627,True,db,False,True,16,,1000000000,mesh,,1,,5,6,0,-i100 -p100 -t1 -d100,False,False,4,,512,True,0,2,dfs,16,False,0,False,1
9,32,False,,StreamTrainLogReg_6,False,200,4,True,40,2313fa6e,,,AccelMain,,True,82.246315127,,1,True,MyDesign,False,False,10,True,1,2,0.0,H-hop,200,True,,0,False,4,,False,False,2:29.71,1183,,10,False,6,,2f6112a0,True,False,0,57.90363482671175,2,,,True,False,route_min_directed_valient,True,,4,,0,True,False,14,hybrid,True,True,0.0,,0,1000000000.0,False,True,route_min_directed_valient,100,,,True,,14,,40,Tst,,6,1.39kHz,16,6,False,,True,True,False,checkerboard,True,True,4,2,True,pirTest,True,10,False,,False,0:00.85,False,False,False,bfs,,False,False,65536,2,20,4,True,20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",True,1,2020-03-26 18:35:55 -0700,True,True,True,10,10,dor,DDR4,False,False,6.921585202128188,True,db,False,True,5,,1000000000,mesh,,1,,5,6,0,-i100 -p100 -t1 -d100,False,False,4,,512,True,0,2,dfs,16,False,0,False,1
23,32,False,,StreamTrainMLP_0,False,200,4,True,40,2313fa6e,,,AccelMain,,True,393.690931207,,1,True,MyDesign,False,False,40,True,1,2,0.0,H-hop,200,True,,0,False,4,,False,False,8:36.66,4499,,40,False,6,,2f6112a0,True,False,0,100.0,2,,,True,False,route_min_directed_valient,True,,4,,0,True,False,38,hybrid,True,True,0.0,,0,1000000000.0,False,True,route_min_directed_valient,100,,,True,,38,,40,Tst,,6,0.66kHz,16,6,False,,True,True,False,checkerboard,True,True,4,2,True,pirTest,True,40,False,,False,0:06.82,False,False,False,bfs,,False,False,65536,2,20,4,True,20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",True,1,2020-03-26 18:35:55 -0700,True,True,True,40,23,dor,DDR4,False,False,4.208985644608655,True,db,False,True,15,,1000000000,mesh,,1,,5,6,0,-i100 -p100 -t1 -d100,False,False,4,,512,True,0,2,dfs,16,False,0,False,1
23,32,False,,StreamTrainMLP_1,False,200,4,True,40,2313fa6e,,,AccelMain,,True,340.033155925,,1,True,MyDesign,False,False,40,True,1,2,0.0,H-hop,200,True,,0,False,4,,False,False,8:32.10,33171,,40,False,6,,2f6112a0,True,False,0,33.70112447619909,2,,,True,False,route_min_directed_valient,True,,4,,0,True,False,38,hybrid,True,True,0.0,,0,1000000000.0,False,True,route_min_directed_valient,100,,,True,,38,,40,Tst,,6,0.59kHz,16,6,False,,True,True,False,checkerboard,True,True,4,2,True,pirTest,True,40,False,,False,0:56.21,False,False,False,bfs,,False,False,65536,2,20,4,True,20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",True,1,2020-03-26 18:35:55 -0700,True,True,True,40,23,dor,DDR4,False,False,4.058819280082682,True,db,False,True,15,,1000000000,mesh,,1,,5,6,0,-i100 -p100 -t1 -d100,False,False,4,,512,True,0,2,dfs,16,False,0,False,1
