VPMU-split,succeeded,PMU_Total,dupra,reserve-pcu,waveform,fast,retime-local,start-id,proute-algo,rtelm-unsafe,VMC-alloc,gentst_err,simfreq,runproute_time,VAFG-split,genpir_err,mergeTime_ms,run-psim,tokenout,mem-tech,stat,pcu-stage,split,psim-q,retime-glob,runp2p_time,VBB,link-prop,pmu-sram-size,VPCU-alloc,rtelm,run-tst,simulate,dag,runhybrid_pass,vdot,PMU,runproute_err,dag-stage,vlink,pattern,igraph,runp2p_dram_power,VAFG,ag-dce,runhybrid_cycle,scheduled,split-algo,topo,runhybrid_err,runp2p_pass,runp2p_wbw,VBB-alloc,gentst_time,VPMU-alloc,project,run-proute,vec,row,rtanal,VPCU-split,VDAG-alloc,runp2p_err,VMC,vc,PCU,retime-exout,MC_Total,runp2p_rbw,net,avgActive,PCU_Total,notFit,lrange,runhybrid_complete,proute-seed,reserve-dag,runp2p_complete,merge,backend,pmu-stage,clock,OPS-Other,reserve-pmu,OPS-All,mapping,constprop,DAG_Total,pirArgs,VDAG,name,col,proute-opts,rundot,OPS-FU,retime-buffer-only,flit-width,time-out,VMC-split,word,bcread,DAG,runp2p_cycle,runp2p_success,maketst_time,dedicated-dag,split-forward,nn,runp2p_deadlock,mdone,load,VBB-split,prtime,genpir,runhybrid_dram_power,vfifo,split-thread,codegen,OPS-Flt,merge-forward,runhybrid_success,vcLimit,arch,module,routing-cost,fifo-depth,sr,VPMU,algo,verbose,dot,runhybrid_wbw,maxActive,memelm,freq,VDAG-split,share-adctx,spatial_sha,debug-print,save,time,merge-algo,tungsten,routing-algo,app,runhybrid_deadlock,proute-q,OPS-Prog FU,MC,argin,debug,runhybrid_time,psim,pir_sha,trace,maketst_err,VPCU,OPS-Fix,open,runhybrid_rbw,slink,pracc,argout,VAFG-alloc
2,True,200,False,0,True,True,False,0,route_min_directed_valient,False,2,,0.34kHz,,1,,,False,5,DDR4,True,6,True,1,False,0:00.54,,db,65536,6,True,False,False,True,,True,9,,6,2,checkerboard,False,,1,True,,False,dfs,mesh,,True,0.0,,54.636780709,2,pirTest,False,16,20,True,11,0,,2,4,2,False,40,0.0,hybrid,32.126909518213864,200,,True,False,0,0,True,False,Tst,6,1000000000,,0,,True,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",0,AccelMain,20,-i100 -p100 -t1 -d100,True,,False,512,100,2,32,True,2,185,True,0:27.10,False,False,False,False,True,False,,,True,,4,1,True,,False,False,4,MyDesign,False,H-hop,16,True,2,route_min_directed_valient,False,True,,100.0,False,1000000000.0,0,False,6825a53b,True,True,2020-04-04 02:55:46 -0700,bfs,True,dor,StreamInfLogReg_1,False,4,,2,6,True,,False,4edc5840,False,,11,,False,,4,True,4,1
2,True,200,False,0,True,True,False,0,route_min_directed_valient,False,2,,0.43kHz,,1,,,False,5,DDR4,True,6,True,1,False,0:00.43,,db,65536,4,True,False,False,True,,True,2,,6,2,checkerboard,False,,1,True,,False,dfs,mesh,,True,0.0,,30.010703683,2,pirTest,False,16,20,True,5,0,,2,4,5,False,40,0.0,hybrid,39.7410638896707,200,,True,False,0,0,True,False,Tst,6,1000000000,,0,,True,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",0,AccelMain,20,-i100 -p100 -t1 -d100,True,,False,512,100,2,32,True,0,187,True,0:36.08,False,False,False,False,True,False,,,True,,4,1,True,,False,False,4,MyDesign,False,H-hop,16,True,2,route_min_directed_valient,False,True,,100.0,False,1000000000.0,0,False,6825a53b,True,True,2020-04-04 02:55:46 -0700,bfs,True,dor,StreamInfLogReg_2,False,4,,2,6,True,,False,4edc5840,False,,5,,False,,4,True,4,1
2,True,200,False,0,True,True,False,0,route_min_directed_valient,False,2,,0.74kHz,,1,,,False,5,DDR4,True,6,True,1,False,0:00.25,,db,65536,6,True,False,False,True,,True,9,,6,2,checkerboard,False,,1,True,,False,dfs,mesh,,True,0.0,,14.091025576,2,pirTest,False,16,20,True,11,0,,2,4,2,False,40,0.0,hybrid,32.126909518213864,200,,True,False,0,0,True,False,Tst,6,1000000000,,0,,True,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",0,AccelMain,20,-i100 -p100 -t1 -d100,True,,False,512,100,2,32,True,2,185,True,0:11.06,False,False,False,False,True,False,,,True,,4,1,True,,False,False,4,MyDesign,False,H-hop,16,True,2,route_min_directed_valient,False,True,,100.0,False,1000000000.0,0,False,6825a53b,True,True,2020-04-04 02:55:46 -0700,bfs,True,dor,StreamInfLogReg_3,False,4,,2,6,True,,False,4edc5840,False,,11,,False,,4,True,4,1
3,True,200,False,0,True,True,False,0,route_min_directed_valient,False,2,,0.78kHz,,1,,,False,5,DDR4,True,6,True,1,False,0:00.25,,db,65536,10,True,False,False,True,,True,10,,6,2,checkerboard,False,,1,True,,False,dfs,mesh,,True,0.0,,44.985289814,2,pirTest,False,16,20,True,13,0,,2,4,4,False,40,0.0,hybrid,24.615384615384617,200,,True,False,0,0,True,False,Tst,6,1000000000,,0,,True,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",0,AccelMain,20,-i100 -p100 -t1 -d100,True,,False,512,100,2,32,True,2,195,True,0:15.42,False,False,False,False,True,False,,,True,,4,1,True,,False,False,4,MyDesign,False,H-hop,16,True,3,route_min_directed_valient,False,True,,100.0,False,1000000000.0,0,False,6825a53b,True,True,2020-04-04 02:55:46 -0700,bfs,True,dor,StreamInfLogReg_4,False,4,,2,6,True,,False,4edc5840,False,,13,,False,,4,True,4,1
3,True,200,False,0,True,True,False,0,route_min_directed_valient,False,2,,0.21kHz,,1,,,False,5,DDR4,True,6,True,1,False,0:00.91,,db,65536,10,True,False,False,True,,True,3,,6,2,checkerboard,False,,1,True,,False,dfs,mesh,,True,0.0,,62.919656043,2,pirTest,False,16,20,True,13,0,,2,4,7,False,40,0.0,hybrid,24.615384615384617,200,,True,False,0,0,True,False,Tst,6,1000000000,,0,,True,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",0,AccelMain,20,-i100 -p100 -t1 -d100,True,,False,512,100,2,32,True,6,195,True,0:35.09,False,False,False,False,True,False,,,True,,4,1,True,,False,False,4,MyDesign,False,H-hop,16,True,3,route_min_directed_valient,False,True,,100.0,False,1000000000.0,0,False,6825a53b,True,True,2020-04-04 02:55:46 -0700,bfs,True,dor,StreamInfLogReg_5,False,4,,2,6,True,,False,4edc5840,False,,13,,False,,4,True,4,1
3,True,200,False,0,True,True,False,0,route_min_directed_valient,False,2,,0.74kHz,,1,,,False,5,DDR4,True,6,True,1,False,0:00.77,,db,65536,4,True,False,False,True,,True,3,,6,2,checkerboard,False,,1,True,,False,dfs,mesh,,True,0.0,,18.911557015,3,pirTest,False,16,20,True,4,0,,2,4,2,False,40,0.0,hybrid,37.60600706713781,200,,True,False,0,0,True,False,Tst,6,1000000000,,0,,True,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",0,AccelMain,20,-i100 -p100 -t1 -d100,True,,False,512,100,2,32,True,2,566,True,0:20.16,False,False,False,False,True,False,,,True,,4,1,True,,False,False,4,MyDesign,False,H-hop,16,True,3,route_min_directed_valient,False,True,,98.58657243816255,False,1000000000.0,0,False,6825a53b,True,True,2020-04-04 02:55:46 -0700,bfs,True,dor,StreamInfLogReg_6,False,4,,2,6,True,,False,4edc5840,False,,4,,False,,4,True,4,1
9,True,200,False,0,True,True,False,0,route_min_directed_valient,False,2,,7.11kHz,,1,,,False,5,DDR4,True,6,True,1,False,0:00.60,,db,65536,10,True,False,False,True,,True,9,,6,2,checkerboard,False,,1,True,,False,dfs,mesh,,True,0.0,,70.857406286,9,pirTest,False,16,20,True,13,0,,2,4,8,False,40,0.0,hybrid,35.01284577585992,200,,True,False,0,0,True,False,Tst,6,1000000000,,0,,True,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",0,AccelMain,20,-i100 -p100 -t1 -d100,True,,False,512,100,2,32,True,5,4265,True,0:57.36,False,False,False,False,True,False,,,True,,4,1,True,,False,False,4,MyDesign,False,H-hop,16,True,9,route_min_directed_valient,False,True,,97.20984759671747,False,1000000000.0,0,False,6825a53b,True,True,2020-04-04 02:55:46 -0700,bfs,True,dor,StreamInfNN_0,False,4,,2,6,True,,False,4edc5840,False,,13,,False,,4,True,4,1
11,True,200,False,0,True,True,False,0,route_min_directed_valient,False,2,,5.04kHz,,1,,,False,5,DDR4,True,6,True,1,False,0:00.44,,db,65536,18,True,False,False,True,,True,13,,6,2,checkerboard,False,,1,True,,False,dfs,mesh,,True,0.0,,38.219517328,11,pirTest,False,16,20,True,27,0,,2,4,15,False,40,0.0,hybrid,37.49726142148334,200,,True,False,0,0,True,False,Tst,6,1000000000,,0,,True,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",0,AccelMain,20,-i100 -p100 -t1 -d100,True,,False,512,100,2,32,True,14,2217,True,0:30.85,False,False,False,False,True,False,,,True,,4,1,True,,False,False,4,MyDesign,False,H-hop,16,True,11,route_min_directed_valient,False,True,,94.63238610735227,False,1000000000.0,0,False,6825a53b,True,True,2020-04-04 02:55:46 -0700,bfs,True,dor,StreamInfNN_1,False,4,,2,6,True,,False,4edc5840,False,,27,,False,,4,True,4,1
9,True,200,False,0,True,True,False,0,route_min_directed_valient,False,2,,3.89kHz,,1,,,False,5,DDR4,True,6,True,1,False,0:04.27,,db,65536,11,True,False,False,True,,True,9,,6,2,checkerboard,False,,1,True,,False,dfs,mesh,,True,0.0,,42.758150681,9,pirTest,False,16,20,True,15,0,,2,4,9,False,40,0.0,hybrid,22.4600508215821,200,,True,False,0,0,True,False,Tst,6,1000000000,,0,,True,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",0,AccelMain,20,-i100 -p100 -t1 -d100,True,,False,512,100,2,32,True,6,16594,True,0:52.81,False,False,False,False,True,False,,,True,,4,1,True,,False,False,4,MyDesign,False,H-hop,16,True,9,route_min_directed_valient,False,True,,99.03579607086898,False,1000000000.0,0,False,6825a53b,True,True,2020-04-04 02:55:46 -0700,bfs,True,dor,StreamInfNN_2,False,4,,2,6,True,,False,4edc5840,False,,15,,False,,4,True,4,1
9,True,200,False,0,True,True,False,0,route_min_directed_valient,False,2,,3.06kHz,,1,,,False,5,DDR4,True,6,True,1,False,0:05.42,,db,65536,14,True,False,False,True,,True,9,,6,2,checkerboard,False,,1,True,,False,dfs,mesh,,True,0.0,,87.97598944,9,pirTest,False,16,20,True,22,0,,2,4,12,False,40,0.0,hybrid,18.961357517865608,200,,True,False,0,0,True,False,Tst,6,1000000000,,0,,True,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",0,AccelMain,20,-i100 -p100 -t1 -d100,True,,False,512,100,2,32,True,10,16564,True,1:18.65,False,False,False,False,True,False,,,True,,4,1,True,,False,False,4,MyDesign,False,H-hop,16,True,9,route_min_directed_valient,False,True,,99.21516541898092,False,1000000000.0,0,False,6825a53b,True,True,2020-04-04 02:55:46 -0700,bfs,True,dor,StreamInfNN_3,False,4,,2,6,True,,False,4edc5840,False,,22,,False,,4,True,4,1
11,True,200,False,0,True,True,False,0,route_min_directed_valient,False,2,,5.47kHz,,1,,,False,5,DDR4,True,6,True,1,False,0:01.53,,db,65536,26,True,False,False,True,,True,12,,6,2,checkerboard,False,,1,True,,False,dfs,mesh,,True,0.0,,173.814406414,11,pirTest,False,16,20,True,42,0,,2,4,20,False,40,0.0,hybrid,21.671104611189445,200,,True,False,0,0,True,False,Tst,6,1000000000,,0,,True,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",0,AccelMain,20,-i100 -p100 -t1 -d100,True,,False,512,100,2,32,True,23,8372,True,0:55.35,False,False,False,False,True,False,,,True,,4,1,True,,False,False,4,MyDesign,False,H-hop,16,True,11,route_min_directed_valient,False,True,,98.66220735785953,False,1000000000.0,0,False,6825a53b,True,True,2020-04-04 02:55:46 -0700,bfs,True,dor,StreamInfNN_4,False,4,,2,6,True,,False,4edc5840,False,,42,,False,,4,True,4,1
11,True,200,False,0,True,True,False,0,route_min_directed_valient,False,2,,0.96kHz,,1,,,False,5,DDR4,True,6,True,1,False,0:01.21,,db,65536,16,True,False,False,True,,True,12,,6,2,checkerboard,False,,1,True,,False,dfs,mesh,,True,0.0,,49.391373194,11,pirTest,False,16,20,True,23,0,,2,4,13,False,40,0.0,hybrid,35.88394235717962,200,,True,False,0,0,True,False,Tst,6,1000000000,,0,,True,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",0,AccelMain,20,-i100 -p100 -t1 -d100,True,,False,512,100,2,32,True,11,1160,True,1:12.33,False,False,False,False,True,False,,,True,,4,1,True,,False,False,4,MyDesign,False,H-hop,16,True,11,route_min_directed_valient,False,True,,94.13793103448276,False,1000000000.0,0,False,6825a53b,True,True,2020-04-04 02:55:46 -0700,bfs,True,dor,StreamInfNN_5,False,4,,2,6,True,,False,4edc5840,False,,23,,False,,4,True,4,1
9,True,200,False,0,True,True,False,0,route_min_directed_valient,False,2,,1.83kHz,,1,,,False,5,DDR4,True,6,True,1,False,0:02.33,,db,65536,10,True,False,False,True,,True,9,,6,2,checkerboard,False,,1,True,,False,dfs,mesh,,True,0.0,,46.684608441,9,pirTest,False,16,20,True,13,0,,2,4,11,False,40,0.0,hybrid,34.966647902479366,200,,True,False,0,0,True,False,Tst,6,1000000000,,0,,True,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",0,AccelMain,20,-i100 -p100 -t1 -d100,True,,False,512,100,2,32,True,2,4271,True,0:51.40,False,False,False,False,True,False,,,True,,4,1,True,,False,False,4,MyDesign,False,H-hop,16,True,9,route_min_directed_valient,False,True,,97.07328494497776,False,1000000000.0,0,False,6825a53b,True,True,2020-04-04 02:55:46 -0700,bfs,True,dor,StreamInfNN_6,False,4,,2,6,True,,False,4edc5840,False,,13,,False,,4,True,4,1
9,True,200,False,0,True,True,False,0,route_min_directed_valient,False,2,,3.59kHz,,1,,,False,5,DDR4,True,6,True,1,False,0:01.19,,db,65536,10,True,False,False,True,,True,9,,6,2,checkerboard,False,,1,True,,False,dfs,mesh,,True,0.0,,52.73327192,9,pirTest,False,16,20,True,13,0,,2,4,11,False,40,0.0,hybrid,34.966647902479366,200,,True,False,0,0,True,False,Tst,6,1000000000,,0,,True,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",0,AccelMain,20,-i100 -p100 -t1 -d100,True,,False,512,100,2,32,True,2,4271,True,0:35.17,False,False,False,False,True,False,,,True,,4,1,True,,False,False,4,MyDesign,False,H-hop,16,True,9,route_min_directed_valient,False,True,,97.07328494497776,False,1000000000.0,0,False,6825a53b,True,True,2020-04-04 02:55:46 -0700,bfs,True,dor,StreamInfNN_7,False,4,,2,6,True,,False,4edc5840,False,,13,,False,,4,True,4,1
5,True,200,False,0,True,True,False,0,route_min_directed_valient,False,2,,0.58kHz,,1,,,False,5,DDR4,True,6,True,1,False,0:01.02,,db,65536,6,True,False,False,True,,True,5,,6,2,checkerboard,False,,1,True,,False,dfs,mesh,,True,0.0,,50.553026843,5,pirTest,False,16,20,True,7,0,,2,4,6,False,40,0.0,hybrid,48.08569108737743,200,,True,False,0,0,True,False,Tst,6,1000000000,,0,,True,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",0,AccelMain,20,-i100 -p100 -t1 -d100,True,,False,512,100,2,32,True,1,593,True,0:39.97,False,False,False,False,True,False,,,True,,4,1,True,,False,False,4,MyDesign,False,H-hop,16,True,5,route_min_directed_valient,False,True,,94.09780775716695,False,1000000000.0,0,False,6825a53b,True,True,2020-04-04 02:55:46 -0700,bfs,True,dor,StreamInfSVM_0,False,4,,2,6,True,,False,4edc5840,False,,7,,False,,4,True,4,1
5,True,200,False,0,True,True,False,0,route_min_directed_valient,False,2,,0.61kHz,,1,,,False,5,DDR4,True,6,True,1,False,0:00.55,,db,65536,10,True,False,False,True,,True,5,,6,2,checkerboard,False,,1,True,,False,dfs,mesh,,True,0.0,,42.745708907,5,pirTest,False,16,20,True,15,0,,2,4,11,False,40,0.0,hybrid,51.4749519986036,200,,True,False,0,0,True,False,Tst,6,1000000000,,0,,True,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",0,AccelMain,20,-i100 -p100 -t1 -d100,True,,False,512,100,2,32,True,4,337,True,0:29.88,False,False,False,False,True,False,,,True,,4,1,True,,False,False,4,MyDesign,False,H-hop,16,True,5,route_min_directed_valient,False,True,,96.14243323442136,False,1000000000.0,0,False,6825a53b,True,True,2020-04-04 02:55:46 -0700,bfs,True,dor,StreamInfSVM_1,False,4,,2,6,True,,False,4edc5840,False,,15,,False,,4,True,4,1
5,True,200,False,0,True,True,False,0,route_min_directed_valient,False,2,,3.16kHz,,1,,,False,5,DDR4,True,6,True,1,False,0:00.35,,db,65536,6,True,False,False,True,,True,5,,6,2,checkerboard,False,,1,True,,False,dfs,mesh,,True,0.0,,30.508684577,5,pirTest,False,16,20,True,8,0,,2,4,7,False,40,0.0,hybrid,36.86609686609687,200,,True,False,0,0,True,False,Tst,6,1000000000,,0,,True,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",0,AccelMain,20,-i100 -p100 -t1 -d100,True,,False,512,100,2,32,True,1,1105,True,0:30.07,False,False,False,False,True,False,,,True,,4,1,True,,False,False,4,MyDesign,False,H-hop,16,True,5,route_min_directed_valient,False,True,,97.1945701357466,False,1000000000.0,0,False,6825a53b,True,True,2020-04-04 02:55:46 -0700,bfs,True,dor,StreamInfSVM_3,False,4,,2,6,True,,False,4edc5840,False,,8,,False,,4,True,4,1
5,True,200,False,0,True,True,False,0,route_min_directed_valient,False,2,,1.19kHz,,1,,,False,5,DDR4,True,6,True,1,False,0:00.50,,db,65536,10,True,False,False,True,,True,5,,6,2,checkerboard,False,,1,True,,False,dfs,mesh,,True,0.0,,44.015361908,5,pirTest,False,16,20,True,15,0,,2,4,11,False,40,0.0,hybrid,41.235988493205035,200,,True,False,0,0,True,False,Tst,6,1000000000,,0,,True,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",0,AccelMain,20,-i100 -p100 -t1 -d100,True,,False,512,100,2,32,True,4,593,True,0:35.23,False,False,False,False,True,False,,,True,,4,1,True,,False,False,4,MyDesign,False,H-hop,16,True,5,route_min_directed_valient,False,True,,97.80775716694772,False,1000000000.0,0,False,6825a53b,True,True,2020-04-04 02:55:46 -0700,bfs,True,dor,StreamInfSVM_4,False,4,,2,6,True,,False,4edc5840,False,,15,,False,,4,True,4,1
6,True,200,False,0,True,True,False,0,route_min_directed_valient,False,2,,0.85kHz,,1,,,False,5,DDR4,True,6,True,1,False,0:00.26,,db,65536,18,True,False,False,True,,True,15,,6,2,checkerboard,False,,1,True,,False,dfs,mesh,,True,0.0,,23.295320883,5,pirTest,False,16,20,True,22,0,,2,4,8,False,40,0.0,hybrid,48.4194214876033,200,,True,False,0,0,True,False,Tst,6,1000000000,,0,,True,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",0,AccelMain,20,-i100 -p100 -t1 -d100,True,,False,512,100,2,32,True,6,220,True,0:20.64,False,False,False,False,True,False,,,True,,4,1,True,,False,False,4,MyDesign,False,H-hop,16,True,6,route_min_directed_valient,False,True,,100.0,False,1000000000.0,0,False,6825a53b,True,True,2020-04-04 02:55:46 -0700,bfs,True,dor,StreamInfSVM_5,False,4,,2,6,True,,False,4edc5840,False,,22,,False,,4,True,4,1
,True,200,False,0,True,True,False,0,route_min_directed_valient,False,2,,0.01kHz,,1,,,False,5,DDR4,True,6,True,1,False,0:02.28,,db,65536,1,True,False,False,True,,True,1,,6,2,checkerboard,False,,1,True,,False,dfs,mesh,,True,0.0,,24.068803802,,pirTest,False,16,20,True,1,0,,2,4,0,False,40,0.0,hybrid,37.6,200,,True,False,0,0,True,False,Tst,6,1000000000,,0,,True,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",0,AccelMain,20,-i100 -p100 -t1 -d100,True,,False,512,100,2,32,True,0,25,True,0:31.22,False,False,False,False,True,False,,,True,,4,1,True,,False,False,4,MyDesign,False,H-hop,16,True,,route_min_directed_valient,False,True,,100.0,False,1000000000.0,0,False,6825a53b,True,True,2020-04-04 02:55:46 -0700,bfs,True,dor,StreamSimple_0,False,4,,2,6,True,,False,4edc5840,False,,1,,False,,4,True,4,1
2,True,200,False,0,True,True,False,0,route_min_directed_valient,False,2,,0.75kHz,,1,,,False,5,DDR4,True,6,True,1,False,0:00.24,,db,65536,4,True,False,False,True,,True,2,,6,2,checkerboard,False,,1,True,,False,dfs,mesh,,True,0.0,,13.291917462,2,pirTest,False,16,20,True,5,0,,2,4,4,False,40,0.0,hybrid,40.88397790055249,200,,True,False,0,0,True,False,Tst,6,1000000000,,0,,True,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",0,AccelMain,20,-i100 -p100 -t1 -d100,True,,False,512,100,2,32,True,1,181,True,0:13.25,False,False,False,False,True,False,,,True,,4,1,True,,False,False,4,MyDesign,False,H-hop,16,True,2,route_min_directed_valient,False,True,,100.0,False,1000000000.0,0,False,6825a53b,True,True,2020-04-04 02:55:46 -0700,bfs,True,dor,StreamSumFields_0,False,4,,2,6,True,,False,4edc5840,False,,5,,False,,4,True,4,1
2,True,200,False,0,True,True,False,0,route_min_directed_valient,False,2,,0.81kHz,,1,,,False,5,DDR4,True,6,True,1,False,0:00.22,,db,65536,6,True,False,False,True,,True,2,,6,2,checkerboard,False,,1,True,,False,dfs,mesh,,True,0.0,,14.050382399,2,pirTest,False,16,20,True,11,0,,2,4,7,False,40,0.0,hybrid,33.05805197959679,200,,True,False,0,0,True,False,Tst,6,1000000000,,0,,True,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",0,AccelMain,20,-i100 -p100 -t1 -d100,True,,False,512,100,2,32,True,4,179,True,0:08.86,False,False,False,False,True,False,,,True,,4,1,True,,False,False,4,MyDesign,False,H-hop,16,True,2,route_min_directed_valient,False,True,,100.0,False,1000000000.0,0,False,6825a53b,True,True,2020-04-04 02:55:46 -0700,bfs,True,dor,StreamSumFields_1,False,4,,2,6,True,,False,4edc5840,False,,11,,False,,4,True,4,1
10,True,200,False,0,True,True,False,0,route_min_directed_valient,False,2,,1.7kHz,,1,,,False,5,DDR4,True,6,True,1,False,0:00.70,,db,65536,10,True,False,False,True,,True,10,,6,2,checkerboard,False,,1,True,,False,dfs,mesh,,True,0.0,,32.627374592,10,pirTest,False,16,20,True,14,0,,2,4,9,False,40,0.0,hybrid,8.415376243011924,200,,True,False,0,0,True,False,Tst,6,1000000000,,0,,True,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",0,AccelMain,20,-i100 -p100 -t1 -d100,True,,False,512,100,2,32,True,5,1189,True,0:43.60,False,False,False,False,True,False,,,True,,4,1,True,,False,False,4,MyDesign,False,H-hop,16,True,10,route_min_directed_valient,False,True,,50.29436501261564,False,1000000000.0,0,False,6825a53b,True,True,2020-04-04 02:55:46 -0700,bfs,True,dor,StreamTrainLogReg_0,False,4,,2,6,True,,False,4edc5840,False,,14,,False,,4,True,4,1
10,True,200,False,0,True,True,False,0,route_min_directed_valient,False,2,,3.04kHz,,1,,,False,5,DDR4,True,6,True,1,False,0:00.39,,db,65536,12,True,False,False,True,,True,10,,6,2,checkerboard,False,,1,True,,False,dfs,mesh,,True,0.0,,49.719011938,10,pirTest,False,16,20,True,20,0,,2,4,12,False,40,0.0,hybrid,7.5879902649068605,200,,True,False,0,0,True,False,Tst,6,1000000000,,0,,True,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",0,AccelMain,20,-i100 -p100 -t1 -d100,True,,False,512,100,2,32,True,8,1187,True,1:04.34,False,False,False,False,True,False,,,True,,4,1,True,,False,False,4,MyDesign,False,H-hop,16,True,10,route_min_directed_valient,False,True,,50.37910699241786,False,1000000000.0,0,False,6825a53b,True,True,2020-04-04 02:55:46 -0700,bfs,True,dor,StreamTrainLogReg_1,False,4,,2,6,True,,False,4edc5840,False,,20,,False,,4,True,4,1
