argout,waveform,psim-q,runp2p_cycle,lrange,flit-width,retime-exout,DAG,start-id,proute-opts,dedicated-dag,runhybrid_cycle,run-psim,VBB,proute-q,stat,pmu-stage,PCU,simfreq,runhybrid_pass,PMU_Total,vdot,reserve-dag,time-out,rundot,mapping,runhybrid_wbw,merge-forward,mergeTime_ms,MC_Total,rtelm-unsafe,runp2p_err,sr,maketst_time,gentst_err,merge,split,merge-algo,split-algo,psim,VPCU-split,share-adctx,save,maketst_err,runhybrid_err,ag-dce,scheduled,retime-local,topo,runhybrid_rbw,link-prop,VPCU,runp2p_pass,verbose,notFit,codegen,constprop,runhybrid_complete,VPMU,trace,spatial_sha,runp2p_deadlock,nn,retime-glob,net,runhybrid_success,runhybrid_time,OPS-Other,pirArgs,dag-stage,proute-algo,OPS-Prog FU,dupra,routing-cost,runhybrid_deadlock,vc,OPS-FU,vec,row,tungsten,MC,run-tst,load,runp2p_complete,runproute_time,VDAG-alloc,pcu-stage,project,bcread,runp2p_success,open,rtanal,algo,VBB-alloc,VPMU-alloc,runp2p_time,retime-buffer-only,vfifo,word,DAG_Total,tokenout,pattern,runhybrid_dram_power,VAFG-split,genpir,clock,dag,VPMU-split,routing-algo,VDAG,runproute_err,pracc,split-thread,arch,PMU,proute-seed,time,run-proute,VMC-alloc,VMC,dot,succeeded,runp2p_dram_power,simulate,module,backend,runp2p_rbw,fifo-depth,memelm,maxActive,split-forward,freq,pmu-sram-size,VBB-split,mdone,prtime,vcLimit,debug,mem-tech,name,app,rtelm,OPS-Flt,OPS-All,pir_sha,fast,avgActive,VPCU-alloc,runp2p_wbw,col,gentst_time,VMC-split,reserve-pmu,reserve-pcu,PCU_Total,genpir_err,VDAG-split,argin,debug-print,slink,igraph,OPS-Fix,VAFG,VAFG-alloc,vlink
4,True,1,1671,True,512,False,40,0,-i100 -p100 -t1 -d100,False,,False,,4,True,6,128,0.16kHz,,200,True,0,100,True,True,,False,,40,False,,True,5:47.68,,False,True,bfs,dfs,False,199,False,True,,,True,False,False,mesh,,db,199,True,False,,True,True,False,27,False,02cc5bc3,False,False,False,hybrid,False,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,route_min_directed_valient,,False,H-hop,False,4,,16,20,True,36,False,False,True,,0,6,pirTest,True,True,False,True,route_min_directed_valient,,27,0:10.50,False,4,32,40,5,checkerboard,,1,True,1000000000,True,27,dor,0,,True,1,MyDesign,58,0,2020-04-02 17:30:36 -0700,False,36,36,True,True,,False,False,Tst,46.6116,16,False,91.02333931777379,False,1000000000.0,65536,,True,,4,True,DDR4,AccelMain,NaivePageRank_3,True,,,53954827,True,13.06287862084895,120,0.306403,20,835.930223397,36,0,0,200,,0,6,True,4,False,,1,1,2
4,True,1,14831,True,512,False,9,0,-i100 -p100 -t1 -d100,False,,False,,4,True,6,17,1.03kHz,,200,True,0,100,True,True,,False,,40,False,,True,2:03.11,,False,True,bfs,dfs,False,31,False,True,,,True,False,False,mesh,,db,31,True,False,,True,True,False,7,False,02cc5bc3,False,False,False,hybrid,False,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,route_min_directed_valient,,False,H-hop,False,4,,16,20,True,6,False,False,True,,0,6,pirTest,True,True,False,True,route_min_directed_valient,,7,0:14.34,False,4,32,40,5,checkerboard,,1,True,1000000000,True,7,dor,0,,True,1,MyDesign,12,0,2020-04-02 17:30:36 -0700,False,6,6,True,True,,False,False,Tst,20.2128,16,False,98.3885105522217,False,1000000000.0,65536,,True,,4,True,DDR4,AccelMain,NaivePageRank_4,True,,,53954827,True,10.669655900928237,20,0.0690446,20,91.148452219,6,0,0,200,,0,6,True,4,False,,1,1,2
4,True,1,4544,True,512,False,4,0,-i100 -p100 -t1 -d100,False,,False,,4,True,6,3,0.88kHz,,200,True,0,100,True,True,,False,,40,False,,True,0:33.70,,False,True,bfs,dfs,False,7,False,True,,,True,False,False,mesh,,db,7,True,False,,True,True,False,3,False,02cc5bc3,False,False,False,hybrid,False,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,route_min_directed_valient,,False,H-hop,False,4,,16,20,True,3,False,False,True,,0,6,pirTest,True,True,False,True,route_min_directed_valient,,3,0:05.17,False,4,32,40,5,checkerboard,,1,True,1000000000,True,3,dor,0,,True,1,MyDesign,3,0,2020-04-02 17:30:36 -0700,False,3,3,True,True,,False,False,Tst,0.901408,16,False,90.14084507042253,False,1000000000.0,65536,,True,,4,True,DDR4,AccelMain,OuterProduct_0,True,,,53954827,True,52.23963976164681,6,57.6901,20,37.045658273,3,0,0,200,,0,6,True,4,False,,1,1,2
4,True,1,65800,True,512,False,6,0,-i100 -p100 -t1 -d100,False,,False,,4,True,6,1,1.94kHz,,200,True,0,100,True,True,,False,,40,False,,True,0:32.85,,False,True,bfs,dfs,False,7,False,True,,,True,False,False,mesh,,db,7,True,False,,True,True,False,3,False,02cc5bc3,False,False,False,hybrid,False,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,route_min_directed_valient,,False,H-hop,False,4,,16,20,True,3,False,False,True,,0,6,pirTest,True,True,False,True,route_min_directed_valient,,3,0:33.98,False,4,32,40,5,checkerboard,,1,True,1000000000,True,3,dor,0,,True,1,MyDesign,3,0,2020-04-02 17:30:36 -0700,False,3,3,True,True,,False,False,Tst,0.0622492,16,False,99.59878419452887,False,1000000000.0,65536,,True,,4,True,DDR4,AccelMain,OuterProduct_1,True,,,53954827,True,19.42287234042553,6,3.98395,20,25.715039426,3,0,0,200,,0,6,True,4,False,,1,1,2
4,True,1,2871,True,512,False,12,0,-i100 -p100 -t1 -d100,False,,False,,4,True,6,17,0.2kHz,,200,True,0,100,True,True,,False,,40,False,,True,1:59.71,,False,True,bfs,dfs,False,29,False,True,,,True,False,False,mesh,,db,29,True,False,,True,True,False,9,False,02cc5bc3,False,False,False,hybrid,False,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,route_min_directed_valient,,False,H-hop,False,4,,16,20,True,9,False,False,True,,0,6,pirTest,True,True,False,True,route_min_directed_valient,,9,0:14.44,False,4,32,40,5,checkerboard,,1,True,1000000000,True,9,dor,0,,True,1,MyDesign,9,0,2020-04-02 17:30:36 -0700,False,9,9,True,True,,False,False,Tst,0.757924,16,False,71.33402995471961,False,1000000000.0,65536,,True,,4,True,DDR4,AccelMain,OuterProduct_10,True,,,53954827,True,39.96418651591066,22,91.3076,20,113.828531467,9,0,0,200,,0,6,True,4,False,,1,1,2
4,True,1,2543,True,512,False,30,0,-i100 -p100 -t1 -d100,False,,False,,4,True,6,47,0.08kHz,,200,True,0,100,True,True,,False,,40,False,,True,2:52.56,,False,True,bfs,dfs,False,77,False,True,,,True,False,False,mesh,,db,77,True,False,,True,True,False,21,False,02cc5bc3,False,False,False,hybrid,False,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,route_min_directed_valient,,False,H-hop,False,4,,16,20,True,21,False,False,True,,0,6,pirTest,True,True,False,True,route_min_directed_valient,,21,0:32.42,False,4,32,40,5,checkerboard,,1,True,1000000000,True,21,dor,0,,True,1,MyDesign,21,0,2020-04-02 17:30:36 -0700,False,21,21,True,True,,False,False,Tst,0.805348,16,False,30.20055053086905,False,1000000000.0,65536,,True,,4,True,DDR4,AccelMain,OuterProduct_11,True,,,53954827,True,19.16081240501217,57,103.085,20,300.101947364,21,0,0,200,,0,6,True,4,False,,1,1,2
4,True,1,33038,True,512,False,11,0,-i100 -p100 -t1 -d100,False,,False,,4,True,6,2,0.96kHz,,200,True,0,100,True,True,,False,,40,False,,True,0:41.67,,False,True,bfs,dfs,False,13,False,True,,,True,False,False,mesh,,db,13,True,False,,True,True,False,5,False,02cc5bc3,False,False,False,hybrid,False,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,route_min_directed_valient,,False,H-hop,False,4,,16,20,True,5,False,False,True,,0,6,pirTest,True,True,False,True,route_min_directed_valient,,5,0:34.28,False,4,32,40,5,checkerboard,,1,True,1000000000,True,5,dor,0,,True,1,MyDesign,5,0,2020-04-02 17:30:36 -0700,False,5,5,True,True,,False,False,Tst,0.0852352,16,False,99.18275924692777,False,1000000000.0,65536,,True,,4,True,DDR4,AccelMain,OuterProduct_2,True,,,53954827,True,22.341605158287795,11,7.93462,20,53.265443241,5,0,0,200,,0,6,True,4,False,,1,1,2
4,True,1,33033,True,512,False,12,0,-i100 -p100 -t1 -d100,False,,False,,4,True,6,2,1.74kHz,,200,True,0,100,True,True,,False,,40,False,,True,0:21.63,,False,True,bfs,dfs,False,14,False,True,,,True,False,False,mesh,,db,14,True,False,,True,True,False,6,False,02cc5bc3,False,False,False,hybrid,False,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,route_min_directed_valient,,False,H-hop,False,4,,16,20,True,6,False,False,True,,0,6,pirTest,True,True,False,True,route_min_directed_valient,,6,0:18.97,False,4,32,40,5,checkerboard,,1,True,1000000000,True,6,dor,0,,True,1,MyDesign,6,0,2020-04-02 17:30:36 -0700,False,6,6,True,True,,False,False,Tst,0.067811,16,False,99.19777192504465,False,1000000000.0,65536,,True,,4,True,DDR4,AccelMain,OuterProduct_3,True,,,53954827,True,20.185743110644292,12,7.93582,20,26.657654413,6,0,0,200,,0,6,True,4,False,,1,1,2
4,True,1,16649,True,512,False,22,0,-i100 -p100 -t1 -d100,False,,False,,4,True,6,4,1.26kHz,,200,True,0,100,True,True,,False,,40,False,,True,0:42.35,,False,True,bfs,dfs,False,26,False,True,,,True,False,False,mesh,,db,26,True,False,,True,True,False,10,False,02cc5bc3,False,False,False,hybrid,False,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,route_min_directed_valient,,False,H-hop,False,4,,16,20,True,10,False,False,True,,0,6,pirTest,True,True,False,True,route_min_directed_valient,,10,0:13.22,False,4,32,40,5,checkerboard,,1,True,1000000000,True,10,dor,0,,True,1,MyDesign,10,0,2020-04-02 17:30:36 -0700,False,10,10,True,True,,False,False,Tst,0.12301,16,False,98.40831281158027,False,1000000000.0,65536,,True,,4,True,DDR4,AccelMain,OuterProduct_4,True,,,53954827,True,22.721334614691575,22,15.7453,20,36.815436688,10,0,0,200,,0,6,True,4,False,,1,1,2
4,True,1,2367,True,512,False,14,0,-i100 -p100 -t1 -d100,False,,False,,4,True,6,12,0.12kHz,,200,True,0,100,True,True,,False,,40,False,,True,1:34.69,,False,True,bfs,dfs,False,26,False,True,,,True,False,False,mesh,,db,26,True,False,,True,True,False,10,False,02cc5bc3,False,False,False,hybrid,False,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,route_min_directed_valient,,False,H-hop,False,4,,16,20,True,10,False,False,True,,0,6,pirTest,True,True,False,True,route_min_directed_valient,,10,0:19.28,False,4,32,40,5,checkerboard,,1,True,1000000000,True,10,dor,0,,True,1,MyDesign,10,0,2020-04-02 17:30:36 -0700,False,10,10,True,True,,False,False,Tst,0.86523,16,False,43.26151246303338,False,1000000000.0,65536,,True,,4,True,DDR4,AccelMain,OuterProduct_5,True,,,53954827,True,27.950791639004564,22,110.749,20,97.667752613,10,0,0,200,,0,6,True,4,False,,1,1,2
4,True,1,4567,True,512,False,4,0,-i100 -p100 -t1 -d100,False,,False,,4,True,6,4,1.21kHz,,200,True,0,100,True,True,,False,,40,False,,True,0:23.26,,False,True,bfs,dfs,False,8,False,True,,,True,False,False,mesh,,db,8,True,False,,True,True,False,3,False,02cc5bc3,False,False,False,hybrid,False,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,route_min_directed_valient,,False,H-hop,False,4,,16,20,True,3,False,False,True,,0,6,pirTest,True,True,False,True,route_min_directed_valient,,3,0:03.76,False,4,32,40,5,checkerboard,,1,True,1000000000,True,3,dor,0,,True,1,MyDesign,3,0,2020-04-02 17:30:36 -0700,False,3,3,True,True,,False,False,Tst,0.896869,16,False,89.68688416903876,False,1000000000.0,65536,,True,,4,True,DDR4,AccelMain,OuterProduct_6,True,,,53954827,True,51.97655420996783,6,57.3996,20,38.047084063,3,0,0,200,,0,6,True,4,False,,1,1,2
4,True,1,2961,True,512,False,7,0,-i100 -p100 -t1 -d100,False,,False,,4,True,6,8,0.19kHz,,200,True,0,100,True,True,,False,,40,False,,True,1:03.08,,False,True,bfs,dfs,False,15,False,True,,,True,False,False,mesh,,db,15,True,False,,True,True,False,5,False,02cc5bc3,False,False,False,hybrid,False,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,route_min_directed_valient,,False,H-hop,False,4,,16,20,True,5,False,False,True,,0,6,pirTest,True,True,False,True,route_min_directed_valient,,5,0:15.52,False,4,32,40,5,checkerboard,,1,True,1000000000,True,5,dor,0,,True,1,MyDesign,5,0,2020-04-02 17:30:36 -0700,False,5,5,True,True,,False,False,Tst,1.03749,16,False,69.16582235731173,False,1000000000.0,65536,,True,,4,True,DDR4,AccelMain,OuterProduct_7,True,,,53954827,True,43.64804473661475,11,88.5323,20,58.206060577,5,0,0,200,,0,6,True,4,False,,1,1,2
4,True,1,2960,True,512,False,7,0,-i100 -p100 -t1 -d100,False,,False,,4,True,6,8,0.12kHz,,200,True,0,100,True,True,,False,,40,False,,True,1:01.14,,False,True,bfs,dfs,False,15,False,True,,,True,False,False,mesh,,db,15,True,False,,True,True,False,5,False,02cc5bc3,False,False,False,hybrid,False,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,route_min_directed_valient,,False,H-hop,False,4,,16,20,True,5,False,False,True,,0,6,pirTest,True,True,False,True,route_min_directed_valient,,5,0:23.74,False,4,32,40,5,checkerboard,,1,True,1000000000,True,5,dor,0,,True,1,MyDesign,5,0,2020-04-02 17:30:36 -0700,False,5,5,True,True,,False,False,Tst,0.972973,16,False,69.1891891891892,False,1000000000.0,65536,,True,,4,True,DDR4,AccelMain,OuterProduct_8,True,,,53954827,True,43.66279069767442,11,88.5622,20,43.541078274,5,0,0,200,,0,6,True,4,False,,1,1,2
4,True,1,3008,True,512,False,10,0,-i100 -p100 -t1 -d100,False,,False,,4,True,6,11,0.46kHz,,200,True,0,100,True,True,,False,,40,False,,True,1:22.71,,False,True,bfs,dfs,False,21,False,True,,,True,False,False,mesh,,db,21,True,False,,True,True,False,7,False,02cc5bc3,False,False,False,hybrid,False,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,route_min_directed_valient,,False,H-hop,False,4,,16,20,True,7,False,False,True,,0,6,pirTest,True,True,False,True,route_min_directed_valient,,7,0:06.48,False,4,32,40,5,checkerboard,,1,True,1000000000,True,7,dor,0,,True,1,MyDesign,7,0,2020-04-02 17:30:36 -0700,False,7,7,True,True,,False,False,Tst,0.787234,16,False,51.06382978723404,False,1000000000.0,65536,,True,,4,True,DDR4,AccelMain,OuterProduct_9,True,,,53954827,True,32.82721485873736,17,87.1489,20,70.190654106,7,0,0,200,,0,6,True,4,False,,1,1,2
4,True,1,207,True,512,False,0,0,-i100 -p100 -t1 -d100,False,,False,,4,True,6,1,0.06kHz,,200,True,0,100,True,True,,False,,40,False,,True,0:18.99,,False,True,bfs,dfs,False,1,False,True,,,True,False,False,mesh,,db,1,True,False,,True,True,False,1,False,02cc5bc3,False,False,False,hybrid,False,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,route_min_directed_valient,,False,H-hop,False,4,,16,20,True,0,False,False,True,,0,6,pirTest,True,True,False,True,route_min_directed_valient,,1,0:03.39,False,4,32,40,5,checkerboard,,1,True,1000000000,True,1,dor,0,,True,1,MyDesign,1,0,2020-04-02 17:30:36 -0700,False,,,True,True,,False,False,Tst,0.0,16,False,61.83574879227053,False,1000000000.0,65536,,True,,4,True,DDR4,AccelMain,OuterWrite,True,,,53954827,True,31.055900621118017,1,0.0,20,16.463862589,,0,0,200,,0,6,True,4,False,,1,1,2
4,True,1,1169,True,512,False,3,0,-i100 -p100 -t1 -d100,False,,False,,4,True,6,0,0.22kHz,,200,True,0,100,True,True,,False,,40,False,,True,0:33.43,,False,True,bfs,dfs,False,11,False,True,,,True,False,False,mesh,,db,11,True,False,,True,True,False,,False,02cc5bc3,False,False,False,hybrid,False,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,route_min_directed_valient,,False,H-hop,False,4,,16,20,True,2,False,False,True,,0,6,pirTest,True,True,False,True,route_min_directed_valient,,,0:05.26,False,4,32,40,5,checkerboard,,1,True,1000000000,True,,dor,0,,True,1,MyDesign,8,0,2020-04-02 17:30:36 -0700,False,2,2,True,True,,False,False,Tst,56.0616,16,False,87.59623609923011,False,1000000000.0,65536,,True,,4,True,DDR4,AccelMain,RandomCARTInference_0,True,,,53954827,True,21.912219517009934,6,1.75192,20,26.07682551,2,0,0,200,,0,6,True,4,False,,1,1,2
4,True,1,14518,True,512,False,10,0,-i100 -p100 -t1 -d100,False,,False,,4,True,6,7,1.76kHz,,200,True,0,100,True,True,,False,,40,False,,True,1:01.09,,False,True,bfs,dfs,False,17,False,True,,,True,False,False,mesh,,db,17,True,False,,True,True,False,8,False,02cc5bc3,False,False,False,hybrid,False,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,route_min_directed_valient,,False,H-hop,False,4,,16,20,True,3,False,False,True,,0,6,pirTest,True,True,False,True,route_min_directed_valient,,8,0:08.23,False,4,32,40,5,checkerboard,,1,True,1000000000,True,8,dor,0,,True,1,MyDesign,8,0,2020-04-02 17:30:36 -0700,False,3,3,True,True,,False,False,Tst,2.29233,16,False,56.426505028240804,False,1000000000.0,65536,,True,,4,True,DDR4,AccelMain,SGD_0,True,,,53954827,True,15.050699862657433,9,0.00881664,20,75.1860415,3,0,0,200,,0,6,True,4,False,,1,1,2
4,True,1,7789,True,512,False,11,0,-i100 -p100 -t1 -d100,False,,False,,4,True,6,11,1.59kHz,,200,True,0,100,True,True,,False,,40,False,,True,0:35.08,,False,True,bfs,dfs,False,22,False,True,,,True,False,False,mesh,,db,22,True,False,,True,True,False,10,False,02cc5bc3,False,False,False,hybrid,False,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,route_min_directed_valient,,False,H-hop,False,4,,16,20,True,3,False,False,True,,0,6,pirTest,True,True,False,True,route_min_directed_valient,,9,0:04.91,False,4,32,40,5,checkerboard,,1,True,1000000000,True,10,dor,0,,True,1,MyDesign,10,0,2020-04-02 17:30:36 -0700,False,3,3,True,True,,False,False,Tst,4.27269,16,False,52.586981640775456,False,1000000000.0,65536,,True,,4,True,DDR4,AccelMain,SGD_1,True,,,53954827,True,14.621126026098851,10,0.0164334,20,33.908711133,3,0,0,200,,0,6,True,4,False,,1,1,2
4,True,1,14343,True,512,False,16,0,-i100 -p100 -t1 -d100,False,,False,,4,True,6,11,1.06kHz,,200,True,0,100,True,True,,False,,40,False,,True,1:34.97,,False,True,bfs,dfs,False,27,False,True,,,True,False,False,mesh,,db,27,True,False,,True,True,False,9,False,02cc5bc3,False,False,False,hybrid,False,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,route_min_directed_valient,,False,H-hop,False,4,,16,20,True,3,False,False,True,,0,6,pirTest,True,True,False,True,route_min_directed_valient,,8,0:13.56,False,4,32,40,5,checkerboard,,1,True,1000000000,True,9,dor,0,,True,1,MyDesign,9,0,2020-04-02 17:30:36 -0700,False,3,3,True,True,,False,False,Tst,2.3203,16,False,57.114968974412605,False,1000000000.0,65536,,True,,4,True,DDR4,AccelMain,SGD_2,True,,,53954827,True,13.104360604883508,11,0.00892421,20,89.354370213,3,0,0,200,,0,6,True,4,False,,1,1,2
4,True,1,7554,True,512,False,16,0,-i100 -p100 -t1 -d100,False,,False,,4,True,6,15,0.72kHz,,200,True,0,100,True,True,,False,,40,False,,True,1:55.00,,False,True,bfs,dfs,False,31,False,True,,,True,False,False,mesh,,db,31,True,False,,True,True,False,11,False,02cc5bc3,False,False,False,hybrid,False,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,route_min_directed_valient,,False,H-hop,False,4,,16,20,True,3,False,False,True,,0,6,pirTest,True,True,False,True,route_min_directed_valient,,9,0:10.43,False,4,32,40,5,checkerboard,,1,True,1000000000,True,11,dor,0,,True,1,MyDesign,11,0,2020-04-02 17:30:36 -0700,False,3,3,True,True,,False,False,Tst,4.40561,16,False,54.22292824993381,False,1000000000.0,65536,,True,,4,True,DDR4,AccelMain,SGD_3,True,,,53954827,True,13.530726914364722,12,0.0169447,20,101.288228465,3,0,0,200,,0,6,True,4,False,,1,1,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0m[[0m[31merror[0m] [0m[0mjava.nio.file.NoSuchFileException: /home/yaqiz/.ivy2/cache/org.scala-lang/scala-library/jars/scala-library-2.12.10.jar[0m
",,,,,,,,,,,,,,,,,,,,,,,False,,,02cc5bc3,False,,,,False,,,,,,,,,False,,,,,,,,,False,,,,pirTest,,False,,,,,,,,,,,,,,,True,,,,,,,,,,,,2020-04-02 17:30:36 -0700,,,,,False,,,,Tst,,,,,,1000000000.0,,,,,,,,,SGD_4,,,,53954827,,,,,,,,,,,,,,,,,,,,
4,True,1,524338,True,512,False,11,0,-i100 -p100 -t1 -d100,False,,False,,4,True,6,1,1.63kHz,,200,True,0,100,True,True,,False,,40,False,,True,0:20.21,,False,True,bfs,dfs,False,12,False,True,,,True,False,False,mesh,,db,12,True,False,,True,True,False,4,False,02cc5bc3,False,False,False,hybrid,False,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,route_min_directed_valient,,False,H-hop,False,4,,16,20,True,0,False,False,True,,0,6,pirTest,True,True,False,True,route_min_directed_valient,,1,5:21.33,False,4,32,40,5,checkerboard,,1,True,1000000000,True,4,dor,0,,True,1,MyDesign,4,0,2020-04-02 17:30:36 -0700,False,,,True,True,,False,False,Tst,0.0,16,False,49.995232083121955,False,1000000000.0,65536,,True,,4,True,DDR4,AccelMain,SRAMSplit_0,True,,,53954827,True,46.14945967031835,3,0.0,20,56.566904143,,0,0,200,,0,6,True,4,False,,1,1,2
4,True,1,278576,True,512,False,1,0,-i100 -p100 -t1 -d100,False,,False,,4,True,6,4,2.35kHz,,200,True,0,100,True,True,,False,,40,False,,True,0:40.96,,False,True,bfs,dfs,False,5,False,True,,,True,False,False,mesh,,db,5,True,False,,True,True,False,4,False,02cc5bc3,False,False,False,hybrid,False,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,route_min_directed_valient,,False,H-hop,False,4,,16,20,True,0,False,False,True,,0,6,pirTest,True,True,False,True,route_min_directed_valient,,1,1:58.48,False,4,32,40,5,checkerboard,,1,True,1000000000,True,4,dor,0,,True,1,MyDesign,4,0,2020-04-02 17:30:36 -0700,False,,,True,True,,False,False,Tst,0.0,16,False,94.10143013037735,False,1000000000.0,65536,,True,,4,True,DDR4,AccelMain,SRAMSplit_1,True,,,53954827,True,54.456872730521575,3,0.0,20,41.065500291,,0,0,200,,0,6,True,4,False,,1,1,2
4,True,1,92905,True,512,False,1,0,-i100 -p100 -t1 -d100,False,,False,,4,True,6,25,0.79kHz,,200,True,0,100,True,True,,False,,40,False,,True,0:50.44,,False,True,bfs,dfs,False,26,False,True,,,True,False,False,mesh,,db,26,True,False,,True,True,False,5,False,02cc5bc3,False,False,False,hybrid,False,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,route_min_directed_valient,,False,H-hop,False,4,,16,20,True,0,False,False,True,,0,6,pirTest,True,True,False,True,route_min_directed_valient,,1,1:56.97,False,4,32,40,5,checkerboard,,1,True,1000000000,True,5,dor,0,,True,1,MyDesign,5,0,2020-04-02 17:30:36 -0700,False,,,True,True,,False,False,Tst,0.0,16,False,94.0552176954954,False,1000000000.0,65536,,True,,4,True,DDR4,AccelMain,SRAMSplit_2,True,,,53954827,True,46.618914294797264,7,0.0,20,79.58636557,,0,0,200,,0,6,True,4,False,,1,1,2
