runp2p_success,VDAG,run-tst,tungsten,OPS-Flt,nn,DAG,lrange,vc,runp2p_pass,start-id,PMU_Total,vdot,runp2p_rbw,OPS-Other,row,runhybrid_time,runhybrid_rbw,PMU,PCU,flit-width,pattern,vcLimit,runp2p_time,run-proute,debug-tst,codegen,pracc,runhybrid_dram_power,VDAG-alloc,arch,mergeTime_ms,VPCU-split,split,mem-tech,waveform,runp2p_dram_power,stat,merge-forward,pmu-sram-size,routing-cost,run-psim,genpir,fifo-depth,verbose,fast,merge-algo,reserve-pmu,scheduled,net,VAFG,time-out,argin,pcu-stage,bcread,simfreq,retime-buffer-only,prtime,mdone,debug,avgActive,runhybrid_pass,VMC-split,open,runhybrid_success,psim-q,col,genpir_err,gentst_time,pirArgs,save,runhybrid_err,VPCU-alloc,MC,vfifo,split-thread,gentst_err,routing-algo,VBB,retime-exout,link-prop,OPS-All,topo,dag-stage,runp2p_complete,pir_sha,freq,pmu-stage,merge,mapping,retime-local,succeeded,maxActive,reserve-pcu,argout,VPMU-alloc,proute-algo,simulate,VAFG-split,runhybrid_cycle,word,runproute_time,maketst_err,runp2p_deadlock,constprop,trace,runp2p_cycle,dedicated-dag,split-forward,split-algo,runhybrid_deadlock,OPS-Fix,proute-seed,proute-opts,app,notFit,project,igraph,runproute_err,PCU_Total,VBB-alloc,VMC-alloc,runp2p_err,algo,clock,VPMU-split,OPS-FU,dupra,name,VDAG-split,VMC,load,module,psim,MC_Total,spatial_sha,sr,maketst_time,DAG_Total,dag,dot,tokenout,runhybrid_complete,VAFG-alloc,retime-glob,OPS-Prog FU,backend,VPMU,rtelm,VPCU,VBB-split,time,runp2p_wbw,vlink,ag-dce,proute-q,runhybrid_wbw,vec,slink
True,0,False,True,,False,12,True,4,True,0,200,True,0.0,,20,,,12,16,512,checkerboard,4,0:00.92,False,False,True,True,,0,MyDesign,,28,True,DDR4,True,,True,False,65536,H-hop,False,True,16,False,False,bfs,0,False,hybrid,1,100,6,6,True,1.27kHz,False,,True,False,35.328889726840195,,2,False,False,1,20,,64.383414919,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --save=false, --dot=false, --debug=false",False,,16,2,4,1,,dor,,False,db,,mesh,6,True,dc24f967,1000000000.0,6,False,True,False,True,92.31426131511529,0,4,11,route_min_directed_valient,False,1,,32,,,False,True,False,1171,False,False,dfs,False,,0,-i100 -p100 -t1 -d100,StreamInfNN_5,,pirTest,False,,200,,2,,route_min_directed_valient,1000000000,12,,False,AccelMain,0,2,False,False,False,40,770be228,True,1:56.46,40,True,False,5,False,1,False,,Tst,12,True,28,,2020-01-16 15:53:24 -0800,0.0,2,True,4,,16,4
True,0,False,True,,False,3,True,4,True,0,200,True,0.0,,20,,,9,11,512,checkerboard,4,0:01.20,False,False,True,True,,0,MyDesign,,14,True,DDR4,True,,True,False,65536,H-hop,False,True,16,False,False,bfs,0,False,hybrid,1,100,6,6,True,3.57kHz,False,,True,False,35.55589843061189,,2,False,False,1,20,,34.411134061,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --save=false, --dot=false, --debug=false",False,,10,2,4,1,,dor,,False,db,,mesh,6,True,dc24f967,1000000000.0,6,False,True,False,True,96.86915887850468,0,4,9,route_min_directed_valient,False,1,,32,,,False,True,False,4280,False,False,dfs,False,,0,-i100 -p100 -t1 -d100,StreamInfNN_6,,pirTest,False,,200,,2,,route_min_directed_valient,1000000000,9,,False,AccelMain,0,2,False,False,False,40,770be228,True,2:04.56,40,True,False,5,False,1,False,,Tst,9,True,14,,2020-01-16 15:53:24 -0800,0.0,2,True,4,,16,4
True,0,False,True,,False,3,True,4,True,0,200,True,0.0,,20,,,9,11,512,checkerboard,4,0:00.82,False,False,True,True,,0,MyDesign,,14,True,DDR4,True,,True,False,65536,H-hop,False,True,16,False,False,bfs,0,False,hybrid,1,100,6,6,True,5.22kHz,False,,True,False,35.55589843061189,,2,False,False,1,20,,36.253421887,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --save=false, --dot=false, --debug=false",False,,10,2,4,1,,dor,,False,db,,mesh,6,True,dc24f967,1000000000.0,6,False,True,False,True,96.86915887850468,0,4,9,route_min_directed_valient,False,1,,32,,,False,True,False,4280,False,False,dfs,False,,0,-i100 -p100 -t1 -d100,StreamInfNN_7,,pirTest,False,,200,,2,,route_min_directed_valient,1000000000,9,,False,AccelMain,0,2,False,False,False,40,770be228,True,2:08.17,40,True,False,5,False,1,False,,Tst,9,True,14,,2020-01-16 15:53:24 -0800,0.0,2,True,4,,16,4
True,0,False,True,,False,2,True,4,True,0,200,True,0.0,,20,,,5,6,512,checkerboard,4,0:00.62,False,False,True,True,,0,MyDesign,,8,True,DDR4,True,,True,False,65536,H-hop,False,True,16,False,False,bfs,0,False,hybrid,1,100,6,6,True,0.97kHz,False,,True,False,50.0,,2,False,False,1,20,,24.968496368,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --save=false, --dot=false, --debug=false",False,,6,2,4,1,,dor,,False,db,,mesh,6,True,dc24f967,1000000000.0,6,False,True,False,True,92.69102990033223,0,4,5,route_min_directed_valient,False,1,,32,,,False,True,False,602,False,False,dfs,False,,0,-i100 -p100 -t1 -d100,StreamInfSVM_0,,pirTest,False,,200,,2,,route_min_directed_valient,1000000000,5,,False,AccelMain,0,2,False,False,False,40,770be228,True,1:15.28,40,True,False,5,False,1,False,,Tst,5,True,8,,2020-01-16 15:53:24 -0800,0.0,2,True,4,,16,4
True,0,False,True,,False,4,True,4,True,0,200,True,0.0,,20,,,5,13,512,checkerboard,4,0:00.71,False,False,True,True,,0,MyDesign,,17,True,DDR4,True,,True,False,65536,H-hop,False,True,16,False,False,bfs,0,False,hybrid,1,100,6,6,True,0.49kHz,False,,True,False,49.90680335507921,,2,False,False,1,20,,32.966370883,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --save=false, --dot=false, --debug=false",False,,10,2,4,1,,dor,,False,db,,mesh,6,True,dc24f967,1000000000.0,6,False,True,False,True,87.93103448275862,0,4,5,route_min_directed_valient,False,1,,32,,,False,True,False,348,False,False,dfs,False,,0,-i100 -p100 -t1 -d100,StreamInfSVM_1,,pirTest,False,,200,,2,,route_min_directed_valient,1000000000,5,,False,AccelMain,0,2,False,False,False,40,770be228,True,1:37.66,40,True,False,5,False,1,False,,Tst,5,True,17,,2020-01-16 15:53:24 -0800,0.0,2,True,4,,16,4
True,0,False,True,,False,2,True,4,True,0,200,True,0.0,,20,,,5,7,512,checkerboard,4,0:00.73,False,False,True,True,,0,MyDesign,,9,True,DDR4,True,,True,False,65536,H-hop,False,True,16,False,False,bfs,0,False,hybrid,1,100,6,6,True,1.53kHz,False,,True,False,38.05814559564487,,2,False,False,1,20,,20.818740338,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --save=false, --dot=false, --debug=false",False,,6,2,4,1,,dor,,False,db,,mesh,6,True,dc24f967,1000000000.0,6,False,True,False,True,96.40933572710952,0,4,5,route_min_directed_valient,False,1,,32,,,False,True,False,1114,False,False,dfs,False,,0,-i100 -p100 -t1 -d100,StreamInfSVM_3,,pirTest,False,,200,,2,,route_min_directed_valient,1000000000,5,,False,AccelMain,0,2,False,False,False,40,770be228,True,1:14.12,40,True,False,5,False,1,False,,Tst,5,True,9,,2020-01-16 15:53:24 -0800,0.0,2,True,4,,16,4
True,0,False,True,,False,4,True,4,True,0,200,True,0.0,,20,,,5,13,512,checkerboard,4,0:00.73,False,False,True,True,,0,MyDesign,,17,True,DDR4,True,,True,False,65536,H-hop,False,True,16,False,False,bfs,0,False,hybrid,1,100,6,6,True,0.83kHz,False,,True,False,39.56506175049221,,2,False,False,1,20,,38.824667319,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --save=false, --dot=false, --debug=false",False,,10,2,4,1,,dor,,False,db,,mesh,6,True,dc24f967,1000000000.0,6,False,True,False,True,93.04635761589404,0,4,5,route_min_directed_valient,False,1,,32,,,False,True,False,604,False,False,dfs,False,,0,-i100 -p100 -t1 -d100,StreamInfSVM_4,,pirTest,False,,200,,2,,route_min_directed_valient,1000000000,5,,False,AccelMain,0,2,False,False,False,40,770be228,True,1:32.75,40,True,False,5,False,1,False,,Tst,5,True,17,,2020-01-16 15:53:24 -0800,0.0,2,True,4,,16,4
True,0,False,True,,False,11,True,4,True,0,200,True,0.0,,20,,,24,8,512,checkerboard,4,0:00.71,False,False,True,True,,0,MyDesign,,36,True,DDR4,True,,True,False,65536,H-hop,False,True,16,False,False,bfs,0,False,hybrid,1,100,6,6,True,0.33kHz,False,,True,False,47.90135669869983,,2,False,False,1,20,,63.663880674,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --save=false, --dot=false, --debug=false",False,,18,2,4,1,,dor,,False,db,,mesh,6,True,dc24f967,1000000000.0,6,False,True,False,True,100.0,0,4,5,route_min_directed_valient,False,1,,32,,,False,True,False,232,False,False,dfs,False,,0,-i100 -p100 -t1 -d100,StreamInfSVM_5,,pirTest,False,,200,,2,,route_min_directed_valient,1000000000,7,,False,AccelMain,0,2,False,False,False,40,770be228,True,1:47.14,40,True,False,5,False,1,False,,Tst,7,True,36,,2020-01-16 15:53:24 -0800,0.0,2,True,4,,16,4
True,0,False,True,,False,2,True,4,True,0,200,True,0.0,,20,,,2,4,512,checkerboard,4,0:00.64,False,False,True,True,,0,MyDesign,,6,True,DDR4,True,,True,False,65536,H-hop,False,True,16,False,False,bfs,0,False,hybrid,1,100,6,6,True,0.3kHz,False,,True,False,39.15789473684211,,2,False,False,1,20,,20.751076392,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --save=false, --dot=false, --debug=false",False,,4,2,4,1,,dor,,False,db,,mesh,6,True,dc24f967,1000000000.0,6,False,True,False,True,100.0,0,4,2,route_min_directed_valient,False,1,,32,,,False,True,False,190,False,False,dfs,False,,0,-i100 -p100 -t1 -d100,StreamSumFields_0,,pirTest,False,,200,,2,,route_min_directed_valient,1000000000,2,,False,AccelMain,0,2,False,False,False,40,770be228,True,0:57.94,40,True,False,5,False,1,False,,Tst,2,True,6,,2020-01-16 15:53:24 -0800,0.0,2,True,4,,16,4
True,0,False,True,,False,4,True,4,True,0,200,True,0.0,,20,,,2,9,512,checkerboard,4,0:00.64,False,False,True,True,,0,MyDesign,,13,True,DDR4,True,,True,False,65536,H-hop,False,True,16,False,False,bfs,0,False,hybrid,1,100,6,6,True,0.3kHz,False,,True,False,31.688596491228072,,2,False,False,1,20,,29.285616343,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --save=false, --dot=false, --debug=false",False,,6,2,4,1,,dor,,False,db,,mesh,6,True,dc24f967,1000000000.0,6,False,True,False,True,100.0,0,4,2,route_min_directed_valient,False,1,,32,,,False,True,False,190,False,False,dfs,False,,0,-i100 -p100 -t1 -d100,StreamSumFields_1,,pirTest,False,,200,,2,,route_min_directed_valient,1000000000,2,,False,AccelMain,0,2,False,False,False,40,770be228,True,1:04.12,40,True,False,5,False,1,False,,Tst,2,True,13,,2020-01-16 15:53:24 -0800,0.0,2,True,4,,16,4
True,0,False,True,,False,7,True,4,True,0,200,True,0.0,,20,,,7,14,512,checkerboard,4,0:00.69,False,False,True,True,,0,MyDesign,,21,True,DDR4,True,,True,False,65536,H-hop,False,True,16,False,False,bfs,0,False,hybrid,1,100,6,6,True,1.42kHz,False,,True,False,10.679748822605966,,2,False,False,1,20,,49.887465265,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --save=false, --dot=false, --debug=false",False,,10,2,4,1,,dor,,False,db,,mesh,6,True,dc24f967,1000000000.0,6,False,True,False,True,64.38775510204081,0,4,7,route_min_directed_valient,False,1,,32,,,False,True,False,980,False,False,dfs,False,,0,-i100 -p100 -t1 -d100,StreamTrainLogReg_0,,pirTest,False,,200,,2,,route_min_directed_valient,1000000000,7,,False,AccelMain,0,2,False,False,False,40,770be228,True,2:08.33,40,True,False,5,False,1,False,,Tst,7,True,21,,2020-01-16 15:53:24 -0800,0.0,2,True,4,,16,4
True,0,False,True,,False,9,True,4,True,0,200,True,0.0,,20,,,7,19,512,checkerboard,4,0:00.84,False,False,True,True,,0,MyDesign,,28,True,DDR4,True,,True,False,65536,H-hop,False,True,16,False,False,bfs,0,False,hybrid,1,100,6,6,True,1.17kHz,False,,True,False,9.479443951493641,,2,False,False,1,20,,54.186036606,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --save=false, --dot=false, --debug=false",False,,12,2,4,1,,dor,,False,db,,mesh,6,True,dc24f967,1000000000.0,6,False,True,False,True,64.38775510204081,0,4,7,route_min_directed_valient,False,1,,32,,,False,True,False,980,False,False,dfs,False,,0,-i100 -p100 -t1 -d100,StreamTrainLogReg_1,,pirTest,False,,200,,2,,route_min_directed_valient,1000000000,7,,False,AccelMain,0,2,False,False,False,40,770be228,True,2:04.87,40,True,False,5,False,1,False,,Tst,7,True,28,,2020-01-16 15:53:24 -0800,0.0,2,True,4,,16,4
True,0,False,True,,False,9,True,4,True,0,200,True,0.0,,20,,,7,19,512,checkerboard,4,0:00.80,False,False,True,True,,0,MyDesign,,28,True,DDR4,True,,True,False,65536,H-hop,False,True,16,False,False,bfs,0,False,hybrid,1,100,6,6,True,1.22kHz,False,,True,False,9.565513766634066,,2,False,False,1,20,,56.49193312,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --save=false, --dot=false, --debug=false",False,,12,2,4,1,,dor,,False,db,,mesh,6,True,dc24f967,1000000000.0,6,False,True,False,True,72.59713701431492,0,4,7,route_min_directed_valient,False,1,,32,,,False,True,False,978,False,False,dfs,False,,0,-i100 -p100 -t1 -d100,StreamTrainLogReg_2,,pirTest,False,,200,,2,,route_min_directed_valient,1000000000,7,,False,AccelMain,0,2,False,False,False,40,770be228,True,2:12.01,40,True,False,5,False,1,False,,Tst,7,True,28,,2020-01-16 15:53:24 -0800,0.0,2,True,4,,16,4
True,0,False,True,,False,11,True,4,True,0,200,True,0.0,,20,,,7,24,512,checkerboard,4,0:00.87,False,False,True,True,,0,MyDesign,,35,True,DDR4,True,,True,False,65536,H-hop,False,True,16,False,False,bfs,0,False,hybrid,1,100,6,6,True,1.12kHz,False,,True,False,8.49090960024652,,2,False,False,1,20,,71.540153136,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --save=false, --dot=false, --debug=false",False,,14,2,4,1,,dor,,False,db,,mesh,6,True,dc24f967,1000000000.0,6,False,True,False,True,72.59713701431492,0,4,7,route_min_directed_valient,False,1,,32,,,False,True,False,978,False,False,dfs,False,,0,-i100 -p100 -t1 -d100,StreamTrainLogReg_3,,pirTest,False,,200,,2,,route_min_directed_valient,1000000000,7,,False,AccelMain,0,2,False,False,False,40,770be228,True,1:54.86,40,True,False,5,False,1,False,,Tst,7,True,35,,2020-01-16 15:53:24 -0800,0.0,2,True,4,,16,4
True,0,False,True,,False,18,True,4,True,0,200,True,0.0,,20,,,8,30,512,checkerboard,4,0:00.83,False,False,True,True,,0,MyDesign,,48,True,DDR4,True,,True,False,65536,H-hop,False,True,16,False,False,bfs,0,False,hybrid,1,100,6,6,True,1.18kHz,False,,True,False,7.476320921162595,,2,False,False,1,20,,84.7131906,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --save=false, --dot=false, --debug=false",False,,18,2,4,1,,dor,,False,db,,mesh,6,True,dc24f967,1000000000.0,6,False,True,False,True,72.52298263534219,0,4,7,route_min_directed_valient,False,1,,32,,,False,True,False,979,False,False,dfs,False,,0,-i100 -p100 -t1 -d100,StreamTrainLogReg_4,,pirTest,False,,200,,2,,route_min_directed_valient,1000000000,8,,False,AccelMain,0,2,False,False,False,40,770be228,True,2:25.56,40,True,False,5,False,1,False,,Tst,8,True,48,,2020-01-16 15:53:24 -0800,0.0,2,True,4,,16,4
True,0,False,True,,False,16,True,4,True,0,200,True,0.0,,20,,,31,7,512,checkerboard,4,0:00.81,False,False,True,True,,0,MyDesign,,47,True,DDR4,True,,True,False,65536,H-hop,False,True,16,False,False,bfs,0,False,hybrid,1,100,6,6,True,1.22kHz,False,,True,False,7.662557408750303,,2,False,False,1,20,,88.653767596,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --save=false, --dot=false, --debug=false",False,,18,2,4,1,,dor,,False,db,,mesh,6,True,dc24f967,1000000000.0,6,False,True,False,True,89.23857868020305,0,4,7,route_min_directed_valient,False,1,,32,,,False,True,False,985,False,False,dfs,False,,0,-i100 -p100 -t1 -d100,StreamTrainLogReg_5,,pirTest,False,,200,,2,,route_min_directed_valient,1000000000,7,,False,AccelMain,0,2,False,False,False,40,770be228,True,2:27.84,40,True,False,5,False,1,False,,Tst,7,True,47,,2020-01-16 15:53:24 -0800,0.0,2,True,4,,16,4
False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,"[0m[[0m[31merror[0m] [0m[0m/local/ssd/home/yaqiz/pldi20/spatial/gen/Tst_pirTest/StreamTrainLogReg_6/pir/AccelMain.scala:55:55: not found: value x503[0m
",,,,,,,,False,dc24f967,1000000000.0,,,,,False,,,,,,,,,,,,False,,,,,,,False,,,,StreamTrainLogReg_6,,pirTest,,,,,,,,,,,,,,,,,,,770be228,,,,,,,False,,,,Tst,,,,,2020-01-16 15:53:24 -0800,,,,,,,
True,0,False,True,,False,40,True,4,True,0,200,True,0.0,,20,,,40,33,512,checkerboard,4,0:05.47,False,False,True,True,,0,MyDesign,,73,True,DDR4,True,,True,False,65536,H-hop,False,True,16,False,False,bfs,0,False,hybrid,1,100,6,6,True,1.11kHz,False,,True,False,3.1919656933846254,,2,False,False,1,20,,234.576591409,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --save=false, --dot=false, --debug=false",False,,23,2,4,1,,dor,,False,db,,mesh,6,True,dc24f967,1000000000.0,6,False,True,False,True,100.0,0,4,40,route_min_directed_valient,False,1,,32,,,False,True,False,6060,False,False,dfs,False,,0,-i100 -p100 -t1 -d100,StreamTrainMLP_0,,pirTest,False,,200,,2,,route_min_directed_valient,1000000000,40,,False,AccelMain,0,2,False,False,False,40,770be228,True,5:32.95,40,True,False,5,False,1,False,,Tst,40,True,73,,2020-01-16 15:53:24 -0800,0.0,2,True,4,,16,4
True,0,False,True,,False,40,True,4,True,0,200,True,0.0,,20,,,40,34,512,checkerboard,4,0:32.37,False,False,True,True,,0,MyDesign,,74,True,DDR4,True,,True,False,65536,H-hop,False,True,16,False,False,bfs,0,False,hybrid,1,100,6,6,True,1.4kHz,False,,True,False,2.95610530816688,,2,False,False,1,20,,232.554573937,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --save=false, --dot=false, --debug=false",False,,23,2,4,1,,dor,,False,db,,mesh,6,True,dc24f967,1000000000.0,6,False,True,False,True,47.395272127542604,0,4,40,route_min_directed_valient,False,1,,32,,,False,True,False,45475,False,False,dfs,False,,0,-i100 -p100 -t1 -d100,StreamTrainMLP_1,,pirTest,False,,200,,2,,route_min_directed_valient,1000000000,40,,False,AccelMain,0,2,False,False,False,40,770be228,True,5:35.44,40,True,False,5,False,1,False,,Tst,40,True,74,,2020-01-16 15:53:24 -0800,0.0,2,True,4,,16,4
False,0,False,True,,False,2,True,4,True,0,200,True,0.0,,20,,,3,10,512,checkerboard,4,0:01.03,False,False,True,True,,0,MyDesign,,12,True,DDR4,True,,True,False,65536,H-hop,False,True,16,False,False,bfs,0,False,hybrid,1,100,6,6,True,1.43kHz,False,,True,False,3.4466349422161793,,2,False,False,1,20,,30.830744047,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --save=false, --dot=false, --debug=false",False,,8,2,4,1,,dor,,False,db,,mesh,6,False,dc24f967,1000000000.0,6,False,True,False,False,9.177430319510536,0,4,3,route_min_directed_valient,False,1,,32,,,True,True,False,1471,False,False,dfs,False,,0,-i100 -p100 -t1 -d100,StreamTrainTest_0,,pirTest,False,,200,,2,"Assertion fail:
",route_min_directed_valient,1000000000,3,,False,AccelMain,0,2,False,False,False,40,770be228,True,1:34.17,40,True,False,5,False,1,False,,Tst,3,True,12,,2020-01-16 15:53:24 -0800,0.0,2,True,4,,16,4
True,0,False,True,,False,1,True,4,True,0,200,True,0.0,,20,,,1,0,512,checkerboard,4,0:00.68,False,False,True,True,,0,MyDesign,,2,True,DDR4,True,,True,False,65536,H-hop,False,True,16,False,False,bfs,0,False,hybrid,1,100,6,6,True,0.12kHz,False,,True,False,29.878048780487806,,,False,False,1,20,,10.628530487,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --save=false, --dot=false, --debug=false",False,,2,0,4,1,,dor,,False,db,,mesh,6,True,dc24f967,1000000000.0,6,False,True,False,True,78.04878048780488,0,4,,route_min_directed_valient,False,1,,32,,,False,True,False,82,False,False,dfs,False,,0,-i100 -p100 -t1 -d100,SumSquare_0,,pirTest,False,,200,,,,route_min_directed_valient,1000000000,,,False,AccelMain,0,,False,False,False,40,770be228,True,0:38.88,40,True,False,5,False,1,False,,Tst,,True,2,,2020-01-16 15:53:24 -0800,0.0,2,True,4,,16,4
True,0,False,True,,False,0,True,4,True,0,200,True,0.0,,20,,,2,0,512,checkerboard,4,0:00.68,False,False,True,True,,0,MyDesign,,2,True,DDR4,True,,True,False,65536,H-hop,False,True,16,False,False,bfs,0,False,hybrid,1,100,6,6,True,1.53kHz,False,,True,False,25.383877159309023,,,False,False,1,20,,10.569748636,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --save=false, --dot=false, --debug=false",False,,2,0,4,1,,dor,,False,db,,mesh,6,True,dc24f967,1000000000.0,6,False,True,False,True,98.2725527831094,0,4,,route_min_directed_valient,False,1,,32,,,False,True,False,1042,False,False,dfs,False,,0,-i100 -p100 -t1 -d100,SumSquare_1,,pirTest,False,,200,,,,route_min_directed_valient,1000000000,,,False,AccelMain,0,,False,False,False,40,770be228,True,0:41.94,40,True,False,5,False,1,False,,Tst,,True,2,,2020-01-16 15:53:24 -0800,0.0,2,True,4,,16,4
True,0,False,True,,False,1,True,4,True,0,200,True,0.0,,20,,,1,0,512,checkerboard,4,0:00.66,False,False,True,True,,0,MyDesign,,2,True,DDR4,True,,True,False,65536,H-hop,False,True,16,False,False,bfs,0,False,hybrid,1,100,6,6,True,0.56kHz,False,,True,False,26.08108108108108,,,False,False,1,20,,9.521554774,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --save=false, --dot=false, --debug=false",False,,2,0,4,1,,dor,,False,db,,mesh,6,True,dc24f967,1000000000.0,6,False,True,False,True,95.13513513513513,0,4,,route_min_directed_valient,False,1,,32,,,False,True,False,370,False,False,dfs,False,,0,-i100 -p100 -t1 -d100,SumSquare_2,,pirTest,False,,200,,,,route_min_directed_valient,1000000000,,,False,AccelMain,0,,False,False,False,40,770be228,True,0:40.99,40,True,False,5,False,1,False,,Tst,,True,2,,2020-01-16 15:53:24 -0800,0.0,2,True,4,,16,4
True,0,False,True,,False,0,True,4,True,0,200,True,0.0,,20,,,3,0,512,checkerboard,4,0:00.71,False,False,True,True,,0,MyDesign,,3,True,DDR4,True,,True,False,65536,H-hop,False,True,16,False,False,bfs,0,False,hybrid,1,100,6,6,True,0.75kHz,False,,True,False,39.320754716981135,,,False,False,1,20,,11.519077617,"--dot=true, --stat=true, --debug=true, --vdot=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --save=false, --dot=false, --debug=false",False,,3,0,4,1,,dor,,False,db,,mesh,6,True,dc24f967,1000000000.0,6,False,True,False,True,96.60377358490567,0,4,,route_min_directed_valient,False,1,,32,,,False,True,False,530,False,False,dfs,False,,0,-i100 -p100 -t1 -d100,SumSquare_3,,pirTest,False,,200,,,,route_min_directed_valient,1000000000,,,False,AccelMain,0,,False,False,False,40,770be228,True,0:42.83,40,True,False,5,False,1,False,,Tst,,True,3,,2020-01-16 15:53:24 -0800,0.0,2,True,4,,16,4
