runhybrid_complete,runp2p_wbw,gentst_err,col,bcread,VMC,reserve-pmu,OPS-FU,row,slink,start-id,fifo-depth,run-psim,open,load,VAFG-alloc,reserve-pcu,fast,flit-width,vec,save,maketst_time,MC_Total,runhybrid_deadlock,VPMU-alloc,trace,igraph,dag,runhybrid_wbw,VAFG,mem-tech,runp2p_complete,runhybrid_cycle,spatial_sha,runp2p_err,DAG_Total,VMC-alloc,net,retime-buffer-only,tungsten,VPMU-split,clock,nn,pracc,verbose,psim,VDAG-alloc,argout,runhybrid_time,VAFG-split,runp2p_cycle,OPS-Flt,simulate,scheduled,lrange,run-tst,gentst_time,routing-cost,VPMU,dedicated-dag,succeeded,pattern,prtime,simfreq,memelm,argin,topo,runp2p_pass,pmu-stage,MC,ag-dce,merge-algo,dag-stage,module,runproute_time,VPCU-split,OPS-All,genpir_err,runhybrid_success,genpir,runp2p_rbw,PCU,sr,split-forward,runhybrid_dram_power,constprop,runp2p_dram_power,VPCU,psim-q,app,name,vcLimit,runhybrid_pass,OPS-Prog FU,rtelm,VDAG-split,mapping,retime-exout,vlink,notFit,mdone,tokenout,runp2p_success,DAG,word,PMU_Total,split,dupra,VPCU-alloc,split-algo,codegen,retime-local,runp2p_deadlock,retime-glob,pmu-sram-size,time-out,run-proute,project,backend,proute-q,OPS-Other,pcu-stage,rundot,link-prop,debug-print,proute-seed,waveform,avgActive,vdot,PMU,VDAG,maketst_err,time,runproute_err,dot,proute-algo,arch,vc,runhybrid_err,merge-forward,pir_sha,runp2p_time,pirArgs,proute-opts,routing-algo,mergeTime_ms,VMC-split,OPS-Fix,PCU_Total,split-thread,debug,vfifo,stat,merge,runhybrid_rbw,maxActive,algo,freq
False,0.0,,20,True,2,0,,20,4,0,16,False,False,False,1,0,True,512,16,True,3:26.24,40,False,9,False,False,True,,1,DDR4,True,,b896c3c9,,40,2,hybrid,False,True,9,1000000000,False,True,False,False,0,4,,1,16564,,False,False,True,False,179.233147934,H-hop,9,False,True,checkerboard,,3.29kHz,False,6,mesh,True,6,2,True,bfs,6,False,,21,,,False,True,0.0,12,True,False,,True,,21,1,StreamInfNN_3,AccelMain,4,,,True,0,True,False,2,,True,5,True,10,32,200,True,False,14,dfs,True,False,False,False,65536,100,False,pirTest,Tst,4,,6,True,db,True,0,True,19.317296432818615,True,9,0,,2020-02-12 23:25:22 -0800,,True,route_min_directed_valient,MyDesign,4,,False,70a4c50c,0:05.04,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",-i100 -p100 -t1 -d100,dor,,2,,200,1,True,4,True,False,,99.21516541898092,route_min_directed_valient,1000000000.0
False,0.0,,20,True,2,0,,20,4,0,16,False,False,False,1,0,True,512,16,True,2:23.55,40,False,11,False,False,True,,1,DDR4,True,,b896c3c9,,40,2,hybrid,False,True,11,1000000000,False,True,False,False,0,4,,1,8372,,False,False,True,False,63.665847584,H-hop,11,False,True,checkerboard,,3.02kHz,False,6,mesh,True,6,2,True,bfs,6,False,,41,,,False,True,0.0,20,True,False,,True,,41,1,StreamInfNN_4,AccelMain,4,,,True,0,True,False,2,,True,5,True,23,32,200,True,False,26,dfs,True,False,False,False,65536,100,False,pirTest,Tst,4,,6,True,db,True,0,True,21.93628968991288,True,12,0,,2020-02-12 23:25:22 -0800,,True,route_min_directed_valient,MyDesign,4,,False,70a4c50c,0:02.77,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",-i100 -p100 -t1 -d100,dor,,2,,200,1,True,4,True,False,,98.66220735785953,route_min_directed_valient,1000000000.0
False,0.0,,20,True,2,0,,20,4,0,16,False,False,False,1,0,True,512,16,True,2:15.60,40,False,11,False,False,True,,1,DDR4,True,,b896c3c9,,40,2,hybrid,False,True,11,1000000000,False,True,False,False,0,4,,1,1160,,False,False,True,False,68.584401356,H-hop,11,False,True,checkerboard,,0.76kHz,False,6,mesh,True,6,2,True,bfs,6,False,,22,,,False,True,0.0,13,True,False,,True,,22,1,StreamInfNN_5,AccelMain,4,,,True,0,True,False,2,,True,5,True,11,32,200,True,False,16,dfs,True,False,False,False,65536,100,False,pirTest,Tst,4,,6,True,db,True,0,True,36.406739811912225,True,12,0,,2020-02-12 23:25:22 -0800,,True,route_min_directed_valient,MyDesign,4,,False,70a4c50c,0:01.53,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",-i100 -p100 -t1 -d100,dor,,2,,200,1,True,4,True,False,,94.13793103448276,route_min_directed_valient,1000000000.0
False,0.0,,20,True,2,0,,20,4,0,16,False,False,False,1,0,True,512,16,True,1:29.94,40,False,9,False,False,True,,1,DDR4,True,,b896c3c9,,40,2,hybrid,False,True,9,1000000000,False,True,False,False,0,4,,1,4271,,False,False,True,False,36.543431239,H-hop,9,False,True,checkerboard,,2.47kHz,False,6,mesh,True,6,2,True,bfs,6,False,,12,,,False,True,0.0,11,True,False,,True,,12,1,StreamInfNN_6,AccelMain,4,,,True,0,True,False,2,,True,5,True,2,32,200,True,False,10,dfs,True,False,False,False,65536,100,False,pirTest,Tst,4,,6,True,db,True,0,True,35.718648519336675,True,9,0,,2020-02-12 23:25:22 -0800,,True,route_min_directed_valient,MyDesign,4,,False,70a4c50c,0:01.73,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",-i100 -p100 -t1 -d100,dor,,2,,200,1,True,4,True,False,,97.07328494497776,route_min_directed_valient,1000000000.0
False,0.0,,20,True,2,0,,20,4,0,16,False,False,False,1,0,True,512,16,True,3:30.65,40,False,9,False,False,True,,1,DDR4,True,,b896c3c9,,40,2,hybrid,False,True,9,1000000000,False,True,False,False,0,4,,1,4271,,False,False,True,False,76.516382821,H-hop,9,False,True,checkerboard,,1.41kHz,False,6,mesh,True,6,2,True,bfs,6,False,,12,,,False,True,0.0,11,True,False,,True,,12,1,StreamInfNN_7,AccelMain,4,,,True,0,True,False,2,,True,5,True,2,32,200,True,False,10,dfs,True,False,False,False,65536,100,False,pirTest,Tst,4,,6,True,db,True,0,True,35.718648519336675,True,9,0,,2020-02-12 23:25:22 -0800,,True,route_min_directed_valient,MyDesign,4,,False,70a4c50c,0:03.03,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",-i100 -p100 -t1 -d100,dor,,2,,200,1,True,4,True,False,,97.07328494497776,route_min_directed_valient,1000000000.0
False,0.0,,20,True,2,0,,20,4,0,16,False,False,False,1,0,True,512,16,True,1:02.14,40,False,5,False,False,True,,1,DDR4,True,,b896c3c9,,40,2,hybrid,False,True,5,1000000000,False,True,False,False,0,4,,1,593,,False,False,True,False,29.894390683,H-hop,5,False,True,checkerboard,,0.96kHz,False,6,mesh,True,6,2,True,bfs,6,False,,6,,,False,True,0.0,6,True,False,,True,,6,1,StreamInfSVM_0,AccelMain,4,,,True,0,True,False,2,,True,5,True,1,32,200,True,False,6,dfs,True,False,False,False,65536,100,False,pirTest,Tst,4,,6,True,db,True,0,True,49.83136593591905,True,5,0,,2020-02-12 23:25:22 -0800,,True,route_min_directed_valient,MyDesign,4,,False,70a4c50c,0:00.62,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",-i100 -p100 -t1 -d100,dor,,2,,200,1,True,4,True,False,,94.09780775716695,route_min_directed_valient,1000000000.0
False,0.0,,20,True,2,0,,20,4,0,16,False,False,False,1,0,True,512,16,True,2:11.24,40,False,5,False,False,True,,1,DDR4,True,,b896c3c9,,40,2,hybrid,False,True,5,1000000000,False,True,False,False,0,4,,1,337,,False,False,True,False,115.274215252,H-hop,5,False,True,checkerboard,,0.42kHz,False,6,mesh,True,6,2,True,bfs,6,False,,14,,,False,True,0.0,11,True,False,,True,,14,1,StreamInfSVM_1,AccelMain,4,,,True,0,True,False,2,,True,5,True,4,32,200,True,False,10,dfs,True,False,False,False,65536,100,False,pirTest,Tst,4,,6,True,db,True,0,True,52.89092707490334,True,5,0,,2020-02-12 23:25:22 -0800,,True,route_min_directed_valient,MyDesign,4,,False,70a4c50c,0:00.81,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",-i100 -p100 -t1 -d100,dor,,2,,200,1,True,4,True,False,,96.14243323442136,route_min_directed_valient,1000000000.0
False,0.0,,20,True,2,0,,20,4,0,16,False,False,False,1,0,True,512,16,True,0:31.72,40,False,5,False,False,True,,1,DDR4,True,,b896c3c9,,40,2,hybrid,False,True,5,1000000000,False,True,False,False,0,4,,1,1105,,False,False,True,False,22.642907058,H-hop,5,False,True,checkerboard,,1.81kHz,False,6,mesh,True,6,2,True,bfs,6,False,,7,,,False,True,0.0,7,True,False,,True,,7,1,StreamInfSVM_3,AccelMain,4,,,True,0,True,False,2,,True,5,True,1,32,200,True,False,6,dfs,True,False,False,False,65536,100,False,pirTest,Tst,4,,6,True,db,True,0,True,38.228332753219625,True,5,0,,2020-02-12 23:25:22 -0800,,True,route_min_directed_valient,MyDesign,4,,False,70a4c50c,0:00.61,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",-i100 -p100 -t1 -d100,dor,,2,,200,1,True,4,True,False,,97.1945701357466,route_min_directed_valient,1000000000.0
False,0.0,,20,True,2,0,,20,4,0,16,False,False,False,1,0,True,512,16,True,0:42.39,40,False,5,False,False,True,,1,DDR4,True,,b896c3c9,,40,2,hybrid,False,True,5,1000000000,False,True,False,False,0,4,,1,593,,False,False,True,False,42.870349907,H-hop,5,False,True,checkerboard,,1.12kHz,False,6,mesh,True,6,2,True,bfs,6,False,,14,,,False,True,0.0,11,True,False,,True,,14,1,StreamInfSVM_4,AccelMain,4,,,True,0,True,False,2,,True,5,True,4,32,200,True,False,10,dfs,True,False,False,False,65536,100,False,pirTest,Tst,4,,6,True,db,True,0,True,42.40380193162655,True,5,0,,2020-02-12 23:25:22 -0800,,True,route_min_directed_valient,MyDesign,4,,False,70a4c50c,0:00.53,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",-i100 -p100 -t1 -d100,dor,,2,,200,1,True,4,True,False,,97.80775716694772,route_min_directed_valient,1000000000.0
False,0.0,,20,True,2,0,,20,4,0,16,False,False,False,1,0,True,512,16,True,1:23.93,40,False,5,False,False,True,,1,DDR4,True,,b896c3c9,,40,2,hybrid,False,True,6,1000000000,False,True,False,False,0,4,,1,220,,False,False,True,False,77.653653263,H-hop,6,False,True,checkerboard,,0.31kHz,False,6,mesh,True,6,2,True,bfs,6,False,,21,,,False,True,0.0,8,True,False,,True,,21,1,StreamInfSVM_5,AccelMain,4,,,True,0,True,False,2,,True,5,True,6,32,200,True,False,18,dfs,True,False,False,False,65536,100,False,pirTest,Tst,4,,6,True,db,True,0,True,49.376321353065535,True,15,0,,2020-02-12 23:25:22 -0800,,True,route_min_directed_valient,MyDesign,4,,False,70a4c50c,0:00.70,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",-i100 -p100 -t1 -d100,dor,,2,,200,1,True,4,True,False,,100.0,route_min_directed_valient,1000000000.0
False,0.0,,20,True,2,0,,20,4,0,16,False,False,False,1,0,True,512,16,True,0:24.51,40,False,,False,False,True,,1,DDR4,True,,b896c3c9,,40,2,hybrid,False,True,,1000000000,False,True,False,False,0,4,,1,25,,False,False,True,False,18.552171136,H-hop,,False,True,checkerboard,,0.04kHz,False,6,mesh,True,6,2,True,bfs,6,False,,1,,,False,True,0.0,0,True,False,,True,,1,1,StreamSimple_0,AccelMain,4,,,True,0,True,False,2,,True,5,True,0,32,200,True,False,1,dfs,True,False,False,False,65536,100,False,pirTest,Tst,4,,6,True,db,True,0,True,37.6,True,1,0,,2020-02-12 23:25:22 -0800,,True,route_min_directed_valient,MyDesign,4,,False,70a4c50c,0:00.66,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",-i100 -p100 -t1 -d100,dor,,2,,200,1,True,4,True,False,,100.0,route_min_directed_valient,1000000000.0
False,0.0,,20,True,2,0,,20,4,0,16,False,False,False,1,0,True,512,16,True,0:36.10,40,False,2,False,False,True,,1,DDR4,True,,b896c3c9,,40,2,hybrid,False,True,2,1000000000,False,True,False,False,0,4,,1,181,,False,False,True,False,25.494124937,H-hop,2,False,True,checkerboard,,0.31kHz,False,6,mesh,True,6,2,True,bfs,6,False,,4,,,False,True,0.0,4,True,False,,True,,4,1,StreamSumFields_0,AccelMain,4,,,True,0,True,False,2,,True,5,True,1,32,200,True,False,4,dfs,True,False,False,False,65536,100,False,pirTest,Tst,4,,6,True,db,True,0,True,42.66421117249847,True,2,0,,2020-02-12 23:25:22 -0800,,True,route_min_directed_valient,MyDesign,4,,False,70a4c50c,0:00.58,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",-i100 -p100 -t1 -d100,dor,,2,,200,1,True,4,True,False,,100.0,route_min_directed_valient,1000000000.0
False,0.0,,20,True,2,0,,20,4,0,16,False,False,False,1,0,True,512,16,True,0:54.66,40,False,2,False,False,True,,1,DDR4,True,,b896c3c9,,40,2,hybrid,False,True,2,1000000000,False,True,False,False,0,4,,1,179,,False,False,True,False,25.755975238,H-hop,2,False,True,checkerboard,,0.18kHz,False,6,mesh,True,6,2,True,bfs,6,False,,10,,,False,True,0.0,7,True,False,,True,,10,1,StreamSumFields_1,AccelMain,4,,,True,0,True,False,2,,True,5,True,4,32,200,True,False,6,dfs,True,False,False,False,65536,100,False,pirTest,Tst,4,,6,True,db,True,0,True,34.15439309294057,True,2,0,,2020-02-12 23:25:22 -0800,,True,route_min_directed_valient,MyDesign,4,,False,70a4c50c,0:00.98,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",-i100 -p100 -t1 -d100,dor,,2,,200,1,True,4,True,False,,100.0,route_min_directed_valient,1000000000.0
False,0.0,,20,True,2,0,,20,4,0,16,False,False,False,1,0,True,512,16,True,3:06.87,40,False,10,False,False,True,,1,DDR4,True,,b896c3c9,,40,2,hybrid,False,True,10,1000000000,False,True,False,False,0,4,,1,1189,,False,False,True,False,73.099293487,H-hop,10,False,True,checkerboard,,1.67kHz,False,6,mesh,True,6,2,True,bfs,6,False,,14,,,False,True,0.0,9,True,False,,True,,14,1,StreamTrainLogReg_0,AccelMain,4,,,True,0,True,False,2,,True,5,True,5,32,200,True,False,10,dfs,True,False,False,False,65536,100,False,pirTest,Tst,4,,6,True,db,True,0,True,8.415376243011924,True,10,0,,2020-02-12 23:25:22 -0800,,True,route_min_directed_valient,MyDesign,4,,False,70a4c50c,0:00.71,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",-i100 -p100 -t1 -d100,dor,,2,,200,1,True,4,True,False,,50.29436501261564,route_min_directed_valient,1000000000.0
False,0.0,,20,True,2,0,,20,4,0,16,False,False,False,1,0,True,512,16,True,1:37.37,40,False,10,False,False,True,,1,DDR4,True,,b896c3c9,,40,2,hybrid,False,True,10,1000000000,False,True,False,False,0,4,,1,1187,,False,False,True,False,37.050668354,H-hop,10,False,True,checkerboard,,0.85kHz,False,6,mesh,True,6,2,True,bfs,6,False,,20,,,False,True,0.0,12,True,False,,True,,20,1,StreamTrainLogReg_1,AccelMain,4,,,True,0,True,False,2,,True,5,True,8,32,200,True,False,12,dfs,True,False,False,False,65536,100,False,pirTest,Tst,4,,6,True,db,True,0,True,7.5879902649068605,True,10,0,,2020-02-12 23:25:22 -0800,,True,route_min_directed_valient,MyDesign,4,,False,70a4c50c,0:01.40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",-i100 -p100 -t1 -d100,dor,,2,,200,1,True,4,True,False,,50.37910699241786,route_min_directed_valient,1000000000.0
False,0.0,,20,True,2,0,,20,4,0,16,False,False,False,1,0,True,512,16,True,1:23.80,40,False,10,False,False,True,,1,DDR4,True,,b896c3c9,,40,2,hybrid,False,True,10,1000000000,False,True,False,False,0,4,,1,1185,,False,False,True,False,62.74239,H-hop,10,False,True,checkerboard,,1.41kHz,False,6,mesh,True,6,2,True,bfs,6,False,,20,,,False,True,0.0,12,True,False,,True,,20,1,StreamTrainLogReg_2,AccelMain,4,,,True,0,True,False,2,,True,5,True,8,32,200,True,False,12,dfs,True,False,False,False,65536,100,False,pirTest,Tst,4,,6,True,db,True,0,True,7.645800820761806,True,10,0,,2020-02-12 23:25:22 -0800,,True,route_min_directed_valient,MyDesign,4,,False,70a4c50c,0:00.84,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",-i100 -p100 -t1 -d100,dor,,2,,200,1,True,4,True,False,,70.46413502109705,route_min_directed_valient,1000000000.0
False,0.0,,20,True,2,0,,20,4,0,16,False,False,False,1,0,True,512,16,True,3:03.30,40,False,10,False,False,True,,1,DDR4,True,,b896c3c9,,40,2,hybrid,False,True,10,1000000000,False,True,False,False,0,4,,1,1183,,False,False,True,False,97.541134007,H-hop,10,False,True,checkerboard,,0.77kHz,False,6,mesh,True,6,2,True,bfs,6,False,,26,,,False,True,0.0,15,True,False,,True,,26,1,StreamTrainLogReg_3,AccelMain,4,,,True,0,True,False,2,,True,5,True,11,32,200,True,False,14,dfs,True,False,False,False,65536,100,False,pirTest,Tst,4,,6,True,db,True,0,True,6.910671745836582,True,10,0,,2020-02-12 23:25:22 -0800,,True,route_min_directed_valient,MyDesign,4,,False,70a4c50c,0:01.54,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",-i100 -p100 -t1 -d100,dor,,2,,200,1,True,4,True,False,,70.5832628909552,route_min_directed_valient,1000000000.0
False,0.0,,20,True,2,0,,20,4,0,16,False,False,False,1,0,True,512,16,True,4:16.46,40,False,10,False,False,True,,1,DDR4,True,,b896c3c9,,40,2,hybrid,False,True,11,1000000000,False,True,False,False,0,4,,1,1193,,False,False,True,False,170.656664951,H-hop,11,False,True,checkerboard,,0.66kHz,False,6,mesh,True,6,2,True,bfs,6,False,,28,,,False,True,0.0,15,True,False,,True,,28,1,StreamTrainLogReg_4,AccelMain,4,,,True,0,True,False,2,,True,5,True,13,32,200,True,False,18,dfs,True,False,False,False,65536,100,False,pirTest,Tst,4,,6,True,db,True,0,True,6.211027743135771,True,11,0,,2020-02-12 23:25:22 -0800,,True,route_min_directed_valient,MyDesign,4,,False,70a4c50c,0:01.80,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",-i100 -p100 -t1 -d100,dor,,2,,200,1,True,4,True,False,,69.99161777032691,route_min_directed_valient,1000000000.0
False,0.0,,20,True,2,0,,20,4,0,16,False,False,False,1,0,True,512,16,True,1:43.79,40,False,10,False,False,True,,1,DDR4,True,,b896c3c9,,40,2,hybrid,False,True,10,1000000000,False,True,False,False,0,4,,1,1192,,False,False,True,False,102.828892411,H-hop,10,False,True,checkerboard,,0.74kHz,False,6,mesh,True,6,2,True,bfs,6,False,,40,,,False,True,0.0,24,True,False,,True,,40,1,StreamTrainLogReg_5,AccelMain,4,,,True,0,True,False,2,,True,5,True,16,32,200,True,False,18,dfs,True,False,False,False,65536,100,False,pirTest,Tst,4,,6,True,db,True,0,True,6.189940512507627,True,10,0,,2020-02-12 23:25:22 -0800,,True,route_min_directed_valient,MyDesign,4,,False,70a4c50c,0:01.60,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",-i100 -p100 -t1 -d100,dor,,2,,200,1,True,4,True,False,,87.91946308724832,route_min_directed_valient,1000000000.0
False,0.0,,20,True,2,0,,20,4,0,16,False,False,False,1,0,True,512,16,True,3:03.61,40,False,10,False,False,True,,1,DDR4,True,,b896c3c9,,40,2,hybrid,False,True,10,1000000000,False,True,False,False,0,4,,1,1183,,False,False,True,False,173.276753769,H-hop,10,False,True,checkerboard,,1.74kHz,False,6,mesh,True,6,2,True,bfs,6,False,,14,,,False,True,0.0,9,True,False,,True,,14,1,StreamTrainLogReg_6,AccelMain,4,,,True,0,True,False,2,,True,5,True,5,32,200,True,False,10,dfs,True,False,False,False,65536,100,False,pirTest,Tst,4,,6,True,db,True,0,True,6.921585202128188,True,10,0,,2020-02-12 23:25:22 -0800,,True,route_min_directed_valient,MyDesign,4,,False,70a4c50c,0:00.68,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",-i100 -p100 -t1 -d100,dor,,2,,200,1,True,4,True,False,,57.90363482671175,route_min_directed_valient,1000000000.0
False,0.0,,20,True,2,0,,20,4,0,16,False,False,False,1,0,True,512,16,True,5:47.62,40,False,40,False,False,True,,1,DDR4,True,,b896c3c9,,40,2,hybrid,False,True,40,1000000000,False,True,False,False,0,4,,1,4499,,False,False,True,False,322.369730047,H-hop,40,False,True,checkerboard,,1.27kHz,False,6,mesh,True,6,2,True,bfs,6,False,,36,,,False,True,0.0,23,True,False,,True,,36,1,StreamTrainMLP_0,AccelMain,4,,,True,0,True,False,2,,True,5,True,13,32,200,True,False,23,dfs,True,False,False,False,65536,100,False,pirTest,Tst,4,,6,True,db,True,0,True,4.193327287770751,True,40,0,,2020-02-12 23:25:22 -0800,,True,route_min_directed_valient,MyDesign,4,,False,70a4c50c,0:03.53,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",-i100 -p100 -t1 -d100,dor,,2,,200,1,True,4,True,False,,100.0,route_min_directed_valient,1000000000.0
False,0.0,,20,True,2,0,,20,4,0,16,False,False,False,1,0,True,512,16,True,6:54.48,40,False,40,False,False,True,,1,DDR4,True,,b896c3c9,,40,2,hybrid,False,True,40,1000000000,False,True,False,False,0,4,,1,33171,,False,False,True,False,279.460872946,H-hop,40,False,True,checkerboard,,0.67kHz,False,6,mesh,True,6,2,True,bfs,6,False,,36,,,False,True,0.0,23,True,False,,True,,36,1,StreamTrainMLP_1,AccelMain,4,,,True,0,True,False,2,,True,5,True,13,32,200,True,False,23,dfs,True,False,False,False,65536,100,False,pirTest,Tst,4,,6,True,db,True,0,True,4.042137681994202,True,40,0,,2020-02-12 23:25:22 -0800,,True,route_min_directed_valient,MyDesign,4,,False,70a4c50c,0:49.28,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",-i100 -p100 -t1 -d100,dor,,2,,200,1,True,4,True,False,,33.70112447619909,route_min_directed_valient,1000000000.0
False,0.0,,20,True,2,0,,20,4,0,16,False,False,False,1,0,True,512,16,True,0:58.53,40,False,4,False,False,True,,1,DDR4,False,,b896c3c9,"Assertion fail:
",40,2,hybrid,False,True,4,1000000000,False,True,False,False,0,4,,1,3450,,False,False,True,False,43.700510106,H-hop,4,False,False,checkerboard,,3.32kHz,False,6,mesh,True,6,2,True,bfs,6,False,,11,,,False,True,0.0,9,True,False,,True,,11,1,StreamTrainTest_0,AccelMain,4,,,True,0,True,False,2,,True,5,False,2,32,200,True,False,8,dfs,True,False,True,False,65536,100,False,pirTest,Tst,4,,6,True,db,True,0,True,1.118279569892473,True,4,0,,2020-02-12 23:25:22 -0800,,True,route_min_directed_valient,MyDesign,4,,False,70a4c50c,0:01.04,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",-i100 -p100 -t1 -d100,dor,,2,,200,1,True,4,True,False,,3.130434782608696,route_min_directed_valient,1000000000.0
False,0.0,,20,True,,0,,20,4,0,16,False,False,False,1,0,True,512,16,True,0:23.70,40,False,,False,False,True,,1,DDR4,True,,b896c3c9,,40,,hybrid,False,True,,1000000000,False,True,False,False,0,4,,1,82,,False,False,True,False,23.496937946,H-hop,,False,True,checkerboard,,0.08kHz,False,6,mesh,True,6,0,True,bfs,6,False,,2,,,False,True,0.0,0,True,False,,True,,2,1,SumSquare_0,AccelMain,4,,,True,0,True,False,2,,True,5,True,1,32,200,True,False,2,dfs,True,False,False,False,65536,100,False,pirTest,Tst,4,,6,True,db,True,0,True,29.878048780487806,True,1,0,,2020-02-12 23:25:22 -0800,,True,route_min_directed_valient,MyDesign,4,,False,70a4c50c,0:01.06,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",-i100 -p100 -t1 -d100,dor,,,,200,1,True,4,True,False,,78.04878048780488,route_min_directed_valient,1000000000.0
